sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50	genome_length
moss_0.002_2x_1.hist	52588984	11637186	1870642	801509	446771	279193	308872	151752	75308	86151	100492	113555	97623	53965	27924	12406	19678	26268	55301	53307	34577	10804	4680	2764	5905	18896	44972	23354	7783	3890	1151	341	135	14	3	16167	26807	14621	2923	161	52	20	9	2	0	0	0	0	0	38483	112055409
moss_0.006_1x_1.hist	62459147	7007428	1606834	591802	340390	216523	234368	209357	205431	104769	50725	25015	15536	25651	31825	46052	73048	59232	9422	5128	3325	5275	25057	48721	2864	1590	358	114	37	17	4	0	42386	18860	5999	373	106	57	10	0	0	0	0	0	0	0	0	0	0	40070	103293639
moss_0.001_1x_1.hist	52470935	9892692	1744043	746759	415442	259321	317793	156135	61477	69982	81631	92243	127035	70224	36337	11561	6663	5724	12051	29663	56029	84108	36446	10663	626	346	77	23	6	2	1145	2289	76669	8843	2812	174	49	25	4	0	0	0	0	0	0	0	0	0	0	52634	105724126
moss_0.0_2x_1.hist	50606276	10924416	1950044	830744	455560	281975	221780	108962	122371	139991	163295	107183	41149	22746	22227	32163	51017	68105	52599	28636	18573	5803	3816	7420	15856	50740	31643	10189	3395	1696	501	148	6008	18023	5733	700	26303	14346	2868	158	51	20	9	2	0	0	0	0	0	43591	110187494
moss_0.004_8x_1.hist	58942173	5986064	1372462	545455	280804	176810	172697	154268	137779	70266	81963	67894	30541	50427	59186	18830	29868	39873	23996	13501	25502	19918	8630	7797	16661	15688	3541	1139	12681	13647	4042	1200	3019	9058	10349	645	184	99	14499	804	267	108	2809	9859	1642	546	243	80	25	11984	99000488
moss_0.006_4x_1.hist	61106285	6655805	1409860	585343	296722	184513	198038	176904	121967	62202	64313	72673	33442	55217	57596	18325	18009	24041	42759	23279	15098	4717	10998	21384	16875	9374	2115	680	8500	16058	4757	1412	563	1690	20072	1253	359	195	38	746	12865	5271	2797	1048	173	56	24	7	1	16679	101636200
moss_0.006_2x_1.hist	59618364	8969184	1519102	648614	357984	222428	201406	98952	74528	85259	99451	112379	43144	23849	20386	29500	46792	62465	9936	5408	9233	15115	54721	16011	940	521	116	36	4238	35617	10552	3134	1252	143	44	1	0	0	32096	1782	593	242	127	46	6	1	0	0	0	24807	107242381
moss_0.008_1x_1.hist	60828025	9278962	1396557	600527	338105	212455	348367	171157	67392	34369	30903	34920	48549	80161	96423	30679	17684	7367	2266	5577	10534	17246	72554	21229	1247	692	155	49	15	6	0	0	29553	22913	7289	454	129	69	12	0	0	0	0	0	0	0	0	0	0	39159	105635845
moss_0.02_2x_1.hist	75378896	5572654	999254	419646	220536	132634	77102	68873	104034	87136	42188	20805	17574	29018	36002	26928	15522	6466	2678	6591	12450	16585	7186	2101	731	2339	5566	14843	4946	2472	731	216	85	8	1	778	13112	7151	1429	78	25	9	3	0	0	0	0	0	0	17722	103317441
moss_0.02_4x_1.hist	75764533	5202206	1029580	423472	208128	130006	127545	113934	67549	41463	48364	54651	20981	23305	28914	19740	11378	7333	15437	12232	7933	2478	7301	14197	834	1453	3457	9218	5261	2629	778	230	444	1332	13406	836	239	129	24	0	1270	6426	3410	1277	211	69	30	9	2	10124	102536998
moss_0.01_1x_1.hist	64298671	8611655	1335001	572500	319900	200183	295432	145149	57151	29146	33997	38415	53408	88185	83866	26683	15381	6407	1608	3957	7474	12236	58122	22219	1306	724	162	51	16	7	1	0	49006	5652	1797	111	31	15	2	0	0	0	0	0	0	0	0	0	0	35558	105896220
moss_0.01_4x_1.hist	65906431	6115116	1273967	526904	263774	164318	170783	152557	109057	55618	49893	56379	70940	39215	20291	24837	26672	35605	18847	10260	6654	6732	31980	9356	764	2444	5817	15512	6585	3291	974	288	3635	10906	9284	579	165	89	16	0	10450	4305	2284	855	141	46	19	5	0	15063	101807304
moss_0.004_4x_1.hist	58029586	7276648	1516361	632004	324391	200743	196854	175846	154090	78585	52413	59226	82341	47031	24336	25299	40129	53571	16471	8966	16445	26922	28920	8461	1629	5213	12406	22394	7463	3730	1104	327	5647	16941	5763	359	102	54	5980	9838	3278	1342	6416	2405	399	132	58	18	5	18437	101764841
moss_0.002_4x_1.hist	55019954	7808005	1622437	677880	350657	217445	228911	204482	147206	75074	72914	82392	72110	39861	20626	29653	47035	62790	22040	11998	7781	8543	40579	35905	2111	1229	2925	7799	25924	12961	3839	1139	454	51	20830	7453	2141	1167	232	11	2210	12607	6691	2508	417	138	60	19	5	19243	102176452
moss_0.008_4x_1.hist	63572478	6376409	1340034	554290	277591	173266	186402	166509	101173	53796	62751	70907	60759	33586	21362	30912	49032	29671	4976	12247	23133	20519	8890	2603	5561	17797	14719	4739	1578	788	8102	8739	3494	402	126	13944	4350	2372	473	25	947	8176	4339	1626	270	89	38	11	2	15182	101699534
moss_0.01_8x_1.hist	66484830	5370328	1220433	481786	245961	154814	144598	129167	108432	56759	66207	55437	36113	51101	26442	23515	37299	18875	9534	23469	15714	4909	18124	6807	3255	10415	10790	3473	1156	6831	9637	2862	1144	3431	7771	484	138	7275	5476	303	100	40	3844	6791	1130	375	167	54	17	10142	100127084
moss_0.001_2x_1.hist	51430219	11611468	1925695	824383	458403	286064	271964	133619	91374	104531	121931	137781	77487	42834	22164	14594	23149	30902	65057	53849	34928	10914	4728	2896	6187	19799	47121	26493	8830	4414	1306	387	153	16	4	17990	25685	14009	2800	154	50	19	9	2	0	0	0	0	0	40064	111987561
moss_0.001_8x_1.hist	54670283	6496089	1493031	597568	307095	193460	188947	168783	156915	80025	89036	76312	32843	54229	55052	22598	35845	47851	24896	13553	25600	30038	13015	8003	17100	22898	5169	1750	17968	8983	2660	789	19229	2217	704	43	8551	12137	2426	133	43	16	11988	6689	1113	370	164	53	16	15390	98614399
moss_0.02_1x_1.hist	75229415	5539912	973700	406558	221920	136965	126319	62061	30451	34835	40633	45914	63834	46988	24314	7735	4458	1856	2815	6929	13088	21426	19836	5803	340	188	41	12	3	0	2053	4105	24804	2860	909	55	15	7	0	0	0	0	0	0	0	0	0	0	0	24716	102021014
