sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50
rotifer_0.001_4x_1.hist	86167103	3105991	580924	231303	111261	70388	71989	58661	23097	20630	24063	26261	10081	5572	5895	8530	13529	8105	1288	1404	2652	4341	7186	2101	122	248	590	1574	4792	2395	708	209	82	8	2127	2585	742	403	79	3	0	1536	1668	624	103	33	13	3	0	3192
rotifer_0.0_4x_1.hist	85387550	3341534	597559	242917	116120	73381	78216	52755	28612	32731	17140	12205	16968	15726	8136	4020	6375	8510	8048	4381	2840	886	2883	5605	3332	1850	416	133	2900	2325	688	203	3315	381	120	6	427	4147	828	45	14	4	1	1749	781	259	115	37	11	2456
rotifer_0.008_1x_1.hist	89776070	2268304	486977	176106	99052	62419	65521	54050	21281	10852	7401	8362	11625	19194	9931	3159	1820	757	643	1583	2990	4895	8369	2448	143	78	16	4	0	0	0	0	5074	3824	1215	74	20	10	1	0	0	0	0	0	0	0	0	0	0	5283
rotifer_0.004_8x_1.hist	87624132	2608815	525282	200895	104102	64378	57588	38649	26845	30710	18163	10347	14384	10048	5386	7793	7758	3231	5072	2760	2733	4473	1937	565	941	3012	3199	1029	342	170	1420	2840	1135	129	40	1337	1564	852	169	8	1	650	1467	549	90	29	12	3	166	1955
rotifer_0.004_4x_1.hist	87757012	2782390	527862	207139	101515	63998	72044	35395	23022	26336	26818	13225	5371	8867	11001	4919	4749	6339	6651	3620	2347	732	2176	4230	2085	1157	598	1594	3334	1666	492	145	57	5	0	4057	1243	677	134	6	1	0	1635	1268	210	69	29	8	1	2111
rotifer_0.01_4x_1.hist	90369760	2136258	418759	159908	83757	51291	43530	38884	25194	12848	12884	14558	8508	4702	4931	7134	6609	2752	790	1945	3674	3740	1619	473	441	1412	3164	1018	338	168	328	656	3523	405	128	7	1	0	404	1720	572	233	122	45	6	1	0	172	1336	801
rotifer_0.006_8x_1.hist	88582917	2432906	481337	185850	93541	58532	46327	41382	22959	26264	14567	10559	14439	7981	4569	6611	7924	3300	2318	5705	3700	1222	1937	1313	2806	2351	529	169	2881	1439	425	125	656	1969	1687	104	29	14	824	1518	505	206	108	39	271	684	305	100	32	1224
rotifer_0.002_8x_1.hist	86600941	2865367	569600	219855	110425	69262	53150	40153	41947	21392	15925	17995	15598	8621	6718	9721	7093	2954	4713	6140	3982	1243	2040	3966	2151	1194	1005	2679	2375	1186	350	103	1004	3012	1199	73	20	10	2292	1075	357	145	76	216	1175	390	174	57	18	2073
rotifer_0.02_8x_1.hist	93581891	1448029	283041	108721	53997	33694	24211	21626	14249	9807	11439	7256	2784	4348	4360	3349	1930	1791	3194	1738	1126	351	1295	2517	199	244	579	1545	745	371	246	491	740	84	25	907	446	242	47	1	0	519	479	178	28	8	2	0	0	754
rotifer_0.004_2x_1.hist	87684552	2787193	550578	205358	113843	70918	58783	28880	21570	24676	28783	16417	6302	3823	4742	6861	10882	11303	1797	977	633	1028	4886	6118	358	198	43	13	4758	2378	703	208	82	8	1	1867	2907	1585	316	16	4	0	0	0	1128	375	167	54	17	3209
rotifer_0.002_1x_1.hist	88099179	3344269	715470	254338	139147	88564	58778	52505	65815	33564	16250	8013	3075	4479	5556	8039	12751	17022	8326	4532	2939	917	396	115	202	645	1535	4092	1363	680	200	58	8639	2357	749	45	12	5	0	0	0	0	0	0	0	0	0	0	0	7874
rotifer_0.002_4x_1.hist	86776095	2991925	553125	223330	106362	67152	73276	36000	28950	33118	20671	10193	9766	16124	11507	3660	3821	5100	7736	4211	2730	852	3875	7534	442	244	54	16	4746	3121	923	273	108	11	2	3575	1461	796	158	7	1	0	2201	824	136	44	18	5	0	2450
rotifer_0.001_8x_1.hist	86037679	2966465	594213	229107	115920	72371	54735	48893	37361	22364	22450	16114	15340	8479	8578	10450	6023	3279	6902	5070	3287	1026	4335	4530	265	638	1518	4047	1951	974	287	84	2284	2631	836	51	13	6	3017	635	210	85	44	1812	301	99	43	13	1351	944
rotifer_0.001_1x_1.hist	85327882	3033387	565950	215450	121062	75991	100770	61305	24138	12309	10268	11602	16129	26631	13780	4383	2526	1051	1131	2785	5259	8610	6746	1973	115	62	13	3	0	0	1397	2793	9036	1041	330	19	4	1	0	0	0	0	0	0	0	0	0	0	0	7498
rotifer_0.0_8x_1.hist	85279227	3137681	615499	238559	119918	75242	57745	51582	29593	33853	19357	13296	18485	10217	7385	10686	8062	3358	3443	7741	5020	3307	1432	1609	3437	4068	917	294	260	3640	2340	694	476	1429	453	27	822	2920	583	31	9	2	1427	1876	311	102	45	14	681	1292
rotifer_0.01_1x_1.hist	90245860	2022755	451671	162939	83853	53241	43454	38816	39489	20138	9749	4807	2689	4440	5508	7969	12640	6409	1018	553	358	541	2572	5001	1973	1095	246	78	25	11	2	0	6779	781	247	14	3	0	0	0	0	0	0	0	0	0	0	0	0	4810
rotifer_0.01_2x_1.hist	90532321	2203010	463033	167745	93996	58912	60306	29628	14405	16479	19221	11887	4563	4952	6143	8889	9128	3802	603	327	365	597	2838	5518	1980	1099	247	78	25	11	2976	2569	1026	117	36	1	233	1950	389	20	5	1	0	0	0	0	2163	720	239	142
rotifer_0.006_1x_1.hist	89001939	2311336	487412	181661	100469	62500	63361	31129	12256	12211	14243	16094	22334	12345	6387	2031	1170	540	1136	2795	5279	8641	7866	2300	134	73	15	4	0	0	0	0	1779	5336	3187	198	55	29	4	0	0	0	0	0	0	0	0	0	0	5616
rotifer_0.0_1x_1.hist	86453911	3339723	728000	260657	144412	91575	74520	66567	60382	30794	14908	7351	3454	5702	7074	10236	16236	21674	4272	2324	1507	469	202	264	565	1807	4300	7570	2522	1260	372	109	42	3	0	5465	1570	855	170	8	1	0	0	0	0	0	0	0	0	7615
rotifer_0.002_2x_1.hist	86686449	2931952	535129	219253	106350	65401	50713	45300	43990	22434	13952	15765	21917	12114	6268	2136	3387	4521	9518	7791	5052	1578	682	213	456	1458	3471	5650	1882	940	277	81	31	2	0	0	3275	3413	681	36	11	3	0	0	0	0	0	0	0	5512
rotifer_0.02_4x_1.hist	93880847	1446362	289246	108917	57450	35018	21871	19536	20102	10251	6627	7488	6894	3810	1970	2850	4300	1790	2535	1471	953	324	1538	2990	435	240	53	16	161	2264	1171	347	137	14	3	0	0	861	1258	68	21	8	3	0	0	403	179	58	18	610
rotifer_0.01_8x_1.hist	90344301	2080156	413440	158644	80144	50050	38365	34270	21849	18208	14022	8751	12166	6724	4364	6314	4646	4331	1064	2619	4456	1391	602	1035	2212	2613	589	188	274	3157	934	276	109	11	2129	1004	287	156	30	0	0	1248	766	286	46	14	5	0	773	909
rotifer_0.001_2x_1.hist	86105863	3025511	580019	228766	111820	70508	80201	39403	24762	28327	30530	15055	5779	8022	9953	14401	8301	3457	613	1509	2850	4665	11123	3253	190	104	22	6	35	497	6685	1985	793	90	27	0	0	5109	1020	55	17	6	2	0	0	0	0	171	3061	1836
rotifer_0.006_2x_1.hist	88809188	2481306	476505	190240	89335	56656	53257	47572	36328	18526	8969	7142	9928	16392	14287	4545	2619	1090	2026	4987	3234	1009	3541	6884	1700	943	212	67	21	9	960	1919	4132	475	150	8	1	0	0	2064	1006	411	217	80	12	3	0	0	0	3019
rotifer_0.02_1x_1.hist	93182732	1307564	299455	106698	58619	36836	41439	27978	11015	5616	6550	7401	10289	5774	2987	949	546	285	599	1475	2785	4559	4032	1179	68	36	7	1	0	0	0	0	234	701	4189	260	73	39	6	0	0	0	0	0	0	0	0	0	0	1871
rotifer_0.004_1x_1.hist	87544525	2768567	611827	216514	117405	74939	46044	41129	62126	35469	17172	8468	3250	3551	4405	6374	10109	13495	7523	4094	2655	828	358	103	70	223	531	1416	6750	3374	998	295	117	12	2	3645	1047	570	113	5	0	0	0	0	0	0	0	0	0	6837
rotifer_0.008_4x_1.hist	89470320	2485598	431516	175217	83740	52899	57019	44231	17414	15265	17805	18614	7145	5139	6376	8122	4681	1949	2222	5468	4626	1444	625	550	1175	3761	2496	803	266	132	247	494	4172	480	151	8	1	0	0	2208	947	387	204	75	11	2	0	0	505	1766
rotifer_0.008_8x_1.hist	89478082	2274733	448181	173089	86759	54291	38152	34080	30015	15307	16079	15979	6133	7510	9318	2984	4658	6218	3703	2015	1584	2592	4103	1199	373	1194	2841	1299	432	215	1341	2292	916	104	32	142	1406	766	152	7	546	1076	570	212	34	10	3	685	765	458
rotifer_0.006_4x_1.hist	88633193	2490449	470424	186425	90149	56893	63111	41382	17798	20360	23749	11820	4908	8103	10053	8924	5143	2142	867	2135	4032	6286	2722	795	849	2716	612	196	2802	2874	850	251	99	10	2	2588	1367	744	147	7	1	729	989	370	60	19	7	1	0	2407
rotifer_0.0_2x_1.hist	85359163	3354772	608432	239881	126384	76154	39143	34965	52814	38591	18684	9980	13875	12739	6591	6698	10624	14182	4018	2186	1417	441	895	1739	3717	10729	2421	778	258	128	37	9	2706	3562	1132	69	19	9	0	3151	1049	429	226	84	13	3	0	0	0	4793
rotifer_0.008_2x_1.hist	89614906	2475425	499772	182578	102648	64450	73380	36051	14194	13758	16047	18132	14322	7916	4095	1537	2437	3252	6846	6864	4451	1390	601	174	219	700	1666	4441	2446	1222	361	106	41	3	0	0	0	456	5047	279	92	36	18	5	0	0	0	0	0	2964
rotifer_0.02_2x_1.hist	93759391	1357912	284558	105438	57965	35931	32673	16052	7754	8869	10345	11689	6085	3363	1739	1199	1901	2537	4394	2391	1550	483	208	291	622	1991	2071	666	221	109	31	8	2	0	0	1088	1631	888	176	8	1	0	0	0	0	0	0	0	711	727
