sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50
moss_0.01_4x_17.hist	71624847	12677946	2191465	858861	475231	295724	220511	108339	90046	103011	120159	92149	35377	19555	22915	33158	52595	70212	16465	8963	5813	2483	11797	22937	31509	17504	3951	1271	422	5666	17702	5259	2102	241	75	3	0	29498	5898	326	107	43	21	7	0	0	0	0	0	29496
moss_0.01_2x_30.hist	64847914	7142567	1281339	543547	294409	180821	136961	67290	82732	94645	110399	57637	22127	23874	29620	42862	49494	20621	3279	8072	15246	24959	26325	7702	452	250	55	16	20440	16846	4990	1481	591	67	20	0	0	15223	13992	776	257	104	54	19	2	0	0	0	0	20491
moss_0.0_1x_30.hist	51590716	9393179	1781681	757318	412619	254371	184959	92777	140141	160320	164963	81355	31233	21336	26472	38305	60759	81112	15226	8289	5375	5739	27263	53012	35795	19885	4489	1444	480	239	69	19	7586	22759	42972	2684	770	419	82	3	0	0	0	0	0	0	0	0	0	51472
moss_0.01_4x_30.hist	66028461	5806786	1237126	510758	254215	159138	178496	159448	76320	61629	71887	71933	27616	35724	44324	33208	19142	15729	29688	16162	10483	3274	11196	21770	7166	3980	930	2479	17330	8664	2566	761	303	34	13434	5704	1639	893	177	8	2177	7579	4022	1507	250	82	35	10	2	13657
moss_0.0_4x_30.hist	52036766	7616823	1630837	681539	352770	218639	228985	204548	157521	80335	93707	94368	36229	41243	51171	35977	56270	23444	9250	22769	43008	38366	16624	4863	3263	10441	24849	8001	14834	16358	4845	1438	574	65	26386	3495	1004	546	108	5	15905	6517	3458	1296	215	70	30	9	2	23839
moss_0.0_4x_17.hist	65342611	13848865	3173906	1157644	658509	417416	444195	396793	206863	105499	62004	70064	97409	149106	77157	24549	14150	9931	20907	51462	90846	28388	12300	3598	2175	6960	16564	44171	40898	20448	6057	1798	718	81	25	0	0	57323	11463	635	210	85	44	15	1	0	0	0	0	49615
moss_0.001_2x_30.hist	51123788	10679424	1816428	777724	432642	270051	285278	140160	76003	86946	101419	114603	103381	57148	29571	10622	16847	22490	47347	67197	43586	13619	5900	1725	3005	9615	22884	45083	15026	7512	2224	660	263	29	8	0	20911	26538	5306	293	96	38	19	6	0	0	0	0	0	37408
moss_0.001_2x_17.hist	66373214	11383156	2614961	957890	547645	347610	380024	339470	269954	137676	66658	32873	25913	42785	53084	76815	118791	49495	7873	4285	2778	4397	20886	40610	50246	27913	6302	2028	675	336	98	28	18978	56934	18114	1131	324	175	34	0	0	0	0	0	0	0	0	0	0	60323
moss_0.01_8x_30.hist	66316129	5281599	1202431	474894	242795	152765	140773	125750	107590	58660	68425	56032	32935	53862	27871	22276	35334	26703	6183	11480	21684	16454	7129	3669	7840	17484	3947	1270	5541	8333	2468	732	12912	1725	547	33	6006	6961	1391	1185	2794	1144	606	6984	1163	386	172	56	17	9576
moss_0.001_4x_17.hist	66402961	13032055	2977072	1089062	620889	392726	450196	355164	139844	76339	89046	100621	139893	86041	44523	14165	18993	25354	53377	63255	41029	12820	5554	3505	7490	23969	57046	34655	11550	5774	1709	507	201	22	6	10445	37802	20618	4122	228	75	29	14	4	0	0	0	0	0	46101
