sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50
leech_0.002_4x_1.hist	142236104	1871030	366573	139713	69485	43726	45067	22141	16267	18608	9535	7736	10755	7366	3810	2245	3560	4752	3727	2028	1314	919	4366	1276	92	294	700	1865	1370	684	201	58	22	1	2319	338	96	51	9	0	1157	473	250	92	14	3	0	0	0	1945
leech_0.002_8x_1.hist	141511671	1940840	374123	140980	73635	45333	39988	25540	16727	19103	9248	8762	8223	4544	4786	6374	3673	1529	2715	3948	2560	799	965	1877	1736	963	1140	897	298	148	622	1243	957	109	33	1	867	904	179	8	1	53	1207	451	74	23	9	2	0	1347
leech_0.01_4x_1.hist	144675714	1559920	296927	114725	56233	35421	36980	19368	10911	12482	12601	6213	3122	5155	5629	1790	2838	3788	2225	1210	784	420	1994	2579	150	82	17	4	1837	1190	351	103	40	3	457	1281	367	199	38	1	0	0	1233	461	75	24	9	212	647	387
leech_0.001_8x_1.hist	141244087	1963984	392374	145572	78457	48030	37522	32687	15364	17575	13458	6636	9199	7172	3710	3341	5299	5317	844	1372	2591	3024	1309	439	937	2870	647	207	818	1434	424	124	380	1139	361	21	5	1369	526	28	8	2	154	990	164	53	23	542	352	210
leech_0.002_1x_1.hist	144970865	1602598	345268	140061	65589	39898	24388	21784	32905	19473	9427	4648	6461	10668	7749	2464	1419	814	1713	4217	7964	2487	1077	314	17	8	0	0	0	0	3529	3601	1439	165	51	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4180
leech_0.0_1x_1.hist	144055618	1764797	311779	131653	70345	42813	39312	19313	7603	8697	10144	11462	15935	15310	7921	2519	1451	603	226	557	1051	1721	8174	7339	430	238	52	16	4	1	0	0	0	0	5536	345	98	52	9	0	0	0	0	0	0	0	0	0	0	4021
leech_0.008_8x_1.hist	143683318	1636253	311699	119150	60066	37455	26016	23239	15797	10571	12329	6666	4141	6837	4251	1962	3111	4153	1855	1009	1308	2140	1496	436	429	1374	974	312	104	1464	442	130	168	503	1073	66	17	8	1269	209	68	27	13	782	291	96	42	13	3	949
leech_0.006_4x_1.hist	143533048	1699851	315575	124816	59404	37542	37420	32134	12651	9021	10521	11888	6427	3552	3048	4410	6043	2516	399	808	1526	2497	3331	973	56	157	372	993	1821	909	268	78	30	2	0	980	1156	629	124	5	0	0	745	465	76	24	10	2	0	1478
leech_0.006_8x_1.hist	142872544	1700275	332941	125383	65362	40221	33765	25782	12808	14651	12172	6001	7470	4128	4280	5155	2970	2894	1144	2815	1896	591	1106	2150	1453	806	181	239	1313	655	193	56	635	1229	390	23	5	2	1339	91	29	11	4	1151	202	66	28	8	1	1084
leech_0.02_4x_1.hist	146875733	1323913	218715	89419	43046	26780	21858	19525	9251	6000	6998	7907	3625	2003	1539	2226	3530	2418	499	1228	795	247	809	1573	987	547	122	38	11	84	1873	555	221	24	6	0	0	140	1604	88	28	10	4	433	263	86	37	11	2	989
leech_0.001_2x_1.hist	141731168	1821078	338924	137797	66846	41114	36111	32256	12889	14744	17198	16141	6196	3424	1770	2481	3934	5252	6446	3508	2275	709	306	240	512	1639	3901	1255	417	207	60	16	5	0	663	2454	704	383	75	3	0	0	0	0	0	0	1335	981	326	194
leech_0.01_2x_1.hist	145146512	1557172	266034	109393	53718	32853	24434	21826	22838	11646	5638	4270	5936	9676	5006	1591	1263	1685	3548	1930	1251	390	825	1603	2330	1293	291	92	29	13	3	0	2399	473	149	8	1	0	0	732	863	353	186	68	10	2	0	0	0	2169
leech_0.008_1x_1.hist	146777678	1679743	320790	118236	66886	42137	44008	39310	15477	7892	3820	3533	4911	8108	10060	5532	3188	1327	210	115	217	354	1682	3270	3435	1907	429	137	44	21	5	0	0	0	0	1325	1597	870	173	8	1	0	0	0	0	0	0	0	0	3536
leech_0.006_2x_1.hist	144170812	1625678	290188	119395	58743	35746	24324	21728	30285	15444	7476	3686	4651	7678	9526	3030	1745	726	1195	2941	5249	1639	709	206	264	844	1465	471	156	1582	1314	389	154	16	4	0	0	1361	1425	78	25	9	3	0	0	0	0	0	0	2427
leech_0.001_4x_1.hist	141705236	1925676	388474	144677	77408	47566	39249	35060	20394	10400	10204	11529	10926	6039	3124	3618	5739	4658	740	1453	2744	3783	1638	478	270	863	2054	2170	722	360	105	30	150	451	2480	154	43	22	3	0	605	882	467	174	28	8	2	0	0	1784
leech_0.001_1x_1.hist	142134550	1716260	294223	124378	66676	40673	36287	17827	9335	10678	12454	14073	15560	8601	4449	1414	814	407	856	2108	3981	6516	5516	1613	93	51	10	2	0	0	0	0	4293	1826	580	35	9	3	0	0	0	0	0	0	0	0	0	0	0	4377
leech_0.006_1x_1.hist	145551657	1690425	344784	125289	70933	44813	42415	37888	22335	11390	5513	3730	5184	8560	10619	4205	2423	1008	205	505	953	1560	7411	2241	130	71	15	3	0	0	0	0	5163	594	188	10	2	0	0	0	0	0	0	0	0	0	0	0	0	4049
leech_0.0_8x_1.hist	140807362	2011977	400561	148843	80102	48989	37551	33543	17215	15526	15608	7696	5508	9094	6673	2425	3846	5134	2721	1480	2753	2680	1160	1115	1754	973	726	1935	920	459	135	39	565	1695	538	32	8	41	1402	76	24	9	237	981	162	53	22	6	1	1333
