sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50	genome_length
moss_0.01_2x_HiSeq2500L150R.hist	69049884	9820487	1679431	699791	371502	225083	153931	137504	197571	100760	48784	24058	28306	46738	57988	68832	39679	16531	2629	1823	3442	5635	26765	52042	12807	7114	1605	516	171	84	24	6	1	0	42439	6770	1945	1060	211	10	2	0	0	0	0	0	0	0	0	32495	106217913
moss_0.0_2x_HiSeq2500L150R.hist	61281600	9445210	2182649	811945	463624	293494	389584	348010	145539	74223	38849	43899	61032	100773	125032	51555	29719	12382	1968	4316	8152	13345	63389	101598	5975	3318	748	240	79	38	10	2	13712	41135	34004	2124	609	331	65	2	0	0	0	0	0	0	0	0	0	54591	103827953
moss_0.0_8x_25.hist	53011231	6735831	1545244	621416	318741	201083	233966	171256	135509	99197	106210	52753	67836	37499	36167	52335	40716	17623	37102	29634	19221	14685	33225	9721	7772	24872	5615	6377	18277	9137	2706	803	14997	9248	2941	182	51	14320	6598	365	120	48	7763	9516	1585	527	235	77	24	15972	98480344
moss_0.01_1x_novaseq_profR.hist	64780712	9936580	1692593	659259	376369	238237	272436	243363	122607	62528	30273	27851	38721	63934	79325	35234	20310	8461	7103	17485	33026	39591	17155	5018	294	162	35	10	2	0	9984	19967	34118	3934	1251	77	21	10	1	0	0	0	0	0	0	0	0	0	0	39008	111320015
moss_0.01_4x_25.hist	65802245	6099586	1264113	523914	264087	163905	166273	148529	112869	57562	51438	58124	61936	34237	19060	27581	43748	31059	4940	8056	15215	24909	10793	3157	4791	15332	8613	2772	923	460	17365	5158	2062	236	74	4095	9850	5371	1073	58	18	2788	6440	2414	401	132	58	18	5	12942	101845690
moss_0.0_2x_novaseq_profR.hist	50331562	10674404	1891051	807244	445213	276514	234743	115332	108427	124040	144688	122738	47121	26047	22238	32179	51042	68139	37074	20184	13091	5804	27570	53607	3152	2525	6008	16022	32151	16074	4761	1413	564	64	19	993	31031	16925	3384	187	61	24	11	3	0	0	0	0	0	42346	110122354
moss_0.01_1x_MiSeqv3L250R.hist	64382210	10253263	1477520	634239	355355	222704	325128	159739	62896	32380	37770	42679	59336	97973	76171	24235	13970	5819	3187	7844	14817	24257	56413	16506	969	537	120	37	11	4	4171	8341	37980	4380	1392	86	23	11	1	0	0	0	0	0	0	0	0	0	0	43204	108033068
moss_0.001_2x_HiSeq2500L150R.hist	59970790	11505295	2355099	919791	515852	323456	373393	183452	83458	95475	111369	125846	112878	62398	32288	10272	12434	16599	34944	86015	55793	17434	7553	2209	2628	8409	20012	37839	12612	6305	1867	553	512	1537	59246	3701	1063	578	114	5	0	0	0	0	0	0	0	0	0	55417	107398313
moss_0.0_8x_MiSeqv3L250R.hist	53183990	7161684	1601945	662578	331749	209893	292084	143504	124104	141974	89965	46390	64496	51129	35535	51421	37851	17519	36881	32108	20826	7231	34349	27120	1684	5388	12822	24835	8277	4137	1225	362	28152	3335	1060	65	17	11281	12086	670	222	90	2080	12808	2133	710	317	104	33	15948	87320361
moss_0.01_2x_20.hist	66821628	8504572	1438973	610780	331375	203740	159448	78338	69278	79253	92446	104463	48935	27050	13996	16523	26209	34987	42091	22915	14862	4643	2011	3859	8246	26389	17379	5595	1864	931	274	80	31	2	9075	21238	6104	3328	664	35	10	3	0	0	0	0	0	0	0	28153	103859994
moss_0.0_2x_20.hist	54055327	11668966	2156366	897864	492367	304751	234458	115192	114022	130441	152155	163923	62934	34788	18001	16538	26233	35019	73724	54839	35570	11114	4815	2884	6163	19722	46937	24765	8254	4126	1221	361	143	15	3	42820	16092	8776	1754	96	31	11	5	0	0	0	0	0	0	47213	107039938
moss_0.01_1x_20.hist	64529606	9097380	1361813	584791	328012	205692	311295	152943	60220	35806	41766	47195	65614	103166	53384	16984	9790	4078	5499	13535	25566	41854	18135	5305	311	171	37	11	2	0	32845	21852	8740	1007	319	18	4	1	0	0	0	0	0	0	0	0	0	0	0	39885	104822124
moss_0.0_1x_MiSeqv3L250R.hist	55946444	9466879	2207158	803052	447823	286297	258419	230841	348689	183553	88871	43828	16825	16897	20964	30335	48117	64234	96216	52383	33977	10616	4599	1344	78	42	8	1	2056	28795	80387	23884	9552	1101	349	20	4	1	0	0	0	0	0	0	0	0	0	0	0	67544	106237590
moss_0.001_8x_23.hist	55006864	6765593	1544474	622008	317139	200207	245634	147105	162055	82647	91833	74074	36065	59548	44310	25787	40903	52095	9494	21860	41290	15361	7018	13645	25292	14050	3171	5574	17950	8974	2658	788	14582	9528	3030	188	53	8030	12620	700	232	94	5071	10496	1748	581	259	85	27	15041	96996295
moss_0.0_4x_23.hist	52246281	9014698	1808092	763552	408056	248743	209393	187048	218888	111631	56384	63713	88579	71155	36819	18351	29108	38858	57610	31364	20343	6356	12940	25160	35868	19926	4498	1447	1942	27198	8057	2393	1358	4073	27656	1727	495	269	52	1	17458	7670	4070	1525	253	83	36	11	2	23228	102214765
moss_0.01_8x_25.hist	66358388	5436287	1230043	486915	247886	156079	152519	126316	101085	72449	51837	58575	52820	30103	37350	28363	20155	26906	16204	17761	11520	4995	23726	6941	2225	7119	14593	4698	1565	781	9233	8448	3378	388	2998	6436	1849	1007	7830	1382	459	187	5721	4145	689	228	101	32	9	10183	100215487
moss_0.001_4x_20.hist	54862905	12235246	2068132	881282	483652	299496	230781	113385	156382	178900	116408	57409	37387	61731	76591	42872	24714	14891	31349	59015	38279	11961	5182	9058	19355	49339	11140	3586	1194	596	13060	26120	15795	1821	578	35	9	3	22295	12669	4222	1729	916	342	56	17	6	1	0	32421	105591121
moss_0.001_8x_MiSeqv3L250R.hist	54687581	7057119	1572664	649405	323416	204785	286810	140913	118338	135378	65546	56017	77880	43051	27760	40170	59233	24679	10052	24743	46735	17712	7674	9945	21251	19617	4428	1425	17663	8830	3405	6810	15277	1761	559	3361	11092	6049	1208	66	21	9767	8304	3113	517	171	75	24	7	18713	88033113
moss_0.001_1x_23.hist	52555700	10784334	1847886	791074	439854	274476	298167	146492	73518	84103	98103	110856	114392	63235	32721	10410	7065	9431	19854	48872	92313	45429	19685	5759	337	186	41	12	3	0	15779	31558	52678	6075	1932	119	33	17	2	0	0	0	0	0	0	0	0	0	0	56835	107206900
moss_0.001_8x_20.hist	55223234	8117710	1723916	713857	358782	225481	251052	166605	166808	85071	99232	66871	47846	65747	34021	30381	48190	45658	8878	21854	41279	24435	10587	5531	11818	37817	8538	2748	915	456	31670	10777	4309	496	156	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	65326799
moss_0.001_1x_novaseq_profR.hist	51447207	9686687	1651250	710369	400441	251793	434828	220168	86690	44210	39269	44374	61692	101863	126385	40212	23180	9657	1535	3262	6161	10086	47907	93152	5478	3042	686	219	72	35	9	1	15498	46495	14793	923	264	143	27	0	0	0	0	0	0	0	0	0	0	51751	104192950
moss_0.01_8x_novaseq_profR.hist	66429787	5340697	1211219	480600	243964	153822	172457	112828	107747	62073	72405	44232	46332	50212	25982	22825	36204	19855	7664	18865	22403	7000	5910	11491	13988	7770	1753	563	13074	7104	2104	624	3677	11030	3508	218	61	2915	9977	553	183	74	1615	7426	1236	411	183	60	19	9868	100787637
moss_0.0_4x_20.hist	51285227	15268622	2412346	1031243	571099	355555	274505	134867	154228	176436	170335	84004	32250	53250	66068	71486	41208	17169	15959	39284	56689	17714	7675	9642	20602	65928	14886	4792	1596	797	4789	9577	43934	5067	1611	99	27	14	22961	13975	4657	1907	1011	378	62	19	7	1	0	37843	111439624
moss_0.001_2x_23.hist	52282403	11449544	1925140	824115	458198	285917	296038	145447	85397	97693	113955	128768	81930	45290	23435	18583	29475	39348	70974	38640	25063	7831	18724	5478	4168	13339	31746	39494	13163	6580	1948	578	230	25	7	0	30127	20465	4092	226	74	29	14	4	0	0	0	0	0	38315	109418907
moss_0.001_8x_HiSeq2500L150R.hist	56505385	22318264	4203111	1601411	901840	566774	492824	242131	177722	203313	194433	95889	54442	89891	111531	56148	32366	18645	39253	67631	43868	13707	5939	10951	23401	74884	20039	6452	2149	1073	18218	36435	30897	3563	1132	69	19	9	40515	14400	4799	1965	1042	389	63	20	8	1	0	66272	100178323
moss_0.001_2x_20.hist	56287025	10548325	1986923	838761	447777	272371	182524	163045	246282	151816	73505	36250	50397	83213	58509	22642	35914	47943	48667	26495	17185	5369	4290	8341	17824	57036	30586	9848	3281	1639	484	143	56	5	13234	35303	10148	5534	1105	60	19	6	2	0	0	0	0	0	0	44116	105415098
moss_0.01_8x_20.hist	66796140	6269575	1333510	545935	267696	169341	216847	106539	92250	97501	47206	53342	56288	31115	34484	37523	21629	12271	25834	22276	14448	4514	7104	13814	14731	8182	1846	610	13586	6792	2011	596	7773	6474	2058	127	6279	5156	1030	56	17	5834	6158	2308	383	126	55	17	4	11658	96062005
moss_0.01_4x_20.hist	67697157	7882012	1432964	603189	319254	193015	137837	123127	166870	85102	41203	33976	47237	77995	40359	12840	15817	21115	36301	19762	12818	4004	11348	22066	11302	6278	1416	455	10366	14102	4177	1240	495	367	15277	953	273	148	28	13376	4457	1826	968	362	59	18	7	1	0	17320	101110071
moss_0.001_8x_25.hist	54607658	6602520	1512480	607983	310352	195664	204465	173186	136255	114444	62321	70422	51904	50950	44957	27763	44038	40921	11972	29468	36263	11331	9068	17632	24709	13726	3098	996	18164	12100	3584	1064	4659	13976	8306	518	147	79	16583	2936	977	399	211	10265	3660	1219	545	180	59	13823	98758105
moss_0.01_8x_23.hist	66503275	5504856	1243801	492652	249887	157363	154144	117057	117520	59934	64803	50587	42598	46186	26214	37853	21820	13426	28265	15387	9980	8058	23009	6731	1823	5833	13883	6967	2321	1159	9524	7173	2868	329	103	10074	2895	1578	314	5570	1855	759	1770	6853	1141	379	169	55	17	9550	98691924
moss_0.0_8x_novaseq_profR.hist	52960650	6679698	1532735	616931	315201	198979	238004	154898	166197	84759	91599	76513	35875	59235	39544	42321	31550	42117	19179	20673	39048	19942	9251	17988	19265	17864	4032	1297	16573	14100	4176	1240	5807	17420	5541	345	98	2689	15372	853	283	115	4382	11671	1944	647	289	95	30	14800	99434404
moss_0.01_1x_23.hist	64389193	11629287	1623296	696027	388734	243190	310971	152783	60157	41475	48378	54666	76002	105494	54589	17368	10011	4170	5113	12586	23774	38920	49642	14525	853	473	105	33	10	4	0	0	51403	10259	3263	202	57	30	5	0	0	0	0	0	0	0	0	0	0	43826	114617224
moss_0.001_2x_novaseq_profR.hist	51148053	11667362	1926001	824576	458622	286237	270894	133093	89524	102414	119462	134992	90345	49941	25842	14195	22515	30056	63276	46323	30046	9388	4067	4298	9183	29385	50373	16221	5406	2702	799	236	93	9	2	12094	30300	16526	3304	182	59	23	11	3	0	0	0	0	0	41357	113013722
moss_0.001_4x_25.hist	53650745	7836333	1643220	688206	358660	221200	215072	192120	184409	94047	52217	59005	82034	68429	35409	18763	29762	39730	47925	26091	16923	5287	21216	41252	5529	4054	9649	25731	8576	4287	1269	376	15678	15407	4901	305	86	46	8	10885	11552	4733	2511	940	155	50	21	6	1	23426	101819371
moss_0.01_2x_23.hist	65477540	7875798	1375469	582565	314071	192311	133048	65367	92924	106304	109345	53925	20702	23041	28587	41366	65614	28476	4529	2465	2568	4204	19969	38829	9863	5478	1236	397	1150	16101	6460	1918	766	87	26	7477	15007	8184	1635	89	28	10	4	0	0	0	0	0	0	25776	104870855
moss_0.0_1x_HiSeq2500L150R.hist	65379159	11295845	2613861	1024015	470494	300903	181600	162220	245036	280320	202790	100010	38396	21224	14797	21411	33961	45337	95446	64188	41635	13009	5636	1648	95	52	10	2	8400	117601	34843	10352	4139	476	150	8	1	0	0	0	0	0	0	0	0	0	0	0	0	86330	119826866
moss_0.01_4x_MiSeqv3L250R.hist	65899287	6965437	1321451	556311	294544	178120	131944	117863	156092	79606	39579	44723	62178	51601	26701	14869	23585	31484	30836	16787	10888	3401	6672	12973	19636	10908	2462	791	262	130	16353	12909	5162	594	188	10	2	0	14821	6159	2052	840	444	165	26	7	2	0	0	18095	96530184
moss_0.001_1x_25.hist	51584978	9969574	1686429	725256	408455	256705	444337	218308	85958	43837	35570	40194	55880	92267	114479	51874	29903	12458	4157	10232	19326	31639	79735	23330	1371	760	170	54	17	7	1	0	80925	9334	2969	184	52	27	4	0	0	0	0	0	0	0	0	0	0	50065	104640344
moss_0.001_8x_novaseq_profR.hist	54558234	6471409	1484584	595297	306066	192833	191908	171428	148829	82871	96666	57311	62589	35884	44522	49166	28342	20721	43623	26625	17269	6673	31696	21560	2200	7041	16758	15891	5296	2647	13826	4107	2496	7488	11504	718	205	111	17946	1441	479	195	1176	12496	2081	692	309	102	33	13100	99436142
moss_0.001_1x_20.hist	58409565	7543504	1754223	659318	373508	235481	379801	186601	73473	57221	66746	75422	104859	109891	56864	18092	10428	4344	5353	13175	24886	40741	89239	26111	1534	851	191	60	19	8	3550	7099	58330	6728	2139	132	37	19	2	0	0	0	0	0	0	0	0	0	0	56800	100824304
moss_0.01_2x_novaseq_profR.hist	64682181	7316763	1291119	548288	297913	183340	146006	71734	74820	85593	99841	80438	30881	17070	21178	30646	48610	47282	7521	4093	2681	4389	20846	34317	2017	1119	251	80	21417	10707	3171	941	375	42	12	0	10713	17130	3425	189	62	24	11	3	0	0	0	0	0	22528	104820317
moss_0.0_2x_23.hist	51466415	10929443	1930409	825501	457603	285059	263022	129225	96765	110698	129126	145911	56018	30966	20765	30048	47662	63626	46699	25424	16490	5152	9904	19258	41151	32775	7399	2382	16933	8465	2507	744	296	33	20272	31235	8979	4896	978	53	16	5	2	0	0	0	0	0	0	45779	108126335
moss_0.001_4x_MiSeqv3L250R.hist	53223683	9994332	1816191	772333	421328	259949	189845	109182	164921	182568	88394	43593	35086	57932	71878	56119	32350	13478	12980	31950	60350	18858	8171	4876	10420	33343	25602	8243	2746	1372	405	119	39831	4594	1460	90	24	12	1356	21607	7201	2950	1565	585	96	31	12	3	0	28220	96284410
moss_0.0_1x_23.hist	51013772	9350721	1704808	730262	406760	254080	356590	175197	68983	46638	54401	61472	85464	127794	66129	21040	12127	5052	9007	22172	41879	68562	42943	12564	738	409	91	28	8	3	16652	33303	42841	4941	1571	97	26	13	1	0	0	0	0	0	0	0	0	0	0	55146	101630126
moss_0.0_4x_HiSeq2500L150R.hist	55721689	16172996	2632394	1120595	613182	379031	271039	133164	156401	178921	208706	102928	39516	31848	39514	57178	86737	36139	39382	21440	13906	5538	26308	51153	36731	20405	4606	1482	1248	17479	42425	12604	5040	580	183	10	2	25639	30530	1695	564	230	121	44	6	1	0	0	0	45154	113257694
moss_0.01_8x_HiSeq2500L150R.hist	63539867	20316101	2632463	1115034	601277	368226	184504	164815	225804	115159	55756	60198	83692	56978	29483	42663	43067	17943	29001	41814	27122	8474	7661	14895	31828	17681	3991	1284	7468	22026	6525	1937	774	88	27499	1717	492	267	52	1	11584	8116	4307	1614	268	88	38	11	2	20978	97250841
moss_0.001_2x_MiSeqv3L250R.hist	52503248	11098425	1861392	797876	445263	278435	330662	162458	76698	87741	102347	115651	110714	61201	31669	10075	12166	16241	34190	76705	49753	15547	6736	1970	3626	11604	27618	36264	12087	6042	1789	530	211	23	6	17301	23838	13001	2599	143	46	18	8	2	0	0	0	0	0	42260	100694453
moss_0.0_1x_25.hist	50626013	10850224	1939884	826261	452830	280178	218490	107346	101472	116083	135407	153009	92739	51265	26527	8439	6397	8539	17976	44248	83579	61988	26860	7858	461	255	56	17	4	1	33991	53262	21304	2456	780	47	12	5	0	0	0	0	0	0	0	0	0	0	0	62567	108103069
moss_0.001_1x_HiSeq2500L150R.hist	66357036	22677443	5298816	1948670	881631	561605	158854	141902	214344	245209	286028	323211	262836	145295	75185	23921	13789	5744	912	496	668	1092	5189	10089	21558	68985	164185	85264	28420	14209	4209	1249	498	56	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155853	161608811
moss_0.001_4x_novaseq_profR.hist	53759052	7679204	1634690	682623	352492	217782	216247	193170	169519	86453	65711	74253	79352	43865	22698	28723	45559	60820	26066	14190	10819	17712	48152	14088	1204	3854	9172	24458	15398	7698	2280	676	269	30	30470	3280	942	512	101	4	9174	9246	4907	1839	305	100	44	13	3	21832	102540471
moss_0.0_2x_25.hist	50137318	11029943	1926782	822127	452847	281041	223285	109702	127517	145878	170162	83919	32218	25219	31289	45277	71817	75156	11955	6508	4220	6855	32560	63311	23494	13051	2946	947	963	13484	26886	7987	3194	367	115	6	31089	16956	3390	187	61	24	11	3	0	0	0	0	0	42600	109708228
moss_0.01_1x_25.hist	64961285	9583005	1599900	643601	361398	226764	276857	136023	54815	62707	73145	82653	81081	44821	23192	7378	11200	14950	31474	59513	38602	12062	5225	1528	88	48	9	2	0	0	19353	38706	15481	1784	566	34	8	3	0	0	0	0	0	0	0	0	0	0	0	39088	110003194
moss_0.0_2x_MiSeqv3L250R.hist	51746535	10576168	1885731	805305	444681	276378	243138	119456	97007	110976	129449	146277	62133	34346	17772	23400	37117	49549	62014	33762	21898	6842	4103	7977	17046	54548	33485	10782	3593	1795	531	156	61	6	0	37606	17285	9427	1884	103	33	12	5	1	0	0	0	0	0	44225	99173200
moss_0.0_4x_17.hist	65177045	13454117	3076134	1125518	642636	406798	456992	374504	147460	81892	95524	107941	150070	94106	48696	15493	9595	12808	26964	66372	90174	28178	12209	3571	2104	6734	16027	42739	35220	17609	5216	1548	618	70	21	4103	41906	22857	4570	252	83	33	16	5	0	0	0	0	0	47947	116614509
moss_0.0_4x_30.hist	52040037	7633540	1648819	686834	351900	219249	248071	221598	94821	108474	123929	61118	31184	51489	63883	47548	27409	13884	29228	49130	31867	9957	8488	16504	28521	15844	3576	9537	16523	8260	2446	725	5962	17886	15452	964	276	149	28	0	16786	6878	3650	1367	226	74	32	9	2	22339	104747503
moss_0.01_4x_17.hist	71518494	12821790	2254098	877904	486121	302636	234649	115286	84611	96794	112907	102751	39448	21805	22936	33188	52643	70276	11179	6085	4901	8023	38112	30636	1801	999	224	71	20503	24987	7402	2198	878	100	30	0	0	10241	21871	1214	403	164	86	31	4	0	0	0	0	28492	114903023
moss_0.001_2x_17.hist	66426198	11561883	2634842	972152	554722	351033	420602	364167	143389	73127	55453	62660	87116	143843	79275	25222	14539	6057	8801	21663	40918	66988	70601	20658	1214	673	151	47	14	6	0	0	89718	18527	5894	367	104	56	10	0	0	0	0	0	0	0	0	0	0	62382	112163783
moss_0.01_4x_30.hist	66027359	5691978	1232543	506952	249143	157571	199511	152024	64615	73919	86223	42522	29592	48861	45005	14768	23424	31270	20268	11034	7156	7254	30052	8792	596	1907	4538	12102	12545	6271	1857	550	675	2024	18120	1131	324	175	34	0	8724	4473	2373	889	147	48	20	5	0	14174	103522796
moss_0.0_2x_30.hist	49450991	11323802	1910715	818895	456797	285580	312309	153441	88216	100919	117718	133020	79238	43802	22665	18342	29093	38838	71174	38749	25133	7853	3402	5510	11775	37679	50206	16167	5388	2693	796	235	93	9	25388	1585	8913	24620	4923	272	89	35	18	5	0	0	0	0	0	40629	114351510
moss_0.01_2x_17.hist	71362373	11715552	2116802	815360	457677	287120	365180	179417	70644	36053	42054	47520	66066	109085	83021	26414	15226	6343	1775	4369	8252	13509	64168	43439	2554	1418	319	101	32	15	3	0	6063	18188	30897	1930	553	301	59	2	0	0	0	0	0	0	0	0	0	37288	111714592
moss_0.01_8x_30.hist	66408106	5269026	1201923	473838	242867	152801	145466	129942	105881	59340	69217	48773	47541	41327	25481	36872	21254	16799	24820	13512	17042	5324	10502	19355	1282	4102	9763	8802	2933	1465	8063	8398	3358	386	5467	3903	1121	610	10037	556	184	74	2252	6981	1162	386	172	56	17	9338	102630567
moss_0.01_8x_17.hist	69184161	20722022	2780550	1175702	630715	384914	186384	166494	250099	127549	61755	52485	72969	77723	40218	22779	36132	48234	33796	18399	11933	9399	44646	32181	1892	1535	3653	9742	28432	14215	4210	1250	499	56	27716	3698	1062	578	114	5	9324	9768	5184	1943	322	106	46	14	3	19988	105769883
moss_0.01_1x_17.hist	68467144	11957227	1953902	770481	434542	273306	366727	204400	80481	41044	31822	35958	49991	82543	102414	62920	36270	15111	2403	1307	847	263	1236	2402	5132	16423	39086	46368	15455	7726	2288	678	270	30	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54428	114309358
moss_0.001_1x_30.hist	51186396	9945580	1663815	715666	403278	253522	422495	207577	81732	41920	48897	55253	76818	126838	77774	24745	14264	5942	4361	10734	20274	33191	100358	29365	1726	958	215	68	21	9	1	0	15687	47060	17336	1082	310	168	32	0	0	0	0	0	0	0	0	0	0	50071	106007003
moss_0.001_4x_30.hist	53638344	7395259	1583578	661085	341042	211473	219966	196492	169388	86386	63945	72257	68450	37838	35592	51502	47476	19780	12064	29696	50612	15815	6852	4919	10510	33633	13110	4221	1406	702	10145	20289	10886	1254	398	23	5	14760	2951	162	6830	7873	4178	1565	259	85	37	11	2	22257	104266753
moss_0.01_1x_30.hist	64281281	8542564	1333854	572073	319739	200108	293664	144280	56809	30843	35976	40652	56518	93320	81055	25789	14865	6193	1100	2708	5115	8374	39776	50736	2983	1656	373	119	38	18	4	0	25366	20349	6473	403	115	61	11	0	0	0	0	0	0	0	0	0	0	35333	106784632
