sample	moss_0.06_1x_20	moss_0.06_1x_23	moss_0.06_1x_25	moss_0.06_1x_30	moss_0.06_2x_20	moss_0.06_2x_23	moss_0.06_2x_25	moss_0.06_2x_30	moss_0.06_4x_20	moss_0.06_4x_23	moss_0.06_4x_25	moss_0.06_4x_30	moss_0.06_8x_20	moss_0.06_8x_23	moss_0.06_8x_25	moss_0.06_8x_30	moss_0.0_1x_17	moss_0.0_1x_20	moss_0.0_1x_23	moss_0.0_1x_25	moss_0.0_1x_30	moss_0.0_2x_17	moss_0.0_2x_20	moss_0.0_2x_23	moss_0.0_2x_25	moss_0.0_2x_30	moss_0.0_4x_17	moss_0.0_4x_20	moss_0.0_4x_23	moss_0.0_4x_25	moss_0.0_4x_30	moss_0.0_8x_17	moss_0.0_8x_20	moss_0.0_8x_23	moss_0.0_8x_25	moss_0.0_8x_30
moss_0.06_1x_20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04527928905981789	0.048412735069573797	0.05212104514954504	0.05216429380042649	0.05363146721444415	0.04995671959833195	0.05345700914309928	0.05592608358266347	0.05722972666820464	0.05883225087501802	0.05291547435256871	0.055413669725531814	0.05825282671443155	0.05947936265470882	0.061500860420779874	0.05183420912039888	0.05500233788352506	0.057469108281758066	0.05844033256533463	0.06124421699408071
moss_0.06_1x_23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.046357163234143954	0.049363919681751835	0.05262348138617898	0.0531770427309039	0.0540420897647351	0.05112069645814562	0.05419958995862536	0.05678899730241644	0.05783220284453402	0.059638453146340455	0.0538180879015657	0.056310816159698074	0.0590601393173418	0.05996300538876413	0.06207072516006593	0.0536373154897086	0.05662935237798116	0.05864174500353736	0.05973516549395255	0.06198369914544895
moss_0.06_1x_25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04617700955043925	0.049323600888625085	0.052283168473461164	0.052917641782090054	0.053929314967105874	0.05126788590781906	0.05371204120942064	0.056450017847899096	0.05753713619046771	0.05892792359316182	0.05415886779819657	0.05614214206594772	0.05850736072137919	0.05961570852671042	0.06138537587069724	0.05345785775965881	0.05633184624166044	0.05794201764069899	0.05924477610504146	0.06125697069460145
moss_0.06_1x_30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.046886013059347385	0.04985013401340805	0.05339912336956918	0.05364573454728704	0.05464582477556522	0.0520187961608359	0.05491075671783909	0.05718535221197368	0.058418600829646575	0.059676370281005614	0.05463307220027858	0.05711573591447284	0.05953432149604083	0.06037209868822738	0.06210258906523945	0.054205381390570864	0.05717229972728881	0.05900969889547937	0.0601894781848968	0.06215446455356951
moss_0.06_2x_20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04692844779922915	0.05040150385760701	0.053581763562028435	0.05423801059046107	0.05522752103482632	0.05199370096574799	0.05482909385389613	0.05748563301992453	0.058327537258451134	0.06072128756868981	0.05395561640546446	0.05711056892257755	0.05988993336825857	0.0608557116474989	0.06286821566929256	0.05368537824681949	0.05614783127261087	0.05927640452614753	0.06033066905905125	0.06256756776629352
moss_0.06_2x_23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04776475489833324	0.05085168334325204	0.054167129772008014	0.054037037274961494	0.05534692522092208	0.05251733008973376	0.05535086962444938	0.05783509357514349	0.05881207514542807	0.06041660037423098	0.054796183968097927	0.05757746841083396	0.06003053692567016	0.060904936331525654	0.06308686364583588	0.054307203262248215	0.056840703438575696	0.05953514818465887	0.060584988117006175	0.06272723318865414
moss_0.06_2x_25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04862814376395653	0.0511438113712449	0.0547195992725638	0.054903246354027616	0.055885759192318855	0.05315811321325537	0.055760100697407666	0.05841168092854919	0.059038025642035925	0.06102533454822021	0.055544881510427725	0.057763975318156975	0.060347145841737025	0.06128253212262045	0.06330983780183956	0.05463041726829548	0.05764815069803687	0.0598081101949951	0.06093069615176493	0.06324188952469205
moss_0.06_2x_30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04820164302001208	0.051523953279109046	0.05422104399959781	0.05477383003958551	0.05540640766799067	0.05316594026210742	0.055909116315691475	0.05826117066157896	0.0590462918131927	0.06078555884683245	0.05598415722049528	0.05808691019999194	0.06074161418888873	0.06149712126778057	0.06322915814748899	0.05510735254628667	0.05799457659322963	0.060222121955074065	0.061322531847921254	0.06323090133169386
moss_0.06_4x_20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00035994511078592343	0.0	0.0003402619342781717	0.0	0.0	0.0	0.0	0.04868805210619374	0.05116061359117143	0.054896728977720514	0.05539505214007674	0.056381159876291	0.052735915839806066	0.05555125817095213	0.05822660579687347	0.059208975336117964	0.061307436417786625	0.05342691021020315	0.05696570006986414	0.06060572062735886	0.06151313512115764	0.06361915871537348	0.05300322798931884	0.055704708847459206	0.058637736245282526	0.06075237130079674	0.06344133321217937
moss_0.06_4x_23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04910800900908233	0.05162490308404994	0.05511328156945025	0.05526923108281694	0.05646415234243208	0.053305175610677706	0.05618085218379869	0.058453958173117326	0.05959979967058739	0.06137403824898062	0.054986250188387514	0.058205967946752694	0.06089365651720495	0.061687459895618586	0.06359553259367856	0.054575169300170076	0.057065389527461416	0.05995361088778203	0.06142446906060478	0.06353734792390092
