sample	rotifer_0.06_1x_20	rotifer_0.06_1x_23	rotifer_0.06_1x_25	rotifer_0.06_1x_30	rotifer_0.06_2x_20	rotifer_0.06_2x_23	rotifer_0.06_2x_25	rotifer_0.06_2x_30	rotifer_0.06_4x_20	rotifer_0.06_4x_23	rotifer_0.06_4x_25	rotifer_0.06_4x_30	rotifer_0.06_8x_20	rotifer_0.06_8x_23	rotifer_0.06_8x_25	rotifer_0.06_8x_30	rotifer_0.0_1x_17	rotifer_0.0_1x_20	rotifer_0.0_1x_23	rotifer_0.0_1x_25	rotifer_0.0_1x_30	rotifer_0.0_2x_17	rotifer_0.0_2x_20	rotifer_0.0_2x_23	rotifer_0.0_2x_25	rotifer_0.0_2x_30	rotifer_0.0_4x_17	rotifer_0.0_4x_20	rotifer_0.0_4x_23	rotifer_0.0_4x_25	rotifer_0.0_4x_30	rotifer_0.0_8x_17	rotifer_0.0_8x_20	rotifer_0.0_8x_23	rotifer_0.0_8x_25	rotifer_0.0_8x_30
rotifer_0.06_1x_20	0.0	0	0.0001207549514496975	0.00027418457153349785	0	0.0002210449726084418	0.00012174224921290833	0.00021044033639194826	0	0.0001285183032292414	0.00014389028330696885	8.821800655500756e-05	0.0003089345669649024	0.0002805421905414107	0.00018589193356277622	0.00018154755662980193	0.05596321095605861	0.05604334336172312	0.057326715234299885	0.05594313553281072	0.057236610869996096	0.05611726053017596	0.05645711896284178	0.05693426686805525	0.057150618183740565	0.05735727405052471	0.0558354980927489	0.05686336263456859	0.05728543558947563	0.057362196884364725	0.057846459297052566	0.05692408692224071	0.058344776723863734	0.05837761552800225	0.05825232567135197	0.058285308558805315
rotifer_0.06_1x_23	0	0.0	0	0	2.465177601607138e-05	0	0	0	0	0	0	0	0.00011694350502422513	0	0	0	0.055821510436037225	0.055927223788161395	0.056639583825514705	0.056858810605183385	0.05725527625664362	0.05644899965098782	0.05652752567847796	0.05704478245209854	0.056919693229024904	0.05785916874025043	0.05649351398207503	0.057180896808374126	0.057287221596384885	0.05746835889642532	0.05795611073418294	0.05675414228170883	0.05857533773866963	0.05837164911471193	0.05835060737459763	0.058321548990978855
rotifer_0.06_1x_25	0.0001207549514496975	0	0.0	0.00019354638803514845	0.00016815017389371079	1.7910822998068454e-05	0	5.540337833753739e-05	0.00012412894277902264	1.1965063360319661e-05	0	0	0.0003886011173079851	0.00020414523723955025	9.687655822532282e-05	0.00014005607451095248	0.05659580268847697	0.055900568998690225	0.05736959625417681	0.05686550625074194	0.05735241874109631	0.05651155888058235	0.056970608967940595	0.057563778995100456	0.05726381073440101	0.05776236393610601	0.057072898921523674	0.05728538545964068	0.05748272505073648	0.05756111375806394	0.0577933003690132	0.05705968804351291	0.05857886075218721	0.0585077597979311	0.05850757009827923	0.058472859306294866
rotifer_0.06_1x_30	0.00027418457153349785	0	0.00019354638803514845	0.0	0.0001605906791629641	9.400880505849862e-05	0	0	7.801041667943043e-05	0	4.795519260603065e-05	0	0.0002904304896967913	0.00014176967322820921	8.896430133920052e-05	5.540773740553284e-05	0.0565765451819068	0.05649969646204833	0.05698963505709498	0.05706706275865192	0.05755084593396542	0.05687749902981809	0.056921830459842115	0.05730002191454375	0.05760070684715002	0.0580406743553481	0.056787015895286896	0.057246801727245056	0.05781626562487874	0.05793370718903279	0.058220938930374944	0.05711005985732598	0.058852024849532114	0.05872088692919031	0.05866720316550422	0.058628271734859516
rotifer_0.06_2x_20	0	2.465177601607138e-05	0.00016815017389371079	0.0001605906791629641	0.0	0.00020299461715855838	5.8588377702673e-05	9.390451077984086e-05	0	6.975626609617702e-05	0.00020875851221924258	0.00017234508833796625	0.0002990888770854072	0.00029187125074148224	0.00022443088359092034	0.00020431063718473474	0.05682784111151806	0.05670714676550137	0.05833540657287284	0.05671280711293958	0.0580915610037358	0.05635527970637233	0.05710668682189024	0.057676676508622626	0.05784917618248975	0.05854386609440643	0.05615038087935531	0.05771590843445096	0.05785569450419881	0.0580691796735433	0.05867959484940255	0.05713814809203177	0.05907663225859405	0.05911340458248793	0.059177383705596776	0.05917195604412795
rotifer_0.06_2x_23	0.0002210449726084418	0	1.7910822998068454e-05	9.400880505849862e-05	0.00020299461715855838	0.0	0	0	6.124472656376945e-05	0	3.8026785225575566e-05	0	0.0002862138367183409	0.00011633403845545676	0.00010979850899783816	7.897944815571378e-05	0.056958043568897776	0.05695418301172339	0.05770948741422666	0.05694510749751325	0.05817893796890916	0.0566555393160072	0.05718830940709252	0.05739964828369326	0.057837944593012613	0.05846788141295389	0.05697004751790369	0.0579095260656084	0.058058605256270934	0.058089005071291444	0.05872794635728429	0.05747739931448914	0.05923936849285405	0.05916652629365182	0.05921268017893344	0.05921977683014068
rotifer_0.06_2x_25	0.00012174224921290833	0	0	0	5.8588377702673e-05	0	0.0	0	0	0	0	0	0.00018020819877273553	0.00010327560998057983	1.5496247141033592e-05	2.5319643592980334e-05	0.05705431963701668	0.05712609731303453	0.05776704464249938	0.057345985926571696	0.05794355542833174	0.05719149218694586	0.057746635690751225	0.05771533683560903	0.058078184117923315	0.058569476564351186	0.05742968561028061	0.057982241444417104	0.05826607936773465	0.05824180668947432	0.058920895271508456	0.05751938067855533	0.05936231590303964	0.059303769412047735	0.05930460397209503	0.05925610439484719
rotifer_0.06_2x_30	0.00021044033639194826	0	5.540337833753739e-05	0	9.390451077984086e-05	0	0	0.0	9.538217701432483e-05	0	2.5863736914599755e-05	0	0.00020903620933376832	8.056131134748235e-05	4.8554138996292906e-05	0	0.0570998052518229	0.056681713352260354	0.0578320573704072	0.057460521277512666	0.05807023360992569	0.057371773819411054	0.05777463886772083	0.0578657151957781	0.05814907448595963	0.05846686132058665	0.05771899276128778	0.05813215785967063	0.058281797280968606	0.05854532706369908	0.058962780757155	0.0575267236027065	0.05922984516624252	0.059265645475714446	0.05917189736790063	0.05919545166782747
rotifer_0.06_4x_20	0	0	0.00012412894277902264	7.801041667943043e-05	0	6.124472656376945e-05	0	9.538217701432483e-05	0.0	0	3.4946535092061914e-05	4.880336508228389e-05	0.00015916620677114413	0.00019221466319552238	0.00015482179188630596	0.00010892388905248129	0.05674733870535542	0.056634398393133334	0.05759408710427516	0.056894648281543114	0.05818618877919779	0.05690265118633764	0.05733376208200358	0.0573808735490593	0.05792458703868242	0.05825551288570918	0.05582480926923683	0.05708671527158893	0.05797676437921062	0.05821948074505379	0.058799216547823496	0.05688270363646608	0.05889919964092516	0.05909986208528972	0.059246932334661606	0.059309098517240755
rotifer_0.06_4x_23	0.0001285183032292414	0	1.1965063360319661e-05	0	6.975626609617702e-05	0	0	0	0	0.0	0	0	0.00017426120887897856	5.620916235049567e-05	5.2340121886373936e-05	2.0121236048331603e-05	0.057078148335705126	0.05679121201512549	0.05785674671606211	0.0569517151237765	0.05835169205201285	0.05694011108898622	0.05755962636483969	0.057656328507260546	0.057945226562698404	0.05852839682333755	0.05667139163450485	0.0577944493548701	0.0582320847394453	0.058142051591823396	0.059022777769542234	0.05720147778689022	0.059147250090448855	0.05919963392246286	0.059291962579055	0.05936170793269946
rotifer_0.06_4x_25	0.00014389028330696885	0	0	4.795519260603065e-05	0.00020875851221924258	3.8026785225575566e-05	0	2.5863736914599755e-05	3.4946535092061914e-05	0	0.0	1.9681319953668286e-05	0.0002380210415258155	0.0001560597743149872	6.526031211773198e-05	7.086096068587011e-05	0.05758312177551894	0.05739194123273561	0.058337967899675824	0.0574915039013677	0.058770724864066204	0.05726768913798541	0.05784879357836836	0.058061177496930294	0.058209016966528915	0.05891197989980823	0.05724729807475537	0.05824783274460843	0.058434500880132134	0.05872034282993621	0.059167656429182425	0.057560492579389555	0.05936231146518667	0.059426038872982034	0.0594916563485367	0.059494300631836694
rotifer_0.06_4x_30	8.821800655500756e-05	0	0	0	0.00017234508833796625	0	0	0	4.880336508228389e-05	0	1.9681319953668286e-05	0.0	0.0001822006732647985	8.258859798915275e-05	4.351515817624385e-05	0	0.057423868595020244	0.057154685918107795	0.05831992371774797	0.057502578395006276	0.05835123158721067	0.05742785200572531	0.05761398396803896	0.057954487181033576	0.058206691972440106	0.05866239486267677	0.05724970735194168	0.058044268107357966	0.058410599409283726	0.05840815127832999	0.05900280985288975	0.05760599236673791	0.05938119222246607	0.059396338834152185	0.05939203093788736	0.05939425270595167
rotifer_0.06_8x_20	0.0003089345669649024	0.00011694350502422513	0.0003886011173079851	0.0002904304896967913	0.0002990888770854072	0.0002862138367183409	0.00018020819877273553	0.00020903620933376832	0.00015916620677114413	0.00017426120887897856	0.0002380210415258155	0.0001822006732647985	0.0	0.00033174795309443006	0.0002772637166820191	0.00024886691513836823	0.057546619602009796	0.057639939186200695	0.05845600115462879	0.057766534435991335	0.05865668999118723	0.0574519383510852	0.057953034229301204	0.058277443351493985	0.05839538605320871	0.058949742671360106	0.057610072668671464	0.058361942132788	0.05857320258743315	0.05855803962053674	0.05929725749824488	0.057858795396445006	0.059565789224755195	0.059573318387243335	0.059594658082620766	0.059597492888076475
rotifer_0.06_8x_23	0.0002805421905414107	0	0.00020414523723955025	0.00014176967322820921	0.00029187125074148224	0.00011633403845545676	0.00010327560998057983	8.056131134748235e-05	0.00019221466319552238	5.620916235049567e-05	0.0001560597743149872	8.258859798915275e-05	0.00033174795309443006	0.0	0.00018113234652206156	0.00014803041628974611	0.0576753382841072	0.057492660058943046	0.05837409584183417	0.05770527168859563	0.0586169778972635	0.05766216189996276	0.05792435445720434	0.058214689431673405	0.05842465281547138	0.05883310261067509	0.0576606296847364	0.05836453132603736	0.0586082908357618	0.058616504062605546	0.059206155947817085	0.05784158279774965	0.05960320116918749	0.059597608391265045	0.059612016942750756	0.05961515794115846
rotifer_0.06_8x_25	0.00018589193356277622	0	9.687655822532282e-05	8.896430133920052e-05	0.00022443088359092034	0.00010979850899783816	1.5496247141033592e-05	4.8554138996292906e-05	0.00015482179188630596	5.2340121886373936e-05	6.526031211773198e-05	4.351515817624385e-05	0.0002772637166820191	0.00018113234652206156	0.0	9.214394558143546e-05	0.05760235973966732	0.057565693692785525	0.05828041300438591	0.05754759546808552	0.05860165305297049	0.057521162468381015	0.05785054655355981	0.058166448573292784	0.058380246951476145	0.05878746910364019	0.05761196856336015	0.05823527718845278	0.058510812867775264	0.058522061234200895	0.05915820128428195	0.057723898740107527	0.059538485443906164	0.05953399450750807	0.05954970805566495	0.059543482760616384
