sample	club-moss_0.001_1x_17	club-moss_0.001_1x_20	club-moss_0.001_1x_23	club-moss_0.001_1x_25	club-moss_0.001_1x_30	club-moss_0.001_1x_HiSeq2500L150R	club-moss_0.001_1x_MiSeqv3L250R	club-moss_0.001_1x_novaseq_profR	club-moss_0.001_2x_17	club-moss_0.001_2x_20	club-moss_0.001_2x_23	club-moss_0.001_2x_25	club-moss_0.001_2x_30	club-moss_0.001_2x_HiSeq2500L150R	club-moss_0.001_2x_MiSeqv3L250R	club-moss_0.001_2x_novaseq_profR	club-moss_0.001_4x_17	club-moss_0.001_4x_20	club-moss_0.001_4x_23	club-moss_0.001_4x_25	club-moss_0.001_4x_30	club-moss_0.001_4x_HiSeq2500L150R	club-moss_0.001_4x_MiSeqv3L250R	club-moss_0.001_4x_novaseq_profR	club-moss_0.001_8x_17	club-moss_0.001_8x_20	club-moss_0.001_8x_23	club-moss_0.001_8x_25	club-moss_0.001_8x_30	club-moss_0.001_8x_HiSeq2500L150R	club-moss_0.001_8x_MiSeqv3L250R	club-moss_0.001_8x_novaseq_profR	club-moss_0.01_1x_17	club-moss_0.01_1x_20	club-moss_0.01_1x_23	club-moss_0.01_1x_25	club-moss_0.01_1x_30	club-moss_0.01_1x_HiSeq2500L150R	club-moss_0.01_1x_MiSeqv3L250R	club-moss_0.01_1x_novaseq_profR	club-moss_0.01_2x_17	club-moss_0.01_2x_20	club-moss_0.01_2x_23	club-moss_0.01_2x_25	club-moss_0.01_2x_30	club-moss_0.01_2x_HiSeq2500L150R	club-moss_0.01_2x_MiSeqv3L250R	club-moss_0.01_2x_novaseq_profR	club-moss_0.01_4x_17	club-moss_0.01_4x_20	club-moss_0.01_4x_23	club-moss_0.01_4x_25	club-moss_0.01_4x_30	club-moss_0.01_4x_HiSeq2500L150R	club-moss_0.01_4x_MiSeqv3L250R	club-moss_0.01_4x_novaseq_profR	club-moss_0.01_8x_17	club-moss_0.01_8x_20	club-moss_0.01_8x_23	club-moss_0.01_8x_25	club-moss_0.01_8x_30	club-moss_0.01_8x_HiSeq2500L150R	club-moss_0.01_8x_MiSeqv3L250R	club-moss_0.01_8x_novaseq_profR	club-moss_0.0_1x_17	club-moss_0.0_1x_20	club-moss_0.0_1x_23	club-moss_0.0_1x_25	club-moss_0.0_1x_30	club-moss_0.0_1x_HiSeq2500L150R	club-moss_0.0_1x_MiSeqv3L250R	club-moss_0.0_1x_novaseq_profR	club-moss_0.0_2x_17	club-moss_0.0_2x_20	club-moss_0.0_2x_23	club-moss_0.0_2x_25	club-moss_0.0_2x_30	club-moss_0.0_2x_HiSeq2500L150R	club-moss_0.0_2x_MiSeqv3L250R	club-moss_0.0_2x_novaseq_profR	club-moss_0.0_4x_17	club-moss_0.0_4x_20	club-moss_0.0_4x_23	club-moss_0.0_4x_25	club-moss_0.0_4x_30	club-moss_0.0_4x_HiSeq2500L150R	club-moss_0.0_4x_MiSeqv3L250R	club-moss_0.0_4x_novaseq_profR	club-moss_0.0_8x_17	club-moss_0.0_8x_20	club-moss_0.0_8x_23	club-moss_0.0_8x_25	club-moss_0.0_8x_30	club-moss_0.0_8x_HiSeq2500L150R	club-moss_0.0_8x_MiSeqv3L250R	club-moss_0.0_8x_novaseq_profR
club-moss_0.001_1x_17	0.0	0	0.0001863579786374192	0.0002511035644644499	0.001076395994292767	0	0	0.000394688844222002	0	0	0.00031263924740754234	0.0009868911109475187	0.0016624715675458424	0	0	0.0011549367748654449	0	0	0	2.9897284130941948e-05	0.0016972691430710007	0	0.0005374545524378105	0.0005523878588425957	0.034270125844799715	0.0028448186567444633	0.0029072354601179518	0.003025892532110608	0.00326355329227479	0.03186810925669692	0.0015181861110576955	0.003028234942649366	0.006387649694926334	0.00754522718098416	0.008251917493654504	0.008696600548276034	0.009125926813765006	0.007045636429412694	0.0074456164973040195	0.008561405790476151	0.00758669584414895	0.00917858461803045	0.009426225683923817	0.010016009612833443	0.010580676533241684	0.008119209127950389	0.008874749719332331	0.010140669924555534	0.009256587230920488	0.009184177119858528	0.009901377745891171	0.010425536333691254	0.011415208387066667	0.008803809891635983	0.009230130320341479	0.010616467359467086	0.009404619306962236	0.012031316347058563	0.012122759181564469	0.012193412272221815	0.012362068758984823	0.010048861110022789	0.011701017305961736	0.012188197595665473	0	8.931336699768977e-06	0.0007907640583768583	0.0010016655589498713	0.001610219012142644	0	0.00046166093580413126	0.0012746714175513318	0	0.00023366491409115842	0.0009739839566184072	0.0014843282377672296	0.0022473335420987173	0	0.00033887816555555617	0.0016819970726804634	0	0	0	0.0005953040458384073	0.0023216804536506652	0.00019371108306465157	0.001226233049879788	0.0009913118353656047	0.036129708469518906	0.0023215203189798084	0.003593676190595363	0.0037434911315522568	0.004094120286396441	0.03257719644329793	0.0021847714831050302	0.00379940684113822
club-moss_0.001_1x_20	0	0.0	0	0	0	0	0	0	0	0	0	0	0.00018732457920789258	0	0	0	0	0	0	0	0	0	0	0	0.03819802318538579	0.001596091132113786	0.00136519205547192	0.0012631469684623031	0.0013114050313930425	0.03433417527296234	0.00018404263972537915	0.0012674542278372503	0.007144047924967256	0.007445441803667463	0.007763814988110074	0.00809661600220446	0.008344777114711377	0.007469739290435928	0.007296595941247874	0.008030747483388723	0.00814914370577835	0.008744070454898	0.008973813371344508	0.009354324807670067	0.009638357605505465	0.00840339321395056	0.008773144613757	0.009314311516134821	0.009219482611561136	0.0088063670556211	0.009210453698931365	0.009557631820905521	0.010376626273936651	0.008751193228958232	0.008788587476165621	0.009645919234970601	0.008775180548572403	0.011222947296806507	0.011104100362218983	0.011076402863143264	0.011128084775802072	0.009269645549567551	0.010899401985147827	0.011075518625539904	0.00029985337446369886	0	6.482842204180717e-05	5.4232397452946834e-05	0.00045200489154151313	0	0	0.0002732370069887802	0	0	0	0.0002988408570970824	0.0007865451564009751	0	0	0.0004127973773585536	0	0	0	0	0.0006584166947166681	0	0	0	0.03907585123603241	0.0010061602161592909	0.002142413083131678	0.0020519565059393674	0.0021269891662945017	0.035080895391953915	0.0009377436747171064	0.0020773867377710253
club-moss_0.001_1x_23	0.0001863579786374192	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.040153506782071746	0.0015393845744335888	0.0009677659205071798	0.0007820738491094437	0.0006796919889976438	0.036015939070645264	0	0.0007608009451947062	0.008305018301182465	0.008055481078638516	0.008073846439995314	0.008462451941580684	0.008555532507015906	0.00824272217267552	0.0077823074085354715	0.008319266891484989	0.008707722364172166	0.009170512333645076	0.009262187725161186	0.009471332332884996	0.009693505567994865	0.008915753296571127	0.009040394619099779	0.00964418145973367	0.009898947908794753	0.009140689794953083	0.009310212984582789	0.009684081130876043	0.010375965876777249	0.009375649980013612	0.009083784811641071	0.009747188206628121	0.009157928351873346	0.011460129021087506	0.011205911894261011	0.011028875013049833	0.011035812121436783	0.009638765509401681	0.011032776904063901	0.011035386842515593	0.0008939961573414257	7.962042324338725e-05	6.495573650833197e-05	2.718555986880311e-06	0.0001524355082865858	0.0006006308261412574	1.3155432293632252e-05	0.0002613562619844245	0.00038450218893204546	0	0	0	0.0004040880462650165	0.0003650095879873527	0	0.00013939291881326366	0	0	0	0	0.0002123781302463268	0	0	0	0.04085182424794087	0.0007756079795064874	0.001835385692241065	0.0015967481352563428	0.001521821964986958	0.03681497663500333	0.0006721657405525105	0.0015917997703360776
club-moss_0.001_1x_25	0.0002511035644644499	0	0	0.0	0	0	0	0	8.006137190352813e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.040972394290036074	0.0014086992173685253	0.0007910998752136411	0.0005413424545269718	0.0003220563260226683	0.03681792281249108	0	0.0004907003113722164	0.008642429671628316	0.008239401528334911	0.008242980020145452	0.00845537661059248	0.008559607132446412	0.008259051272205498	0.00806402112511817	0.008046426583698807	0.009016083156977772	0.009341505336119993	0.009085103202206124	0.009310265733122214	0.009441570017481249	0.009145193371261406	0.009279458263503293	0.009340632764572976	0.010249405489396235	0.009338616400842548	0.009532455931364758	0.009686385761754401	0.010138852300731305	0.009566873515336694	0.009332137188370115	0.009815170348081104	0.009086086756089795	0.011318763251940478	0.011002842979446759	0.01080625944824154	0.010775457718344539	0.009484082525818116	0.010892070604348048	0.010796917448071208	0.0012485821996252033	0.00010713032516740384	4.715756283391048e-05	0	0	0.0005791187518574548	3.944524009069639e-05	9.486218294285642e-05	0.0007355931406547445	0	0	0	0.00014710557843566896	0.0005611796041736783	0	0	0	0	0	0	0	0	0	0	0.04179477976946966	0.0006896430627731931	0.0016519633051652605	0.0014058256647494494	0.0012023201310233933	0.0376141914642274	0.0005170102138373212	0.0013706870032005325
club-moss_0.001_1x_30	0.001076395994292767	0	0	0	0.0	0.00043770350107175116	0	0	0.00040363578782809384	0	0	0	0	0.0001600625766052799	0	0	0.00025207506342384	0	0	0	0	0	0	0	0.04228070237265491	0.0016572772137986025	0.0008892488758981409	0.0005653770765080557	0.00024054270667817068	0.037998928178296976	0	0.0004765704249559688	0.009297258355505766	0.008834023323561646	0.00876807503215482	0.008809348901572256	0.008868405495652376	0.009248496337618262	0.00850777708297168	0.008696755416468527	0.009755645857193462	0.009781205344443822	0.0094987583622832	0.00973390530928242	0.00984054518538624	0.009600311668910955	0.009575731119969899	0.009775616266845866	0.01078417220924488	0.00983942410730343	0.009747798987544076	0.009986081299381944	0.010423082689048346	0.010025503454781037	0.009763223885003725	0.010047085506795228	0.00963613547777864	0.011787255766553373	0.011421219046946929	0.011155736834171925	0.011060433609130116	0.010073843568556784	0.011353565783071784	0.011137369400520014	0.0017578364434653881	0.00046709507523601257	0.0004129686129693555	6.86164725044458e-05	9.908990155282904e-05	0.0011111893653917848	0.000475780959521388	0.00030364491110801417	0.0012681215438233862	0.00043091298583797233	0	7.09460342102064e-05	0.0001688589145079078	0.0010511374201516155	0.00023749837730413503	0.00015047835455028746	0	0	0	0	0	0	0	0	0.042949021129638054	0.0007858324863956323	0.0017667742391379582	0.0013917962598759548	0.0010874476505625674	0.03878278372974242	0.0006723908596290018	0.001351022963283044
club-moss_0.001_1x_HiSeq2500L150R	0	0	0	0	0.00043770350107175116	0.0	0	0	0	0	0	0.000399753409118464	0.0009338332031435526	0	0	0.00047240036992735046	0	0	0	0	0.0009588915663923947	0	0	2.6237404099349604e-06	0.036611685985728726	0.002348131391603392	0.002181109645174484	0.002285595316368183	0.00240157702753907	0.03194223673618379	0.0008454795823892303	0.0022919972141955958	0.006819029869272075	0.007534287123623029	0.008069749602974796	0.008425862945729112	0.008848230498484044	0.007226001072269783	0.007682174932632457	0.008224063793955128	0.007984128152230374	0.008766521351165402	0.00935246282598956	0.009960789755174893	0.010210504076399674	0.008282741509268887	0.00901172826006258	0.009911167849161129	0.009021273841112287	0.008958560083821343	0.009681193006317979	0.010242774737320604	0.010959967883518051	0.008772018556820638	0.009129048764664471	0.01027147966677966	0.009355130146971535	0.011799012162788336	0.011822763991930496	0.01180755468755601	0.011914323487334788	0.009701350366659867	0.011440008698196058	0.01184073926704221	0.00012872732218094374	1.5614639796268648e-05	0.000499897281450612	0.00040938735897944056	0.0012952795588313526	0.00011485681300138495	0.00010473761219476074	0.000904669326568297	0	5.0316184772913886e-05	0.0005220883956165157	0.0009661526757660521	0.0017633921409256903	0	0.00012868422868062002	0.0012385983120264399	0	0	0	0.00011472007443658061	0.0017396454886778878	0	0.0005401793303332347	0.000562391947401264	0.03724136154735025	0.00172957975520871	0.003001867220000287	0.003052425558911831	0.003245395523333583	0.03374291810363794	0.0016995566412009167	0.003051425674280628
club-moss_0.001_1x_MiSeqv3L250R	0	0	0	0	0	0	0.0	0	0	0	0	0	2.0162565188330817e-05	0	0	0	0	0	0	0	0	0	0	0	0.03804327017768683	0.0017377863754867162	0.0014158206601245782	0.0013031063106978547	0.001263380685434523	0.03423821442432484	9.840227605528717e-05	0.001261117855955951	0.0076993461406029695	0.007865787132609214	0.008006531480817203	0.008381915575973786	0.008491447330081892	0.007629768455150621	0.007680998032581043	0.008069236300995097	0.008470985346467175	0.009169520469058168	0.009215491264063402	0.009452570397682547	0.009784602796636954	0.008578582776333943	0.009090755345207535	0.009651323672726142	0.00980589925351849	0.009158511151109106	0.009600654574694834	0.009887808784380114	0.010593662810282622	0.009200024461140432	0.009046987145582608	0.010024099733201952	0.009238300328447635	0.011618951470550698	0.011445714705475951	0.011392566187632847	0.011361183181468837	0.009665272031246785	0.011155012921296947	0.011364112888132882	0.00035487204555273433	0	1.667769731572566e-05	0.00025833285771792447	0.00021900839442046127	6.84317320632788e-05	0	0.0002046017433419145	6.531213894145349e-05	0	2.5823985073780698e-05	0.00019371380487653855	0.0007099610856960981	0	0	0.0003052518298081175	0	0	0	0	0.0006121298398258368	0	0	0	0.038907703707313335	0.0010758205393445186	0.0021549761940183876	0.0020831937535241707	0.0020494860173236873	0.034875279281148974	0.0008235805608181046	0.0020512293454292285
club-moss_0.001_1x_novaseq_profR	0.000394688844222002	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04094095578270318	0.0013116394829992828	0.0006853210278610078	0.00042160976515825954	0.00015157812648580737	0.036869963932548266	0	0.0003417688133803276	0.008613429181377419	0.008111961563541437	0.008128889985252186	0.008494672442536433	0.008483539256158301	0.008586723637211469	0.008085673651335168	0.008360008886207027	0.009107742628515325	0.00931908272239046	0.009186138972618552	0.009395962674771274	0.009450448121523847	0.00918172419578378	0.009189686908577577	0.009347890039926754	0.010212951747122778	0.009346569467333699	0.009354646601510308	0.00960601968332253	0.010135266359786566	0.009524531442547612	0.009264524009550357	0.009689692128966088	0.009227800513734286	0.011342203115148997	0.011027282598995658	0.010896791956381935	0.010771908481235104	0.00966149789971582	0.010978229913520154	0.010822968365375107	0.0012310269980623234	0.00012737182527799984	0.00016734410390528698	0	5.70947053758486e-05	0.0005965912239059845	0	6.659197311453813e-05	0.0007669534900698327	0.00011087500589257449	0	0	5.572807812570524e-05	0.0005922222923894216	0	0	0	0	0	0	0	0	0	0	0.04180326728586636	0.000552546355908623	0.0015265691425836447	0.001252056855701622	0.0010019820471284246	0.03764869852551145	0.000444703937015678	0.0012061677881713972
club-moss_0.001_2x_17	0	0	0	8.006137190352813e-05	0.00040363578782809384	0	0	0	0.0	0	0	0	0.000739776941201753	0	0	0.00014981761800081372	0	0	0	0	0.0007866632751677427	0	0	0	0.025959421340762456	0.0010354134552432726	0.0014997762757374966	0.0017973980488584784	0.002226037511462775	0.024351348908808967	0.00013591405304480553	0.0018429742324186371	0.006884876129835793	0.0072224298712012525	0.007664795250886813	0.008302016488930586	0.008580137636300944	0.0069930630088309575	0.007421773320302916	0.008128420819361715	0.006724217902987051	0.00820886957826572	0.008551426380140836	0.009079985405228586	0.009611923885187834	0.0074516892076555985	0.00818771736175572	0.009120483069036234	0.007423536016431309	0.008019430633527613	0.008752316752413059	0.009403045218983164	0.010238008300532786	0.00748618537203305	0.008288640513866352	0.00943182759614769	0.006936200817421523	0.010440761926875153	0.010787061601588044	0.010984514144621538	0.0111833780893561	0.007704780944705614	0.010243867379501226	0.010993524949017841	6.673171793281085e-05	0	0.00047126922364371104	0.0008804961360769914	0.0010760300616688978	0	0.0005170793424448261	0.0011634661697358384	0	0	0.00018163062015008613	0.000867949213303354	0.0015662136548759698	0	0	0.000975821847811642	0	0	0	3.140635802945102e-05	0.0016766987328895588	0	0	0.00047290895826679336	0.028202993156172362	0.0009536879792715336	0.002425196589769474	0.0027381185871617753	0.0032237837217632404	0.02517025107290327	0.0008943378265490187	0.0028208095512047837
club-moss_0.001_2x_20	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031284766852376134	0.00034951438052366335	0.0004712644803347432	0.0005653694359117889	0.0007813392568017941	0.02783372924051497	0	0.000566780584186799	0.00771743612180209	0.007534955554890033	0.0077252976624048175	0.00790214770177522	0.008240127469611447	0.007394576656453822	0.007465728091916701	0.007900688196398775	0.007604379695602459	0.008366710467090477	0.008443021133111017	0.008799980857232215	0.009163620431014818	0.007854082623197312	0.008375127518932213	0.008961748057520258	0.008653442785063192	0.008214820111720256	0.008677027473011023	0.00914761404486042	0.009769964271807208	0.008253072126503391	0.008416187026629829	0.009189652664671533	0.00705939380220455	0.010229353985329204	0.010325586681534937	0.010377095195468033	0.010518731846562268	0.007685064364870153	0.009977513677077554	0.010402148902860842	0.0005914489124169142	0	0.00010321979637295531	0.0002150929622852793	0.0004561254224627609	0.0002369265590871361	0.0003352294332903405	0.000454301880158936	0	0	0	9.412996490787418e-05	0.0005248645666983132	0	0	0.00012983484825068725	0	0	0	0	0.0005788025007172903	0	0	0	0.03208229053702083	0.00021836416240095247	0.0014430251394015325	0.001552655913389489	0.0018114510944067241	0.028570193623981943	7.53050734005889e-05	0.0015772287516211403
