sample	club-moss_0.001_1x_17	club-moss_0.001_1x_20	club-moss_0.001_1x_23	club-moss_0.001_1x_25	club-moss_0.001_1x_30	club-moss_0.001_1x_HiSeq2500L150R	club-moss_0.001_1x_MiSeqv3L250R	club-moss_0.001_1x_novaseq_profR	club-moss_0.001_2x_17	club-moss_0.001_2x_20	club-moss_0.001_2x_23	club-moss_0.001_2x_25	club-moss_0.001_2x_30	club-moss_0.001_2x_HiSeq2500L150R	club-moss_0.001_2x_MiSeqv3L250R	club-moss_0.001_2x_novaseq_profR	club-moss_0.001_4x_17	club-moss_0.001_4x_20	club-moss_0.001_4x_23	club-moss_0.001_4x_25	club-moss_0.001_4x_30	club-moss_0.001_4x_HiSeq2500L150R	club-moss_0.001_4x_MiSeqv3L250R	club-moss_0.001_4x_novaseq_profR	club-moss_0.001_8x_17	club-moss_0.001_8x_20	club-moss_0.001_8x_23	club-moss_0.001_8x_25	club-moss_0.001_8x_30	club-moss_0.001_8x_HiSeq2500L150R	club-moss_0.001_8x_MiSeqv3L250R	club-moss_0.001_8x_novaseq_profR	club-moss_0.01_1x_17	club-moss_0.01_1x_20	club-moss_0.01_1x_23	club-moss_0.01_1x_25	club-moss_0.01_1x_30	club-moss_0.01_1x_HiSeq2500L150R	club-moss_0.01_1x_MiSeqv3L250R	club-moss_0.01_1x_novaseq_profR	club-moss_0.01_2x_17	club-moss_0.01_2x_20	club-moss_0.01_2x_23	club-moss_0.01_2x_25	club-moss_0.01_2x_30	club-moss_0.01_2x_HiSeq2500L150R	club-moss_0.01_2x_MiSeqv3L250R	club-moss_0.01_2x_novaseq_profR	club-moss_0.01_4x_17	club-moss_0.01_4x_20	club-moss_0.01_4x_23	club-moss_0.01_4x_25	club-moss_0.01_4x_30	club-moss_0.01_4x_HiSeq2500L150R	club-moss_0.01_4x_MiSeqv3L250R	club-moss_0.01_4x_novaseq_profR	club-moss_0.01_8x_17	club-moss_0.01_8x_20	club-moss_0.01_8x_23	club-moss_0.01_8x_25	club-moss_0.01_8x_30	club-moss_0.01_8x_HiSeq2500L150R	club-moss_0.01_8x_MiSeqv3L250R	club-moss_0.01_8x_novaseq_profR	club-moss_0.0_1x_17	club-moss_0.0_1x_20	club-moss_0.0_1x_23	club-moss_0.0_1x_25	club-moss_0.0_1x_30	club-moss_0.0_1x_HiSeq2500L150R	club-moss_0.0_1x_MiSeqv3L250R	club-moss_0.0_1x_novaseq_profR	club-moss_0.0_2x_17	club-moss_0.0_2x_20	club-moss_0.0_2x_23	club-moss_0.0_2x_25	club-moss_0.0_2x_30	club-moss_0.0_2x_HiSeq2500L150R	club-moss_0.0_2x_MiSeqv3L250R	club-moss_0.0_2x_novaseq_profR	club-moss_0.0_4x_17	club-moss_0.0_4x_20	club-moss_0.0_4x_23	club-moss_0.0_4x_25	club-moss_0.0_4x_30	club-moss_0.0_4x_HiSeq2500L150R	club-moss_0.0_4x_MiSeqv3L250R	club-moss_0.0_4x_novaseq_profR	club-moss_0.0_8x_17	club-moss_0.0_8x_20	club-moss_0.0_8x_23	club-moss_0.0_8x_25	club-moss_0.0_8x_30	club-moss_0.0_8x_HiSeq2500L150R	club-moss_0.0_8x_MiSeqv3L250R	club-moss_0.0_8x_novaseq_profR
club-moss_0.001_1x_17	0.0	0.0026749502463409595	0.0021679480708571125	0.0016649239182879505	0.002006095529556579	0.002691419812314751	0.003008803068448454	0.0016236352805071852	0.0	0.0019964945239185354	0.0018267579766293829	0.0021848020057286762	0.001805373844446818	0.002633638733793963	0.0028686602276371286	0.0020560984113502526	0.0	0.0016847640281688766	0.0019471054384894327	0.0017984335305168313	0.0019426376712538872	0.0023018527446284323	0.0027040091879123843	0.0020341815950655428	0.0	0.0018262609533452883	0.002158132292557638	0.0020492014733344143	0.001962697790093879	0.001995316528151112	0.003311219410723119	0.0019620125397187436	0.012022692613701778	0.01209846459125773	0.0120369102905662	0.012140071420647783	0.012049334044554976	0.012301684371044641	0.01204123471230876	0.011722047515680057	0.011933544717120867	0.012759924141242204	0.012033689678647121	0.012355341303755816	0.01230497334512662	0.01217559672645163	0.012646940866163437	0.012249114818386357	0.01260319718672046	0.012687115462789455	0.012892110876112547	0.012954840811124487	0.013247290957553599	0.012202080927602879	0.013146482963746618	0.013016506709990012	0.012258380616449129	0.012989886718042756	0.013470109660269422	0.01334794202983927	0.014012492348310713	0.012443385485569919	0.014196541436445411	0.013659312684013405	0.004342701928007653	0.003223681108993134	0.0033171166469555024	0.0030693675585594226	0.003122585339332834	0.0037893033674839295	0.004106269740272742	0.0032033381399129575	0.0037466457918230956	0.0034883409999685675	0.003538501075188009	0.003634761901549899	0.0034882814016422787	0.003641356517021171	0.004121774134343444	0.0035710088094150893	0.003716732481073517	0.0036740539894436317	0.003594682541656189	0.003773630811918681	0.003907231886952646	0.0037896148179690963	0.00465383948300498	0.003760271754689032	0.003355007808562847	0.003785073568051246	0.003815249975904931	0.0038371441744395524	0.003926589662739215	0.003579996046464039	0.00496986348274322	0.004082383266479708
club-moss_0.001_1x_20	0.002408320536371684	0.0	0.0007700598195465109	0.0007783715073008934	0.0005666204128981545	0.0017979928092974622	0.0013263956186918052	0.0	0.001294404434229459	0.0	0.0	0.0	0.0	0.0009524609763136716	0.0010927942272776292	0.0	0.000725874657841585	0.0	0.0	0.0	0.0	0.000529581904583394	0.0	0.0	0.00111140647203249	0.0	0.0	0.0	0.0	0.001040385510561107	0.001459825963983263	0.0	0.011156668426872544	0.010894580521815586	0.010739705671794936	0.010859577439383669	0.01074295188089101	0.011329411211390594	0.010701656640027216	0.010623804926459278	0.0112618685159029	0.011324507535232805	0.010995712547644568	0.011190624983606135	0.010983610560922272	0.011357112834963618	0.011568922997939223	0.010936604857316902	0.011167482055523606	0.011294102147151108	0.011458219563099017	0.01146816897723213	0.011714303033342272	0.010937285298715911	0.011507976862269353	0.01136740443212442	0.011460608551352027	0.011777974715674062	0.01170368490437401	0.011691265547654803	0.012271615005901152	0.011812819005984304	0.01269956362136815	0.011979460770563296	0.0031491073167282907	0.002018810759028432	0.0020469684197178635	0.0017087722894683483	0.0017346934732494013	0.0025588151254431306	0.0023504103075632668	0.00185353237885211	0.002494691786543943	0.0020972809244608386	0.002062434901750855	0.002171473803882917	0.001963498899029508	0.0024941302265583795	0.0025781119867089425	0.0020849340509388986	0.002240001353979231	0.0022638829512482616	0.002184048776480168	0.002258262709726504	0.00218085000843411	0.002270269214584665	0.0025752808580689988	0.0022115652736709743	0.002923311984841201	0.0025080406727251594	0.002149705860966951	0.002337075397074994	0.002261528431434413	0.002662884120613495	0.0034054793191081296	0.0023884814495187976
club-moss_0.001_1x_23	0.0017871155584047338	0.0007092743139068259	0.0	0.0	0.0	0.0012446631447389329	0.0004412629790614786	0.0	0.0009437654237908373	0.0	0.0	0.0	0.0	0.0008290932154927074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007882791012815322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011166182446910774	0.01070596459578042	0.01044655862558562	0.010745202327728796	0.010576984260031808	0.011058352175443506	0.010315611928333258	0.010465643643737975	0.01073342887493192	0.011007768708066213	0.010763796095427698	0.010839617808089732	0.01071388457916698	0.0109116561939226	0.010975817102258225	0.010935171595627761	0.010837693185611025	0.010830562014971795	0.010931460885679898	0.011114670794917987	0.011318881643016688	0.010658213068847818	0.010902366304221572	0.01098109304970995	0.011033503187839685	0.011287129428529918	0.011306311565989739	0.011357858821420864	0.011802196594580764	0.010895022219360093	0.011844835372441312	0.011499526692813497	0.002679403988883975	0.0018505920210394743	0.0016643433761144865	0.0014208349476216744	0.0013102885168396535	0.0024742794659299043	0.0017995437733735378	0.0016827985662182588	0.0022569430973426344	0.0019278748623327746	0.00171212885904021	0.0015605271802173087	0.0015979743405496018	0.0023807485701623776	0.002031848954580362	0.0016751682335016855	0.0018953294782065033	0.0020810072070505474	0.0017339719310440521	0.0017836138276626878	0.001809785221020171	0.0019023690586152113	0.002063313826678662	0.001979974798992428	0.002265233093356039	0.0020290538468423916	0.0018742491521527931	0.0018504761098243872	0.0019220566712526898	0.0021218956612342617	0.002524106111614131	0.0020145066957396873
club-moss_0.001_1x_25	0.0013025521708180327	0.0006867037079023413	0.0	0.0	0.0	0.0007900361691442783	0.0	0.0	0.0009971774435535352	0.0	0.0	0.0	0.0	0.0004552782509454789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005456554548570864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01088629992237241	0.010438310224096036	0.010276921139809004	0.010397788650885115	0.010305508455145631	0.01047183721416527	0.010152463766252928	0.009806483201794648	0.010499098679399344	0.010754165892701041	0.010157662491155302	0.010301327285579502	0.010118060779346452	0.010635523380679654	0.010788059480912568	0.010224695207939607	0.010673122111020566	0.01060225258364325	0.010849036823170115	0.01077609581588656	0.010699294643369541	0.010328231049681712	0.010712381306958096	0.010738408187115155	0.010658845183846098	0.011229898750022756	0.011073509562922227	0.010925591447794054	0.011401268554845762	0.011002465148483818	0.01155859840250516	0.011091073902911008	0.00254204901460317	0.0015228899967225848	0.001418833446575323	0.0011625595892420907	0.0010452569477364152	0.0019520146799690563	0.0014413936668738769	0.0013318181288563557	0.0021803174101756155	0.0016301748257046798	0.0013716186134521177	0.001342782607651933	0.0012207586163538202	0.002163838254464426	0.0017562283410485907	0.0013000444605316395	0.001718513919519612	0.001816572293801451	0.0015436664254392441	0.0014363580656279217	0.0013979490736645013	0.001814510195275402	0.0018486566367589272	0.0014278824615177542	0.0022190435803111073	0.0019402228121169368	0.0017376436889074407	0.0015883709010996057	0.0014386506711669019	0.0019166140466452398	0.0022832505042971758	0.0016893156532222747
club-moss_0.001_1x_30	0.00145342898832157	0.0004659353094821524	0.0	0.0	0.0	0.0009360915950204451	0.0	0.0	0.0006125036963667992	0.0	0.0	0.0	0.0	0.000553834834912855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010635613465708786	0.010403009483184227	0.010323890616723782	0.010301055864158516	0.01024217087576824	0.010740610184654517	0.009912011744874242	0.01011601608924104	0.01049838761963262	0.010596867103000418	0.010128264499344323	0.010352277305763144	0.01023595221268852	0.010361385461142878	0.010413342741491957	0.01032290858747376	0.010456921636643284	0.010536967167412236	0.010537008898473234	0.010656536558421997	0.010641611499670115	0.010082285095135994	0.010506584532495766	0.010526150942344579	0.010842355010208306	0.011081573621742814	0.010856382559792975	0.010828156333660912	0.011156675688179856	0.010838653086090477	0.011425261522573248	0.01079554756500695	0.0022833777555206635	0.0014010140648283056	0.0015114322871814837	0.0010761246047088658	0.0010446408930804719	0.001850445863100574	0.0013734251597456095	0.0013659175170741716	0.002052498681670355	0.0016582197645769806	0.0012032791634672192	0.001380309340650931	0.001203556335860417	0.002078000494700177	0.0015184151936884491	0.001412564151254393	0.0014018827429614369	0.0016198834157471126	0.001562913932460337	0.0014358574107107623	0.0014262939252941286	0.001635213531491198	0.001524720953801001	0.001480700124071939	0.0019200749418866916	0.0016600936825757829	0.001577588443838842	0.0015141715588386272	0.0015227420538316784	0.0017466113867734537	0.0017843597539428863	0.0016697196231909776
club-moss_0.001_1x_HiSeq2500L150R	0.002591605721713062	0.0019227869023823953	0.0014500753815455641	0.000967389876446362	0.0012344181138361156	0.0	0.0019991097271847844	0.0008295134660777883	0.0022011270608817135	0.0016040064936332342	0.0014202507424553314	0.0015161769289471867	0.0010368240384952896	0.0	0.0020123124335207072	0.0012676516066392268	0.0018734767778686343	0.00154283216792041	0.0013139803344369048	0.001259886286937887	0.0012091033207938461	0.0	0.0017894120432935586	0.0014926593187866363	0.001742570026287872	0.0014780147339609547	0.0013543791949083511	0.0013056146019199849	0.0014085939375317665	0.0	0.0022824553836063434	0.001259844858643706	0.011907727367649832	0.011725047914862514	0.01160426426241637	0.011654869321928624	0.011642044624980146	0.011997158994053292	0.011962324831278745	0.011182786827716857	0.012012907025571125	0.011959752017904725	0.011877862798649344	0.012293411011114424	0.01188570097388719	0.012029381258885806	0.012569410637299303	0.011971523767921634	0.011852445171799869	0.012153440290666867	0.012528151532171896	0.01272820998999346	0.012689698889432765	0.011819427128010153	0.01272963629073665	0.012538826757175109	0.012145203004212648	0.012561464554607738	0.012756679008939148	0.012786805196781829	0.013507769862029027	0.012106925953114961	0.013626022855463748	0.01311724329262234	0.003922181944558096	0.0029803282377122544	0.0028458756719924342	0.002238820136509357	0.002826406138353527	0.003676095160223898	0.0032923466588831	0.0027425764043703233	0.0035395861425530964	0.003110090806078974	0.0029624264185213523	0.003052283605214646	0.0031193558719752406	0.0033810709206111107	0.003631402054760925	0.0031554458743725845	0.003319467742177317	0.003324072298778778	0.003385781998340244	0.0032742191971817476	0.003459157101548788	0.003180795481580389	0.0038723065665002736	0.003419712919043169	0.0031487641583007047	0.0037036942818315533	0.0033461683696912638	0.003439969979698541	0.0034849510313392598	0.0035695618313005334	0.00449787374222122	0.0035902942885747448
club-moss_0.001_1x_MiSeqv3L250R	0.0027496230880681154	0.001345160675604136	0.0004867999078582956	0.0	0.0	0.001896096677246536	0.0	0.0	0.0016334804820253128	0.0009558574655171431	0.0	0.0	0.0	0.0016569325629638171	0.0	0.0	0.0013188249512456412	0.0006171384279311267	0.0	0.0	0.0	0.0010276602665984938	0.0	0.0	0.0016178268875287327	0.0007984600572239954	0.0007306113301203103	0.0	0.0	0.001617170714599999	0.0	0.0	0.012144809066084492	0.011616260921477571	0.011178519698731498	0.01133261698109676	0.011002364188730978	0.011776611826059227	0.011385962511475022	0.0107580263140445	0.011904033147189	0.0120378197158256	0.011408053711004177	0.011379129640462506	0.011205888733638605	0.011777371281293046	0.012150095385111094	0.0114497068372906	0.012186150372282368	0.011925611838134271	0.012093995996671443	0.011989716089494612	0.01204479356706212	0.011747191985894993	0.012026468460793688	0.011965377576404434	0.012490131802832753	0.012541029715044272	0.012686702099877878	0.012509037802919202	0.012873864397988048	0.012443693349220781	0.013160022087277212	0.012670470222379012	0.0035001558361516904	0.002479038079653963	0.002067390355812462	0.0020576329845513374	0.00138610492276867	0.003045675769979465	0.0024797169443937506	0.0017905458786874203	0.003148756339513105	0.002658436935446608	0.0022132855365420267	0.00198641301540578	0.001744488004576837	0.002769844588691904	0.0026938608720511324	0.0018737228447180876	0.00282065013355522	0.0026935873534315673	0.0024948384193241254	0.002243125106306721	0.00194955660525111	0.0026963839951467308	0.0026732942787234997	0.002146360480923193	0.003400043402123027	0.0029293472451196335	0.0026053399821004655	0.002660390392469512	0.002170522328892682	0.0030421469087479115	0.0033769721598485183	0.002639114658494112
club-moss_0.001_1x_novaseq_profR	0.0012416735178049122	0.0	0.0	0.0	0.0	0.0006623220489883778	0.0	0.0	0.0005589296180138034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010565164593457542	0.010079474205072728	0.009980704391548446	0.0103114673675412	0.010101209993468665	0.010614747825361301	0.009968382223311562	0.01007585762709942	0.010355276677438493	0.010529026227012074	0.010143530900389011	0.010287889264203017	0.01003218507715382	0.010446200705820433	0.010465408526570952	0.010116309778248737	0.01035980633119821	0.010406701251590022	0.01043918618246541	0.01052616502879485	0.010583784667922026	0.010026341691537464	0.010398257012864663	0.010425169956732783	0.010114201377627148	0.010675391820371366	0.010821757431226242	0.010777989942980584	0.011118376353490453	0.010447072965576508	0.011227666017375614	0.010816488239636934	0.002275459007841349	0.0013972039498248827	0.0014857343608382129	0.001171677070205933	0.001110486414554738	0.0017659911687887254	0.0012194155459369137	0.0012462314708212025	0.001989930559381687	0.0016415434130402206	0.0011535701174176954	0.0011512779685971522	0.0010956197587927042	0.002001327161842384	0.0015524207661288386	0.001058071858135204	0.0015989037087360246	0.0017110543548603011	0.0014842176259172394	0.001346348002088171	0.0013231657918657059	0.0014925833539192143	0.0015405682153141278	0.001283367771093883	0.001580996866174425	0.0015025177131297487	0.0015089935042040174	0.0014388319819511376	0.0013825905558110326	0.00135117379693041	0.0016489675530740933	0.0015470598548659748
club-moss_0.001_2x_17	0.0	0.0012770532141479804	0.0010102021701196482	0.0011147644952018104	0.000737623231869433	0.002037828851358038	0.0015898761587138598	0.0006392783375576439	0.0	0.0011772795916734178	0.0008080152065560091	0.0008803027707575697	0.0006779342616997129	0.0018068322630284484	0.0016361666952820525	0.0007876471994560495	0.0	0.0008893700690880295	0.0007708131177026089	0.0008584654690826425	0.0007107927078928765	0.0010631372225680163	0.0016034348228546591	0.0008596157915150028	0.0	0.0006827734647926223	0.0009560446834339322	0.000748723246552243	0.000817662608754438	0.0013004033301547454	0.0022567368471297453	0.0008044773700564805	0.011966186762942761	0.011490846802609778	0.011253653806726906	0.011682894491267231	0.011475297747262301	0.01179867174494658	0.011792339055273554	0.011263559997148542	0.011385488067361267	0.01211532208949713	0.011542221964228796	0.011768108499627658	0.011697191577360457	0.011923899241004314	0.012348850880051108	0.01155674027232784	0.01136583482016173	0.012047414699540907	0.012084617935276216	0.012293831068408107	0.0124340712014635	0.01157413650865851	0.012798488264650288	0.012175712185528138	0.011776617720279124	0.012159290530437695	0.012846231792958868	0.012912789758418667	0.01336462367790053	0.011716922725452456	0.013926440114441706	0.013012288744819425	0.003390408106594284	0.0025475052747516978	0.0023320745750783807	0.00242983396445705	0.001925236095260373	0.0030862494117917436	0.0034219792841211436	0.0026134340908174586	0.003018746153208644	0.0026773818202225582	0.0024795615254990548	0.0028169213593838673	0.002573915860193432	0.003252354780481559	0.0034398179204257655	0.0026073905711728827	0.00300629885820552	0.002830189304903895	0.0028252265434438434	0.0029012763612897177	0.0028894304284268367	0.0030608106918891143	0.0040182962403598164	0.002941777737502238	0.002593918925608399	0.0027192838522705634	0.00300627725421639	0.0029039345226384997	0.0029739133581776224	0.0029381899508553267	0.004363934735688546	0.002953803884099625
club-moss_0.001_2x_20	0.001602111697218416	0.0	0.0	0.0	0.0	0.001334526250544271	0.0008353238055988592	0.0	0.001060056257465251	0.0	0.0	0.0	0.0	0.0011029563444448494	0.0009290040672225832	0.0	0.000805520930131929	0.0	0.0	0.0	0.0	0.0	0.0005123815233556755	0.0	0.0007186213881475458	0.0	0.0	0.0	0.0	0.0008013102960500553	0.001177739227730032	0.0	0.011474053972361594	0.010983266316607532	0.010797329456086056	0.010767061868635953	0.010830711565185737	0.011032481148305266	0.01087189675584677	0.01064726367574868	0.01097188819508917	0.011354148320897574	0.010861498130724526	0.011031424769237404	0.010974889997554284	0.011105423899975653	0.01152772193159849	0.011073027717803136	0.011225567119009617	0.011143611172390381	0.01131074601973081	0.01149850286495023	0.01158458237570106	0.011032844432292193	0.01163855394311032	0.011412650833223155	0.011272336744181918	0.011594451393845764	0.011896478032167184	0.011751142533725957	0.012354796122684005	0.011398849074130109	0.012770959051328301	0.011940146753696807	0.002841400793521386	0.0018573872587819313	0.0017731229833125917	0.001644290725776339	0.0014925116750879848	0.0024914602762772884	0.002541013996684271	0.0018397674720504386	0.00251211104024433	0.0020296062079955732	0.0019090740485906816	0.0020216398808198047	0.001747192832840218	0.0025472866469214385	0.002628334218464623	0.0018208501341816581	0.002284535267400251	0.0022637165873048816	0.0021040608153623888	0.0020452257638349635	0.0021656463769054433	0.0023164977962758623	0.0026930357476849403	0.0020443956430440786	0.0022707886443653655	0.0021753972722175613	0.002071483900447795	0.00212619302063164	0.002174049344750682	0.0022752023952573672	0.0031004937658794143	0.002270983021135724
