sample	moss_0.06_1x_20	moss_0.06_1x_23	moss_0.06_1x_25	moss_0.06_1x_30	moss_0.06_2x_20	moss_0.06_2x_23	moss_0.06_2x_25	moss_0.06_2x_30	moss_0.06_4x_20	moss_0.06_4x_23	moss_0.06_4x_25	moss_0.06_4x_30	moss_0.06_8x_20	moss_0.06_8x_23	moss_0.06_8x_25	moss_0.06_8x_30	moss_0.0_1x_17	moss_0.0_1x_20	moss_0.0_1x_23	moss_0.0_1x_25	moss_0.0_1x_30	moss_0.0_2x_17	moss_0.0_2x_20	moss_0.0_2x_23	moss_0.0_2x_25	moss_0.0_2x_30	moss_0.0_4x_17	moss_0.0_4x_20	moss_0.0_4x_23	moss_0.0_4x_25	moss_0.0_4x_30	moss_0.0_8x_17	moss_0.0_8x_20	moss_0.0_8x_23	moss_0.0_8x_25	moss_0.0_8x_30
moss_0.06_1x_20	0.0	0	0	0	0	0	0	0	2.7785202048047353e-05	0	8.507186312600723e-05	0.00014226149912899277	0.00040373949302396905	0.00022672258527389744	0.00018099998007015117	0.00013115287686038535	0.04510618325627869	0.04594738866264114	0.048826183202103635	0.04904068717835641	0.050511801823144076	0.04421104314668722	0.04695379741030459	0.0489426142942041	0.05018290296708161	0.05189327275883171	0.044835366245780994	0.045353271519984584	0.04764124070415354	0.04915630631899859	0.052087726097189035	0.07836224314182749	0.04870823304508032	0.052970404247338565	0.05337933036772491	0.053906216306161325
moss_0.06_1x_23	0	0.0	0	0	4.6337772853344283e-05	0	0	0	0	0	0	0	0.0002828039865795384	9.935923483972431e-05	1.9001653929429096e-05	0	0.04646960328895644	0.04706102145486135	0.049424083716117395	0.05011315058014576	0.0509526912546453	0.04554251432661871	0.047741032307818565	0.04976005526616545	0.050704246816830056	0.052565455407456274	0.045827342101603774	0.04619466861036392	0.04828001284839689	0.049427113544884826	0.052401364988212906	0.08072030577486944	0.049182528423796334	0.05352740288392688	0.053729948007474215	0.054377936894078105
moss_0.06_1x_25	0	0	0.0	0	0	0	0	0	0	0	0	0	0.00020120413492918932	3.409064833548303e-05	0	0	0.04618508533444765	0.0469269483757605	0.04900207039037119	0.049771297923466906	0.05075828956534145	0.045714201473890714	0.04729863120635569	0.04947570708551052	0.05046789767471138	0.05192510570268716	0.04636554012283456	0.04625007115235058	0.047965423157039666	0.049316543311206384	0.051962885226273015	0.08122897985809296	0.049045434012896516	0.05320822557959415	0.05334369526761551	0.053955912473610756
moss_0.06_1x_30	0	0	0	0.0	2.8286984595449205e-05	0	0	0	0	0	0	0	0.00030727360085969213	7.819363147842928e-05	0	0	0.04713274475663243	0.04761291480354868	0.05022459968993431	0.05059118760943648	0.051542197238493515	0.046609983824724255	0.04855673522617099	0.05021787330590011	0.05133102832702108	0.05262325858512329	0.04691314986814199	0.047203979940970586	0.04890309571157769	0.04995613967546819	0.052537483807899577	0.08230778895266122	0.0497879257502305	0.05384010271620876	0.05401304689319619	0.054434470750522546
moss_0.06_2x_20	0	4.6337772853344283e-05	0	2.8286984595449205e-05	0.0	0	0	0	0	0	0	3.5048577229024325e-05	0.0003165173557595491	0.0002312280227841912	0.00014972270799407106	0.00011031120546767248	0.047809986562392215	0.049156029695593406	0.05162379074176471	0.052488540517097726	0.05353574688666929	0.047141325621318675	0.04955514301108388	0.05193654767106792	0.05279513726159568	0.055352134654330754	0.04659992975849969	0.04826428923869308	0.0508006701784951	0.05216238220198777	0.055064524883252974	0.0755426398257315	0.05045625453061431	0.055707880001088284	0.056088913933305506	0.05710632737958998
moss_0.06_2x_23	0	0	0	0	0	0.0	0	0	0	0	0	0	0.00013636808466654937	3.3188720820143125e-05	0	0	0.048724616970341805	0.04959181033090987	0.05213754838232654	0.052202899574553596	0.05353947214919286	0.0477615050453154	0.050043617760624604	0.05217389979751297	0.05313415094449936	0.05487726470437626	0.047590617545924196	0.048712390238457526	0.050808711413993346	0.052036747802457595	0.05509415069990331	0.0777411655358029	0.05081528871725238	0.0556855027182247	0.056112743305184565	0.05690144428741073
moss_0.06_2x_25	0	0	0	0	0	0	0.0	0	0	0	0	0	0.0001860839032331585	3.474549325854781e-05	0	0	0.049613063748739195	0.049874821612164166	0.05265542478310081	0.05302009954474052	0.05402169656158706	0.048449761719627005	0.05044696868210441	0.0527088132483754	0.05330748735387125	0.05541628297251433	0.04842615797341043	0.048916373031758886	0.05109215212399565	0.052361713685085354	0.055260753923635275	0.07882414581346275	0.051320639356068454	0.05593683487140699	0.05633654637992702	0.057040872390652364
moss_0.06_2x_30	0	0	0	0	0	0	0	0.0	6.513036094224489e-06	0	0	0	0.00027898102096390875	7.794761535451222e-05	5.793640678763978e-06	0	0.04934093876915058	0.05031478591385097	0.05217526820577589	0.052886208310242266	0.05351660277768766	0.04855649328571776	0.05058985488766776	0.052486376918346456	0.053214707589005816	0.05504520344151009	0.048934432613991996	0.04917655165734136	0.05133163409365271	0.05238712767694631	0.054974217391885016	0.080193209170077	0.05125182188567001	0.055885847577184844	0.056048525655171044	0.056688967263423984
moss_0.06_4x_20	2.7785202048047353e-05	0	0	0	0	0	0	6.513036094224489e-06	0.0	0	0	7.911455414677526e-05	0.0002218314372472996	0.00012526165967019498	0.00010614254012808466	0.00010411425807521635	0.049884499168839413	0.05044376493614233	0.053566653620476634	0.054315028478204685	0.05540086074654349	0.048361840341075824	0.05107940282522205	0.05365786817397267	0.05471308795448593	0.057023600926283	0.04671435073525254	0.04925986904691171	0.0529042069192005	0.05426832382241553	0.05717987652622791	0.07072817672747245	0.05168297385085019	0.05729649756682298	0.057971655154033574	0.059092381080784295
moss_0.06_4x_23	0	0	0	0	0	0	0	0	0	0.0	0	0	7.429906418410237e-05	0	0	0	0.05037261818019234	0.05084329130484444	0.05365333557226881	0.054036849653729124	0.05529766413358195	0.04897345493116734	0.05155670855130301	0.053627513367340174	0.054805476203939496	0.056759697658271935	0.0483004407954718	0.05024264959030267	0.05278393355376454	0.0539894579313005	0.05672289668416641	0.07480083571611706	0.051970522905305794	0.05726104915347796	0.05769905785489948	0.0586074836725865
