sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50
club-moss_0.02_8x_1.hist	153308341	11102042	1824613	692291	352383	215906	163991	105058	59552	68127	41144	27654	38447	26461	13982	20232	20700	8624	6025	14831	9795	3060	5225	10159	5835	3240	2372	6325	5367	2682	1219	2437	6794	782	248	4802	3471	1892	377	19	3309	3877	2057	770	127	2568	1150	382	126	6509
club-moss_0.004_4x_1.hist	105968892	24515848	3220374	1265633	602168	380727	278032	198002	77962	73487	85719	86095	33053	27161	33699	47751	27526	11468	11456	28198	32431	10133	4390	4223	9024	28876	9285	2989	995	496	7085	14169	10085	1162	368	5038	1447	788	156	12976	5632	2307	1223	457	75	24	9	2	0	19191
club-moss_0.02_4x_1.hist	154086272	10343704	1924691	699720	382172	235965	117356	66526	100487	66106	32006	26704	37126	28724	14863	11586	18377	24532	4656	3011	5687	9309	14479	4235	579	1851	4406	11749	3915	1956	578	170	1761	5282	9231	575	164	88	16	1372	6042	2475	1313	491	80	25	10	6598	3282	1968
club-moss_0.006_1x_1.hist	123050547	9571436	2203780	769467	404355	257790	156860	140120	165903	84609	40965	20202	17640	29126	36137	52292	38295	15955	2537	1380	1516	2481	11786	22917	22484	12490	2819	906	301	149	43	11	3	0	33076	2929	841	457	90	4	0	0	0	0	0	0	0	0	0	31623
club-moss_0.006_2x_1.hist	120207054	14158210	2756007	974179	527033	334018	217773	194533	115856	59085	28607	32323	44938	73893	38236	12165	7011	6853	14426	35511	32598	10186	4412	1290	953	3051	7261	19361	13278	6638	1965	583	232	25	7	0	0	23498	4698	260	85	34	17	5	0	0	0	0	0	23466
club-moss_0.008_2x_1.hist	126991061	12786322	2579436	910041	490330	310858	204936	183066	116535	59432	28774	28336	39396	65048	44801	14253	8215	5893	12405	30536	28220	8817	3820	1116	1116	3570	8497	22658	9387	4692	1389	411	163	17	4	0	0	22361	5902	326	107	43	21	7	0	0	0	0	0	22020
club-moss_0.006_4x_1.hist	117092869	17444367	2827355	1024380	568332	354210	168076	86345	130425	104534	50612	34938	48574	48478	25085	15956	25309	33787	14772	9200	17377	22517	9756	2853	3814	12206	17023	5481	1826	912	2070	4139	19207	2214	703	42	11	5	2401	11548	3848	1576	835	312	51	16	4219	1405	467	11865
club-moss_0.02_2x_1.hist	155203281	9957358	1998135	714256	394643	246601	194597	95607	37644	42669	49771	56240	35923	19857	10274	8427	13366	17843	22231	12102	7849	2451	1061	1777	3797	12150	8355	2689	895	446	7011	5377	2149	247	77	3	0	0	18454	1024	340	138	72	26	3	0	0	0	0	15055
club-moss_0.002_1x_1.hist	110062052	9301408	2129279	745903	395293	252570	147524	131780	199055	101517	49151	24239	10554	17426	21621	31286	49625	46633	7417	4037	2618	1347	6397	12438	26578	14765	3333	1072	356	177	51	14	2210	6631	30252	1889	542	294	57	2	0	0	0	0	0	0	0	0	0	29577
club-moss_0.0_4x_1.hist	89503677	29437917	4067263	1508927	816382	501041	199887	178556	178071	90815	64844	73273	74292	41068	21963	31781	50410	34738	5525	11646	21997	35502	15383	4500	2973	9515	22644	16802	5599	2798	828	245	12859	17452	5552	346	98	52	9	6884	11692	4790	2542	952	157	51	22	6	1	20352
club-moss_0.0_2x_1.hist	100542808	14978757	2879216	1020711	555498	352487	225166	201137	133781	68227	33033	33155	46095	76109	50501	16067	9261	5092	10719	26384	49836	16689	7231	2114	364	1166	2774	7398	27611	13804	4089	1214	484	54	16	0	0	8484	19568	1086	361	146	77	27	3	0	0	0	0	22973
club-moss_0.002_4x_1.hist	96986943	27884102	3666230	1421368	685261	432795	310132	161824	93175	106591	112752	55605	28773	47508	58944	22178	14793	19747	41572	22633	14679	4586	14567	28325	14069	7815	1763	566	9948	21710	6431	1910	763	1956	17557	1096	314	170	33	11258	7072	2897	1536	575	94	30	12	3	0	21519
club-moss_0.02_1x_1.hist	155785656	9590510	2030256	719455	391220	245809	213726	105006	41345	32335	37717	42620	59254	34040	17614	5603	3229	2803	5900	14522	27431	15544	6735	1969	114	62	13	3	0	0	2215	4429	29063	3351	1065	65	17	8	0	0	0	0	0	0	0	0	0	0	0	25709
club-moss_0.01_1x_1.hist	134495250	9729988	2241840	784127	391300	250320	126045	112593	170073	105343	51003	25152	9655	14217	17639	25524	40485	54045	8597	4679	3034	947	1097	2132	4555	14575	23235	7481	2492	1245	368	108	42	3	25479	1591	456	248	48	1	0	0	0	0	0	0	0	0	0	31607
club-moss_0.0_1x_1.hist	102111110	9438028	2132740	750745	402483	256793	161098	143906	193547	98708	47791	23568	10703	17672	21926	31728	50326	55328	8801	4790	3106	969	2457	4778	10209	32668	13244	4264	1420	709	209	61	23	1	0	23582	6778	3696	738	40	12	4	1	0	0	0	0	0	0	28079
club-moss_0.002_8x_1.hist	98056047	25667246	3449402	1317552	661942	413452	204979	183104	107745	117605	58006	65546	58991	32609	36510	39529	22786	14790	31136	20483	13285	16464	21988	6432	6240	19968	10217	3289	1127	15778	9007	2675	1069	122	15899	4407	1266	689	3405	6696	2231	913	483	6615	3246	1081	483	160	52	12758
club-moss_0.006_8x_1.hist	114647063	20184282	2825084	1079519	541460	337505	186398	166506	101657	77627	82829	40848	45478	46986	24313	21651	34343	25716	6470	15926	30081	11534	4997	7088	15145	14119	3187	4800	7652	3825	10360	3077	1229	140	13371	929	266	144	10810	599	198	80	4173	7044	1173	390	173	56	17	12011
club-moss_0.004_2x_1.hist	113795590	14625397	2809698	996097	542102	343255	233351	208448	95847	48881	38244	43215	60081	66615	34470	10966	6321	8056	16961	41749	28852	9015	3905	1950	4167	13333	8701	2801	932	12826	12602	3743	1496	171	53	2	0	20645	6788	376	124	49	25	8	0	0	0	0	0	24404
club-moss_0.0_8x_1.hist	88714414	28746355	3856099	1460930	749014	464006	290600	158013	136941	113911	65676	74213	62038	36398	45159	23344	37028	30971	7296	17960	33923	10600	10029	19500	15129	8404	6611	17630	5875	2936	4836	9671	13920	1604	509	30	9554	9904	1979	108	35	1350	11068	4149	690	229	101	32	9	14550
club-moss_0.008_1x_1.hist	127693276	9440182	2175290	761107	394581	251235	158618	141690	147980	75469	36539	18019	16887	27883	34594	50059	42976	17905	2847	1549	1160	1899	9021	17540	23833	13239	2988	961	319	158	46	12	4	0	26750	5577	1602	873	173	8	1	0	0	0	0	0	0	0	0	29772
club-moss_0.01_8x_1.hist	127988505	17022137	2486235	947429	475860	295857	159149	142164	101646	58070	67736	59601	22881	36984	38882	13360	21190	28288	16228	8834	11266	18444	11024	3224	3808	12187	12074	3887	1294	646	12860	3820	1527	175	2025	9905	2846	1551	309	16	5904	2418	1282	3665	2116	704	314	103	33	10532
club-moss_0.004_8x_1.hist	106779755	22675822	3100870	1186337	594482	370824	187480	167473	125136	74983	87465	44547	57949	32033	32103	40080	23104	12807	26962	23261	15087	4713	14481	28158	1655	3324	7910	15816	5271	3615	8015	2380	3066	9197	6826	425	121	65	14426	800	265	107	56	10035	1671	556	248	81	26	11249
club-moss_0.001_2x_1.hist	104852955	13966954	2827383	995882	534657	340053	196658	175671	153483	78275	37898	30805	42827	70714	36591	11641	11144	14876	31318	28395	18417	5754	3032	5895	12595	24877	5616	1807	601	299	19916	5916	2365	271	85	4	0	5842	19194	1065	354	144	75	27	3	0	0	0	0	22969
club-moss_0.01_2x_1.hist	132753268	11575278	2461716	864141	460304	292139	185706	165888	122213	62327	30176	22151	30796	50848	63088	20072	11570	4819	3888	9570	18077	29594	15835	4632	271	149	32	9	10852	18891	5596	1661	663	75	23	0	0	0	22036	1249	415	169	88	32	4	0	0	0	0	19610
club-moss_0.002_2x_1.hist	108164509	14261939	2873002	1013079	545236	346171	212735	190033	138595	70682	34221	30643	42602	70343	43643	13885	8705	11620	24463	35139	22792	7121	3085	2206	4714	15086	21309	6861	2286	1142	11357	3373	1348	154	48	2	0	21472	8249	457	151	61	31	10	0	0	0	0	0	23758
club-moss_0.008_4x_1.hist	123729564	16018136	2664027	963762	534344	332899	160509	78859	108609	113360	54885	27067	37630	55956	28954	11511	18258	24373	28251	15380	9975	3116	10814	21026	7554	4196	6376	2052	1137	15924	4717	1400	836	2509	11627	725	207	112	632	9975	3324	1361	721	269	43	13	8093	2696	897	5546
club-moss_0.01_4x_1.hist	129634757	15066518	2535219	918098	508316	316420	158403	77824	105525	103290	50010	24866	34571	57082	32665	10392	14269	19048	28725	15638	10142	3633	17258	5048	3167	10136	15868	5109	1702	850	250	73	19939	2299	730	44	11	5	4604	8896	2964	1213	643	240	39	12	5131	1709	568	9144
club-moss_0.001_1x_1.hist	106081519	9364816	2137734	749950	398896	254516	157440	140638	181452	92539	44804	22095	13659	22552	27980	40488	58966	24568	3907	2126	1885	3085	14657	28499	19107	10614	2395	770	255	126	36	9	16	49	37597	2348	674	366	72	3	0	0	0	0	0	0	0	0	0	30414
club-moss_0.001_8x_1.hist	93582053	27131575	3635023	1385244	699568	437019	211898	189285	129976	84133	98138	49917	68801	38032	25811	37349	39017	16256	12763	31417	22217	6941	12874	25032	3871	11374	17665	5687	1894	4496	17363	5158	2062	236	11476	5388	1548	843	9293	2723	906	370	195	10780	1987	661	295	97	31	13100
club-moss_0.008_8x_1.hist	121747094	18507736	2635652	1006863	503855	313690	173546	155026	98761	68467	79864	40008	36760	47446	24551	22095	33216	13839	17288	12466	23547	12384	5365	7437	15891	8898	2008	3353	12462	6230	1845	547	7870	4468	5700	355	101	54	10797	2441	812	332	175	6155	2995	997	446	147	48	10921
club-moss_0.004_1x_1.hist	114893676	9271837	2113889	740809	393026	250776	151232	135093	180982	92300	44688	22038	9866	16290	20210	29245	46387	56002	8908	4849	3144	981	2251	4377	9352	29928	6757	2174	723	360	105	30	318	954	34734	2169	622	338	66	2	0	0	0	0	0	0	0	0	0	30696
club-moss_0.001_4x_1.hist	92230798	29584345	3934490	1509579	734967	463567	313915	154230	109975	125810	102028	50317	32476	53622	66530	21167	18713	24981	33937	18476	11983	4962	23572	35574	2091	2206	5249	13997	16060	8029	2378	705	5677	17030	6196	386	110	59	10	14420	6614	2709	1437	537	88	28	11	2	0	22170
