sample	moss_0.06_1x_20	moss_0.06_1x_23	moss_0.06_1x_25	moss_0.06_1x_30	moss_0.06_2x_20	moss_0.06_2x_23	moss_0.06_2x_25	moss_0.06_2x_30	moss_0.06_4x_20	moss_0.06_4x_23	moss_0.06_4x_25	moss_0.06_4x_30	moss_0.06_8x_20	moss_0.06_8x_23	moss_0.06_8x_25	moss_0.06_8x_30	moss_0.0_1x_17	moss_0.0_1x_20	moss_0.0_1x_23	moss_0.0_1x_25	moss_0.0_1x_30	moss_0.0_2x_17	moss_0.0_2x_20	moss_0.0_2x_23	moss_0.0_2x_25	moss_0.0_2x_30	moss_0.0_4x_17	moss_0.0_4x_20	moss_0.0_4x_23	moss_0.0_4x_25	moss_0.0_4x_30	moss_0.0_8x_17	moss_0.0_8x_20	moss_0.0_8x_23	moss_0.0_8x_25	moss_0.0_8x_30
moss_0.06_1x_20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05576209526034343	0.057406434050534284	0.05973238634208457	0.06139477706877515	0.06292369343937083	0.058705830253664396	0.0607138957657132	0.06328467478231649	0.06459068383971542	0.06498293950651914	0.060149106198438454	0.06224230073854331	0.0639119305732636	0.06493101117941799	0.06666580386023517	0.05830443848873348	0.05975293377529756	0.06269035012204163	0.06357079817209206	0.06596454643152747
moss_0.06_1x_23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.052920372769816426	0.0549618476134628	0.05692588251742606	0.05814382081623238	0.05925889376471268	0.05504082628887431	0.05748019469283139	0.059857061285005383	0.06116270452437683	0.06188349864416099	0.05596114283121266	0.0582171254496376	0.060403463994287795	0.061290968205599324	0.06333619554449496	0.05369506921387674	0.0558494059712735	0.05874012881422624	0.0599710749411726	0.0626189494691419
moss_0.06_1x_25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.051933192271754434	0.054108388434316264	0.05642028831911577	0.057292018231429986	0.058416806165127136	0.05404976720299315	0.05665206490532473	0.058984710873984825	0.06033541096306556	0.06129938919888333	0.05514520158175673	0.057488488865324754	0.059267561682436624	0.060557906797421346	0.06249393787832011	0.05317791403848246	0.05534196517810502	0.05766294082701154	0.05921620976264448	0.061942197353561476
moss_0.06_1x_30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05065259563446228	0.05280060692712372	0.05481337715545987	0.05638605111887311	0.05701472033767904	0.05291740081457674	0.05563961120237188	0.05764331931170648	0.05866332059461056	0.05977649254813762	0.05399109989147287	0.05673688834609709	0.058064737890056874	0.059228290187934636	0.06100167782861101	0.05272807518209715	0.054448533637268426	0.05674533931103621	0.0580128877029586	0.06044822680826313
moss_0.06_2x_20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.052485571202288	0.054269775404341164	0.05629259348917748	0.05735294797450446	0.05816096086359666	0.05554665065951158	0.05704593697299546	0.059474129480347214	0.06049646061923978	0.06141415070115841	0.05633989674118665	0.05828681194876972	0.05968457446746497	0.060859040777466004	0.06276771797868191	0.055829170087427896	0.05672761443394221	0.05875673460133913	0.06012534356186155	0.062083974251019046
moss_0.06_2x_23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05161370883127844	0.05307674024178392	0.05496798107718186	0.05632230632437562	0.05706599646001876	0.05394797138281375	0.05583335812576193	0.05791765937313876	0.058634999797741005	0.05986752585570746	0.054409189493317744	0.056983995601525304	0.0585641624983739	0.059306911412984054	0.061058287451468754	0.053352782149133166	0.054699627648254125	0.05700716778756778	0.05856135834208854	0.06060659514759736
moss_0.06_2x_25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.051216789505913685	0.05284236321656637	0.05459554689104736	0.05573236827599327	0.056601070903864	0.053682294059864404	0.0554663349879131	0.057481892009804844	0.058364663525655426	0.059384278807027735	0.0549281585951815	0.05691275846328424	0.058274058633318804	0.05908181663958264	0.060679316198451905	0.05360284770533297	0.055032237720303155	0.05694784248851977	0.05815147963187406	0.060179395312626054
moss_0.06_2x_30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05058295091967665	0.05194584275720235	0.05367470974682554	0.05483347023734119	0.05570548719067047	0.053031108847040875	0.0542877761077463	0.05655395441709866	0.057357418641255944	0.05843258935049457	0.05363866860142541	0.05599680771509605	0.05733407434525796	0.05806417059922158	0.05963909458369717	0.05221878795227351	0.05380215243062633	0.05610142714149115	0.05712101808434587	0.05913130979892191
moss_0.06_4x_20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05334637350329835	0.055255656378065864	0.05727205269643731	0.05851983758344823	0.05971699438497676	0.05559381603166205	0.05775576055441165	0.0601406559922632	0.06086355152138324	0.06236698435497649	0.05653391549036636	0.0584035664527122	0.06038550507980024	0.06143788443647245	0.0631515243952899	0.0561653614898949	0.057106490259542626	0.05897053806526559	0.060337052161567706	0.06265934927593636
moss_0.06_4x_23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05280581216443907	0.05468475988508279	0.05655706587964093	0.05754438652330438	0.05862740514815107	0.05559732433323018	0.05711862634986831	0.059553414541291906	0.06029061714770272	0.06134483423509128	0.05624950634712071	0.05827574182634953	0.05981150716566382	0.06072150300964683	0.062367262669798876	0.055734147345029864	0.05641738146173423	0.05870864498083402	0.05970330431834509	0.06206946060187899
moss_0.06_4x_25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05239785959712218	0.05398658460533356	0.055720717264819766	0.056987836109702615	0.05780686725823957	0.05524230144699277	0.0568025721246598	0.05913639625268058	0.059789292731030494	0.06061875711746815	0.055742473279896364	0.057991696903013985	0.05981641713829941	0.06018481487754409	0.061985197246147206	0.0553113873570803	0.05605167502648136	0.05830284904902074	0.059452928818457526	0.06150166579792732
moss_0.06_4x_30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.052571731239594105	0.053797460546338	0.0552907627942859	0.0565961673264232	0.057276754635519324	0.054954668964911337	0.05632071348732388	0.05863758066485676	0.05919132760161808	0.06007439641801784	0.05575917597025844	0.05770681716332689	0.059040093878344906	0.05992323061438003	0.061384001649391604	0.0549491101721492	0.05606724930696165	0.057939680853157385	0.05928085168233413	0.06111278856475601
moss_0.06_8x_20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05477131310452926	0.056898279031296926	0.05932340432483483	0.059911211711382834	0.06138536263885106	0.05721956817633426	0.0594416581778942	0.06208681069773729	0.06293490827028668	0.06435923872368687	0.05885629409919536	0.06038798303996663	0.062452800579328525	0.06303798271965294	0.0652681150462564	0.05846597669800348	0.05962480994025385	0.061038479368555144	0.06222782996939111	0.06472760573218475
moss_0.06_8x_23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05481762413254536	0.056371210460637915	0.05873272400379187	0.05950515518604338	0.06068553793332926	0.05668390047975575	0.059160768748236774	0.06139668696408537	0.06229811666796735	0.06351696240674054	0.05800723209938011	0.060085357715017634	0.06199589942592345	0.0628789847462128	0.06459731275328164	0.05777748403623808	0.05824495900656382	0.0604305396769636	0.061658119299771406	0.06398857407321497
moss_0.06_8x_25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0549314744019369	0.05616199469476303	0.05805004854995144	0.059087117437687776	0.060253630059249545	0.057100450939652145	0.0586689975119186	0.06137985828446755	0.06207014895863004	0.06292832283825016	0.05796825984477693	0.06033456576069123	0.0616089822972954	0.0624967606915533	0.06426666403818077	0.05770034376057461	0.05862552763202629	0.060328645254942984	0.06149759204523247	0.06370322929790481
moss_0.06_8x_30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.053868210732367014	0.05541455555328962	0.05702787551278716	0.05807118915293485	0.058913392925852015	0.05670654422956381	0.058182473668707366	0.06038299071799625	0.061084691286761666	0.061831223847146545	0.05757284368892309	0.05969715752596087	0.061082393607258735	0.06157772249501699	0.06318177018767256	0.05725430485721859	0.057771717664933185	0.060053577634489964	0.06095134448247239	0.06278330577304764
