sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50
moss_0.0_4x_25.hist	51980906	8122152	1676656	707706	377680	230563	201017	179565	214706	109499	53016	59907	83288	61072	31602	25483	40421	53960	31239	17007	11030	18058	45417	13288	2975	9520	22657	21825	7274	3636	1076	318	11342	24692	7855	489	139	75	14	2294	16579	6794	3605	1350	224	73	32	9	2	23814
moss_0.001_4x_HiSeq2500L150R.hist	58183938	14354778	2391057	1016300	553625	341263	233471	125419	189446	216725	121309	59826	34674	57251	71033	74830	43136	17972	7389	18189	34356	56246	49341	14437	848	470	105	32	58185	29450	8725	2591	1035	118	36	1	0	19431	32752	1818	605	247	130	47	6	1	0	0	0	40428
moss_0.001_2x_23.hist	52669677	11031415	1888833	807479	447233	278456	247446	121573	91085	104200	121546	137346	75610	41796	21627	15854	25147	33569	70671	48008	31139	9730	4215	2961	6327	20247	48187	22553	7516	7442	2204	653	260	29	8	13287	27401	14945	2988	165	54	21	10	2	0	0	0	0	0	41428
moss_0.01_2x_25.hist	65184049	7313141	1318131	557139	298548	182065	101321	90508	136713	122893	59501	29343	26319	43456	53917	49651	28621	11924	4545	11188	21133	28566	12377	3620	935	2993	7123	18996	12691	6344	1878	557	221	24	6	0	13938	14220	2843	156	51	20	9	2	0	0	0	0	0	23180
moss_0.001_8x_25.hist	54658373	6551642	1501765	602038	309375	194913	195586	174713	146833	80202	93553	66365	38700	63900	40545	27598	43776	40338	11555	28442	34112	10659	15029	29223	5970	7118	16941	5454	8976	15507	4593	1363	4393	13178	8360	521	148	80	15820	877	291	118	2388	12760	2125	707	316	104	33	14342
moss_0.01_2x_MiSeqv3L250R.hist	65454232	7709321	1317421	560650	306527	189376	160502	78856	62764	71801	83753	94640	62790	34709	17960	9112	14453	19294	40618	40674	26382	8243	3571	1043	133	426	1013	2700	30615	15306	4534	1346	537	61	18	0	0	22023	4403	243	80	31	15	4	0	0	0	0	0	27457
moss_0.0_8x_novaseq_profR.hist	53029010	6627468	1522241	612426	314979	198461	202436	180832	146533	86710	101144	75925	32040	52902	54983	34428	43506	18126	33236	34665	22484	7025	32423	22487	2765	8849	21061	11299	3765	1881	21629	6425	2569	295	16236	1387	397	216	12049	6196	2064	845	447	8325	4518	1505	673	223	73	14623
moss_0.001_2x_MiSeqv3L250R.hist	52708937	11237505	1898533	812572	451533	281674	309075	151852	68052	77851	90810	102614	127719	70602	36533	11623	7433	9922	20888	51417	86626	27069	11729	3431	1344	4302	10237	27300	28045	14021	4153	1233	492	55	16	12231	26432	14416	2882	159	52	20	9	2	0	0	0	0	0	43039
moss_0.001_8x_novaseq_profR.hist	54535000	6542540	1495678	603553	306958	193750	215895	171794	138557	85438	99660	64575	34310	56650	54544	22002	34899	46588	23652	13044	24639	34998	15165	4436	9479	30280	6836	2200	2861	21304	6311	1874	4016	12049	7140	445	127	12404	3906	216	71	7019	6839	2563	426	906	3066	1021	339	13178
moss_0.001_2x_novaseq_profR.hist	51074715	11643145	1914041	819795	456463	285066	293448	144174	81784	93560	109134	123321	98077	54216	28054	10493	16644	22219	46776	72404	46964	14675	6358	1859	2585	8271	19686	49468	16488	8243	2441	724	288	32	9	6053	29414	16043	3207	177	58	22	11	3	0	0	0	0	0	39663
moss_0.001_4x_novaseq_profR.hist	53646396	7596407	1623121	676526	347262	215660	228191	203839	159706	81449	65334	73827	74685	41285	27623	39971	51503	21458	28996	36310	23551	7358	15363	29871	20111	11172	2521	811	2327	32583	9653	2867	1145	131	4518	16939	4869	2654	529	28	3921	11059	5869	2200	365	120	53	16	4	20275
moss_0.001_2x_20.hist	55461038	11478822	1974588	843632	466437	290122	259626	127557	97735	111807	130419	147373	57932	32023	17810	25771	40878	54570	56861	30957	20079	6273	5760	11199	23931	65413	14769	4755	1584	791	233	68	26	2	37190	24763	7118	3881	775	42	13	4	1	0	0	0	0	0	0	44997
moss_0.01_8x_HiSeq2500L150R.hist	67532551	6721807	1397884	573445	279296	176546	229899	117337	82462	94335	54992	62140	46361	29787	36957	39651	22857	16445	29926	16292	10566	3301	13094	24545	1442	1360	3237	8632	13939	6968	2063	612	243	27	23464	1465	420	228	44	1	0	0	0	0	0	0	0	0	0	0
moss_0.01_1x_HiSeq2500L150R.hist	74075798	14557318	3329406	1163809	613417	394009	175898	157127	237341	210186	101766	50187	30961	51120	63426	91781	57891	24120	3836	2087	1353	421	1325	2577	5505	17617	41928	66892	22296	11147	3301	980	391	44	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65382
moss_0.0_4x_HiSeq2500L150R.hist	57259610	14144278	2427764	1030324	558765	343452	203791	176112	266019	135668	92193	104178	97710	54013	27949	35110	55692	74346	28446	15486	10044	7356	34940	67938	19330	10737	2423	779	1851	25923	38224	11356	4541	522	165	9	1	6393	41548	2307	768	313	165	61	9	2	0	0	0	40231
moss_0.001_1x_25.hist	52378991	10197721	1789416	765755	425362	265286	313666	154108	60679	62099	72436	81851	113798	108417	56102	17849	10288	4285	7839	19296	36448	59670	62170	18190	1069	592	132	41	12	5	0	0	64960	22560	7177	447	127	68	12	0	0	0	0	0	0	0	0	0	0	54844
moss_0.01_1x_novaseq_profR.hist	64339563	8483438	1323161	567423	317043	198391	298118	146469	57671	29411	30465	34425	47860	79024	96552	30720	17708	7377	1172	2039	3850	6303	29941	58218	3423	1900	428	136	44	21	5	0	15977	24933	7932	494	141	76	14	0	0	0	0	0	0	0	0	0	0	35427
moss_0.0_4x_23.hist	52079974	9070928	1792785	757988	406533	248068	207828	185649	225120	114810	55587	62813	87328	64086	33161	24022	38104	50866	36345	19787	12834	9651	45844	34048	2001	4841	11522	30725	10240	5119	1515	449	8138	24414	8955	558	159	86	16	10418	12300	5040	2674	1001	165	54	23	6	1	26148
moss_0.01_1x_MiSeqv3L250R.hist	64523618	10543008	1513012	649940	364868	228912	372977	183248	72153	36797	21159	23909	33239	54883	68095	33902	53775	71788	23005	12523	8122	2537	1098	320	17	8	1	0	3314	46406	30557	9078	3630	417	131	7	1	0	0	0	0	0	0	0	0	0	0	0	0	45755
moss_0.001_1x_23.hist	52358191	9386743	1669834	715820	399544	249867	353913	173881	68464	48243	56273	63588	88405	136967	70875	22550	12998	5415	2989	7358	13898	22752	108075	31623	1859	1031	232	73	23	10	2	0	17532	46401	14763	921	263	142	27	0	0	0	0	0	0	0	0	0	0	51299
moss_0.001_4x_23.hist	53671481	8834999	1738599	734942	393941	240289	208544	186289	198943	101460	59271	66975	93115	51473	26634	24597	39015	52083	36558	19902	12909	5921	28128	54693	5771	3205	722	231	18041	28230	8363	2484	992	113	4685	18563	5335	2909	580	31	2476	12595	6684	2505	416	137	60	19	5	21444
moss_0.01_1x_25.hist	65040615	9662519	1582240	649494	343324	217310	263611	231365	91099	46459	33775	38165	53061	87611	86358	27476	15838	6598	1424	3505	6619	10836	51474	34852	2049	1137	255	81	26	12	43	85	51446	5933	1887	116	32	16	2	0	0	0	0	0	0	0	0	0	0	38551
moss_0.001_1x_MiSeqv3L250R.hist	58535947	8373694	1954589	715067	408204	260136	280633	250685	294240	150061	72655	35831	15587	25736	31931	31131	37818	50485	97355	53003	34379	10742	4654	1360	79	42	8	1	1209	16937	75526	22440	8975	1034	328	19	4	1	0	0	0	0	0	0	0	0	0	0	0	63101
moss_0.01_4x_HiSeq2500L150R.hist	68399415	10922589	1728521	730736	391779	239006	144298	85588	129281	147897	75917	37439	28502	47062	58390	39467	22750	13683	28805	32592	21139	6605	3948	7677	16404	23754	5362	1726	574	286	18252	11360	4543	523	165	9	1	0	26726	1968	655	267	141	51	7	1	0	0	0	24150
moss_0.01_4x_MiSeqv3L250R.hist	65830611	7097052	1323033	557534	296085	179439	137042	122417	154193	78637	38073	41681	57948	68632	35514	11299	16945	22620	37076	20185	13092	4090	2685	5221	11155	28606	6458	2078	691	344	1502	3004	22291	2570	816	50	13	6	911	13017	4338	1776	942	352	57	18	7	1	0	17114
moss_0.0_2x_25.hist	50730993	10688563	1914879	816252	448394	277822	225880	110977	112624	128841	150288	131737	50576	27957	16728	24205	38394	51254	67846	36937	23958	7486	3242	3595	7681	24579	58497	18905	6300	3149	932	275	109	11	2	22885	24224	13212	2641	145	47	18	8	2	0	0	0	0	0	42246
moss_0.0_8x_20.hist	53893393	8260906	1765713	731378	367972	231123	312307	153440	124573	142511	98378	52061	72379	50161	31850	46088	50289	20952	21172	44737	29017	9067	15173	29502	19610	10893	4734	12623	4206	20962	15391	4572	1827	209	65	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
moss_0.001_8x_MiSeqv3L250R.hist	54719501	6987118	1560760	644653	321312	203399	284233	139647	122563	136932	66298	53315	74124	44539	40413	24477	38825	51830	24346	13254	16942	27736	33222	9720	4114	13164	21192	6823	2273	12574	13301	3951	1579	181	22556	1408	404	219	42	12261	5449	2232	1184	1650	6031	2009	899	298	98	14984
moss_0.0_8x_MiSeqv3L250R.hist	53335387	7115628	1599509	660131	329638	208607	286005	140517	129725	148405	73114	48652	67641	63098	32650	26945	42739	57055	14344	17538	33127	30368	13158	6041	12908	32134	7255	2335	1025	14362	20441	6072	2428	279	87	17257	6536	3564	2820	155	50	5668	11471	4300	715	237	105	34	10	18203
moss_0.0_1x_23.hist	51733020	10241378	1827703	782639	435482	271870	293388	144145	110656	126589	102320	50460	66878	107303	55525	17666	10183	9077	19109	47036	88846	38495	16680	4879	286	157	34	10	2	0	36441	56488	22594	2605	828	50	13	6	0	0	0	0	0	0	0	0	0	0	0	57413
moss_0.0_2x_novaseq_profR.hist	50022248	11162936	1931449	825728	457396	284808	246888	121299	104692	119766	139703	143319	55023	30416	17819	25784	40898	54596	53035	28873	18727	5851	19250	37431	31851	17694	3994	1285	427	212	41373	12292	4915	566	179	10	11709	25663	5131	284	93	37	18	6	0	0	0	0	0	41923
moss_0.01_8x_novaseq_profR.hist	66517947	5332706	1210724	479234	243474	153424	147467	131729	103177	59563	69477	61666	25742	42504	52735	19122	18247	24359	23473	12778	8287	13567	16943	4956	2819	9022	14663	4721	1572	785	12171	5952	2380	273	7042	439	125	6865	6285	348	115	46	2396	7267	1210	402	179	58	18	10235
moss_0.01_1x_20.hist	69155775	10614966	1872249	766107	369917	236408	189405	169192	255567	139539	67560	33318	12790	11487	14251	20621	32709	43664	76705	41761	27087	8463	3666	1071	62	33	6	1	0	0	22343	40124	16048	1850	587	35	9	4	0	0	0	0	0	0	0	0	0	0	0	43000
moss_0.01_8x_25.hist	66521790	5408813	1227738	483095	247876	155918	141677	126557	111197	56709	64611	61462	39539	33959	42133	30361	17501	22746	25382	13818	8962	5828	24251	7095	1924	6158	12797	4120	1372	7283	8880	2637	1054	120	13248	1903	546	296	4480	5035	1677	686	363	6101	1238	411	183	60	4565	5485
moss_0.01_2x_20.hist	66901573	9057461	1582591	644453	354104	219438	174551	85758	70908	81118	94621	97663	37494	20726	19621	28393	45036	60121	13209	7190	4663	1456	5875	11424	24411	29554	6672	2147	714	356	104	30	11	0	23861	14869	4273	2330	465	24	7	1	0	0	0	0	0	0	0	30127
moss_0.0_4x_MiSeqv3L250R.hist	51414405	10494364	1892784	806411	442270	273766	215106	105684	148942	170388	130312	64266	27673	45692	56692	66692	38445	16017	18508	45557	47669	14895	6453	6227	13305	42577	27965	9004	3000	1499	443	130	10853	32560	10359	646	184	99	18	8500	11998	4916	2608	977	161	52	22	6	1	29486
moss_0.01_4x_20.hist	67590578	8031318	1430676	603051	320499	194339	127102	113538	167432	85389	41342	46716	64948	47459	24557	26228	41602	30900	4914	9841	18587	30429	13185	3857	1278	4090	9735	17426	5807	2902	859	254	4885	14656	4662	290	82	43	7	11138	5339	2187	1160	434	71	22	9	2	0	18227
moss_0.01_8x_23.hist	66674047	5467289	1241012	489842	249154	156905	157143	115050	117762	60057	58898	66393	31413	51868	29171	21044	33380	26725	6338	15600	25154	7859	6191	12038	3875	12401	9770	3145	1047	10831	5342	1586	1650	4951	9785	610	174	94	10046	557	184	74	4865	5150	857	284	126	41	12	11343
moss_0.0_1x_HiSeq2500L150R.hist	55809876	9286421	1654635	712795	403328	254117	436598	340584	134103	68392	33112	16329	22360	36920	45807	66285	105141	83189	13233	15401	29091	9089	3937	1151	66	36	7	1	28435	76236	22587	6710	2683	308	97	5	0	0	0	0	0	0	0	0	0	0	0	0	0	60744
moss_0.0_4x_20.hist	51549570	14945398	2383791	1018003	562130	349375	263947	129680	162022	185352	156815	77337	31156	51442	63826	72507	41797	17414	20368	50137	32520	10161	17238	33518	37650	20915	4721	1519	904	12661	48147	14305	5721	658	208	12	2	0	28916	14333	4776	1956	1037	388	63	20	8	1	0	35678
moss_0.0_1x_MiSeqv3L250R.hist	52786031	9766938	1882710	799037	433385	266408	197981	97270	109331	125073	145894	164859	76249	42149	21810	6938	7742	10334	21755	53552	101153	31609	13696	4006	234	129	28	8	1	0	63312	39501	15799	1821	578	35	9	3	0	0	0	0	0	0	0	0	0	0	0	60799
moss_0.0_8x_25.hist	53114885	6688071	1537730	616847	316985	199872	219271	158014	172764	88108	80223	90651	34802	45476	56423	44330	25554	22333	47017	29751	19297	6029	20172	39222	5983	3323	7908	21088	11865	5931	1756	848	24585	2835	901	55	9921	8656	1730	95	4782	1959	2659	11115	1851	616	275	90	29	15966
moss_0.001_1x_novaseq_profR.hist	51746635	9841482	1706089	732051	409705	256606	384436	188878	74369	41770	48723	55056	76544	126385	99761	31741	18296	7622	1997	4916	9285	15201	72205	74808	4399	2443	550	176	57	27	7	1	15612	46837	16569	1034	296	160	31	0	0	0	0	0	0	0	0	0	0	50727
moss_0.001_8x_HiSeq2500L150R.hist	56345137	22445271	4269074	1620682	911231	572183	476377	234050	196338	224610	167125	82421	60635	100118	124220	49994	28819	18642	39246	68849	44658	13954	6046	10951	23401	74882	17601	5667	1888	943	21199	42397	24014	2769	880	54	14	6	50633	6596	2197	899	476	177	28	4461	23091	7696	2564	1537
moss_0.01_2x_HiSeq2500L150R.hist	69284881	9365751	1607957	677627	359882	218111	165267	147630	179227	91405	44255	22637	31471	51963	64472	46866	27016	36064	17673	9621	6239	1948	8180	15905	33986	19887	4489	1444	480	239	69	19	6	0	43116	2693	773	420	83	3	0	0	0	0	0	0	0	0	0	33488
moss_0.0_1x_novaseq_profR.hist	50184711	9442647	1670128	717595	403121	253009	398910	195989	77170	52565	61314	69284	96326	126445	65430	20817	11999	4998	4961	12212	23067	37763	93622	27394	1610	893	200	63	20	9	1	0	36676	41634	13246	826	236	128	24	0	0	0	0	0	0	0	0	0	0	49388
moss_0.0_1x_20.hist	56410340	8298084	1902162	720633	408877	257986	389432	191333	75336	85796	100078	113088	96720	53466	27666	8801	13960	18636	39232	90193	58502	18281	7920	2316	135	74	15	4	0	0	31540	57539	23014	2654	843	51	13	6	0	0	0	0	0	0	0	0	0	0	0	58350
moss_0.001_1x_HiSeq2500L150R.hist	58197130	10440557	1827714	784327	439097	275062	477332	234519	92341	47093	23392	26432	36748	60676	75283	108938	115522	48133	7656	4167	2702	843	459	891	1904	6094	14503	38675	62802	31400	9302	2763	1104	126	39	1	0	0	0	0	0	0	0	0	0	0	0	0	0	67772
moss_0.0_8x_HiSeq2500L150R.hist	55846328	22749397	4432366	1676911	945466	594563	526335	258595	191164	218691	196131	96726	59484	98217	121861	38773	31528	42088	70769	38529	24990	7808	25749	50067	35894	19940	4501	1448	10164	70566	20907	6211	2483	285	89	18360	33627	18341	3667	202	66	26	12	3	24697	19708	8833	2943	980	587
moss_0.01_8x_20.hist	66938098	6175151	1320503	540396	263875	167062	217674	106945	83742	95800	60787	39273	54601	50410	26084	23199	36798	15331	19793	20717	13437	4198	9431	18337	6891	3827	3616	9642	9329	4663	2131	4262	8980	1035	328	32	10826	5904	1179	64	20	7	5451	5509	917	304	135	44	13	11159
moss_0.01_4x_novaseq_profR.hist	65912825	6010967	1262420	522528	262259	162777	167010	149187	96070	56493	65897	74462	28587	34879	43275	37906	21851	9740	20505	26022	16878	5273	6032	11728	15138	8409	1897	1209	14154	7076	2095	621	1642	4926	15040	939	268	145	28	1392	9442	3868	2052	768	127	41	17	4	0	14525
moss_0.001_4x_20.hist	54792520	12450556	2090810	891446	490025	303739	236695	116291	150726	172430	134278	66222	31074	51308	63659	63076	36360	15149	14212	34982	66077	23806	10315	4367	9331	29860	33658	10838	3611	1804	533	772	44573	5140	1634	101	28	14	1	22428	8476	3473	1842	689	113	36	15	4	0	31624
moss_0.001_4x_MiSeqv3L250R.hist	53480827	9698148	1780405	756719	412195	254067	179610	111913	169046	183888	89033	43908	31869	52621	65288	60002	34588	14411	11945	29403	55538	17354	7925	15409	32927	19117	4315	1388	461	229	37388	15515	6205	714	226	13	2	0	19063	12887	4294	1759	932	348	57	18	7	1	0	29010
moss_0.01_2x_23.hist	65618175	7537892	1352868	572013	306825	187242	113209	79069	119435	136632	67597	33336	20957	34603	42933	62126	35813	14921	2372	4640	8763	14346	47047	13765	808	448	100	31	1910	26749	7924	2353	940	107	33	1	759	21918	4382	242	79	31	15	4	0	0	0	0	0	25968
moss_0.0_4x_novaseq_profR.hist	52164062	7760451	1671389	695981	356167	222340	252554	225602	136584	75872	88502	100007	64042	35401	25763	37280	59133	50448	8024	15139	28595	46051	19954	5838	2812	8998	21415	27566	9187	4592	1359	403	3024	9073	27580	1722	494	268	52	1	4444	12749	6766	2536	421	139	61	19	5	20196
moss_0.001_2x_HiSeq2500L150R.hist	62566314	9590312	2215240	815854	467376	296351	355999	318008	189007	96392	46670	31656	44011	72669	90163	92172	53133	22138	3520	2233	4218	6905	32798	63774	42435	23574	5322	1712	569	283	83	23	8	0	69521	4344	1247	679	134	6	1	0	0	0	0	0	0	0	0	48945
moss_0.01_2x_novaseq_profR.hist	65067214	7173363	1303844	551469	296101	180814	109988	77488	117047	133901	77186	38065	17581	29029	36017	52117	52100	21707	3452	2728	5153	8436	40070	21858	1284	712	159	50	941	13179	19143	5687	2273	261	82	4	0	842	21605	1199	398	162	85	30	4	0	0	0	0	21664
moss_0.001_1x_20.hist	56815198	10547783	2058783	858458	441219	270506	160490	143363	216551	247734	155414	76646	29425	16265	9752	14111	22382	29879	62902	86837	56326	17600	7626	2230	130	71	15	3	0	0	72148	36516	14605	1683	534	32	8	3	0	0	0	0	0	0	0	0	0	0	0	62631
moss_0.01_1x_23.hist	64006490	10736545	1525342	654101	365452	228669	310523	152564	60071	30635	34980	39527	54954	90737	103047	32786	18899	7873	1251	2396	4524	7406	35181	54607	3211	1783	401	128	41	19	4	0	39906	12801	4072	253	71	38	6	0	0	0	0	0	0	0	0	0	0	40110
moss_0.0_2x_MiSeqv3L250R.hist	51061423	11306500	1941154	830939	461936	288225	304577	149642	78437	89731	104668	118273	111678	61734	31945	10163	15499	20690	43558	78359	50826	15882	6881	2012	1639	5245	12484	33290	34695	17346	5138	1525	609	69	21	0	26814	19487	3896	215	70	28	13	4	0	0	0	0	0	44696
moss_0.0_2x_23.hist	51530874	10504198	1903398	811419	445819	276262	229044	112531	120924	138336	161365	108030	41474	22926	20694	29945	47498	63408	53838	29311	19011	5940	3406	6623	14152	45286	41266	13288	4428	2213	654	193	76	7	1	30435	21632	11798	2358	130	42	16	7	1	0	0	0	0	0	41061
moss_0.001_4x_25.hist	53759580	7818713	1642294	687464	357702	220997	229733	205217	146048	74483	83626	94496	56322	31133	30003	43415	68865	34841	5847	14392	27185	44505	19284	5641	3965	12689	30199	9724	3240	1619	478	141	36775	4241	1348	83	22	11	9098	12170	4055	1661	880	4816	801	266	118	38	11	22370
moss_0.0_2x_HiSeq2500L150R.hist	61001411	10007853	2278430	858978	486405	306579	451309	221734	87306	74553	86964	98268	136622	88789	45945	14617	8906	11889	25029	61610	62909	19658	8517	6527	13947	44630	23770	7654	2550	1274	376	110	1287	3862	70774	4422	1270	691	137	6	1	0	0	0	0	0	0	0	0	51406
moss_0.001_8x_23.hist	55051931	6742408	1539896	620516	315937	199323	223367	161714	142748	93011	102144	50374	44507	73487	38026	25644	40676	45690	10753	26468	41335	12916	7003	13616	28647	15914	3592	1155	7459	23080	6837	2030	2529	7587	13047	814	233	286	16559	918	305	124	299	13465	2243	746	333	110	35	15055
moss_0.0_8x_23.hist	53051973	7429812	1654716	678388	341688	215942	270617	132957	175479	89493	86463	89269	34271	47400	58810	39095	25120	33534	40824	22225	14415	23488	38951	11396	3044	9742	23186	13524	4507	2252	14836	11007	4401	506	16273	1141	327	177	16540	917	304	123	6732	9437	1571	522	233	76	24	16869
moss_0.0_1x_25.hist	50715525	9377538	1719702	735839	408595	254774	288023	141509	61164	69971	81618	92228	128224	96424	49895	15874	9150	3811	6880	16934	31987	52366	79125	23152	1360	755	169	53	16	7	1	0	24884	48775	15518	968	277	150	29	0	0	0	0	0	0	0	0	0	0	51799
moss_0.001_2x_25.hist	51518134	11534031	1922682	822629	456704	284742	248636	122157	105374	120547	140614	117311	45038	24896	25171	36422	57773	77125	22841	12434	8064	4267	20271	39414	43647	24247	5474	1761	586	292	9050	18099	12855	1482	470	28	27690	15103	3019	166	54	21	10	2	0	0	0	0	0	42183
moss_0.001_8x_20.hist	55281840	9596313	2192102	929444	502682	323458	288066	141530	171648	87539	84260	95213	36554	45696	56696	42564	24536	21112	44446	36773	23852	7452	15430	30001	13617	7564	7080	18879	15090	7544	2234	662	264	29	8	0	0	0	1834160	101896	33964	13918	7387	2769	460	152	67	21	6	2
moss_0.01_4x_23.hist	66282800	6502989	1300268	542734	279860	171033	143862	128509	141143	71982	40839	46148	64159	54553	28228	15724	24940	33294	18263	10974	20729	15399	6672	1951	4168	13339	16942	5455	1817	907	2012	4023	16118	1858	5021	462	131	70	13	9631	6472	2651	1406	526	86	27	11	2	0	16222
moss_0.01_4x_25.hist	65824980	6125190	1272587	526104	263014	164350	177777	158805	99658	50824	57808	65322	59216	32733	22565	32652	42848	17852	5266	12963	24485	16952	7345	2148	4228	13531	15388	4954	1650	824	4004	8008	11557	1332	422	25	6	11706	2340	129	42	5290	4614	1729	287	94	41	12	3	13482
