sample	leech_0.001_1x_1	leech_0.001_2x_1	leech_0.001_4x_1	leech_0.001_8x_1	leech_0.002_1x_1	leech_0.002_2x_1	leech_0.002_4x_1	leech_0.002_8x_1	leech_0.004_1x_1	leech_0.004_2x_1	leech_0.004_4x_1	leech_0.004_8x_1	leech_0.006_1x_1	leech_0.006_2x_1	leech_0.006_4x_1	leech_0.006_8x_1	leech_0.008_1x_1	leech_0.008_2x_1	leech_0.008_4x_1	leech_0.008_8x_1	leech_0.01_1x_1	leech_0.01_2x_1	leech_0.01_4x_1	leech_0.01_8x_1	leech_0.02_1x_1	leech_0.02_2x_1	leech_0.02_4x_1	leech_0.02_8x_1	leech_0.0_1x_1	leech_0.0_2x_1	leech_0.0_4x_1	leech_0.0_8x_1
leech_0.001_1x_1	0.0	0.0	0.0	0.0	0.002728257102783102	0.002706882481256371	0.0029270979283424078	0.002830600856438375	0.004894771181482202	0.004780661781631307	0.004862154724347671	0.004830694368954341	0.006671223933625321	0.006703819436401462	0.0066533570452475	0.006656446187465282	0.008496705857333274	0.008655062616447029	0.008516175384844402	0.008710794481101883	0.010456601093311478	0.010491275105108163	0.010554147296924393	0.010353600495815383	0.020310453757498022	0.02025013610303879	0.02008689423576304	0.020135891387640124	0.0009197542372983071	0.0008852592820764436	0.0008235726582840972	0.0008418598915138566
leech_0.001_2x_1	0.0	0.0	0.0	0.0	0.0026731835243152657	0.0027490309827711023	0.0027602618570696574	0.0026645423692424905	0.004649692896986147	0.004686757592702735	0.0047281816613028846	0.00465794377872489	0.0066038008005402235	0.00658328219000801	0.0065927577803118675	0.00649330381677367	0.008697829709188965	0.00847405311934128	0.008475100051059486	0.00854012594563328	0.010259311759510205	0.010547531428096144	0.010517209004204213	0.0103854849884571	0.020326291077507327	0.02052572228442307	0.020259522741242642	0.020226435618937572	0.0007468366516787354	0.0007498874786988743	0.0006862248086348394	0.0007473912834281643
leech_0.001_4x_1	0.0	0.0	0.0	0.0	0.002635896948265406	0.0027703459527597253	0.0027542957407910604	0.0026272520735643053	0.0046831808278959535	0.0047022913491857185	0.004745672708499514	0.004700542571563455	0.006606018115690887	0.006634148760003881	0.006570665927326835	0.006493331713910377	0.008711744539847592	0.008605268408565184	0.00846407456239434	0.008601358269798307	0.01040419036404661	0.010572095666561575	0.010536618119199169	0.010527851306647538	0.02035565790099887	0.020356623595523857	0.02015458756200285	0.02022463560934445	0.000768265357627586	0.0007771631605272298	0.0007126576543251266	0.0006968948035882358
leech_0.001_8x_1	0.0	0.0	0.0	0.0	0.0026745257888276747	0.002711639770767328	0.0027187405779629152	0.002618909159127627	0.004707579312631712	0.004638782403576874	0.00473658383189127	0.004680491391895545	0.006634390196551491	0.006640020727584697	0.006564720146794035	0.006527180868432874	0.0087668066070344	0.00861249624681328	0.008550604829368584	0.008579441911482485	0.010334498780693983	0.010519564890555305	0.010586142169658688	0.010582579901221478	0.020257932364512225	0.020477265962579108	0.02027151964551359	0.0201604557815029	0.0008092734918329494	0.000798459498933773	0.0006900605519800282	0.0007087424213522936
leech_0.002_1x_1	0.002728327564200653	0.0026950554061350553	0.002663675250413673	0.0026916129987614	0.0	0.0	0.0	0.0	0.005537271336098825	0.005647809440456698	0.0055998582901302645	0.005594631952295359	0.00775561811152396	0.007553710374620725	0.007600561458666425	0.007485260425109102	0.00942391753330402	0.009457127808049085	0.009407418514769872	0.00968328801880205	0.01121870250489506	0.011299104028663005	0.011429755152465524	0.011318553815838496	0.021317198205543696	0.02142278791840986	0.021129342213202233	0.021146368259914793	0.0017834035337129738	0.001721497708690739	0.0017555087307775318	0.001734045513636418
leech_0.002_2x_1	0.0026849010644118087	0.002748956280330008	0.002777572405457389	0.0027079740904319594	0.0	0.0	0.0	0.0	0.005646077893832622	0.005785421910251118	0.005857552261951196	0.005741735267743519	0.007679332307120673	0.007668158805049369	0.007665310624418379	0.007544323374805043	0.00946848081234441	0.00961809429574418	0.0095148434958331	0.009676911084296434	0.011291835491750458	0.01150291098615993	0.011666854903844096	0.011472674115609129	0.02104175287579215	0.021371428189950723	0.021090234468953938	0.021162355721289258	0.001730425296187353	0.0019263860864864061	0.0018250717447947644	0.0017826201041244545
leech_0.002_4x_1	0.0028967335155699746	0.002753106541747677	0.002754391202706333	0.0027083288142983647	0.0	0.0	0.0	0.0	0.005796163713643469	0.005792633592265383	0.005826091197881417	0.005792293507980665	0.007629895302472092	0.007650459192174344	0.007634171524318302	0.007545810529043495	0.009755797518089802	0.009713986497266678	0.009582629022762157	0.009705115959637833	0.011330248067484497	0.011575182340306299	0.011568422837828036	0.011525281066504928	0.021405687877862675	0.021543165366875106	0.02127415451625296	0.0213473347643937	0.0018143007030109381	0.001859730674146587	0.00181813993812139	0.001730975729410742
leech_0.002_8x_1	0.0028127909969475613	0.0026681904272939034	0.0026375519879962925	0.0026190105706340675	0.0	0.0	0.0	0.0	0.005774172256604607	0.005660173621231334	0.005740554746089884	0.005622706885870432	0.0075781546644872405	0.007591513768971641	0.007539282961898143	0.007458625432617501	0.009763046995669608	0.009598416083783005	0.009499314784298973	0.009549041690439864	0.011252887266109944	0.011545139751254794	0.011557647803816866	0.011489803978184486	0.02123492481049441	0.021447369453017694	0.02116257762212081	0.021137951377999092	0.0017352260522054018	0.001817368419604841	0.001714041864009099	0.0016368644592549338
leech_0.004_1x_1	0.004894946988806152	0.004687696239200299	0.004732570710641576	0.004737894726996327	0.005537334391321313	0.005692291003412525	0.0058569973510423645	0.005811154063889233	0.0	0.0	0.0	0.0	0.009721816632145561	0.009528448283434014	0.009648646591349248	0.00963751076100842	0.011561176473509092	0.011681008337096649	0.01165060118750744	0.011712014248802935	0.013252298771481525	0.013506136849517524	0.013565060077374553	0.013345081688764887	0.023149392592771385	0.023396695519216543	0.023006206365744724	0.02304516914708397	0.003984262262642599	0.0036659262473332133	0.00387623050531043	0.0038619783708572276
leech_0.004_2x_1	0.004742208708884204	0.0046868922068804145	0.004714868480267592	0.004633018018194875	0.005602330568295753	0.005785736395234621	0.0058079252997297335	0.005653026609773998	0.0	0.0	0.0	0.0	0.00974152214661287	0.009576439382437204	0.009614855197875829	0.009478837400297743	0.011677892329478782	0.011553611404739369	0.01149855018245632	0.0116522157133827	0.0134452863201708	0.013380534773559726	0.013516368153987279	0.013434588796809093	0.023101603791545806	0.02329518872158384	0.02308157597333415	0.023075794920847357	0.0037992861878571233	0.0037807469929689403	0.003760638606489817	0.003709719124961377
