sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50
rotifer_0.15_8x_1.hist	100809414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rotifer_0.1_4x_1.hist	100164105	711284	60481	20550	9728	6093	362	322	207	104	49	23	8	11	13	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rotifer_0.2_1x_1.hist	100713152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rotifer_0.05_8x_1.hist	98456029	733672	122144	46837	22258	13857	7563	3714	3171	3486	1687	1009	1401	1060	547	379	601	561	144	354	446	138	67	130	278	373	83	25	7	2	354	104	40	3	0	6	180	97	18	0	0	52	125	46	6	3	0	0	0	68
rotifer_0.1_1x_1.hist	100192530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rotifer_0.15_2x_1.hist	100543737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rotifer_0.15_1x_1.hist	101303205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rotifer_0.15_4x_1.hist	100300706	596269	50301	16731	6637	3803	6	3	3	3	2	2	1	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rotifer_0.05_1x_1.hist	98837664	858875	91983	37892	21097	13175	12806	7793	3067	1563	755	591	821	1355	1680	927	533	221	34	32	61	99	470	914	291	160	35	10	2	0	0	0	0	0	0	0	0	715	142	6	1	0	0	0	0	0	0	0	0	174
rotifer_0.2_8x_1.hist	100723815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rotifer_0.2_4x_1.hist	100333749	636369	53684	17853	7065	4024	8	3	3	3	2	2	1	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rotifer_0.05_2x_1.hist	98338292	823638	94848	39736	20728	12396	4348	3580	5407	3294	1594	785	441	728	902	1305	751	312	57	140	264	431	662	192	10	4	0	0	0	0	0	0	298	444	140	7	1	0	0	0	0	0	0	0	0	0	0	0	0	415
rotifer_0.1_8x_1.hist	100648990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rotifer_0.2_2x_1.hist	100791690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rotifer_0.05_4x_1.hist	98512972	799343	99462	41400	21159	12443	4699	4196	5264	2683	1298	676	939	1550	1167	370	212	273	574	430	278	85	194	55	43	138	328	184	60	29	81	162	227	25	7	0	0	0	138	101	32	12	5	1	0	0	0	0	0	130
rotifer_0.1_2x_1.hist	100595965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
