sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50
moss_0.008_8x_1.hist	64098105	5610263	1274556	506173	257260	162076	156584	139873	111174	65698	76634	41652	57908	39593	27883	40348	25583	25280	21770	11851	13997	22915	10953	3204	6268	20058	4528	1457	5558	11319	3352	995	6084	7059	2245	4461	1281	698	10973	608	201	81	5423	5554	924	307	136	44	13	10977
moss_0.01_8x_1.hist	66329542	5459551	1233047	488410	248301	156462	164235	118701	111753	56993	61554	69555	26703	44063	41575	18571	29457	26638	7282	17924	24939	7792	4887	9502	14499	8054	1909	5091	10466	5232	1549	459	10083	6217	1977	122	34	4654	9311	516	171	69	120	9002	1499	498	222	73	23	9202
moss_0.004_1x_1.hist	54603080	10191655	1588275	683303	385232	242245	396394	200497	78944	40260	37349	42203	58674	96880	120202	38245	22046	9184	1460	2108	3982	6519	30964	60208	28699	15942	3599	1158	385	191	55	15	5	0	56165	3509	1007	548	108	5	0	0	0	0	0	0	0	0	0	44189
moss_0.002_4x_1.hist	55237940	7581459	1599977	667662	343988	212835	212676	189980	168942	86159	58719	66351	75638	41811	25414	36775	58333	31726	8804	21671	40934	22680	9827	5280	11283	36106	8152	2624	873	435	17311	17925	7169	826	261	15	3	6236	18018	1000	332	135	70	11727	1953	650	290	95	30	17805
moss_0.006_1x_1.hist	57727230	10832741	1598862	687598	387247	243376	385742	189519	74622	38056	39318	44429	61769	101990	78585	25003	14412	6004	7409	18236	34446	56392	36112	10565	620	343	76	23	6	2	0	0	63845	11358	3613	224	63	33	5	0	0	0	0	0	0	0	0	0	0	42400
moss_0.004_4x_1.hist	58124556	7240041	1502137	627778	324998	200668	198707	177502	150088	76544	60061	67869	68549	37893	24754	35820	56817	23672	9975	24552	46376	14491	6278	3113	6651	21283	22551	7261	2419	1208	4628	9256	14263	1644	522	31	9534	8788	1756	96	31	8483	5948	2229	370	122	53	16	4	17407
moss_0.0_2x_1.hist	50468616	10859099	1917093	818699	452104	280998	241923	118859	99707	114063	133051	150347	66648	36842	19063	25399	40288	37636	15900	39138	73926	23101	10009	2927	2104	6734	16028	42740	21919	10958	3246	963	384	43	12	0	19197	30792	6157	341	112	45	22	7	0	0	0	0	0	40688
moss_0.004_8x_1.hist	58906753	6063000	1386485	552998	284046	178913	180259	161023	137729	70241	79406	66927	34634	57185	40360	25700	40765	37957	9718	23921	30349	9483	9336	18152	14149	7859	4577	12206	13093	6545	1938	574	10546	9539	3034	188	53	8640	9766	541	179	72	37	12115	2159	718	321	106	34	11610
moss_0.001_4x_1.hist	53582499	7893260	1630101	686045	362918	222109	196652	175666	194749	99321	56781	64162	88583	48968	25338	26066	41345	55194	30415	16558	13577	22227	33739	9871	3963	12681	30182	9718	3238	1618	1592	3184	33739	3891	1237	76	20	10	1	19688	7961	3261	1730	647	106	34	14	3	13514	9489
moss_0.02_4x_1.hist	76073681	4983134	1021993	418702	203030	127913	134850	116767	45976	52277	60979	45500	17468	22699	28162	24783	14286	5951	4459	10977	20733	6478	2806	1554	3321	10628	8130	2617	871	434	2078	4155	10267	1183	375	22	5	1	6689	3127	1041	425	225	5196	865	287	127	41	12	9382
moss_0.004_2x_1.hist	56427939	10055367	1673197	715563	396757	247182	240541	118180	75139	85958	100267	113301	75356	41656	21554	18611	29520	39408	39422	21462	40539	25191	10915	3192	1266	4052	9644	25718	24681	12339	3655	1085	433	48	14	0	3456	32180	6435	356	117	47	24	8	0	0	0	0	0	33398
moss_0.008_1x_1.hist	61693165	9554410	1446218	621295	348873	218910	345292	169646	66797	34065	35342	39936	55522	91676	81514	25935	14950	6228	4968	12228	23097	37812	46936	13733	806	447	99	31	9	3	0	0	39538	17240	5484	341	97	52	9	0	0	0	0	0	0	0	0	0	0	39356
