sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50
rotifer_0.06_4x_20.hist	99890714	793509	79633	32075	17423	10721	4394	2158	1155	1320	1539	1515	580	320	164	219	347	462	72	38	23	30	145	281	310	171	37	11	2	0	26	52	151	16	4	0	0	0	84	10	2	0	0	0	0	0	0	0	0	47
rotifer_0.06_4x_23.hist	99343854	756268	77894	31693	16941	10313	3669	1802	1655	1892	1532	754	288	447	554	548	315	130	21	51	95	155	148	138	294	162	35	10	2	0	195	121	47	4	0	0	0	0	0	48	15	5	1	0	0	0	0	0	0	81
rotifer_0.06_2x_23.hist	99185756	787908	76256	30182	16954	10640	5892	5263	2071	1055	509	300	417	688	852	455	261	108	16	19	36	58	275	534	160	88	18	5	0	0	48	96	37	3	0	0	0	0	84	39	12	4	1	0	0	0	0	0	0	0
rotifer_0.06_2x_30.hist	99149639	796026	78607	31437	17372	10802	7148	3511	1381	703	507	572	794	1249	645	204	116	47	18	45	84	137	652	264	14	7	0	0	0	0	314	112	44	4	0	0	0	0	0	0	0	0	0	0	49	29	12	3	0	0
rotifer_0.06_2x_20.hist	99840808	793112	77039	30551	17167	10776	6016	5373	2459	1253	605	297	184	303	374	541	858	404	63	33	20	8	37	72	154	93	220	211	69	33	8	1	0	0	78	61	16	8	0	0	0	0	0	0	0	0	0	0	0	101
rotifer_0.06_8x_23.hist	98960357	698976	83714	33974	15932	9771	4758	2336	1584	1811	876	989	594	327	273	395	441	183	28	46	87	141	347	100	25	80	191	99	32	15	42	83	44	4	0	0	0	0	69	3	0	0	0	0	0	20	8	1	0	19
rotifer_0.06_4x_25.hist	99344166	713068	78211	32419	16775	9968	2492	1861	2811	1934	935	716	710	391	209	302	478	246	38	40	76	123	266	77	15	49	117	251	82	40	10	2	0	0	129	31	8	3	0	0	36	14	6	1	0	0	0	0	0	37
rotifer_0.06_8x_30.hist	99212479	656978	90031	36207	16420	10253	5122	2515	1335	1526	1254	617	363	599	489	154	225	300	95	62	116	190	151	43	68	218	71	22	67	153	44	12	3	0	0	30	51	26	4	0	0	0	0	28	5	0	0	0	0	40
rotifer_0.06_4x_30.hist	99160078	719414	78855	32682	16812	9941	2303	2036	3075	1567	757	571	793	693	357	116	184	244	169	91	77	125	398	115	21	68	100	31	9	3	0	0	266	29	8	0	0	0	0	0	34	45	23	7	0	0	0	0	0	16
rotifer_0.06_2x_25.hist	99211312	747241	76863	31259	16964	10431	4404	2163	1086	1242	1447	1476	565	311	160	128	203	270	472	256	165	50	20	8	17	56	132	352	116	57	15	3	0	0	0	0	0	46	90	4	0	0	0	0	0	0	0	0	0	37
rotifer_0.06_1x_23.hist	100908721	845167	82475	32787	17889	11038	6263	3076	1210	616	297	170	236	388	481	695	887	368	57	30	18	4	16	30	63	203	483	198	65	31	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	57	18	9
rotifer_0.06_1x_30.hist	98570062	812604	73476	27597	16134	10330	2138	1909	2882	3296	1823	898	343	189	96	29	16	12	26	63	119	193	920	320	17	8	1	0	0	0	0	0	0	0	255	68	18	9	0	0	0	0	0	0	0	0	0	0	0	36
rotifer_0.06_8x_20.hist	99044741	688395	82844	33880	16329	9883	4523	3184	1494	1709	1329	654	308	508	629	333	191	78	31	77	145	237	332	96	8	24	57	153	145	71	20	5	1	0	82	45	12	5	0	0	0	0	36	20	2	0	0	0	0	65
rotifer_0.06_8x_25.hist	99100337	642247	96084	37903	17313	10821	5175	2541	1624	1857	898	600	833	459	236	184	291	388	60	88	166	159	68	42	90	289	71	21	6	87	164	47	18	1	0	0	33	61	11	0	0	0	0	0	16	14	5	0	0	21
rotifer_0.06_1x_20.hist	99375074	850043	79154	30541	17455	11055	4239	3786	4772	2433	1177	579	221	121	61	23	35	46	97	238	448	555	239	69	3	0	0	0	0	0	130	160	63	6	0	0	0	0	0	0	0	0	0	0	77	24	10	2	0	0
rotifer_0.06_1x_25.hist	98876509	806552	73315	27692	16240	10413	2143	1913	2889	3304	2710	1335	511	281	144	45	25	9	4	10	18	28	134	260	555	307	68	21	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	22	67	21	8	1	0	0
