rotifer_0.01_8x_20.hist	90379753	2255407	416436	164864	80006	50335	54475	26913	27235	13889	16200	12422	6996	8516	4748	6870	4287	1785	3757	3735	2422	755	3060	894	956	3059	1234	396	131	142	3075	912	364	41	12	2017	578	314	61	2	190	1158	613	229	37	11	4	0	0	1688
rotifer_0.001_2x_20.hist	87040393	3347787	660860	244338	136848	85745	90768	44595	17558	19770	23060	26057	15109	8351	6275	9079	14401	5999	953	732	1383	2263	10749	6502	381	210	46	14	3	0	7856	2333	932	106	32	1	0	0	1996	2686	894	365	193	71	10	2	0	0	0	4447
rotifer_0.001_2x_23.hist	86737945	3198565	603218	238660	115457	72886	78288	38463	26292	30077	35083	17301	6641	5323	6604	9556	15156	8365	1329	723	851	1392	6615	11962	702	389	86	26	7	2	607	1213	8053	928	294	17	4	1	0	0	0	683	3272	1226	203	66	28	8	1	2652
rotifer_0.001_4x_20.hist	87342388	3498910	627261	242762	130415	79664	43254	38637	52556	26802	12976	12172	16923	20606	10662	3391	2592	3460	7284	8752	5676	1772	1069	2077	4439	4288	967	310	102	50	2985	2755	1101	126	39	3702	1063	579	114	5	0	1419	1231	460	75	24	9	2	0	3262
rotifer_0.0_8x_23.hist	85433119	3136242	621549	239980	121059	75820	54193	48409	42156	21498	23416	21296	8175	9872	12248	8376	4827	5761	7728	4206	2727	1528	7258	2858	536	1716	983	2621	2631	1314	388	114	2216	2465	783	47	12	1217	2619	144	47	18	1344	857	141	46	19	5	1798	1173
rotifer_0.0_1x_20.hist	86041998	2917202	649202	234005	131005	83122	74162	66247	69868	35632	17251	8506	3265	2616	3245	4695	7447	9941	19275	10493	6805	2125	920	268	14	7	0	0	0	0	2109	4218	10220	1178	373	22	5	1	0	0	0	0	0	0	0	0	0	0	0	7930
rotifer_0.01_8x_23.hist	90326041	2086656	416537	159789	80879	50451	37403	33411	28009	14283	12488	14110	8414	5669	7033	7006	4038	1681	3058	4288	2780	867	1429	2778	2033	1128	253	80	2579	1288	380	112	1285	1572	499	30	7	3	1843	101	32	12	5	1174	437	144	63	20	5	1280
rotifer_0.01_1x_23.hist	93262434	2561427	550456	195373	106568	67333	55135	49250	22638	11544	5631	6362	8844	14602	18116	5763	3321	1382	219	217	410	670	3185	6193	3682	2044	460	147	48	23	5	0	0	0	7511	468	133	71	13	0	0	0	0	0	0	0	0	0	0	4699
rotifer_0.001_4x_25.hist	86014710	3143301	570205	230087	110852	69960	77890	42338	24019	27477	32050	16057	6163	8587	10654	10213	5886	7857	4513	2456	1592	1397	6635	7331	430	238	52	15	5115	2556	756	223	88	9	1	1840	3678	2005	400	21	6	1	0	0	0	2201	1535	510	169	100
rotifer_0.001_1x_25.hist	84661524	3044710	469770	200135	109755	67934	84035	41286	16255	9015	10515	11881	16517	27271	17745	5645	3253	1354	672	1654	3123	5113	11709	3425	200	110	23	6	1	0	0	0	1851	5552	4752	296	84	44	7	0	0	0	0	0	0	0	0	0	0	7369
rotifer_0.01_2x_25.hist	90555336	2147619	440391	162103	90596	56699	63111	31006	13204	15105	17619	19908	7642	4223	2184	3119	4946	6602	4762	2591	1680	524	605	1176	2512	4300	970	311	102	50	1878	2478	990	113	35	1	0	0	2830	351	116	46	23	7	0	0	0	0	1733	1039
rotifer_0.001_8x_25.hist	86075082	2960684	590127	227995	114722	71951	56955	43296	40625	20718	22374	17867	8335	13761	12042	3830	5743	7667	6918	3765	2441	1378	6545	1914	871	2789	1464	470	2137	2508	742	219	911	2734	869	53	14	6	3563	361	119	47	24	791	1182	393	175	57	18	1876
rotifer_0.01_1x_25.hist	90093295	1991937	431468	155715	87336	55216	53627	47903	32210	16426	7952	4685	6513	10753	13341	4478	2580	1074	1061	2611	4932	2036	881	473	1010	3233	2023	650	215	106	30	8	2	0	6412	399	113	61	11	0	0	0	0	0	0	0	0	0	0	4221
rotifer_0.01_4x_20.hist	91654259	2351531	445770	168151	91403	56267	33462	22904	34596	22334	10812	5529	7686	12691	8763	2787	2500	3336	5697	3101	2010	627	1479	2875	2532	1406	316	100	1116	2450	725	214	84	8	1120	2290	657	357	70	2	0	0	0	1513	767	254	113	36	11	814
rotifer_0.01_1x_20.hist	89615892	1642659	305338	129737	70602	43492	55461	27247	10727	5470	6286	7102	9873	16301	17584	5594	3223	1342	212	224	423	692	3290	6397	2565	1424	320	102	33	15	3	0	965	2894	2627	163	45	24	3	0	0	0	0	0	0	0	0	0	0	4830
rotifer_0.0_4x_23.hist	85801316	3350517	615621	244213	119639	75333	71623	35188	36909	42222	20442	10080	8682	14335	17785	7496	4320	1799	3180	7827	9065	2832	1226	730	1559	4988	3256	1047	348	173	3165	1973	788	89	1397	2611	749	407	80	3	0	1403	1810	677	111	36	15	4	0	3113
