sample	moss_0.001_1x_20	moss_0.001_1x_23	moss_0.001_1x_25	moss_0.001_1x_HiSeq2500L150R	moss_0.001_1x_MiSeqv3L250R	moss_0.001_1x_novaseq_profR	moss_0.001_2x_20	moss_0.001_2x_23	moss_0.001_2x_25	moss_0.001_2x_HiSeq2500L150R	moss_0.001_2x_MiSeqv3L250R	moss_0.001_2x_novaseq_profR	moss_0.001_4x_20	moss_0.001_4x_23	moss_0.001_4x_25	moss_0.001_4x_HiSeq2500L150R	moss_0.001_4x_MiSeqv3L250R	moss_0.001_4x_novaseq_profR	moss_0.001_8x_20	moss_0.001_8x_23	moss_0.001_8x_25	moss_0.001_8x_HiSeq2500L150R	moss_0.001_8x_MiSeqv3L250R	moss_0.001_8x_novaseq_profR	moss_0.01_1x_20	moss_0.01_1x_23	moss_0.01_1x_25	moss_0.01_1x_HiSeq2500L150R	moss_0.01_1x_MiSeqv3L250R	moss_0.01_1x_novaseq_profR	moss_0.01_2x_20	moss_0.01_2x_23	moss_0.01_2x_25	moss_0.01_2x_HiSeq2500L150R	moss_0.01_2x_MiSeqv3L250R	moss_0.01_2x_novaseq_profR	moss_0.01_4x_20	moss_0.01_4x_23	moss_0.01_4x_25	moss_0.01_4x_HiSeq2500L150R	moss_0.01_4x_MiSeqv3L250R	moss_0.01_4x_novaseq_profR	moss_0.01_8x_20	moss_0.01_8x_23	moss_0.01_8x_25	moss_0.01_8x_HiSeq2500L150R	moss_0.01_8x_MiSeqv3L250R	moss_0.01_8x_novaseq_profR	moss_0.0_1x_20	moss_0.0_1x_23	moss_0.0_1x_25	moss_0.0_1x_HiSeq2500L150R	moss_0.0_1x_MiSeqv3L250R	moss_0.0_1x_novaseq_profR	moss_0.0_2x_20	moss_0.0_2x_23	moss_0.0_2x_25	moss_0.0_2x_HiSeq2500L150R	moss_0.0_2x_MiSeqv3L250R	moss_0.0_2x_novaseq_profR	moss_0.0_4x_20	moss_0.0_4x_23	moss_0.0_4x_25	moss_0.0_4x_HiSeq2500L150R	moss_0.0_4x_MiSeqv3L250R	moss_0.0_4x_novaseq_profR	moss_0.0_8x_20	moss_0.0_8x_23	moss_0.0_8x_25	moss_0.0_8x_HiSeq2500L150R	moss_0.0_8x_MiSeqv3L250R	moss_0.0_8x_novaseq_profR
moss_0.001_1x_20	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001312873788874236	0.0011338043308531942	0	0.000992119275957326	0.001054292712874827	0.006930913020366525	0.00785534926921272	0.008090692151681678	0.0068665773798743945	0.007226775452814915	0.008090567451951247	0.00884932009860051	0.009608954808038694	0.009810631078556176	0.008757741453773171	0.008889132914874254	0.01001684086783472	0.01024375609571715	0.009931911974011332	0.01043662315123517	0.010174250448613642	0.010271505000169157	0.010524339629392254	0.01208335667019278	0.011931261985798747	0.01186957155548285	0.009893538209551522	0.011664312912371133	0.011850999112817173	0	0	0	0	0	0	0	0	0	0	0	0.0001605963465691751	0	0	0	0.00013682159567918184	0	0	0	0.0022966260117115445	0.0020887841602008628	0	0.001990958977038715	0.002047603820176991
moss_0.001_1x_23	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0009127789175010781	0.0005503701261806437	0	0.000720466483828508	0.0004960732919989663	0.007833384004487742	0.008113098238314853	0.008398213313353775	0.007899073877591478	0.007938975039633478	0.00833417235742584	0.009419674714329918	0.009732938805342872	0.01007400180606055	0.009669019999545725	0.009492001245744897	0.009988800767711914	0.010443024602926232	0.010195073240040764	0.010550532243001065	0.01054902552120629	0.010401490598643037	0.010614719906995362	0.012307608407667203	0.011886673166316974	0.011748119641180832	0.010194736978289987	0.011764460624859363	0.011699118558067378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006022367905613724	0	0	0	0.0018981067864364265	0.0015551525894665907	0	0.0017173712403747432	0.0014614311582556994
moss_0.001_1x_25	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006187923946916474	0.0002487086540886585	0	0.0005763465702675052	0.00012084848487092792	0.00842696345128957	0.008460640915046835	0.008468079160331432	0.008270982094537582	0.00808729291319521	0.008356490812623907	0.009666910851507948	0.010111857896082932	0.01015568179146853	0.010015674814604525	0.009740677450605917	0.010024285747479489	0.01059893553753044	0.010408436968105561	0.01073745147373184	0.011109401632569682	0.010811345139882578	0.010789782891654998	0.012496951435293835	0.0120105268103613	0.011811057539599434	0.010285771123005882	0.011892723102631675	0.011792823559454324	0	0	0	0	0	0	0	0	0	2.5835086511993843e-05	0	0	0	0	0	0.0007003385107325899	0	0	0	0.0016945572347039084	0.0012956105063334222	0	0.001566598888090076	0.0011437606174267145
moss_0.001_1x_HiSeq2500L150R	0	0	0	0.0	0	0	0	0	0.0001282734531924401	0	0	0.00040378500598203804	0	0	0	0	0	0.0002200403318741717	0	0.002377555183927571	0.0023002400937722767	0	0.0019939166832929622	0.002335154669333317	0.006694151641515544	0.007625871693880959	0.008657606493334247	0.006513500317107179	0.0072302390144453055	0.008581695429919378	0.008857413766724775	0.009773486691094013	0.01050390345265484	0.00860534027442228	0.009238629954875122	0.010592494768734917	0.009947081358061327	0.010201363347542514	0.010954812346370302	0.009922682960498364	0.010382292874575372	0.010983216240066818	0.012668721203150324	0.012662965618659094	0.012639639363959287	0.010294745084190038	0.012330009598681468	0.012649175247377853	0	0	0	0	0	0	0	0.0002897232919779613	0.0008225874829790314	0	0	0.0012531605373435895	0	0	0.0006333086090856144	0.00020688538880231366	0	0.0008822826310493914	0.0008121255822376439	0.003262739495204503	0.0032761313141130843	0.0004998441068572168	0.0028974793773774987	0.003255577901314477
moss_0.001_1x_MiSeqv3L250R	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014942943274327547	0.0013216152873648523	0	0.0011884937899774295	0.0012165517192953557	0.007678862132617814	0.008197428469716384	0.008491507803346288	0.007308726139770405	0.007664525050326221	0.008463195028426851	0.009276967150644966	0.01011413103615022	0.01048047663006213	0.009333616088706753	0.009321425246897719	0.010456911065203411	0.010442893718319413	0.01046471510084479	0.010975594753252493	0.010867133221124647	0.010497466384384757	0.011016037092752784	0.012635931371815623	0.01234724111661567	0.012317670944879788	0.010625574021629336	0.01210289819897381	0.01228003949936951	0	0	0	0	0	0	0	0	6.076335123805787e-05	0	0	0.0003626424082839863	0	0	8.717673464997411e-05	0.000548562012730347	0	0.00024051676540826072	0.0003154535225761146	0.0025198986412825475	0.0023163860611071785	0.00023165619257581316	0.002210681191488373	0.002181590005344902
moss_0.001_1x_novaseq_profR	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0007024314069963289	0.0003167820793217313	0	0.0006615866181917118	0.00015591178374640968	0.008394422730911066	0.008417553473033856	0.008592006709833955	0.008572085746571312	0.00833757225764209	0.008617325256350505	0.009663422668327315	0.0100744362641082	0.010305812126813807	0.010073353017241882	0.009804242591974544	0.010281587064056352	0.010670638244615893	0.010373892587798639	0.010799032278957288	0.011094106650958335	0.010750307856212338	0.01068983520333644	0.012536633004099462	0.012023310222020633	0.011828667505641377	0.010442969353346876	0.011978504854715633	0.01176606214524789	0	0	0	0	0	0	0	0	0	0.00013477296946329265	0	0	0	0	0	0.000743691422289694	0	0	0	0.0017876546702656482	0.0013543119938193016	0	0.0016978799436823122	0.0011667566196293944
moss_0.001_2x_20	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0.00023686273614598186	0.00018630153177223718	0	0	0.00024318916943144586	0.007752982225501137	0.008062413752820241	0.008172561959733926	0.00776275696031381	0.008207672411018385	0.008500098678962065	0.008242812973187519	0.009077879070659711	0.009524350562803874	0.008561650750857241	0.00862493529888797	0.009525984382727448	0.008889230938518566	0.009183340514358762	0.00975941939059577	0.008980936286409391	0.009583620416473315	0.009904095915786337	0.010813216473641307	0.010936792011227991	0.011005770403502813	0.007824839110268988	0.010626619935146131	0.011090296368701513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001311813679816698	0.001332333542954589	0	0.0008442134794370837	0.001359891763087706
moss_0.001_2x_23	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00839950461538419	0.008480268167412208	0.008581683590128675	0.008591363338457447	0.008829978416150186	0.008832064946692086	0.008909344521894291	0.00944280138519149	0.009710065851135541	0.009614646815204964	0.009374149875435611	0.009655408625197537	0.009889857922141032	0.009817723533043887	0.010118662787612198	0.009969209208523622	0.010205978468851407	0.01015685192518645	0.011276294093279349	0.011081206723524861	0.011075646221776925	0.008409572845134994	0.010898181035215226	0.011091602209380214	0	0	0	0.0004854088113117605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011133016771945892	0.0009206561314232253	0	0.0007598408529709832	0.0008644608212665661
moss_0.001_2x_25	0	0	0	0.0001282734531924401	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008853205807854092	0.008756909818134262	0.00884698640118775	0.009396594825482829	0.009109507245836035	0.008936693221052283	0.009573911219700526	0.009821235466226486	0.010054054992621242	0.010191656883445255	0.009901357183916382	0.009923787624746438	0.010457228813251396	0.010185578435093379	0.010441986811200454	0.010905189505142743	0.010692634834274406	0.010437761536926327	0.01163474792892405	0.01135836100046883	0.011270070353899042	0.008824619732992645	0.011221061722118009	0.011266199355581374	0.0003779794596664443	0	0	0.0009904286010059549	1.5907129783609975e-05	0	0	0	0	0.0003042246918196767	0	0	0	0	0	0.000568061698800082	0	0	0	0.0011399332729791212	0.0008578723405519018	0	0.0008564404673760961	0.0007798976098374322
moss_0.001_2x_HiSeq2500L150R	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0.0008952771816166383	0.0009959881035827012	0	0.0003528866090644067	0.0011064449792160813	0.00721206063360158	0.00796049500135143	0.008296712739715884	0.007213316115912249	0.007827586135701003	0.008532408129652946	0.007725495012276151	0.008935136020588486	0.009458228759651965	0.00772146480080127	0.008451358109779483	0.009541617758146548	0.008265941297778134	0.009128590319419594	0.00966535540139457	0.007828271440338042	0.008900385573500591	0.00981965686190811	0.01071017969036503	0.011037309722856437	0.011188723661946898	0.007638672498409993	0.010636324544460174	0.011292997956184436	0	0	0.00025886766655047744	0	0	0.00027756954128255185	0	0	0.0002712700039066984	0	0	0.00055855718091391	0	0	0	0	0	0.0001323551900983544	0	0.001989681918151409	0.0021253702297361343	0	0.001431573242704709	0.0022164689645965963
