sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50	genome_length
moss_0.004_4x_1.hist	58326077	7027769	1502139	622701	314108	196336	217366	194170	123795	63134	73643	83216	56074	30997	25751	37262	59105	36774	5849	10674	20161	33006	24137	7062	1525	4880	11615	25735	8577	4287	1269	376	6316	15746	5009	312	88	47	8	13062	8221	3368	1786	669	110	35	15	4	0	19555	101310562
moss_0.001_2x_1.hist	51719136	10961474	1891556	807854	446169	277338	237084	116482	115514	132148	154146	85177	32701	26243	32560	47116	74734	55103	8765	4771	9011	14752	70071	42833	2518	1398	314	100	5943	37775	11191	3324	1328	152	47	1	30478	16623	3323	183	60	23	11	3	0	0	0	0	0	40979	110253543
moss_0.004_1x_1.hist	55533812	10220325	1598024	687731	388087	244161	397031	216430	85218	43460	42150	47629	66218	109336	89394	28442	16395	6830	3288	8094	15289	25029	81875	23956	1408	781	175	55	17	7	1	0	24061	38529	12258	765	218	118	22	0	0	0	0	0	0	0	0	0	0	44863	106604544
moss_0.006_1x_1.hist	58577881	11125775	1655916	711220	399123	250355	349438	171683	67599	51908	60548	68418	95121	90878	47026	14961	8624	5894	12409	30544	57694	49182	21311	6234	365	202	44	13	3	0	15117	30234	35066	4044	1285	79	21	10	1	0	0	0	0	0	0	0	0	0	0	47959	111138234
moss_0.004_2x_1.hist	56447560	10065625	1687319	719790	396262	245840	208432	102405	86233	98650	115071	125775	48287	26692	14968	21659	34355	45862	59626	32462	21055	6578	2849	4224	9026	28883	10503	28009	15044	7521	2227	660	263	29	8	0	16936	22100	4419	244	80	31	15	4	0	0	0	0	0	33499	109474674
moss_0.002_1x_1.hist	57101893	7558801	1745557	647442	372182	236396	283646	253377	182375	93010	45032	28412	39501	65222	80923	61175	35264	14692	2339	5757	10874	17801	84555	42594	2504	1390	312	99	32	15	3	0	9004	27012	38691	2417	693	377	74	3	0	0	0	0	0	0	0	0	0	41706	103005071
moss_0.01_4x_1.hist	65897788	6055885	1266874	523590	261485	163468	182522	163043	64197	71384	83266	45692	28621	47258	58634	19938	11492	15341	32297	20873	13538	4229	6244	12140	16079	8932	2015	648	3196	19777	5859	1739	694	79	24	11358	5818	3172	633	34	10	6769	4116	1542	256	84	36	11	2	14594	101615641
moss_0.01_8x_1.hist	66260047	5428231	1230662	485353	247976	156059	143896	128540	103132	61817	72107	40678	56554	40780	25824	37367	21540	15197	26198	14262	9250	12493	16956	4960	3886	12434	11387	3666	1221	609	14413	4281	1711	196	5249	7025	2018	1100	4525	250	306	5463	2899	1086	180	4041	1810	602	199	6889	100120515
moss_0.001_4x_1.hist	53580092	7842726	1628305	684959	361799	221843	207741	185572	190356	97080	49704	56165	78086	68776	35589	19919	31594	42177	45378	24704	16023	5186	24634	37583	2209	4495	10698	28527	9657	4827	1429	423	5581	16744	14111	880	252	136	26	2101	15694	6431	3412	1278	212	69	30	9	2	22326	101740548
moss_0.004_8x_1.hist	59079857	6040331	1383812	552126	281870	177722	191089	157898	121265	88050	76435	56310	54911	37038	45953	40076	25237	33690	28863	15713	15051	24641	17992	5263	6334	20268	10658	3431	1152	16130	7479	2221	1645	4935	14165	884	253	137	9247	5840	1945	796	421	6258	3866	1287	576	191	62	11564	99328699
moss_0.01_1x_1.hist	66204485	10651060	1794945	704479	400060	252543	314466	263030	103567	52818	25572	21750	30239	49928	61947	89641	51674	21530	3424	1863	2277	3727	17704	34424	17850	9915	2238	719	238	118	1536	3072	48725	5619	1787	110	30	15	2	0	0	0	0	0	0	0	0	0	0	41463	114955720
moss_0.0_1x_1.hist	53615867	7486572	1733492	651182	373298	236781	319251	285182	142715	72784	66065	74652	103788	64794	33528	10667	6880	9184	19333	47590	89891	47756	20693	6054	355	196	43	12	3	0	0	0	60715	26670	8485	529	151	81	15	0	0	0	0	0	0	0	0	0	0	48892	101008396
moss_0.008_8x_1.hist	64038604	5637157	1277530	507531	258612	162914	157872	141024	114859	60106	70111	63749	35219	47376	30102	43559	25109	15016	28601	15571	13319	17491	7578	7139	15254	8473	2529	6744	12500	6249	1850	548	6537	9400	2989	185	52	9765	4619	255	84	33	7218	4663	776	257	114	37	11	11724	99976614
moss_0.006_2x_1.hist	59511350	8996767	1543476	656606	358603	221399	172655	84827	96591	110499	128893	63566	24403	25448	31573	45688	72469	30194	4802	8301	15679	25668	35406	10359	768	2457	5848	15594	20167	10082	2986	886	353	39	11	3116	22793	12431	2485	137	44	17	8	2	0	0	0	0	0	29135	107245329
moss_0.002_2x_1.hist	52604802	11792565	1899673	813519	452748	282680	289257	142115	85069	97317	113517	128274	67980	37578	19444	20233	32092	42842	68013	37028	24017	7504	3250	4300	9189	29403	51290	16516	5504	2751	814	240	95	10	2	18255	24210	13204	2639	145	47	18	8	2	0	0	0	0	0	39914	112763445
moss_0.008_2x_1.hist	62401235	8448183	1453965	617558	335711	206667	155298	76299	89888	102831	119949	76365	29317	16733	20760	30041	47650	63611	15529	8453	5482	1874	8902	17310	30751	17083	3856	1240	412	205	21356	6344	2536	291	91	4	0	19212	9840	545	180	73	37	13	1	0	0	0	0	26265	106910865
moss_0.0_2x_1.hist	50293406	10906685	1918317	819929	453908	282534	248061	121875	109291	125028	145841	128598	49371	27291	20720	29982	47557	63486	38541	20982	13609	12898	61264	17925	1053	1598	3802	10139	42834	21416	6344	1884	752	85	26	0	24689	21512	4301	237	78	31	15	4	0	0	0	0	0	42664	109561643
moss_0.001_1x_1.hist	55520760	7982661	1834213	687610	393268	249155	328589	293523	135453	69080	33446	37792	52542	86755	107640	49205	28364	11817	1931	4754	8978	14698	69818	72030	4236	2352	530	169	55	26	6	1	10954	32862	31539	1970	565	307	60	2	0	0	0	0	0	0	0	0	0	48063	103963136
moss_0.008_1x_1.hist	61637058	10125763	1542274	660764	368251	230100	290492	142722	56195	49862	58162	65722	91372	89923	46531	14804	8533	3554	6843	16844	31816	52087	34725	10160	596	330	73	22	6	2	0	0	43296	20612	6557	408	116	62	11	0	0	0	0	0	0	0	0	0	0	38074	109616079
moss_0.008_4x_1.hist	63336085	6568748	1358102	563012	284015	176558	179944	160741	116153	59237	64635	73037	28040	40779	50595	39194	22593	10981	23118	29721	19278	6023	5850	11375	18310	10171	2295	738	11878	14810	4387	1302	520	58	2205	15403	4427	2413	481	25	7	7202	5068	1899	315	104	45	14	3	14779	101925526
moss_0.02_4x_1.hist	75718904	5199073	1025776	422366	208346	129978	128353	114655	58426	47860	55826	52088	19997	18587	23061	28480	16417	6839	3781	9306	17577	10534	4563	1334	1273	4073	9694	9322	3106	1552	458	135	2224	6673	5946	370	105	56	10	1221	7293	2988	1585	593	97	31	13	3	0	11288	102544656
moss_0.006_8x_1.hist	61693456	5768399	1318346	523235	268035	168937	202323	107105	143673	73272	57102	64525	58173	32157	35120	47265	27246	15240	32084	17467	13318	21802	13631	3987	7484	23948	5406	1740	1098	15371	7639	2268	906	103	16508	1030	295	160	7185	5718	1905	779	412	6502	3405	1134	507	168	55	9778	99583061
