sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50
rotifer_0.06_2x_30.hist	99056536	766235	77200	31147	17081	10572	5900	2897	1140	802	935	1055	1228	678	349	110	62	37	78	191	361	437	188	54	2	1	1	3	276	137	39	10	3	0	110	5	0	0	0	0	0	0	0	0	20	39	16	4	0	0
rotifer_0.06_8x_30.hist	99133939	645936	99189	38319	17788	11061	4076	2001	2447	1549	1254	617	440	726	374	193	305	406	72	77	144	236	175	50	9	28	66	176	58	28	7	1	19	57	81	4	0	0	85	15	4	0	0	22	2	0	0	0	0	0
rotifer_0.06_2x_20.hist	100139028	808243	80367	30759	17309	10873	5750	5136	2021	1029	497	502	698	1151	595	188	107	43	56	137	258	422	401	116	5	2	0	0	0	0	0	0	242	131	40	1	0	0	0	0	0	0	0	0	0	0	3	46	14	7
rotifer_0.06_8x_25.hist	99169290	656692	90868	36528	16539	10369	5399	2652	1709	1954	1025	689	321	530	587	185	275	367	185	99	63	62	293	160	8	19	46	123	71	34	9	1	18	54	116	6	0	0	0	50	15	5	5	1	0	0	0	0	0	0
rotifer_0.06_4x_20.hist	99914362	810714	80746	32419	17609	10835	4375	2148	1225	1401	1633	1031	395	344	426	616	427	177	27	65	123	175	75	31	66	211	187	59	18	8	1	0	0	0	173	9	27	74	13	0	0	0	0	0	0	0	0	0	0	48
rotifer_0.06_4x_25.hist	99241605	731660	80722	33507	17072	10012	2273	2030	3065	1760	851	503	699	832	429	135	198	264	292	158	101	30	49	94	201	110	26	68	118	58	16	3	0	0	241	27	6	2	0	0	0	0	0	44	7	1	0	0	0	10
rotifer_0.06_4x_23.hist	99267983	788562	79110	31863	17319	10660	4303	2113	1425	1629	1753	863	330	211	261	377	598	248	38	94	176	252	108	30	45	143	204	65	20	9	1	0	15	46	123	6	0	0	85	3	0	0	0	0	0	0	0	0	0	0
rotifer_0.06_1x_30.hist	100432239	863614	118348	40377	19520	12531	1952	1743	2632	3010	2516	1240	475	261	134	41	51	67	142	348	657	204	87	24	0	0	0	0	0	0	26	52	401	45	13	0	0	0	0	0	0	0	0	60	9	2	0	0	0	0
rotifer_0.06_2x_23.hist	99350145	793415	76688	30331	17044	10699	5849	5224	2073	1056	510	350	485	801	993	314	180	74	10	18	33	53	252	490	132	72	15	3	0	0	0	0	0	0	180	103	28	14	1	0	0	0	0	0	0	0	0	36	33	19
rotifer_0.06_4x_30.hist	99079400	711167	80138	33370	17078	10054	3592	3207	2217	1130	1026	1158	642	354	182	204	323	430	236	127	81	24	77	149	260	143	31	9	2	0	0	0	202	75	23	0	0	0	0	0	0	44	28	9	0	0	0	0	0	6
rotifer_0.06_8x_23.hist	99153838	678132	88747	35764	16344	10205	4803	2358	1986	1855	897	600	834	579	298	298	472	218	45	110	208	252	108	56	119	75	16	41	180	89	25	6	1	0	90	18	4	1	19	48	15	5	1	0	0	0	13	3	0	26
rotifer_0.06_1x_25.hist	98375979	823954	75493	28734	16719	10682	2753	2458	3712	3959	1915	943	361	198	101	31	17	15	31	75	141	230	823	239	13	6	0	0	0	0	0	0	0	0	0	0	0	111	121	5	0	0	0	0	0	0	0	0	0	33
rotifer_0.06_8x_20.hist	99088530	681338	88532	35684	16322	10097	4779	3707	1458	1454	1125	1136	435	270	334	483	465	192	60	146	276	91	57	110	160	87	18	5	129	113	32	8	2	0	9	51	13	6	0	56	17	6	2	0	0	0	0	0	23	12
rotifer_0.06_1x_23.hist	100506496	864253	113456	38739	18798	12095	1687	1506	2274	2601	3033	1495	573	315	162	50	28	11	23	56	106	172	819	536	30	15	2	0	0	0	0	0	0	0	0	0	0	0	0	9	140	56	28	9	0	0	0	0	0	0
rotifer_0.06_1x_20.hist	99236428	848857	77288	29240	17039	10893	2639	2356	3558	4070	2035	1002	383	211	108	33	18	8	16	39	73	119	568	383	21	10	1	0	0	0	0	0	0	0	0	211	92	49	8	0	0	0	0	0	0	0	40	12	3	0
rotifer_0.06_2x_25.hist	99167577	775303	75607	30046	16872	10587	5977	5338	2101	1070	517	317	439	725	898	284	163	67	17	41	76	124	591	414	23	12	1	0	0	0	0	0	242	33	9	0	0	0	5	55	17	6	2	0	0	0	0	0	0	0
