rotifer_0.001_1x_23.hist	87816366	3532712	743084	265207	146135	93020	62685	55995	71758	36595	17717	8737	7537	12444	6438	3030	4805	6414	13502	10937	7093	2215	959	279	15	7	0	0	0	0	4637	8783	3512	404	127	6	1	0	0	0	0	0	0	0	0	0	0	0	0	8104
rotifer_0.001_2x_25.hist	86318437	3040098	551362	226410	110662	67939	50423	45041	58542	29855	14454	7631	10609	17516	12422	3951	3539	4724	9945	5717	3707	1157	535	1039	2219	7102	3714	1195	397	197	57	16	5	15	7813	487	139	74	13	0	0	1454	1327	496	81	26	10	2	0	3605
rotifer_0.01_4x_20.hist	91691192	2316692	450306	168860	92007	56724	35645	18419	27822	26005	12590	6208	7197	11882	11397	3625	2088	904	1903	4685	6385	1994	863	251	356	1139	2710	2245	747	372	109	74	3229	371	117	6	0	0	0	2462	819	335	176	65	9	2	0	0	0	2211
rotifer_0.0_1x_23.hist	85730004	2998174	543399	226990	117332	69661	27871	24896	37605	43020	42246	20833	7997	4420	2325	3364	5335	7122	14993	8161	5293	1653	715	326	697	2230	5308	1769	588	293	85	24	856	2567	6587	410	117	62	11	0	0	0	0	0	0	0	0	0	0	7769
rotifer_0.001_4x_23.hist	86532004	3140661	580867	233958	111307	70454	71119	62159	24474	19664	22937	25918	9949	5707	7080	10245	11788	4910	824	2029	3831	6272	7868	2301	134	73	44	118	5667	2832	838	248	98	10	1092	2651	761	414	81	3	1344	1913	1014	379	62	19	7	1	0	2888
rotifer_0.01_8x_23.hist	90307095	2162624	410847	160738	78791	49503	49995	24562	24767	22287	10790	7644	10626	9978	5162	2887	4579	6112	2107	1325	2503	4097	1845	539	610	1951	2996	963	320	159	561	1121	1940	222	69	3	968	1101	219	11	2	0	1377	515	84	27	11	2	0	1674
rotifer_0.0_2x_25.hist	85536427	3318630	600816	240910	117141	73914	82483	50336	20168	23071	26911	28528	10952	6053	4366	6317	10019	13374	6762	3680	2386	744	657	1276	2727	7668	1730	556	209	2930	2953	876	349	39	11	0	0	3917	3779	208	68	27	13	4	0	0	0	0	0	4925
rotifer_0.01_1x_20.hist	90865380	2366848	497020	177559	98004	62066	49994	44658	32725	16689	8079	3983	4380	7231	8971	12981	11654	4855	771	418	270	174	827	1608	3436	1908	429	137	44	21	3360	4134	1652	189	59	2	0	0	0	0	0	0	0	0	0	0	0	0	0	5202
rotifer_0.0_4x_20.hist	86895064	3569070	651838	252256	134550	81792	59394	53055	46490	23709	16044	18129	18764	10371	5366	5715	9064	12099	6140	3342	2166	676	3069	5967	5072	2817	635	203	66	32	1764	3527	4087	470	148	8	1	0	0	3758	1435	587	310	115	18	5	1	0	0	3699
rotifer_0.0_4x_23.hist	85735235	3391190	605476	246690	117340	74019	72632	63940	25175	21101	24613	27812	10937	6045	6594	9542	14242	5933	951	2340	4419	6554	2839	3941	2357	1308	294	93	469	6569	1945	577	229	25	7	1205	2605	1420	283	14	621	1691	897	335	54	17	6	1	0	3156
rotifer_0.001_4x_20.hist	87450063	3305012	616120	238377	127117	77260	59547	53192	26277	30060	25661	12654	8756	14457	17937	5706	3288	1989	4187	10135	6573	2053	888	345	736	2356	5608	3271	1089	543	160	46	17	1	7600	474	135	72	13	0	0	1338	1785	668	110	35	15	4	0	3080
rotifer_0.001_8x_23.hist	85947813	2991638	592183	229796	115032	72177	56140	50148	35550	21455	25026	13932	11804	14611	7559	4728	7498	10009	1813	3442	6501	4224	1829	662	1414	4526	2037	655	217	691	4046	1201	479	54	265	3131	899	489	96	4	85	2083	1104	413	67	21	8	4	1638	982
rotifer_0.01_2x_20.hist	91554241	2242062	475502	171400	95962	60285	65144	32671	12863	10598	12361	13967	18485	10217	5286	1681	1229	1640	3452	8392	5442	1699	735	214	11	5	0	0	5638	2818	834	246	97	10	2	0	0	0	0	1841	1431	585	309	115	18	5	1	0	0	2295
rotifer_0.001_8x_25.hist	85935974	2984154	581941	227708	112258	70624	61274	44269	32237	32731	15847	16307	17063	9431	6822	9871	5985	3693	7775	4232	2744	4380	4134	1208	541	1731	4120	2306	767	382	686	1371	2995	344	108	267	1716	935	186	918	1562	639	338	125	19	1104	494	163	53	1524
rotifer_0.0_2x_20.hist	86636954	3631861	696793	257799	145037	91099	103971	53439	21040	15241	17777	20087	27927	17817	9218	2932	1689	1338	2817	6934	13098	7055	3056	893	51	27	5	0	7998	3998	1183	350	139	15	3	0	0	0	3591	2657	884	361	190	70	10	2	0	0	0	4763
rotifer_0.001_2x_23.hist	86257001	3295986	616711	236228	128653	79293	49869	38109	26428	30233	35265	17391	6675	5806	7203	10422	14178	5906	938	2116	3997	6543	4594	1343	258	827	1968	5248	1748	873	257	75	29	2	0	6434	1960	1068	212	10	2	0	0	0	0	0	0	0	0	5245
rotifer_0.0_8x_20.hist	85625926	3250384	616890	243401	119421	75210	80633	39615	29028	33207	26849	13240	9539	15750	11686	4813	7633	8010	1718	4228	7985	3371	1460	1080	2307	6003	1354	435	144	919	3802	1128	450	50	2941	182	51	302	3297	182	59	23	11	1201	1384	460	205	67	21	1648
rotifer_0.01_2x_25.hist	90491006	2118243	444295	162009	90449	56573	54325	26690	15698	17958	20947	11436	4389	4989	6190	8956	6720	2799	444	538	1015	1661	7889	2307	134	73	15	4	2904	3005	889	263	104	11	2	0	0	0	2735	1065	354	144	75	27	3	0	0	0	0	2606
rotifer_0.001_1x_25.hist	85726473	3175532	595143	225695	126376	79174	107182	52659	20733	10573	10120	11435	15897	26248	16263	5173	2981	1241	1332	3279	6194	10140	4393	1284	74	40	8	1	0	0	476	952	13190	1520	482	29	7	3	0	0	0	0	0	0	0	0	0	0	0	7079
rotifer_0.01_4x_23.hist	90590935	2295957	409555	164428	78240	49392	52972	37321	15264	16159	16041	18125	6957	3845	3664	5301	8408	5947	945	513	775	1268	6022	1976	115	312	742	1978	2479	1238	366	107	42	118	3051	189	53	28	4	0	0	0	1879	957	158	51	22	6	1	1204
