sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50	genome_length
leech_0.004_4x_1.hist	142921194	1742493	339005	131384	63783	40236	42342	25742	12235	13996	16325	8050	3468	5726	7104	4872	2807	1168	1728	4254	3260	1017	440	326	696	2227	2091	672	223	110	31	8	2481	539	170	9	1	0	0	1551	516	210	110	40	5	0	0	0	886	933	151618496
leech_0.02_4x_1.hist	146832420	1386842	206827	85870	43531	26337	17705	15815	14984	7641	3724	4208	5849	3932	2033	1398	2217	2959	469	587	1108	1813	1127	328	90	289	686	1509	502	250	73	20	7	0	1540	241	68	36	6	0	954	390	206	76	11	2	0	0	803	480	152442964
leech_0.002_2x_1.hist	142443532	1812993	364868	135953	75085	46671	35805	17590	14127	16161	18850	13012	4995	2760	3008	4352	6902	7161	1138	618	400	340	1618	3145	2907	1614	363	116	37	17	4	0	2869	1677	532	32	8	3	0	0	0	904	478	178	28	8	2	0	0	2203	151625146
leech_0.01_1x_1.hist	147345741	1549285	226022	96552	53360	33181	46848	23016	9061	4620	4697	5306	7377	12180	6942	2207	1271	528	384	945	1784	2921	4725	1381	80	43	8	1	0	0	0	0	1738	2904	923	56	15	7	0	0	0	0	0	0	0	0	0	0	0	3488	154422290
leech_0.02_2x_1.hist	147740252	1366802	194759	82298	44064	26857	17481	8587	8061	9221	10755	6077	2332	1516	1880	2719	4312	3378	536	291	187	161	765	1488	2166	1202	270	86	27	12	2	0	0	0	2032	701	200	108	20	0	0	304	440	164	26	7	2	0	0	1727	153450814
leech_0.004_1x_1.hist	145325367	1729465	355579	130867	73716	46332	53904	38503	15159	7730	4191	4735	6582	10867	13483	5210	3002	1250	197	235	444	726	3449	6706	393	217	48	14	3	0	0	0	3751	1750	555	33	8	3	0	0	0	0	0	0	0	0	0	0	0	4186	153582026
leech_0.02_8x_1.hist	146175176	1283614	243041	93482	46639	29167	18006	16083	8595	9832	6536	3537	4916	3750	1939	1874	2972	1237	786	1934	1254	390	626	1216	630	349	281	748	719	358	105	30	1196	267	84	4	0	1049	221	11	2	0	497	561	92	29	12	3	0	873	151987124
leech_0.0_2x_1.hist	142001411	1773296	387220	144329	72952	45987	50638	33223	13080	12209	14241	13125	11317	6255	3236	1836	2912	3887	6371	3467	2248	701	303	588	1255	4018	2804	902	299	148	43	11	3	0	1942	1248	357	194	37	1	0	0	0	0	1351	959	429	142	46	321	151423130
leech_0.004_8x_1.hist	142308533	1802701	353060	132669	69128	42608	36334	26828	14847	16984	9772	6327	8795	5901	3053	4141	5613	2338	1067	2626	2825	882	1222	2375	416	713	1696	613	203	356	1504	445	177	531	649	39	10	4	1727	118	38	14	6	682	396	131	57	18	5	955	151433032
leech_0.001_4x_1.hist	141980305	1781511	385367	141895	75557	46981	28694	17899	27036	19656	9516	5143	7149	11804	6111	1943	2738	3655	4341	2362	1531	773	3670	2341	136	233	553	1476	2077	1037	306	90	35	3	0	2049	588	319	62	2	0	0	0	1538	272	89	39	12	3	1099	151184913
leech_0.006_1x_1.hist	147684887	1766096	378138	135617	75337	47580	42978	38391	21240	10831	5243	2759	3834	6331	7854	11364	6550	2728	433	234	151	79	377	733	1566	5010	1290	414	137	67	19	4	0	0	717	2194	630	342	67	2	0	0	0	0	0	0	0	0	0	4009	155813710
leech_0.01_4x_1.hist	144675530	1521208	293836	113104	55642	35065	36059	17715	14553	13689	6627	5571	7745	6192	3203	1747	2770	3697	2471	1344	871	271	1134	2204	1211	672	150	47	108	1514	705	208	276	827	262	15	3	0	523	1206	401	163	85	31	4	0	0	437	885	530	151961613
leech_0.008_8x_1.hist	143530992	1618463	317483	119234	62744	38546	31196	22763	14692	15532	7519	7479	7060	3902	4840	3671	2115	2641	2880	1567	1015	1615	2155	629	216	691	1645	528	175	86	974	943	376	42	12	633	793	431	85	3	0	677	613	229	37	11	4	322	601	359	151621776
leech_0.004_2x_1.hist	143117304	1711474	308547	126866	62278	37614	21945	19602	29609	22223	10758	5305	2728	4504	5588	8085	6123	2550	404	285	537	879	4177	4017	235	129	28	8	564	2488	736	217	86	8	1	0	53	2830	565	30	9	2	0	0	0	0	0	0	0	2346	151709467
leech_0.001_2x_1.hist	141987371	1815766	336743	136945	64704	40845	43146	35404	13939	10366	12090	13661	11809	6527	3376	1556	2468	3294	6933	3924	2544	794	343	159	340	1088	2590	2611	869	433	127	36	13	0	1705	1667	478	259	50	1	0	0	0	0	0	0	0	1502	1028	616	151260388
leech_0.02_1x_1.hist	148110149	1398910	173242	73456	41657	26277	29712	26541	17181	8761	4241	2090	915	1510	1872	2709	4296	5035	800	434	378	618	2425	708	40	21	3	0	0	0	0	0	2004	2068	657	40	10	4	0	0	0	0	0	0	0	0	0	0	0	2924	153760393
leech_0.006_4x_1.hist	143359029	1689542	321975	124285	61630	38670	37054	18204	15200	17388	8417	6234	8666	6020	3114	2179	3456	4613	3004	1635	1059	330	1233	2397	1870	1038	233	74	23	10	1754	1370	547	62	18	0	0	909	823	44	13	4	951	355	58	18	7	1	0	1388	151674124
leech_0.008_1x_1.hist	147400951	1695190	389658	135490	70142	44875	21895	19557	29541	24053	11645	5742	2203	1657	2054	2972	4714	6292	4845	2636	1709	533	230	66	2	0	0	0	197	2763	3727	1106	441	49	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4016	155051386
leech_0.006_8x_1.hist	142941937	1734365	331604	125732	64676	40013	37424	18386	20996	13052	7226	8165	8442	4665	3340	4832	2868	1770	3727	2028	1314	409	1517	2793	163	266	632	1685	560	279	268	535	1157	132	41	1	775	975	194	9	2	0	891	550	90	29	12	3	0	1259	151524438
leech_0.001_1x_1.hist	143796125	1770102	381396	140578	78278	48887	57478	28239	11118	7332	8552	9663	13434	12943	6696	2129	1226	648	1364	3357	6341	5040	2183	637	36	19	3	0	0	0	1880	3759	2160	248	77	3	0	0	0	0	0	0	0	0	0	0	0	0	0	4489	152559173
leech_0.002_1x_1.hist	143359722	1773214	385500	139448	78467	49449	52091	46531	18320	9342	4522	4618	6420	10600	12330	3922	2260	940	974	2397	4527	4144	1794	524	29	15	2	0	0	0	6241	1853	740	84	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4376	151999352
leech_0.002_8x_1.hist	141449466	1939987	373045	140393	73367	45178	38752	24605	21191	15686	9691	10950	6333	6912	3575	4035	6399	2665	888	2185	4127	1361	642	1248	2288	1270	285	91	1596	1305	385	113	124	371	1818	112	31	16	620	339	112	44	894	430	70	22	9	2	0	1337	151297487
