sample	moss_0.06_1x_20	moss_0.06_1x_23	moss_0.06_1x_25	moss_0.06_1x_30	moss_0.06_2x_20	moss_0.06_2x_23	moss_0.06_2x_25	moss_0.06_2x_30	moss_0.06_4x_20	moss_0.06_4x_23	moss_0.06_4x_25	moss_0.06_4x_30	moss_0.06_8x_20	moss_0.06_8x_23	moss_0.06_8x_25	moss_0.06_8x_30	moss_0.0_1x_17	moss_0.0_1x_20	moss_0.0_1x_23	moss_0.0_1x_25	moss_0.0_1x_30	moss_0.0_2x_17	moss_0.0_2x_20	moss_0.0_2x_23	moss_0.0_2x_25	moss_0.0_2x_30	moss_0.0_4x_17	moss_0.0_4x_20	moss_0.0_4x_23	moss_0.0_4x_25	moss_0.0_4x_30	moss_0.0_8x_17	moss_0.0_8x_20	moss_0.0_8x_23	moss_0.0_8x_25	moss_0.0_8x_30
moss_0.06_1x_20	0.0	0	0	0	0	0	0	0	0	0	0	0	0.00032768946301831026	0.00015457739885182953	8.263297143606962e-05	4.6729903840025955e-05	0.045072943717295866	0.04706958217190971	0.048540395035762574	0.04897521762808654	0.05066546455808685	0.044030863572599444	0.04686543162922219	0.04857970734702388	0.04967023174877905	0.05128873721332261	0.045147261650740345	0.045881857102345935	0.04733955255066735	0.049065813216254694	0.05141347372059257	0.07901159872562069	0.04809938167182626	0.05252655855788091	0.052827343499789126	0.05344489259245655
moss_0.06_1x_23	0	0.0	0	0	0	0	0	0	0	0	0	0	0.00031692192018217824	0.00012198364517868043	5.0903691979686805e-05	2.984386988924559e-05	0.04644135842737662	0.04829042136430717	0.04912984810064547	0.04950713189502365	0.051275910503060684	0.044996597652688375	0.04725019090792948	0.04908116202125401	0.05020525561439482	0.051881819419592246	0.045369190333379494	0.04585119674601368	0.048040123019501	0.04927212054808461	0.05186778879363829	0.08057083282580313	0.04887954434310626	0.05317346193867756	0.053340009977931646	0.053877535979995894
moss_0.06_1x_25	0	0	0.0	0	0	0	0	0	0	0	0	0	0.00027813765104922616	6.313512811351174e-05	0	0	0.04690822807983752	0.04819660790375979	0.04924746654450762	0.0499987157181937	0.05156678245124224	0.045623905033940426	0.0473092204059693	0.04914672033684231	0.05032551431411725	0.052138652635939975	0.04582189078401333	0.046580603588768144	0.04834019558202496	0.04945193804931658	0.05184184034652595	0.08135413424310212	0.04908207304154244	0.05332432660682662	0.0535171717139068	0.05395227259541213
moss_0.06_1x_30	0	0	0	0.0	0	0	0	0	0	0	0	0	0.00021455476492648895	0	0	0	0.04651165797825718	0.04802662351187248	0.04930190742955576	0.049660895916158965	0.05106941836319956	0.04517725387675553	0.04719580936050538	0.04890116504766728	0.050048579921843195	0.051659629293448917	0.04590926179756871	0.0462726945622689	0.047667355141777445	0.04906924107069599	0.05152035710670155	0.08221141912471686	0.0489120807348824	0.05294129699005279	0.05304955402094447	0.053370448492249034
moss_0.06_2x_20	0	0	0	0	0.0	0	0	3.9406405032083036e-05	0	0	0	3.91023200152496e-06	0.0002362412527051605	0.00016001787808384016	0.00016446624837163082	9.230404115290192e-05	0.04770728232330079	0.04958876255004785	0.05133263841822999	0.051576262842845666	0.052789145923726855	0.04616214868508117	0.04854056181340749	0.050810724781920835	0.05249531702893373	0.05377687993019731	0.045512778402272636	0.04734546275355256	0.050094668815608534	0.05161238962571013	0.05438508000968034	0.07490386036460295	0.04957642324831646	0.05491990718926065	0.05518048642889817	0.05611714345710672
moss_0.06_2x_23	0	0	0	0	0	0.0	0	0	0	0	0	0	0.0001435419343108757	0	0	0	0.0487169627516687	0.05009067837554315	0.051345095342045455	0.05196276120218779	0.0528128557462586	0.047386496764164066	0.04927706876618265	0.051147249529952754	0.052500188527132785	0.05406029106219523	0.046738137621683995	0.04813998531312991	0.050408920169293325	0.05173367891440406	0.054356204433132715	0.07775740686818788	0.050271436161708816	0.05511136638688352	0.05537353967221914	0.05613430872743663
moss_0.06_2x_25	0	0	0	0	0	0	0.0	0	0	0	0	0	0.00029304963102383397	0.00013607489475775392	9.455982649841932e-05	3.739242742706317e-05	0.04900770512672248	0.050364203160999765	0.05126939642702322	0.051775668932775853	0.05323387755605424	0.047429710453186225	0.04910882450927834	0.051253610037991115	0.052385999516780135	0.05417700897651678	0.04692231050453144	0.04830530745739259	0.05007616451072461	0.05142924863703824	0.0540842828020206	0.07849394526890208	0.050369492515766834	0.05512273527732525	0.055252817538102295	0.055964992443977124
moss_0.06_2x_30	0	0	0	0	3.9406405032083036e-05	0	0	0.0	0	0	0	0	0.00016979966013064285	1.9642844057088382e-05	0	0	0.04984771763838847	0.05078299272185438	0.051756928884268416	0.05231648190320859	0.05383971055100545	0.04784927709790343	0.04980353615698274	0.05148482325030257	0.05276319928097439	0.05434449362885341	0.04780727929458428	0.048895965621834736	0.050543881062095175	0.051977787038269496	0.05442059424764578	0.08069167245307896	0.050969946526727594	0.055377027530197576	0.055619653877886366	0.05618595691984807
moss_0.06_4x_20	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0001993446199751725	0.00010172427087307145	9.456227898430036e-05	7.149745310008893e-05	0.04920261042794105	0.051437817618131376	0.05286797067412574	0.053603286076470136	0.054746490344077636	0.04748760919628736	0.0501499106049077	0.052788852344688664	0.054098087054770816	0.05602752172926029	0.04613459962524824	0.048706942375034035	0.05193558915548224	0.053613537740446526	0.05635980291054832	0.07084643270612223	0.050828955307003265	0.05654327415523441	0.05710529029976008	0.0583137868139918
moss_0.06_4x_23	0	0	0	0	0	0	0	0	0	0.0	0	0	0.00014346614313243133	2.656232666331526e-05	1.331805870807834e-05	0	0.05004173191042971	0.05205971243657481	0.0532116486234967	0.05357068292749467	0.05477228961064762	0.04845752444299545	0.05081951235563331	0.052908846639870166	0.05447676266313961	0.055788778000983585	0.047466204906411846	0.04974539611674067	0.05205590466155796	0.053726729563434494	0.056231583837872856	0.07452673180398195	0.05129312136350672	0.05672145939581308	0.05713886401618151	0.05808177432746209
moss_0.06_4x_25	0	0	0	0	0	0	0	0	0	0	0.0	0	0.00015691104883053253	2.5950356426052146e-05	0	0	0.05055425361962129	0.05194727832353774	0.053028853333027426	0.053500595230450254	0.05488112441695081	0.04865216103277581	0.05072800190578686	0.05268490779948698	0.054252193761666456	0.055763165517663804	0.047732622374497935	0.04957260137721742	0.05206602673845673	0.05324856752554441	0.056072941044300384	0.0763770618407662	0.051414262038298464	0.05656264812030576	0.056955047509100076	0.057825188522419246
moss_0.06_4x_30	0	0	0	0	3.91023200152496e-06	0	0	0	0	0	0	0.0	0.00019734653818803682	3.9966506142463665e-05	1.2940411886042114e-05	0	0.051043795119621094	0.05230442635844379	0.0533961272253245	0.05370263192565472	0.055011051561901225	0.049160759677858046	0.051152973404573254	0.0528531438385379	0.05436307618576408	0.05555305659048626	0.04877336675652533	0.05002579169346599	0.052053304807338274	0.05349551659332563	0.05581014295302256	0.07871821304461157	0.051736569148738365	0.05663537739691926	0.05689874071720591	0.05768120323004933
moss_0.06_8x_20	0.00032768946301831026	0.00031692192018217824	0.00027813765104922616	0.00021455476492648895	0.0002362412527051605	0.0001435419343108757	0.00029304963102383397	0.00016979966013064285	0.0001993446199751725	0.00014346614313243133	0.00015691104883053253	0.00019734653818803682	0.0	0.000362376139043441	0.0003151518444758361	0.0002664796526591351	0.05089050776981141	0.052199954192771236	0.05318657170738039	0.053735955660721424	0.054865168017970034	0.049096410784383426	0.05080254485408797	0.05273662490453712	0.053964090871908676	0.055579631354471415	0.04860343453065474	0.04982920700130733	0.05180826532419913	0.05310095872929077	0.05571515384427772	0.07999797616101112	0.051670761903878204	0.05637329886377107	0.056716312586498674	0.05746020982111766
moss_0.06_8x_23	0.00015457739885182953	0.00012198364517868043	6.313512811351174e-05	0	0.00016001787808384016	0	0.00013607489475775392	1.9642844057088382e-05	0.00010172427087307145	2.656232666331526e-05	2.5950356426052146e-05	3.9966506142463665e-05	0.000362376139043441	0.0	0.00015730715961626007	0.00011205606893027742	0.051268552916989285	0.05253983938208151	0.053502233181226155	0.05392685639095218	0.05495686117647647	0.04943578604362098	0.051270521236644995	0.05300445024784661	0.054324245283310146	0.055715725690666296	0.048969558762552046	0.05017304947990431	0.05215316052964858	0.05344107967422962	0.055988215037231726	0.08002841826643914	0.05206519097437634	0.05676475903977263	0.05703024240447696	0.05764801543479492
