sample	club-moss_0.001_1x_17	club-moss_0.001_1x_20	club-moss_0.001_1x_23	club-moss_0.001_1x_25	club-moss_0.001_1x_30	club-moss_0.001_1x_HiSeq2500L150R	club-moss_0.001_1x_MiSeqv3L250R	club-moss_0.001_1x_novaseq_profR	club-moss_0.001_2x_17	club-moss_0.001_2x_20	club-moss_0.001_2x_23	club-moss_0.001_2x_25	club-moss_0.001_2x_30	club-moss_0.001_2x_HiSeq2500L150R	club-moss_0.001_2x_MiSeqv3L250R	club-moss_0.001_2x_novaseq_profR	club-moss_0.001_4x_17	club-moss_0.001_4x_20	club-moss_0.001_4x_23	club-moss_0.001_4x_25	club-moss_0.001_4x_30	club-moss_0.001_4x_HiSeq2500L150R	club-moss_0.001_4x_MiSeqv3L250R	club-moss_0.001_4x_novaseq_profR	club-moss_0.001_8x_17	club-moss_0.001_8x_20	club-moss_0.001_8x_23	club-moss_0.001_8x_25	club-moss_0.001_8x_30	club-moss_0.001_8x_HiSeq2500L150R	club-moss_0.001_8x_MiSeqv3L250R	club-moss_0.001_8x_novaseq_profR	club-moss_0.01_1x_17	club-moss_0.01_1x_20	club-moss_0.01_1x_23	club-moss_0.01_1x_25	club-moss_0.01_1x_30	club-moss_0.01_1x_HiSeq2500L150R	club-moss_0.01_1x_MiSeqv3L250R	club-moss_0.01_1x_novaseq_profR	club-moss_0.01_2x_17	club-moss_0.01_2x_20	club-moss_0.01_2x_23	club-moss_0.01_2x_25	club-moss_0.01_2x_30	club-moss_0.01_2x_HiSeq2500L150R	club-moss_0.01_2x_MiSeqv3L250R	club-moss_0.01_2x_novaseq_profR	club-moss_0.01_4x_17	club-moss_0.01_4x_20	club-moss_0.01_4x_23	club-moss_0.01_4x_25	club-moss_0.01_4x_30	club-moss_0.01_4x_HiSeq2500L150R	club-moss_0.01_4x_MiSeqv3L250R	club-moss_0.01_4x_novaseq_profR	club-moss_0.01_8x_17	club-moss_0.01_8x_20	club-moss_0.01_8x_23	club-moss_0.01_8x_25	club-moss_0.01_8x_30	club-moss_0.01_8x_HiSeq2500L150R	club-moss_0.01_8x_MiSeqv3L250R	club-moss_0.01_8x_novaseq_profR	club-moss_0.0_1x_17	club-moss_0.0_1x_20	club-moss_0.0_1x_23	club-moss_0.0_1x_25	club-moss_0.0_1x_30	club-moss_0.0_1x_HiSeq2500L150R	club-moss_0.0_1x_MiSeqv3L250R	club-moss_0.0_1x_novaseq_profR	club-moss_0.0_2x_17	club-moss_0.0_2x_20	club-moss_0.0_2x_23	club-moss_0.0_2x_25	club-moss_0.0_2x_30	club-moss_0.0_2x_HiSeq2500L150R	club-moss_0.0_2x_MiSeqv3L250R	club-moss_0.0_2x_novaseq_profR	club-moss_0.0_4x_17	club-moss_0.0_4x_20	club-moss_0.0_4x_23	club-moss_0.0_4x_25	club-moss_0.0_4x_30	club-moss_0.0_4x_HiSeq2500L150R	club-moss_0.0_4x_MiSeqv3L250R	club-moss_0.0_4x_novaseq_profR	club-moss_0.0_8x_17	club-moss_0.0_8x_20	club-moss_0.0_8x_23	club-moss_0.0_8x_25	club-moss_0.0_8x_30	club-moss_0.0_8x_HiSeq2500L150R	club-moss_0.0_8x_MiSeqv3L250R	club-moss_0.0_8x_novaseq_profR
club-moss_0.001_1x_17	0.0	0.0018184076033308898	0.0014714715755290778	0.0014881425195924784	0.00140993606345021	0.0026059897307949497	0.0024934226557054052	0.0014632051412381264	0.0	0.002029088992060635	0.0015101709945164704	0.0015536901589525485	0.0013514855179704937	0.002562292884726597	0.002641210041331068	0.0016665665883717966	0.0021038100040197123	0.0015649944807405122	0.0017127538058197113	0.0015917648651786462	0.0015365996603495223	0.0019909211256032957	0.0025826462933423193	0.0017256731802250572	0.00231131746896005	0.00228514151072407	0.002013753172126735	0.0020123308522477976	0.0017745705420835992	0.0029869495037884363	0.003779228362307426	0.0019424015498901049	0.011890117496422548	0.012233157633302605	0.011996056379211032	0.012064344032604323	0.011993643574820865	0.011966290737711355	0.012580856869237163	0.011913901487269824	0.012280812301738728	0.012305963212285526	0.012068233447345691	0.012116996691137423	0.012433064819404809	0.012240644486246099	0.01253738828039585	0.01272120075560182	0.012130189492334917	0.011950802622603066	0.012730283255197926	0.012655030130798942	0.013208779919493666	0.012272086431736072	0.013044408864423956	0.0129129683731621	0.011918217870925339	0.012894385405145623	0.013154872417451455	0.013279706539389908	0.013923081878579765	0.012964732416199509	0.014089997280711412	0.01339062201329631	0.0031922226369569488	0.0028879557154580177	0.002662392329989297	0.002681538022288881	0.0028323463122797163	0.0035952412605629157	0.0033387646641520716	0.0025499472371172485	0.003315088247097054	0.0031073461859283877	0.003243842410642402	0.003128030448813268	0.003663201147680284	0.0033243475211150574	0.0037107611259053104	0.003526333681095785	0.003704565439991561	0.003573153526524237	0.0034599885172356066	0.0036857341797855263	0.004037460562020686	0.003861614219221514	0.004307479474848145	0.003685798030881431	0.004248772597887032	0.003874809628035111	0.0035178271510709707	0.0037615217481367967	0.003899369750736362	0.004135921649246789	0.004990856533386244	0.0038839188993038897
club-moss_0.001_1x_20	0.00163318243776462	0.0	0.0005778668941264958	0.0	0.0	0.0016429328082090196	0.0012047437643058082	0.0005167921694505371	0.001512091486856809	0.0	0.0006036606751972691	0.0	0.0	0.0015633646698312493	0.0011228960171520194	0.0	0.0010775647880342317	0.0	0.0	0.0	0.0	0.0010228022560174227	0.0009414553186875265	0.0	0.001345846078152685	0.0	0.0	0.0	0.0	0.0014423705804321575	0.0019247774089838018	0.0006266243986210764	0.01128629504975416	0.011134480535582228	0.011084303635595405	0.011014468722015293	0.010818710734057383	0.011220180687407955	0.01124988734445402	0.010970817152569777	0.011624822282122093	0.011557219284904935	0.011571837710312428	0.011267218720356157	0.011418304686769926	0.011397239446730028	0.011901545557809309	0.011626916990045939	0.011613802849710711	0.011376502262993292	0.011639837281883277	0.011847265344608181	0.012021825403006852	0.011467963974885446	0.011852456365712338	0.012037076334342858	0.011313156302715144	0.012093079634818897	0.01224410066169103	0.012238035419862278	0.012654541191812868	0.012114552646628501	0.012872051698970698	0.012413487345871266	0.003138159740252771	0.0019698018563217004	0.001577075865658455	0.0016125097655320896	0.0017851114113317697	0.0029718824260068374	0.0025742052204477547	0.0017660897513787374	0.002785845017490481	0.0024129945337515286	0.0023207905360725796	0.0019839992418591874	0.002257826348664252	0.002602082648964072	0.002584160892226699	0.0021685370866258713	0.002985929224583446	0.0026289038715418193	0.0023374586622673913	0.002407087832166862	0.0024889588140394455	0.0026700789466840937	0.002744439919943943	0.00244639272621437	0.003175377390684604	0.002770738609035967	0.0023742974160331984	0.0025239798680718037	0.002636119358342738	0.003147655384801307	0.003744907541757071	0.002694231058262925
club-moss_0.001_1x_23	0.0012085271513557127	0.0005322925033315601	0.0	0.0	0.0	0.0008055705607613744	0.0006872504808724957	0.0	0.0009386953730547316	0.0	0.0	0.0	0.0	0.000677334733796204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010778027979978979	0.010375986234807044	0.010591912450790813	0.010292665669219101	0.010419133206873878	0.010683086858127001	0.010700889566301034	0.010227484466311006	0.011355634687787348	0.010787912333624944	0.010698758076737425	0.01067068828106213	0.0106751516153081	0.01089905976468279	0.011096242451039358	0.010808669052521983	0.010856413035978138	0.010542175423192393	0.010699371699478544	0.011028131695234436	0.01106898430967458	0.010628465520897292	0.011073466673324872	0.011012989791522548	0.010938161376272355	0.011090468097190696	0.011392364305644264	0.011304058329031901	0.011650721132643519	0.011375098022697839	0.011680255757355202	0.01143277568328139	0.002457295496517471	0.0015130823325507727	0.0013342498294840006	0.00112539470827618	0.0011449559308012878	0.0020178863046687616	0.0015486379092664044	0.0013400446875125557	0.002035458598287739	0.0017663611727188203	0.0016384539460286114	0.0014595267806413886	0.001454205953396456	0.0016647539210012216	0.0017821966676702216	0.0014356734004170378	0.0017163305787763553	0.001733890999651564	0.00136863075643107	0.001661081364138878	0.0017746493378608223	0.0017805596857735178	0.001752440543931785	0.0016111498257173644	0.002239922511460828	0.0016887011688156354	0.0016350509715590184	0.0015756941658489287	0.001702264686379208	0.0019957308491135653	0.00212637185248242	0.0016288183699295635
club-moss_0.001_1x_25	0.0011623718392373044	0.0	0.0	0.0	0.0	0.0007474449940517105	0.0	0.0	0.000920350984510124	0.0	0.0	0.0	0.0	0.0006310874141555365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010728493995790775	0.010447213723353329	0.010508011783412796	0.010325609221754023	0.010109324157368083	0.010329177028559846	0.010175764086440223	0.010348452431191124	0.011068146771218722	0.010591001804831227	0.010451093140633553	0.010542256245360098	0.010467798857469377	0.010471068274421487	0.010847055359246884	0.010582241778935023	0.010206195086207574	0.010364638536457523	0.010563856229826817	0.010715533836162455	0.01093365006549661	0.010251610528125963	0.010866012139734654	0.01084187279537239	0.010313025625667596	0.01058087602062218	0.010965550049908542	0.010996324369135642	0.011371053338172732	0.010734101735938518	0.011011489800392859	0.011138355641564967	0.0020731539823356585	0.0012612182208638597	0.0010588678824604107	0.0009614359830102664	0.0010070363597599725	0.001871509977088029	0.0013681826221635242	0.0009680322788456855	0.001757713078728071	0.0014049519722324345	0.0011682705903437488	0.0011465672886677215	0.0014081236409820262	0.0017308459791839674	0.0014826633951577153	0.0012767014990408576	0.0015913513072596992	0.0017519898400680017	0.0013312771883538298	0.0014551930574203357	0.00143868975175436	0.0014233334257168953	0.0015541198746839198	0.0014049934464312281	0.0015470716044206961	0.001286243649252337	0.0016696427987886347	0.0014816377784330522	0.0014051959273642747	0.0014179741760909671	0.001501308320606114	0.0014850705470329198
club-moss_0.001_1x_30	0.0010137427793719751	0.0	0.0	0.0	0.0	0.0006572006725369023	0.0	0.0	0.000610743942799871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010135630503762774	0.01005110948535771	0.01032773224145887	0.010110950278391236	0.009961555542196554	0.010021524647692147	0.0101253547137591	0.009894248611214369	0.010911204595826725	0.010439277206731067	0.010402883484728852	0.01029476876450494	0.010214847135570712	0.010513441656822168	0.010384374030809947	0.010393169594780372	0.009897706571764425	0.010165497813435061	0.010402688112032567	0.01045847092699706	0.010605116753301471	0.009906600802239568	0.010383085150685041	0.010556412155929736	0.01034538742981692	0.010430374725906553	0.010546982561400521	0.010746541999085854	0.01100846490225543	0.010600025856050669	0.010763581218791108	0.010776850527652156	0.0018828614744553843	0.0011732811181091748	0.0009569967765899021	0.0008429493084703127	0.0008574025112903778	0.0016762346479951944	0.001299198671929903	0.0010921752497404442	0.0016088154623235594	0.0013220771032742026	0.001165454185396639	0.0010885843196015476	0.0011154281917065921	0.0017097060165608715	0.0010031836987304374	0.0011061999234245287	0.0015660714088539193	0.0014044433530373073	0.0011826517260608825	0.001148140515566096	0.0013505835873128898	0.001291814266742332	0.001154057613269906	0.0011996613100859923	0.001964800081301914	0.0011334490458700438	0.0013651410460386749	0.0012796377749162728	0.0013144623096972203	0.0013893743160502835	0.001365827326873496	0.0012863516506860994
club-moss_0.001_1x_HiSeq2500L150R	0.0025090510265488044	0.0017577613306727726	0.0009404648280154546	0.0009156063925808936	0.0008700553133266647	0.0	0.0022534116993911885	0.0010358804952778184	0.0022210823326005713	0.0017334573170384223	0.0011800637431690535	0.0010593659570998215	0.00085239046791922	0.0	0.002058765921157252	0.0011978090169302688	0.002122658073572303	0.0013513441335845672	0.0011606857493019584	0.001228918295978594	0.0009441312173646378	0.0	0.0021020520828533094	0.0011427511856812963	0.0018466658730193195	0.0016692297884787527	0.0013272920645683466	0.0014209932905415057	0.0011631388476479555	0.0	0.002778281788986627	0.0014451967278338788	0.012004163222551188	0.01133954483286555	0.011854685704518605	0.011658746099842673	0.011374048638137067	0.011857077276779196	0.012073498764570034	0.011481026432407532	0.01219115114050386	0.012215957054898098	0.011723696433841361	0.012091173631444204	0.011933956765543478	0.011980924658482831	0.012350220913084341	0.012071713940436567	0.011981330676622992	0.011844415966670373	0.012327674649448724	0.012542137688158721	0.012670343975815889	0.012058350734613248	0.012744214742014807	0.012602179046925848	0.012079406696715879	0.012607405679418511	0.01291818743947128	0.01310491455595596	0.013493509102740565	0.012564626922071538	0.01351198337557414	0.013236453730344015	0.003437545122796059	0.002519343618395329	0.0025692763326619623	0.002222753491393408	0.0021840219431889596	0.0032542856744008208	0.0031791386925627534	0.0022908691518657635	0.0033705503349876474	0.0030772554412680985	0.0027410724214719123	0.002691623061539986	0.0028813137647467407	0.0030802985428070037	0.0032406396254120395	0.0029571561671099898	0.0034495234571943743	0.003464615782256336	0.0029601138104792344	0.0030975212696401455	0.0033172114606341016	0.0034223807374096555	0.003766731836555949	0.0032259042912444473	0.0035828840786074974	0.0033042411566111003	0.0033192847967239603	0.003208157763824164	0.0032417442669273205	0.0030848310962490596	0.004338420525315046	0.003322427561177001
club-moss_0.001_1x_MiSeqv3L250R	0.0022772431276593943	0.0012226721533697123	0.0007574466383250306	0.0	0.0	0.002139100902304081	0.0	0.0	0.002269044194997722	0.0009704985135789262	0.0007056632059461083	0.0	0.0	0.0018801905395381127	0.0	0.0	0.0015480642571448835	0.0007841873713200258	0.0	0.0	0.0	0.001302989559357086	0.0	0.0	0.0018007296112916914	0.0015025774162657926	0.0009461264664349946	0.000933223677349949	0.0	0.001886520989614845	0.001046100763791713	0.0007395053794375556	0.011918354942830528	0.011622786502752083	0.011493479859516436	0.011503565700313769	0.011071560260637379	0.012140272248635202	0.012049622255125672	0.011270812325825252	0.012043520822913883	0.011901586608506163	0.011569211189208504	0.011709291652855522	0.011578990438763911	0.012263082051727237	0.012016121552711347	0.011580124652764718	0.012013656181526208	0.01173063737646956	0.011968538716574299	0.011974175398460546	0.012071222612120836	0.011963220681805949	0.012262298440746382	0.012028975504275067	0.012192741644659482	0.01265924341294995	0.012503764945378268	0.0125197935043792	0.012927204167430562	0.012787280922907913	0.013055512245152539	0.01279689050812193	0.003354855295262409	0.0024887905683905996	0.0019140171511489868	0.001550929945728639	0.0012353459877534787	0.0031046618189353656	0.0025703499468543735	0.0016072075143148017	0.003319101536535787	0.00250297809254525	0.0022975192784132994	0.0021366185740978216	0.0020004888985797214	0.002967714602432049	0.0026782264605847536	0.0020896338633544656	0.003471955316284866	0.0027681825436909674	0.002372251405314693	0.0024620925220546013	0.002346809413662253	0.002945980054387661	0.002865559539286507	0.002394065231659272	0.00379565306595413	0.0031935993149369646	0.002736153339647903	0.002782406752406325	0.0024867290977721246	0.0030962445287309646	0.0037954270588209573	0.0027242715401725247
club-moss_0.001_1x_novaseq_profR	0.0011150135559494165	0.00044595758869531236	0.0	0.0	0.0	0.0008271884462521131	0.0	0.0	0.0007662427448711757	0.0	0.0	0.0	0.0	0.0004917713933188365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010490398710505977	0.010520999800750486	0.010283465727746771	0.010105450549694183	0.01001244147265786	0.010455374207131999	0.010257690706496505	0.010093436241712283	0.010855264880385946	0.01063027847902584	0.010493487402467541	0.010352480414369118	0.010446966278432937	0.010669789652874136	0.010567541924345504	0.010453113673417941	0.010145470530503544	0.010019980287710561	0.010468085636227156	0.010740566442411307	0.010835349229986975	0.0101608778177913	0.010476546507835492	0.010718266947960192	0.010133444613723947	0.010422610526889902	0.01073100076924242	0.010889938181981765	0.011259740593126635	0.010843418600399866	0.010919792874759299	0.010948550104017981	0.002100603036516377	0.0013220155746157508	0.0010396741412173807	0.0010759752051817046	0.0009256987623312281	0.0019953426822139826	0.00116823897567611	0.001265518312622771	0.0019969308248133227	0.0013846056136299053	0.0012309584006517601	0.0011608010162816108	0.0012206775297182134	0.0018185060917680633	0.0012519997757248456	0.0012740777034146854	0.001573432527405086	0.001541013808274425	0.001347416605068598	0.0013867274919353626	0.0014687674630062403	0.0015237181284098909	0.0012425205633592865	0.0014030435863475533	0.0018502542362793778	0.001423514680600274	0.0013495674750242381	0.0013470153145093543	0.0014138016954433545	0.0014658957715820652	0.0016486119837544112	0.0013802849250394906
club-moss_0.001_2x_17	0.0	0.00149218483083953	0.0010044099150497351	0.0010295136447170798	0.0007351457063496987	0.0020566001363814318	0.0022080923389423287	0.0008764853916656596	0.0	0.0011293061167848286	0.0006800644843433166	0.0009838095314624621	0.0006463179145658459	0.0013699830096730284	0.0018706556940225744	0.0008388772203240197	0.0014259646479368785	0.0007347345103482115	0.000675538226105179	0.0007112542127316593	0.0008231131066071718	0.0014725119770574158	0.0018636871536439313	0.0008459572437843584	0.0013677114389597472	0.0011736443718005007	0.0009721078915016207	0.0007418935776136128	0.0008073498463628293	0.0016845273065869523	0.002896147370607288	0.0007873476590249752	0.011384210912994379	0.011132930082819726	0.011429272066081634	0.011511857269619388	0.011390354990616983	0.011672414697019686	0.012164992417528766	0.011376244178914823	0.01174752734042238	0.011673990513436788	0.011512518926254491	0.011639454500647444	0.01189295950213577	0.011488557116168792	0.012300717329525609	0.011772875575395674	0.01140557379569239	0.011586369743573622	0.012134325154640153	0.012084440620458955	0.01259399680053816	0.011513123067289561	0.0128337219623297	0.012247112276043403	0.011498043733189495	0.012263055295942562	0.012635403474362927	0.012742026662016572	0.01327982718581487	0.011891883473565313	0.013560822163337278	0.012950174051943642	0.003175384290861911	0.002229636755931426	0.0024331155249024813	0.002096770939234709	0.001993174774734862	0.0028653054478574133	0.003215153895965331	0.002500724958998962	0.002738988466988153	0.002625349865029542	0.002500838571075095	0.0024151652611553893	0.0030198254165266646	0.002694509821139533	0.0030339980408156265	0.002563082756252149	0.002950081307371226	0.0024945971793736703	0.002509193278870948	0.002704025513410482	0.0030384566785719735	0.002993825579128061	0.0036720309687172095	0.0029538706183026577	0.0031651891394785378	0.0027585030181006866	0.0027190359224061947	0.002734928260373157	0.0029166121896617445	0.0029218760715291627	0.0045146080500838735	0.0029457542405981196
club-moss_0.001_2x_20	0.0016280720471695842	0.0	0.0	0.0	0.0	0.0014427098865333178	0.0008475494759361771	0.0	0.0010163656235067959	0.0	0.0	0.0	0.0	0.0009629502522233973	0.0010185040033232544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006532247540351658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009758394716113414	0.0	0.01101888520806371	0.010647862544196814	0.01112096521296503	0.011115979798553442	0.010632596638491355	0.011369268670987911	0.011449031905679816	0.010747581117258357	0.011435102926975789	0.01111315603264283	0.011100513199902424	0.01109314683102205	0.011236410542673159	0.010878710461737863	0.011585988429642176	0.011282392078818065	0.010859626159197769	0.010797470991026558	0.011128752119763132	0.011404401781693331	0.011729379977516535	0.010933232243541225	0.011483146301930104	0.011546044955013471	0.01059980163874241	0.011234267289521666	0.011701583770518054	0.011707018114641327	0.01236545456520839	0.011122783292148865	0.012015917021096096	0.011943876548794398	0.00277332160776824	0.0016179670261142695	0.001422527147614652	0.0013949342160564865	0.001326505119063513	0.0024729617196638447	0.002284377717039799	0.0015582700586779495	0.0022861010097514705	0.002229777519654756	0.001959540829367062	0.0017758136953951729	0.0019664104697042764	0.0022149720923442043	0.0022960201921576975	0.0017243634958984955	0.002212912496515838	0.0020256940247240255	0.0019346645339480704	0.0020312254014982017	0.0021489613502606586	0.002096948341341821	0.002463228188306262	0.002152518537144772	0.002036557242324547	0.0019422678316518502	0.001876082166780121	0.001988427271027719	0.002069441831257273	0.002005682593458982	0.0029796277169568098	0.002172885059642857
