sample	rotifer_0.06_1x_20	rotifer_0.06_1x_23	rotifer_0.06_1x_25	rotifer_0.06_1x_30	rotifer_0.06_2x_20	rotifer_0.06_2x_23	rotifer_0.06_2x_25	rotifer_0.06_2x_30	rotifer_0.06_4x_20	rotifer_0.06_4x_23	rotifer_0.06_4x_25	rotifer_0.06_4x_30	rotifer_0.06_8x_20	rotifer_0.06_8x_23	rotifer_0.06_8x_25	rotifer_0.06_8x_30	rotifer_0.0_1x_17	rotifer_0.0_1x_20	rotifer_0.0_1x_23	rotifer_0.0_1x_25	rotifer_0.0_1x_30	rotifer_0.0_2x_17	rotifer_0.0_2x_20	rotifer_0.0_2x_23	rotifer_0.0_2x_25	rotifer_0.0_2x_30	rotifer_0.0_4x_17	rotifer_0.0_4x_20	rotifer_0.0_4x_23	rotifer_0.0_4x_25	rotifer_0.0_4x_30	rotifer_0.0_8x_17	rotifer_0.0_8x_20	rotifer_0.0_8x_23	rotifer_0.0_8x_25	rotifer_0.0_8x_30
rotifer_0.06_1x_20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05764341152848244	0.05912786313395564	0.0591141326084566	0.05937961783847354	0.05973729876954776	0.05857261727667748	0.05991432474311771	0.05998853411399273	0.060978809291557384	0.06027688866053617	0.05763060300272119	0.059875692096392714	0.06069829580629754	0.0607565895561876	0.06116050210824345	0.05740683223589141	0.05925166330956225	0.05985831447569164	0.060362501422818994	0.061063325353421925
rotifer_0.06_1x_23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05751367337099168	0.05910176072528706	0.05950923441130855	0.05880771208015869	0.0597912680130883	0.05867523920266109	0.06035238435294284	0.060364701261006445	0.060995464770835346	0.06090975507211811	0.058787496057055265	0.0601786219153279	0.060785041444944676	0.061017328516166126	0.0613823878438186	0.05718443925413502	0.05913690485660406	0.060042982647231985	0.060443266695479926	0.061438342414811366
rotifer_0.06_1x_25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05860333928140122	0.0595035342633027	0.05974188429602873	0.059660316370640024	0.060365401368692624	0.0583412280821919	0.06066325309431957	0.06084456662817286	0.06114756421805704	0.06127293600258581	0.058862675616930954	0.06040278111152933	0.060980665470497915	0.06136605047883226	0.061889625725687084	0.05835592370288343	0.06012233796412932	0.060586760670009274	0.06096862892082626	0.06170950088255576
rotifer_0.06_1x_30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05756185216632803	0.05888758614051796	0.05926659524265314	0.058669494285311236	0.05976323759240977	0.05857902197024182	0.05962753119995036	0.06013869974171391	0.060384552021529536	0.06079737358419582	0.058205876294511176	0.060199362770656434	0.060247778465867326	0.06073607077646518	0.06112872672618625	0.05826814902219743	0.05945773180196018	0.06018351082151738	0.060506504551195946	0.061147051834663714
rotifer_0.06_2x_20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05833560178219525	0.059239165077901806	0.059988489358212035	0.059593971309052855	0.06029171781613093	0.05831659719501789	0.060421229750893715	0.060412236452427465	0.060939358283559696	0.06067539472649285	0.05908089272746309	0.05993912477394158	0.060595083628468084	0.060979672073855	0.061249652712091505	0.05861884800319354	0.05975429875619705	0.06014290719529332	0.06054741628972601	0.061472181260386186
rotifer_0.06_2x_23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05752106992302715	0.058850653868896215	0.05912619936550403	0.05908927542074547	0.05988768010476999	0.05879674864766099	0.05974822893833328	0.05984876715612513	0.06035988825826312	0.060528792986790494	0.05813213195090407	0.05969988411317008	0.06058773320030403	0.06058793865858749	0.06094755133110823	0.05836766005306809	0.05925179892824658	0.059781982688406766	0.06035773976492017	0.06099008172299725
rotifer_0.06_2x_25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05745850006139151	0.058726406493214235	0.05909372911703234	0.05897822550700005	0.05962216537741677	0.05842359135917815	0.05966854468276011	0.05999535258839715	0.06032656924026198	0.060691373094971385	0.058024510171309995	0.059357842857450605	0.06026053826474631	0.0605805923047561	0.06089422824442638	0.05749346833064652	0.05892186576725626	0.05958641230206689	0.06016310274230387	0.06107881950451768
rotifer_0.06_2x_30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05732754457602041	0.058244595952545136	0.05865581197991953	0.05832091776134842	0.059180370268968045	0.05813930800873639	0.059043471882329966	0.05969421006420903	0.06010835924533071	0.060259519247644874	0.05766915786498618	0.05931442891716118	0.05989559412355291	0.060107043701182424	0.06056810601701491	0.057059967712460594	0.05869307965766562	0.0591581828383779	0.059935559831713045	0.0605410914298944
rotifer_0.06_4x_20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.057476591963340325	0.05891735162696552	0.0589096249517453	0.058973201914146366	0.05934936031127468	0.05809771664364703	0.05890032798237621	0.05995622078536279	0.06007544177913852	0.06018663784652081	0.05772908748955841	0.05937902409182263	0.06014354615730587	0.06021467030709476	0.060587808441483725	0.05741554252702222	0.05835554871466276	0.059699560985381546	0.060081703917326784	0.06059299173308231
rotifer_0.06_4x_23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.056687146157517056	0.05847417429093852	0.05826248866511831	0.057902361598464576	0.05871720321674075	0.05741725011437672	0.05864367746991974	0.05927269719329778	0.059636265364243685	0.0594596537559172	0.05773495739157764	0.05907879504661351	0.05940673926141278	0.05974320365156181	0.060203121823067245	0.05745912157767454	0.058148059877064145	0.059373611931692216	0.05952872922447867	0.06006815205545639
rotifer_0.06_4x_25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05648175566192134	0.057644204441300334	0.05795405099621643	0.057796369143091844	0.058654929863767136	0.05726228767506519	0.05859583233007456	0.05900405276904649	0.05931469769904581	0.05932712554148346	0.05731927692230323	0.058519833932826344	0.059254181847993845	0.05961788033328378	0.059875240225453645	0.0569295453744209	0.057801016952948626	0.05873299983122812	0.05904149776052774	0.06007862794337373
