sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50	genome_length
oyster_0.02_1x_1.hist	81018376	4477007	803332	303382	169253	105818	131628	64669	25462	12985	14239	16089	22367	32289	16707	5315	3062	1275	262	645	1218	1994	9472	18418	1082	600	134	42	13	5	0	0	1500	4501	5855	364	103	55	10	0	0	0	0	0	0	0	0	0	0	7049	98513069
oyster_0.002_8x_1.hist	65626575	5652067	1258405	484145	245001	152881	123857	110639	97755	49854	58152	50676	19455	28075	34592	11005	10535	14063	18716	10189	6608	3550	13102	3832	2720	8704	3986	1282	4683	7017	2078	616	5843	3585	1139	70	19	6799	3123	172	56	22	2799	3571	594	197	87	28	2925	3609	94756836
oyster_0.0_1x_1.hist	58324200	12369496	1629881	696567	387731	242106	338981	166545	65576	33442	25535	28854	40115	66236	82181	39985	23049	9603	1526	830	1009	1651	7841	15246	32579	18098	4085	1314	437	217	63	17	6	0	8746	16490	4740	2584	515	27	8	2	0	0	0	0	0	0	0	25877	105947023
oyster_0.006_8x_1.hist	69921015	5214582	1134564	438799	218912	137374	116992	104506	63594	66270	39130	33024	32936	18206	15004	21712	12515	10325	11284	6142	11602	4181	3013	5858	8115	4507	1016	326	8652	4325	1280	379	3871	3841	1221	75	20	4383	3245	179	58	23	1502	4262	709	235	104	33	10	4256	95627811
oyster_0.0_2x_1.hist	61798173	7936073	1410799	590582	307309	183423	98726	88190	133211	112726	54578	26915	22457	37080	46006	24232	13968	5819	10435	25686	17456	5454	2362	1023	2185	6993	16644	9570	3189	1593	471	138	54	5	0	9078	11617	6335	1266	69	22	8	3	0	0	0	0	0	0	16934	98517383
oyster_0.02_4x_1.hist	80882960	3789979	717743	291492	137059	86447	94505	67974	26764	27723	32337	20421	7839	11107	13780	9715	5599	2902	6110	7897	5121	1599	1126	2189	4677	4692	1058	339	112	55	5348	1673	668	76	1413	87	24	12	3423	189	62	1329	704	263	42	13	4	0	0	2591	97380678
oyster_0.008_2x_1.hist	71456486	5484801	1030646	426268	213406	128826	88237	78820	119059	60719	29397	14497	14869	24551	30460	23993	13830	5761	915	2105	3976	6508	23645	6918	405	224	49	15	2068	13960	4135	1227	490	55	16	0	0	8779	4249	235	77	30	15	4	0	0	0	0	0	8557	97205517
oyster_0.004_1x_1.hist	68390769	6303108	1313310	527995	239151	152390	100448	89728	135535	121725	58935	29064	11157	9401	11663	16877	26769	35735	12715	6921	4488	1401	1548	3010	6431	20578	4645	1495	497	247	72	20	7	0	19827	5142	1477	804	159	7	1	0	0	0	0	0	0	0	0	16916	97694877
oyster_0.008_4x_1.hist	71658582	5266630	1063299	429638	203968	128913	145826	113632	44741	41309	48184	49755	19101	10558	11679	16899	25466	10610	1686	3693	6975	11418	7772	3832	3974	2207	497	1325	10252	5125	1517	449	811	2434	5396	336	95	51	9	1655	4770	1953	1036	387	63	20	8	1	0	5607	96844267
oyster_0.001_1x_1.hist	63658318	9291442	1789708	663213	376204	237335	251874	224995	88591	45180	23113	26117	36310	59953	62113	19762	11391	4745	2011	4949	9348	15304	37466	10962	643	356	79	24	7	2	0	0	37885	4369	1389	85	23	11	1	0	0	0	0	0	0	0	0	0	0	25269	102982627
oyster_0.02_2x_1.hist	80690884	4184156	703883	291736	147078	88000	49968	44635	67421	47398	22948	11316	5639	9311	11551	16715	11875	4946	786	825	1557	2548	12106	5489	321	177	39	11	459	6429	3785	1123	448	50	15	0	0	0	2338	2522	839	343	181	66	10	2	0	0	0	4063	98124694
oyster_0.0_4x_1.hist	62703197	6684123	1370042	558040	265161	167086	180425	160417	63163	53286	62156	70235	29424	19213	23837	34493	19931	8303	3908	9620	18171	17395	7537	2204	1484	4750	11305	3639	1212	605	4922	7597	3038	349	110	9767	2807	1530	305	15	4	4199	3675	1377	228	75	32	9	96	9306	95924936
oyster_0.004_8x_1.hist	67700996	5468564	1200496	464394	231201	145086	128719	105018	71106	72204	38394	43384	34217	18914	14982	21680	17403	7250	14720	11389	7386	2307	5718	11118	3491	1938	4482	8024	2673	1335	2003	4006	4737	545	3349	208	921	5608	1120	61	19	1854	983	2840	1876	624	278	91	29	4986	95316383
oyster_0.008_8x_1.hist	71962857	4920234	1074495	413767	208301	130421	100587	89852	80766	41189	40175	40777	15654	22946	18352	8622	13676	18256	3211	5775	10909	4453	3586	6972	4585	2546	2269	6051	4342	2170	999	1998	5898	679	215	12	4036	2200	439	23	6	2129	3350	1255	208	68	29	8	1703	2593	95885685
oyster_0.006_2x_1.hist	69406816	5788657	1079344	447092	224942	135569	86441	77216	116635	82963	40167	19808	11395	18815	23343	33778	26552	11062	1758	1047	1977	3236	15371	18585	1092	605	135	42	13	5	11416	8295	3317	381	120	6	0	0	0	7761	2586	1058	561	209	33	10	3	0	0	9522	96981708
oyster_0.001_2x_1.hist	63672584	7084745	1333974	553453	279935	168205	100470	89747	135564	112852	54639	26946	13092	21616	26819	38808	32528	13552	2155	2203	4161	6812	30384	8889	521	288	64	19	1166	16331	10952	3253	1300	149	46	1	0	0	14594	809	268	109	56	20	2	0	0	0	0	15027	97600647
oyster_0.001_8x_1.hist	64455092	5827570	1299345	500116	252426	157491	144725	129280	68268	74947	58972	31212	43393	31508	16303	15575	24704	13710	6781	16692	11040	3449	5483	10660	7982	4433	1000	321	10691	5344	1582	469	2212	6635	4365	271	77	4590	917	49	3801	1556	825	308	1220	2546	1140	379	125	5093	94715756
oyster_0.01_8x_1.hist	73730701	4696936	1019167	392501	196641	123192	97938	87486	70755	36084	41012	31967	14471	23893	12363	15403	12559	5232	9806	9854	6390	1996	3705	7204	5674	3151	2138	3783	1260	2874	4844	1438	574	65	2179	4377	1257	684	135	6	2984	1632	865	323	52	16	1249	1136	377	1831	96020786
oyster_0.002_1x_1.hist	64334071	5766769	1117012	468546	245345	147155	142933	127679	58385	29775	27990	31627	43971	70904	36689	11673	6728	2802	862	2123	4009	6563	31173	19851	1166	647	145	45	14	6	0	0	5456	16367	10362	646	184	99	18	0	0	0	0	0	0	0	0	0	0	17568	92412461
oyster_0.01_2x_1.hist	73356566	5322776	994722	409076	200955	122649	91474	81712	107124	54632	26450	13043	15354	25350	31452	14796	8528	3552	3169	7801	14736	11667	5054	1478	85	46	9	2	12996	8613	2551	757	301	33	9	0	0	0	6780	3589	1195	488	258	95	14	3	0	0	0	6394	97709044
oyster_0.006_1x_1.hist	69412157	5569974	1017935	427886	225503	135910	90936	44677	48829	55859	65157	73627	28266	15624	8084	5249	8325	11113	23395	19644	12741	3980	1723	503	138	443	1054	2811	12014	6006	1778	527	209	628	15069	940	269	145	28	0	0	0	0	0	0	0	0	0	0	16051	95212429
oyster_0.02_8x_1.hist	81155404	3415840	725665	278412	139905	86939	85831	48356	46865	23900	27877	18740	12954	14080	7285	9332	5379	6806	6897	3754	3029	4958	4413	1290	988	3162	3959	1273	423	210	3181	1995	797	90	27	2159	1590	866	172	8	1	904	1374	514	84	27	11	2	907	1121	96828718
