sample	oyster_0.001_1x_1	oyster_0.001_2x_1	oyster_0.001_4x_1	oyster_0.001_8x_1	oyster_0.002_1x_1	oyster_0.002_2x_1	oyster_0.002_4x_1	oyster_0.002_8x_1	oyster_0.004_1x_1	oyster_0.004_2x_1	oyster_0.004_4x_1	oyster_0.004_8x_1	oyster_0.006_1x_1	oyster_0.006_2x_1	oyster_0.006_4x_1	oyster_0.006_8x_1	oyster_0.008_1x_1	oyster_0.008_2x_1	oyster_0.008_4x_1	oyster_0.008_8x_1	oyster_0.01_1x_1	oyster_0.01_2x_1	oyster_0.01_4x_1	oyster_0.01_8x_1	oyster_0.02_1x_1	oyster_0.02_2x_1	oyster_0.02_4x_1	oyster_0.02_8x_1	oyster_0.0_1x_1	oyster_0.0_2x_1	oyster_0.0_4x_1	oyster_0.0_8x_1
oyster_0.001_1x_1	0.0	0.0	0.0	0.0	0.00286477486411734	0.0027141973373811315	0.002426224296916226	0.0024372934030731878	0.0046850764956996105	0.004800864880051782	0.004363251311211588	0.00425923742715274	0.006793191241012677	0.006860109409519889	0.006290694814801383	0.006167303190285982	0.00852343958289858	0.008543439483537654	0.008129442319144824	0.007945811820355241	0.01070453780751993	0.010633190384678996	0.010118420475716287	0.010023945157199655	0.019761606776548	0.019661834744653436	0.01906021355423797	0.018641502367057965	0.0007148595115288793	0.0007036022560541358	0.000583232615169429	0.000716887832645422
oyster_0.001_2x_1	0.0	0.0	0.0	0.0	0.0028271477750339696	0.0022566739317533453	0.0020129097886684285	0.0020564788719086994	0.004558138061959664	0.004462414239716076	0.003930083377197297	0.0038945289797634054	0.006687537691459977	0.006390996573539088	0.005843160155805482	0.005785727530562777	0.008528046197763393	0.008191211096319104	0.007610797955416951	0.007560947523908962	0.010505688030080921	0.010227709702772859	0.009690200193553754	0.00957629523289366	0.019877940126941405	0.019683356610603928	0.019031940302783084	0.018629307497246693	0.0005686769524299948	0.0	0.0	0.0
oyster_0.001_4x_1	0.0	0.0	0.0	0.0	0.002618201475256165	0.0020431611076632806	0.0018898379027401904	0.002055229633667547	0.0045007755139864864	0.004337600711726815	0.0038967869198558687	0.003897630019268619	0.006574413214598787	0.00631051385169908	0.0057962695221655475	0.005792959598884952	0.008485595969260639	0.008189177373412033	0.0076314796667672396	0.0076199308849207335	0.010451077905439426	0.010123236339514861	0.009647407168735845	0.009622636793535656	0.019933654021051152	0.019668277847877714	0.019007681165491376	0.018828885408696778	0.0	0.0	0.0	0.0
oyster_0.001_8x_1	0.0	0.0	0.0	0.0	0.0028568320376064233	0.0022970865235663962	0.002243922140722761	0.0027448625884328036	0.004797606482514635	0.004631437436040876	0.0042294942947164165	0.0045727342998822884	0.0067768527192051745	0.00662240052728179	0.006161080769295644	0.006381919362058024	0.008662607257185647	0.008480346827632781	0.008014030770278317	0.008238511630852659	0.010807488845032055	0.010422884443910471	0.009936963813033153	0.010219511322738803	0.02018142923789729	0.019915382672908145	0.019435055443815217	0.01951021955395619	0.0004953334741194286	0.0	0.0003917713708896361	0.001083470048095562
oyster_0.002_1x_1	0.0028638637771684705	0.0028902231865763958	0.002682437212551404	0.0028725658820223997	0.0	0.0	0.0	0.0	0.006101160891650678	0.00604581505882191	0.005580524238629075	0.005450656105841097	0.00798776407960113	0.007921218937622257	0.00734640838669378	0.007158990279771997	0.00946380432204872	0.009539621112166805	0.009194295931505536	0.008982912980102446	0.01154970969676186	0.011465312821857138	0.011043816233293705	0.010760327039347834	0.02080197371633113	0.020526807971310297	0.01995306857527187	0.019531152106250997	0.0017784404679615788	0.0017396221060120224	0.0016426989849901935	0.0018355016263693963
oyster_0.002_2x_1	0.0026520461361329278	0.002254870864980747	0.0020475823757923153	0.0022605601258171275	0.0	0.0	0.0	0.0	0.0056044196412665045	0.005456713612810354	0.004965227055247245	0.004868907900032607	0.007619867808767299	0.007377728750481339	0.006750882984812337	0.006680551550764505	0.009451664845890802	0.009171538437080644	0.008631898835721812	0.008453898922582815	0.01148201675725717	0.01118141232090483	0.010555980600033668	0.010311996643051163	0.02063841912751173	0.020510155873975183	0.019841868573168005	0.019356359989210085	0.0015095896355697771	0.0011839556221375548	0.001052166769722689	0.00124609303779265
oyster_0.002_4x_1	0.0023650808612601594	0.002004933433942774	0.0018879395358793864	0.0022031129782284016	0.0	0.0	0.0	0.0	0.00540948436415234	0.005247314102568205	0.004795560857812363	0.0047500298906443675	0.007410740754325624	0.0071152050448075425	0.006625852807796644	0.006605621032962386	0.009424525124405865	0.009066919678671135	0.008547021991374205	0.008503301065393107	0.011305334026997226	0.011024495379346785	0.010429515333233986	0.010377916556566483	0.020770427487581948	0.020451241405060723	0.019776054265390402	0.0195517833832192	0.0012397017843051908	0.000933409022513834	0.0008811833888741605	0.0012215699561643181
oyster_0.002_8x_1	0.002420478883306867	0.0020855446443944752	0.002088766230609503	0.002741866469026981	0.0	0.0	0.0	0.0	0.0054881978707448115	0.005387180659932085	0.004933322048592501	0.005272516115753839	0.007406153232892098	0.007287674294118116	0.006810530160222497	0.0070218974646799655	0.009324650867761027	0.009150743978253842	0.008714766452496237	0.008976976491166334	0.011355767079906907	0.011064231256942775	0.01058922298769003	0.010831885719945648	0.020810067895578065	0.02053783980680416	0.020092395421797773	0.020153699714038412	0.0012028765057769245	0.000989166545306114	0.001122163550784928	0.0017942027905846131
oyster_0.004_1x_1	0.004680720688788069	0.004657373440065185	0.0046095429685408165	0.004823258879562717	0.0060974405868038095	0.005731089528547737	0.005546265260649437	0.0055250259984805355	0.0	0.0	0.0	0.0	0.00935483294038439	0.00968956141436363	0.009236124756022151	0.009070757074931157	0.011325439345560484	0.011498597915184526	0.010974397917025676	0.01076932843073376	0.01323488049955286	0.013287505226249491	0.01293794821126611	0.012762994824508486	0.022157860355603885	0.02222297346485103	0.02167222901067213	0.021182683541499978	0.0035972318548094517	0.003644534979478687	0.0036901486349541486	0.003788598468822496
oyster_0.004_2x_1	0.004675543691649237	0.004444641311017401	0.004333969714826677	0.004544620249000555	0.005889841464279357	0.0054393911942884855	0.0052486158946908066	0.005293326757303413	0.0	0.0	0.0	0.0	0.009574602350624944	0.009455156731344236	0.008982985365842688	0.008858191139792977	0.011530096204918613	0.011403350084408887	0.010884387447246286	0.010685185388040842	0.013443163508964955	0.013209599966849308	0.012833820753665428	0.012554794912423489	0.02235151500505055	0.02231954377699053	0.02183073561504511	0.021484160312002995	0.0036489551909009254	0.0034489454382799377	0.0033819968105239916	0.0035252090473280083
