sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50
rotifer_0.0_2x_novaseq_profR.hist	85378577	3198216	578504	237119	115163	70571	45918	41017	61956	34030	16475	8124	7988	13189	16363	12476	7191	2995	867	2133	4028	6594	9477	2772	162	89	19	5	558	7815	2314	686	273	30	8	0	0	486	5951	329	108	43	22	7	0	0	0	0	0	4864
rotifer_0.0_1x_23.hist	84128396	3398551	476533	204209	113877	71180	117968	57958	22820	11637	7014	7925	11018	18191	22570	10194	5876	2447	388	583	1101	1801	8557	14730	865	479	107	33	10	4	0	0	1082	3247	7513	468	133	71	13	0	0	0	0	0	0	0	0	0	0	7640
rotifer_0.01_1x_25.hist	92296956	2520324	557480	195277	103481	66136	34644	30946	46744	36119	17487	8623	3309	1828	1661	2402	3810	5085	10705	7202	4671	1458	631	183	9	4	0	0	0	0	1890	3780	4931	567	179	10	1	0	0	0	0	0	0	0	0	0	0	0	0	4519
rotifer_0.001_2x_MiSeqv3L250R.hist	86496198	3297887	629208	240118	129559	79374	41982	29888	45145	45507	22032	10864	4170	6596	8183	11840	18780	7824	1243	676	437	317	1507	2929	6258	7743	1747	561	186	92	26	6	2270	4404	1400	86	23	12	1	0	0	2528	1341	502	82	26	10	2	0	4109
rotifer_0.01_4x_20.hist	91268819	2615285	436404	171037	90452	54652	38493	34384	32473	16560	8306	9385	13047	11633	6018	1914	2926	3905	6120	3331	2159	673	976	1898	3606	2002	451	144	163	2291	678	200	528	1584	1764	109	30	15	2	0	323	1623	860	321	52	16	6	1	0	1541
rotifer_0.001_2x_20.hist	87177039	3229265	654832	240212	135259	85000	89680	44060	22879	26173	30529	22017	8452	4671	4257	6159	9768	13040	10627	5785	3751	1171	506	147	91	292	696	1855	7835	3916	1159	343	136	14	3	0	0	0	3185	2628	875	357	188	69	10	2	0	0	0	4672
rotifer_0.0_8x_25.hist	85418660	3100252	611148	237074	119054	74663	54389	48584	38272	24776	20241	22871	10085	13280	6871	6988	11083	5077	2429	5979	6086	1901	2123	4127	2739	1520	616	1643	3532	1765	522	154	778	2333	2008	124	34	578	2687	148	48	224	1743	652	107	34	14	1123	841	503
rotifer_0.01_2x_20.hist	91466425	2183329	459014	167135	93718	58759	70697	35912	14139	7691	8970	10135	14091	14830	7673	2440	1405	1469	3091	6628	4298	1342	580	168	324	1036	2465	4488	1495	746	220	64	24	1	0	0	0	3611	1006	54	17	6	2	0	0	0	0	0	0	3415
rotifer_0.01_8x_25.hist	90324045	2072775	418347	159515	81727	50790	42661	29048	26614	19505	9443	10174	13405	7409	3833	4503	6938	2890	1001	2463	4652	1452	782	1520	2897	1608	362	115	1271	2347	694	205	81	8	2180	846	242	131	25	867	500	204	107	39	1115	370	165	54	17	804
rotifer_0.01_4x_23.hist	90494482	2371377	412772	165954	79751	50260	56832	30330	18054	20653	17622	8690	5260	8684	10774	4265	2458	1463	3080	5654	3666	1144	495	447	954	3053	2937	944	313	155	45	12	3493	1016	322	19	4	1	0	829	1452	594	314	116	18	5	1	0	388	1396
rotifer_0.01_2x_25.hist	90558798	2085095	419630	163904	76775	48710	43786	39112	33417	17042	8250	4861	6758	11158	13744	4372	2519	1048	911	2243	4236	5471	2369	692	39	21	3	0	4355	2592	767	226	89	9	1	0	0	3656	730	39	12	3	1	0	0	0	0	0	0	2601
rotifer_0.001_4x_HiSeq2500L150R.hist	88744666	3562569	669711	252108	138892	86206	54922	28992	43792	36087	17471	12442	17297	16337	8453	2688	4175	5572	11731	6385	4141	1293	848	1648	3520	4747	1070	343	150	2101	4545	1349	538	61	18	0	877	3459	690	37	228	1220	647	241	39	12	4	0	0	4100
rotifer_0.01_4x_MiSeqv3L250R.hist	90719348	2263882	419761	165478	81329	50493	47638	42554	20265	12132	14151	15989	8197	4530	3765	5447	8640	6772	1076	585	429	701	3331	6476	713	395	88	27	8	3	4827	1433	572	65	19	0	0	0	0	1577	1165	476	251	93	14	3	0	0	0	2051
rotifer_0.001_8x_20.hist	86237097	3087098	596969	233260	115921	72726	53396	47697	41119	20970	21020	21197	8137	10393	12894	7848	4523	3466	7296	6581	4267	1332	1487	2891	4138	2298	517	479	3719	1858	549	162	385	1154	3671	228	64	34	5	2012	1425	583	308	114	18	5	196	1957	651	389
rotifer_0.01_1x_23.hist	89554426	1739158	331816	139560	73686	44470	39153	19235	10464	11969	13961	15775	16969	9379	4852	1543	888	624	1314	3234	6108	6700	2902	848	48	26	4	0	0	0	0	0	1519	4556	2386	148	41	21	3	0	0	0	0	0	0	0	0	0	0	4418
rotifer_0.0_1x_25.hist	86302611	3370093	654222	247448	133878	82165	40758	24048	36324	41553	48470	23903	9176	5071	2623	1818	2883	3848	8100	16147	10472	3271	1416	413	23	11	1	0	0	0	0	0	9060	5421	1724	106	29	15	2	0	0	0	0	0	0	0	0	0	0	7907
rotifer_0.01_8x_23.hist	90381781	2067185	414416	158548	81369	50243	48232	36900	17677	20221	15583	7715	10725	7872	4073	5892	6583	2741	867	2134	4031	2411	1044	1223	2613	1450	326	732	2285	1141	337	99	753	1708	542	32	8	857	1243	68	21	7	956	538	88	28	11	2	0	1599
rotifer_0.0_8x_novaseq_profR.hist	85492035	3039223	614277	235565	121127	75100	73993	41274	31435	35960	17410	15448	17867	9876	6395	9253	10445	4351	2025	4983	6271	1958	2802	5449	1280	710	1690	3573	1190	594	887	1773	2854	328	103	839	240	1808	2053	113	36	14	6	2214	625	207	92	29	8	2100
rotifer_0.01_1x_MiSeqv3L250R.hist	92026054	2020708	425532	171332	78041	47309	17148	15317	23135	26466	30871	20326	7802	4312	2230	708	805	1074	2260	5562	10506	3309	1432	418	23	12	1	0	0	0	5388	4272	1707	196	61	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4965
rotifer_0.0_4x_MiSeqv3L250R.hist	85675602	3403258	630624	245929	126613	77803	61610	55034	48737	24855	12033	12756	17734	16281	8423	4808	7626	10180	4725	2571	4856	1516	1585	3081	6583	3753	846	271	89	43	1909	3817	3117	358	113	6	0	0	98	4095	1364	558	295	109	17	4	1	0	0	4224
rotifer_0.001_8x_25.hist	85932223	2948714	585080	225861	114690	71505	63048	44514	32155	32593	15779	15646	15263	8436	10466	8100	4668	4672	8254	4493	2913	909	3180	6183	1092	605	878	2341	3376	1687	498	147	810	2430	1478	91	25	22	3486	192	63	24	12	1081	927	308	137	44	13	1913
rotifer_0.001_4x_20.hist	87467680	3356894	624629	241292	128619	78154	52591	46977	47036	23987	15072	17031	20968	11590	5996	4355	6907	9219	6981	3800	2463	768	1668	3242	6928	3848	867	278	91	44	148	295	7571	872	276	16	3	1	0	1376	2190	896	474	177	28	8	2	0	0	4081
rotifer_0.01_1x_novaseq_profR.hist	91152869	1994629	431603	157059	88263	55406	67556	37853	14904	9080	10590	11966	16636	11860	6136	1951	1123	467	924	2274	4295	7032	4021	1175	68	36	7	1	0	0	1996	3992	3263	375	118	6	0	0	0	0	0	0	0	0	0	0	0	0	0	4641
rotifer_0.001_4x_novaseq_profR.hist	85870621	3109536	581468	230737	112332	70926	77529	49603	27533	24296	17614	19903	17095	9449	5072	7339	11640	4849	2033	5005	8099	2530	1095	849	1814	5805	1309	420	139	68	2151	4302	1747	200	62	2	0	0	1769	2273	756	309	163	60	962	319	142	46	14	2506
rotifer_0.01_8x_HiSeq2500L150R.hist	90455752	2285477	427810	167571	81825	51447	52523	25804	26340	17829	12583	14218	9848	5443	3818	5524	8762	4449	706	1343	2536	4026	1743	509	881	2821	1154	370	122	982	2568	762	303	34	9	2015	585	318	62	2	0	1156	912	341	55	17	6	1	0	1683
rotifer_0.0_2x_23.hist	85973627	3220507	651939	242576	135339	84620	90127	44279	17434	19007	22170	25051	22082	12206	6315	2523	4002	5341	11244	9076	5886	1838	795	231	224	718	1709	4558	5080	2539	751	222	87	9	1	0	0	714	7190	398	131	53	27	9	0	0	0	0	0	4683
rotifer_0.0_4x_novaseq_profR.hist	85341980	3332580	607193	243175	117225	74118	77094	56276	22157	24732	28849	23431	8995	8134	10091	12734	7339	3057	2990	7360	7358	2298	994	865	1849	5917	2802	901	299	148	1175	2349	3718	428	135	7	1	2802	1525	83	26	10	4	1651	1219	405	180	59	18	1923
rotifer_0.01_1x_HiSeq2500L150R.hist	92701029	2886690	588866	208447	113105	71891	45575	40711	45035	22966	11119	5482	7290	12036	7502	2386	1374	1125	2367	5827	11007	3438	1489	434	24	12	1	0	0	0	1643	3285	5096	586	185	10	2	0	0	0	0	0	0	0	0	0	0	0	0	5237
rotifer_0.01_8x_MiSeqv3L250R.hist	90299002	2134585	420348	161403	82220	50800	49800	33266	18515	21181	15301	7545	9756	9643	4989	2982	4730	6313	2867	1560	1011	1113	5285	1545	132	424	1008	2687	1210	604	177	51	644	1932	859	52	14	340	1363	74	23	8	427	1170	194	63	27	8	1	1388
rotifer_0.01_2x_novaseq_profR.hist	90782866	2097209	433234	160157	88753	55277	46624	22906	19585	22404	17338	8549	5162	8523	10574	5639	3250	1353	1064	2619	4947	4716	2043	596	34	17	3	0	4719	2598	769	227	89	9	1	0	0	1230	2610	144	47	18	8	2	0	0	0	0	0	2562
rotifer_0.01_4x_HiSeq2500L150R.hist	92695155	2407247	477724	175896	97677	60907	51210	25159	18759	21459	23617	11646	4470	4440	5508	7969	7009	2919	628	1545	2917	4775	2573	751	218	697	1660	3435	1144	571	168	48	18	1	3292	580	165	89	16	175	1452	594	314	116	18	5	1	0	0	2243
rotifer_0.001_1x_25.hist	87390166	3559846	762802	270421	147170	93799	57791	51623	70164	35782	17324	8542	4306	7109	8820	12762	20242	8433	1340	728	471	455	2162	4203	8981	4988	1125	361	119	58	16	3	0	0	3449	4279	1229	669	132	6	1	0	0	0	0	0	0	0	0	7807
rotifer_0.01_8x_novaseq_profR.hist	90335664	2100733	416612	159764	80870	50405	38353	34259	23789	14914	17396	8578	7684	10225	5290	3189	5058	5020	916	2255	4259	2430	1052	793	1693	2916	657	210	907	2382	704	208	137	411	2315	143	40	20	229	1188	395	160	84	286	727	241	107	34	10	1267
rotifer_0.001_1x_MiSeqv3L250R.hist	85921298	4577453	574998	244279	135321	84262	99833	49048	19311	12916	15065	17023	23666	13081	6768	2651	4204	5612	11814	12416	8052	2515	1089	317	17	8	0	0	0	0	4465	8930	3577	411	130	7	1	0	0	0	0	0	0	0	0	0	0	0	0	9455
rotifer_0.001_8x_novaseq_profR.hist	85936929	2927725	588927	225905	116738	72244	61852	55251	25622	26098	27856	13737	8560	14133	10757	4290	6804	9083	4436	2414	4559	2125	2911	5661	332	590	1404	3600	1199	598	2287	755	301	33	4073	253	71	38	1396	1140	379	154	80	1573	615	204	90	29	8	2133
rotifer_0.001_1x_HiSeq2500L150R.hist	87552560	5044485	629477	267185	147634	91794	110662	54369	21406	10916	6087	6877	9561	15786	19585	28340	18105	7542	1199	651	421	130	55	15	0	0	0	0	16380	8189	2425	719	286	32	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9472
rotifer_0.01_2x_23.hist	90858886	2036496	432271	158590	88659	55495	65043	31955	12581	13306	15520	17537	9262	5119	2682	3881	6155	8216	2775	1509	978	304	458	889	1900	6080	2312	743	246	122	708	209	82	8	1	1434	2677	1459	290	15	4	0	0	0	0	0	0	0	29	3311
rotifer_0.001_8x_MiSeqv3L250R.hist	85992149	3021515	588268	230453	113409	71378	69887	40867	35428	22416	26147	17937	6885	11368	14104	6172	3557	4112	8656	5372	3483	1087	2598	5052	2479	1376	309	98	3539	3191	944	279	110	11	3566	899	257	139	26	2122	1191	487	257	95	14	3	374	1877	624	373
rotifer_0.001_2x_novaseq_profR.hist	85990929	3049855	567732	227540	109868	69402	75896	57855	22779	16062	18734	21169	20884	11544	5972	3112	4936	6588	9993	5440	3527	1101	476	863	1843	5899	5267	1695	564	281	82	23	8	0	1400	4428	1272	692	137	1094	363	148	77	28	3	0	0	0	904	4514
rotifer_0.01_2x_HiSeq2500L150R.hist	93083296	2330115	503669	180473	100109	63107	61123	49885	19641	10016	11682	13200	13671	7556	3909	3265	5179	6913	5235	2849	1847	576	248	130	278	889	2115	5639	2204	1101	325	95	37	3	0	0	0	0	0	2115	1566	640	339	126	20	5	1	0	1552	930
