sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50
rotifer_0.15_4x_1.hist	100941788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rotifer_0.15_1x_1.hist	102015309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rotifer_0.2_4x_1.hist	100369802	580785	48995	16299	6475	3724	5	3	3	3	2	2	1	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rotifer_0.15_8x_1.hist	100699923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rotifer_0.2_1x_1.hist	101246432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rotifer_0.1_1x_1.hist	99795410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rotifer_0.05_2x_1.hist	98490102	816247	93149	38954	20962	12819	7799	3831	1507	1290	1503	1698	2360	1303	673	213	151	201	423	640	414	128	74	144	308	170	37	11	2	0	0	0	113	338	273	16	3	0	0	0	0	0	0	0	0	0	194	72	23	12
rotifer_0.1_4x_1.hist	100203797	638981	54603	18786	9417	5894	404	360	140	70	76	85	33	17	7	9	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rotifer_0.05_8x_1.hist	98332053	760631	109189	44025	20159	12629	8656	4252	3426	1954	1763	1992	913	535	663	946	544	240	505	274	385	169	72	78	167	336	74	23	15	218	153	44	16	0	105	163	45	24	3	0	0	116	61	21	2	0	15	59	18	10
rotifer_0.1_8x_1.hist	100685943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rotifer_0.05_4x_1.hist	98511971	816428	98220	40959	21058	12447	5566	4971	5245	2674	1293	1058	1470	865	446	405	642	857	226	122	88	143	680	211	11	5	0	0	38	535	180	52	20	1	0	0	0	0	99	106	34	13	5	1	0	0	0	0	0	298
rotifer_0.2_2x_1.hist	100568246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rotifer_0.2_8x_1.hist	100795278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rotifer_0.05_1x_1.hist	99756140	880590	96239	39856	21871	13543	13267	6517	2565	1307	631	408	566	934	1158	1582	911	378	59	31	30	48	231	448	309	170	37	11	2	0	0	0	0	0	824	50	13	6	0	0	0	0	0	0	0	0	0	0	0	290
rotifer_0.15_2x_1.hist	100835130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rotifer_0.1_2x_1.hist	100415313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
