sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50
rotifer_0.06_2x_25.hist	99159229	775238	76984	30869	16976	10525	6086	2989	1176	816	951	1074	910	502	258	81	52	69	144	355	568	176	75	21	0	0	0	0	17	246	175	51	19	1	0	0	0	0	0	69	42	16	7	1	0	0	0	0	0	0
rotifer_0.06_8x_23.hist	99224527	653529	92075	36937	16592	10401	5205	2556	1555	1778	954	469	652	678	354	344	197	81	170	336	217	66	32	62	132	172	38	11	151	74	21	5	10	31	103	5	0	0	52	5	0	0	0	0	26	7	2	0	0	0
rotifer_0.06_8x_30.hist	99066424	673901	87484	35200	15993	9989	4812	2363	1572	1797	869	569	790	556	287	290	381	157	59	146	274	84	41	80	170	193	42	12	3	17	126	36	13	0	0	2	89	47	8	0	0	0	0	10	18	5	1	0	0	27
rotifer_0.06_2x_20.hist	99700536	791998	75822	29820	16895	10652	4993	4459	3488	1778	859	423	161	205	253	366	579	647	102	54	34	9	9	17	36	115	273	271	89	43	11	2	0	0	0	0	0	0	0	0	113	49	25	8	0	0	0	0	0	0
rotifer_0.06_1x_23.hist	99030131	825068	74701	28099	16482	10580	2047	1827	2759	3156	2899	1428	547	301	155	48	26	18	37	90	170	277	584	170	9	4	0	0	0	0	0	0	0	0	387	23	5	2	0	0	0	0	0	0	0	0	0	0	0	21
rotifer_0.06_8x_20.hist	99176840	674652	88128	35524	16253	10040	4455	3979	1573	1190	1328	654	316	521	646	293	168	69	80	197	372	120	51	81	172	169	37	10	2	0	106	86	33	2	0	59	24	12	1	0	0	0	4	51	7	1	0	0	0	15
rotifer_0.06_1x_25.hist	100185453	843546	79278	30799	17458	11010	4863	4343	3609	1839	889	437	167	91	71	103	162	215	453	747	483	150	64	17	0	0	0	0	0	0	0	0	0	0	147	193	54	28	4	0	0	0	0	0	0	0	0	0	0	9
rotifer_0.06_1x_20.hist	100421813	854490	87895	31720	17789	11297	3732	3333	4923	2509	1214	597	228	125	63	31	49	64	134	330	623	481	207	59	2	0	0	0	0	0	0	0	211	218	68	3	0	0	0	0	0	0	0	0	0	0	0	0	0	75
rotifer_0.06_1x_30.hist	99360056	858894	100971	35377	18757	11883	3975	3550	4051	2065	998	491	187	148	183	264	418	558	504	273	176	54	22	5	0	0	0	0	16	228	236	69	26	2	0	0	0	0	0	0	0	58	29	10	0	0	0	0	0	9
rotifer_0.06_2x_23.hist	99404793	764844	78055	31653	17234	10620	5606	2753	1083	765	892	1007	1225	676	349	110	62	52	109	268	474	147	62	17	30	97	232	73	23	10	2	0	32	97	110	5	0	0	0	0	0	0	0	0	0	0	0	0	0	53
rotifer_0.06_2x_30.hist	99384839	785308	77395	30924	17153	10689	7307	3589	1412	719	838	945	824	454	234	73	79	105	221	543	466	144	61	17	0	0	0	0	0	0	381	112	43	4	0	0	0	0	0	0	0	0	35	12	1	0	0	27	8	3
rotifer_0.06_4x_25.hist	99164070	775276	79825	32477	17038	10233	3087	1921	2901	1694	819	403	340	502	621	449	258	106	37	91	171	280	187	54	10	33	79	211	69	33	9	1	0	0	115	35	9	3	0	0	0	47	24	8	0	0	0	0	0	0
rotifer_0.06_4x_20.hist	99974353	769226	79072	32152	17280	10559	4167	2046	1265	1447	1687	1207	462	330	408	590	419	173	26	27	51	83	393	292	16	8	0	0	15	216	63	17	6	0	0	70	47	24	3	0	0	0	0	0	0	0	0	0	0	52
rotifer_0.06_4x_30.hist	99112385	692574	79755	33188	16948	9959	2890	2581	3035	1547	748	535	743	591	305	241	382	509	121	65	41	32	151	293	16	11	25	67	202	100	28	7	2	0	0	8	101	54	9	0	0	0	0	0	0	0	0	0	0	30
rotifer_0.06_8x_25.hist	99154151	667280	89235	35884	16268	10185	5139	2523	1576	1802	981	561	780	453	317	458	263	108	112	276	178	54	49	95	202	160	35	10	2	38	159	46	17	1	0	49	13	6	39	52	16	5	2	0	0	0	0	0	0	52
rotifer_0.06_4x_23.hist	99367143	785168	78124	31353	17079	10527	4034	1981	1494	1708	1551	764	292	402	498	657	378	156	23	52	97	159	378	109	6	18	43	114	167	82	23	5	1	0	0	0	0	0	108	26	7	2	0	0	0	0	0	0	0	50
