sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50
oyster_0.004_8x_1.hist	67759874	5473320	1198000	464202	230728	144742	116038	103654	92421	47134	49353	49842	19134	23223	28813	17807	10264	7332	15435	11958	7755	2422	10397	7226	1002	3206	7630	3891	1296	7086	2261	670	1612	4836	4474	278	79	42	4122	3186	1061	433	229	1413	2884	960	429	142	46	4653
oyster_0.001_8x_1.hist	64278338	5975526	1317039	509737	254706	159760	135241	120808	87748	54877	64012	43507	25614	36847	24189	15896	13230	17661	13895	7564	13587	10485	4542	2531	5409	12768	2882	927	786	11009	4309	1279	510	57	8254	4370	1255	683	135	2026	3404	1394	739	276	2942	1107	495	164	53	6239
oyster_0.008_1x_1.hist	72769093	5665678	1109825	451258	213069	133323	111508	99607	101277	51650	31854	35994	42697	23601	12212	3884	3396	4533	9542	23488	24783	7743	3354	980	56	30	5	0	0	0	5787	11574	14575	1680	533	32	8	3	0	0	0	0	0	0	0	0	0	0	0	15356
oyster_0.001_4x_1.hist	63744161	6604784	1332831	542864	257910	163017	191613	131984	53438	61132	71307	53334	20475	28793	35723	15299	8818	11771	22286	12132	7868	2457	9260	18005	1058	723	1721	4588	10881	5439	1610	477	806	2418	12985	810	232	125	24	72	6538	2678	1420	531	87	28	11	2	0	9679
oyster_0.004_2x_1.hist	67173751	6226719	1167693	484006	244065	146559	87301	77984	117795	98287	47587	23468	12432	20526	25467	36852	22812	9504	1511	1255	2370	3879	18427	20446	1201	666	149	47	384	5387	13816	4104	1640	188	58	2	0	0	11484	1936	644	263	138	50	7	1	0	0	0	11809
oyster_0.008_4x_1.hist	71401730	5376680	1052840	429284	204737	128019	126505	113004	53547	42347	49396	45657	17528	12341	15311	22155	17797	7414	2919	7184	13570	7711	3340	976	2085	6673	7984	2570	855	2389	5165	1533	612	1836	6164	384	109	58	10	0	5815	2409	1277	478	78	25	10	2	0	5313
oyster_0.01_1x_1.hist	73212886	5523680	1100069	411634	230873	144771	190994	96551	38016	19387	22613	25552	35524	53291	27575	8773	5056	2105	334	723	1364	2233	10608	20626	9249	5137	1159	372	123	60	16	4	0	0	17618	1862	534	290	57	2	0	0	0	0	0	0	0	0	0	11845
oyster_0.002_4x_1.hist	65018307	6323936	1279176	521290	248125	156216	175503	120006	67250	76933	43217	43820	48284	26690	13810	11878	18840	25150	13273	7225	4685	3833	18208	5327	897	2869	6828	9019	3005	1501	443	130	7701	7483	2380	147	41	21	3	5396	4724	1935	1026	383	62	19	7	1	5666	3399
oyster_0.02_8x_1.hist	81039560	3507355	734503	282728	140489	87808	65728	58713	46378	23768	27724	13671	15483	14491	7498	6062	9615	7989	2202	5420	6054	1890	2214	4305	3455	1918	514	1370	3497	1747	516	152	1100	2943	935	57	15	7	3340	366	121	48	668	249	40	12	1429	818	271	162
oyster_0.02_4x_1.hist	81075465	3619354	718391	288064	135657	85603	92779	73415	28906	23322	27203	23151	8887	11941	14815	6274	3615	4304	9061	6890	4468	1395	1396	2714	5798	3868	872	280	92	45	5630	1672	667	76	23	0	0	4226	965	52	16	5	577	1362	226	74	32	9	2	2372
oyster_0.006_8x_1.hist	69924964	5124107	1131805	435409	219052	136765	114517	102296	81140	43456	50689	42870	16458	22022	27323	8692	13011	17368	3361	6754	12758	6336	2745	3243	6930	8266	1865	599	5565	5454	1615	478	4622	3025	961	59	15	6684	1335	73	23	8	2231	3471	577	191	84	27	8	4952
oyster_0.02_2x_1.hist	80856033	4083827	720298	295718	144422	87840	61301	54758	68759	35066	16977	8688	12078	19942	16286	5181	2985	1445	3042	7488	14143	4996	2164	632	61	194	461	1229	5608	3790	1122	332	131	14	3	0	0	6205	1240	67	21	7	3	0	0	0	0	0	0	4617
oyster_0.01_8x_1.hist	73477439	4747218	1021643	394912	196985	123428	97648	87226	67706	38174	44529	23779	21351	23999	12418	15425	8891	10404	9861	5368	4207	6887	6851	2220	4743	5300	1195	2151	5922	2960	876	259	5885	677	214	1258	3015	1644	327	17	2181	1949	1033	386	63	310	1740	579	192	2028
