sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50
moss_0.06_4x_20.hist	98005183	1603079	317973	116364	63009	38691	19871	9761	11813	13514	10409	5132	2192	3619	4490	6480	3734	1555	442	1089	2056	3365	3718	1087	131	419	998	2661	2204	1101	325	95	37	3	4210	262	74	39	6	0	0	174	1687	631	104	33	14	3	0	612
moss_0.06_2x_25.hist	96798817	1370695	274743	106323	50233	31710	31972	18519	7291	6844	7982	9019	6662	3682	1904	1378	2185	2917	5508	2998	1943	606	261	286	610	1954	4649	2245	747	372	109	31	11	0	2944	1377	395	214	41	1	0	0	191	907	150	49	21	6	1	1519
moss_0.06_1x_30.hist	95976320	1187129	268512	96449	53712	33788	37791	23688	9326	4755	2382	2690	3739	6174	7659	7398	4264	1775	281	152	105	172	816	1587	3390	6956	1569	504	167	82	23	5	1	0	0	3795	1351	736	146	7	1	0	0	0	0	0	0	0	0	2105
moss_0.06_2x_20.hist	97513547	1489296	326341	115720	63007	39768	34557	26231	10327	5266	3804	4297	5974	9635	4985	1585	1173	1565	3294	4513	2926	913	394	119	255	816	1941	5177	2348	1173	346	102	39	3	0	0	0	2077	2429	133	43	16	7	1	0	0	0	0	0	1888
moss_0.06_2x_23.hist	97287710	1402703	277326	111207	49880	31388	20598	18399	20759	10586	5124	2938	4083	6742	7180	2283	1315	547	1115	2744	5183	3852	1668	487	27	14	2	0	3681	4481	1326	393	156	17	4	0	0	0	1371	1497	498	203	106	39	5	0	0	0	0	1677
moss_0.06_8x_23.hist	96787522	1497631	291737	110564	54328	33975	19066	15699	14074	7181	8375	6019	3932	6492	3358	1921	3046	4066	2114	1150	1343	2197	3612	1056	309	988	2350	1913	636	317	968	1935	1083	123	38	1125	749	408	80	467	701	286	151	55	8	1	829	275	90	339
moss_0.06_4x_23.hist	96867842	1624693	273728	110642	51131	32309	31139	18343	7221	8260	9634	9241	3546	2700	3349	4846	3499	1457	3061	2178	1412	440	959	1864	3983	2538	572	183	60	29	2729	2415	965	110	34	1	0	428	2715	149	48	19	9	2	0	0	962	564	187	111
moss_0.06_4x_25.hist	97006516	1494517	289911	109902	55502	33897	23423	20923	11873	6054	7061	7978	6731	3719	2701	1931	3063	4088	2911	1584	1026	723	3437	2436	171	548	1304	3478	1166	582	171	49	1017	3051	969	59	16	7	0	29	1415	579	306	113	17	4	1	0	0	1409
moss_0.06_1x_20.hist	96270998	1168090	223291	93273	48216	28626	15447	7588	6412	7335	8555	9666	11053	6109	3160	1004	578	239	299	735	1387	2270	10783	3154	184	101	21	6	1	0	0	0	663	1989	6184	385	109	58	10	0	0	0	0	0	0	0	0	0	0	1852
moss_0.06_1x_25.hist	95980877	1187185	224828	94047	48826	29089	19222	9443	3942	4508	5258	5941	8259	11603	6003	1909	1099	457	151	371	701	1146	5446	7357	431	238	52	16	4	1	0	0	947	2841	5400	336	95	51	9	0	0	0	0	0	0	0	0	0	0	1827
moss_0.06_1x_23.hist	99633316	1833453	412434	142180	71795	46060	17116	15289	23093	21443	10381	5118	1964	1250	1550	2242	3556	4746	3913	2129	1380	430	185	287	613	1963	4670	3541	1179	588	173	50	19	1	0	3987	1145	623	123	5	0	0	0	0	0	0	0	0	0	2837
moss_0.06_2x_30.hist	96957679	1416851	306325	109865	60916	37951	25557	12555	7506	8586	10015	10196	3913	2162	1781	2577	4087	5455	2320	1262	817	367	1744	3390	2427	1347	1352	1707	568	283	82	23	1015	3044	1526	94	26	13	1	0	0	1164	711	265	43	13	5	0	0	1093
moss_0.06_8x_30.hist	96809670	1465662	289724	109354	54282	33794	21607	19300	9878	9397	6865	7756	4136	3824	4743	3984	2295	1576	3317	2595	1682	524	1753	3408	1266	702	737	1964	2038	1018	300	88	1423	1493	474	28	551	1153	229	11	2	365	879	328	53	16	6	549	182	108
moss_0.06_8x_20.hist	96739082	1615810	290910	113463	53676	33801	31657	15553	8824	10094	9383	4626	4817	5036	2771	4008	3732	1554	1552	3821	2597	810	808	1571	2670	1482	480	1279	1902	950	280	82	3148	400	126	6	391	1456	290	15	4	0	830	680	112	36	15	4	415	467
moss_0.06_8x_25.hist	96877621	1460265	290234	109408	54546	33914	19255	17199	12936	7880	9191	4531	5707	5087	2631	3269	4213	1754	1395	3434	2226	694	1428	2776	1680	932	635	1694	2136	1067	315	92	2692	309	97	5	1189	858	170	307	101	40	285	1031	170	55	24	7	1	720
moss_0.06_4x_30.hist	96796167	1446239	291848	108599	56918	34584	22619	20204	12179	7068	8244	7833	3006	3778	4687	4983	2871	1195	1438	3539	2886	901	425	825	1763	4331	977	313	103	50	2729	2237	894	102	31	0	0	0	2723	218	71	28	14	4	112	762	340	112	36	363
