sample	moss_0.001_1x_1	moss_0.001_2x_1	moss_0.001_4x_1	moss_0.001_8x_1	moss_0.002_1x_1	moss_0.002_2x_1	moss_0.002_4x_1	moss_0.002_8x_1	moss_0.004_1x_1	moss_0.004_2x_1	moss_0.004_4x_1	moss_0.004_8x_1	moss_0.006_1x_1	moss_0.006_2x_1	moss_0.006_4x_1	moss_0.006_8x_1	moss_0.008_1x_1	moss_0.008_2x_1	moss_0.008_4x_1	moss_0.008_8x_1	moss_0.01_1x_1	moss_0.01_2x_1	moss_0.01_4x_1	moss_0.01_8x_1	moss_0.02_1x_1	moss_0.02_2x_1	moss_0.02_4x_1	moss_0.02_8x_1	moss_0.0_1x_1	moss_0.0_2x_1	moss_0.0_4x_1	moss_0.0_8x_1
moss_0.001_1x_1	0.0	0.0	0.0	0.0	0.0015304638991323713	0.001555414912849337	0.0006623934659073937	0.0009283474510291244	0.0036585649568624088	0.0034786872729667294	0.0025309547520414506	0.0027221307058839937	0.005706359547654993	0.00494537666875159	0.0042665283005560405	0.004185531940398686	0.0076745676676577505	0.006738212203146261	0.0056406802820867285	0.005743006844885835	0.00932381577697106	0.008595733408147649	0.007483303255806644	0.007486921506361885	0.017724646516044155	0.01698652578564738	0.016009196841174952	0.015815881900970115	0.0	0.0	0.0	0.0
moss_0.001_2x_1	0.0	0.0	0.0	0.0	0.0015630849043428905	0.0009941944826018212	0.0	0.0004125911742561726	0.0035057922436985073	0.002864356023644988	0.0019133862235391173	0.00225166372692377	0.005541122694830016	0.00466028587163607	0.0037625146790696857	0.0038866525261458964	0.007877355552791619	0.006400806295654622	0.0052678186804799645	0.0056660773915202306	0.0095433892671349	0.00849721013723837	0.007242323547482083	0.007438199405706362	0.01825350127515361	0.0167635529931315	0.01576510053268383	0.01581609381362063	0.0	0.0	0.0	0.0
moss_0.001_4x_1	0.0	0.0	0.0	0.0	0.0008881662229074636	0.0	0.0	0.0006583303997032172	0.0027377173943476337	0.0021631339811137786	0.0015006169712840898	0.002554410988915126	0.004851398812995261	0.0039030626437070635	0.003349323487637075	0.004143349526831526	0.007078282868713646	0.005756701453912599	0.004901375035937441	0.0059045789265282115	0.00903694755961392	0.007807294788458069	0.0068052013417113	0.0078006561982454726	0.01756964675599783	0.016408657267809497	0.015488433636804853	0.016275641645762333	0.0	0.0	0.0	0.0
moss_0.001_8x_1	0.0	0.0	0.0	0.0	0.0011795468857303097	0.0006997870515394396	0.0007361889444254693	0.0030232733922779587	0.0030638442764232237	0.002596202792757847	0.0025743631299378336	0.004774413003211854	0.004999316013566778	0.004304899171804947	0.00429084383392433	0.006326580698612963	0.007301297169530087	0.006137241982628252	0.00582550977750673	0.008072691331172988	0.009254045996555068	0.008173109313792117	0.007770022237320597	0.009992607008823665	0.017878656482095242	0.016738957240913382	0.016373251826013138	0.01846075836150028	0.0	0.0	0.0	0.0011693814107592542
moss_0.002_1x_1	0.0015285486100607762	0.0016051127217983018	0.000904700404944099	0.0011619336072688636	0.0	0.0	0.0	0.0	0.00460834466100575	0.004299924131031042	0.0036218448444337754	0.003755542135547097	0.006580895661984545	0.006021630737230642	0.005275614401505645	0.005256508133551395	0.008571290565877718	0.007700995619861565	0.006769863072092219	0.006895961727546425	0.010416833593122798	0.00983665574682337	0.008810882707079824	0.008759375494292397	0.018599476051767216	0.017644481421387116	0.016835628605939016	0.016659077916291853	0.0008531303458659767	0.0004036016668586096	0.0	0.0
moss_0.002_2x_1	0.0015116903532441737	0.0009934332382798565	0.0	0.0006728636815905699	0.0	0.0	0.0	0.0	0.0045985844579816085	0.003969543610174114	0.0030156887508940057	0.0033727664935141806	0.006267140623642817	0.005568219523519161	0.004758676784834413	0.004845561061618997	0.008581279721279342	0.007446961346942336	0.006272264347077707	0.006642922371838252	0.010495845620210954	0.009284508210280519	0.008222498545113026	0.008402168727319768	0.0187804011986564	0.017559055382562434	0.016569444905414767	0.016791944190262274	0.0004359465491628226	0.0	0.0	0.0
moss_0.002_4x_1	0.0006489972017366707	0.0	0.0	0.0007153010287353334	0.0	0.0	0.0	0.0	0.0036334704196085968	0.002970609346981348	0.002454264648124457	0.0034032894872751476	0.005499497985410024	0.004886055913975122	0.004252334302649117	0.005025865724610011	0.007809504921161704	0.006578539752213808	0.005734743989159291	0.006828699094416416	0.009777296577850982	0.008631622487715263	0.007614426150646487	0.008617031893398911	0.01808534108041656	0.016963932342486294	0.01614478886869285	0.016883094188365512	0.0	0.0	0.0	0.0
moss_0.002_8x_1	0.0009408456783681672	0.0004285862009107432	0.0006767551272020827	0.0030223251936872093	0.0	0.0	0.0	0.0	0.003908785773435071	0.003491476780136062	0.003550625272640951	0.005632432387149712	0.005774525804932979	0.005215724120209272	0.005223565036527494	0.007195917331206155	0.007985966096341283	0.006967247222926791	0.0067331310314083	0.009021800615475951	0.00993836367887215	0.008977511711344836	0.008612234705718024	0.010748980322419355	0.018442860415985668	0.017451634393657926	0.017230670277613224	0.019214104299119694	0.0	0.0	0.0	0.002243019713139179
moss_0.004_1x_1	0.0036481930123007274	0.0035946270195409426	0.0027852307546145233	0.0030150988233356626	0.004601018439605055	0.004718755152013997	0.003700035572622596	0.003849434858920536	0.0	0.0	0.0	0.0	0.008390343277396807	0.00788273950449846	0.007015587774910606	0.006914863766147929	0.010490154692190464	0.009749942924923809	0.008543172293593079	0.008646562584780906	0.012328790965435436	0.011563769606177884	0.01037770097733296	0.01042453001757595	0.02009995568092061	0.018891177115665223	0.0181693215164851	0.017946147848316912	0.002758640221311521	0.0024262089464831796	0.001975301688402225	0.0021272732779412996
moss_0.004_2x_1	0.0033771268447966366	0.00285907833482737	0.0021447411798486706	0.0024946524501175916	0.004179435133682267	0.003965262574963188	0.002947980971344222	0.0033571613817040325	0.0	0.0	0.0	0.0	0.00819104835959304	0.007318820621959011	0.006559796701011479	0.0066186102737809446	0.010262939957535631	0.008952607566241185	0.008136328796878874	0.008342360264543993	0.01204321138038231	0.011189307795471688	0.010031810916175655	0.010121310833652603	0.02042291029484691	0.019212728061563784	0.018308290044460305	0.018304652496347548	0.002114333412992913	0.0016953359143300148	0.0012196509410031964	0.0016081682395416134
