sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50
rotifer_0.01_1x_novaseq_profR.hist	90122236	1743578	359926	147922	72501	42915	13986	12157	18363	21006	24502	23547	9039	4996	2584	821	651	868	1826	4495	8490	6166	2670	780	44	23	4	0	0	0	0	0	1392	4176	2510	155	43	22	3	0	0	0	0	0	0	0	0	0	0	4001
rotifer_0.01_1x_25.hist	91655876	2033446	459090	163536	89808	56733	53863	45479	17906	20484	14076	6941	3207	5294	6567	9503	11252	4687	744	404	261	121	573	1114	2381	7619	2613	840	279	138	40	10	3	0	203	3169	910	495	98	4	0	0	0	0	0	0	0	0	0	4492
rotifer_0.01_2x_MiSeqv3L250R.hist	90776486	2258249	475494	171397	95960	60466	60507	48689	19170	9776	8245	9316	12951	14162	7327	2330	1342	905	1905	4689	8857	2766	1197	349	19	62	147	391	4844	2421	716	211	83	8	1	0	0	107	3976	219	72	28	14	4	0	0	0	0	0	2872
rotifer_0.01_1x_MiSeqv3L250R.hist	90230015	2846195	356849	151568	84900	53200	77569	53480	21056	10738	5198	2562	3380	5581	6923	10018	11905	4959	788	1938	3661	3032	1313	383	21	10	1	0	0	0	2280	4560	4549	523	165	9	1	0	0	0	0	0	0	0	0	0	0	0	0	4811
rotifer_0.001_4x_25.hist	86184775	2992794	573200	226886	110540	69733	78289	38463	26283	30067	28344	13977	6839	11292	14010	8653	4987	2331	4907	8641	5604	1750	757	915	1955	6256	1411	453	150	74	3225	2507	1002	114	35	1	2743	2668	532	28	8	2	0	0	0	2460	1285	427	141	83
rotifer_0.001_4x_MiSeqv3L250R.hist	86311094	3240348	570060	233238	112584	69873	59021	52721	42554	21701	13762	15550	21618	11949	6182	4231	6710	8957	6433	3501	2270	2848	1233	2397	5121	4578	1032	331	109	53	519	1037	6319	728	230	13	2	0	0	3552	1183	483	255	94	14	3	0	0	0	3295
rotifer_0.0_1x_novaseq_profR.hist	84451688	2939561	509838	214356	113047	68167	44079	21655	24360	27867	32505	16029	8779	14495	17983	8557	4931	2053	793	1951	3685	6032	12484	3652	213	117	25	7	1	0	0	0	5978	6614	2103	130	36	18	2	0	0	0	0	0	0	0	0	0	0	7701
rotifer_0.0_1x_MiSeqv3L250R.hist	87642949	3510950	786337	278209	150797	96132	62105	55476	83797	42735	20690	10203	3916	2921	3624	5243	8315	11100	16819	9156	5938	1854	802	233	12	6	0	0	0	0	11985	5909	2362	271	85	4	0	0	0	0	0	0	0	0	0	0	0	0	0	9091
rotifer_0.001_8x_20.hist	86165564	3091667	589178	233130	113861	71713	75127	36910	34155	34310	16611	18769	10400	9628	11946	8620	4968	3091	6508	6180	4007	1251	3366	4958	290	622	1479	3944	2012	1005	296	87	1167	3501	1113	68	18	170	3207	177	58	22	11	1417	849	282	125	40	12	2208
rotifer_0.001_4x_23.hist	86210369	3323087	579947	236713	113303	71394	71243	61616	24260	19878	23186	26199	12121	6699	5905	8544	13553	5646	897	2089	3945	6458	5867	1716	232	741	1763	4702	1578	788	232	68	26	2	6871	428	122	65	12	0	0	759	2507	939	155	50	21	6	1	2509
rotifer_0.001_8x_23.hist	85914707	3004634	592299	229762	114644	72035	65323	40350	37313	23376	24022	11846	15996	12299	6363	7593	10629	4428	2613	6432	4171	1302	3077	5983	471	452	1076	2869	2201	1099	769	1537	613	513	3666	228	64	34	5	1644	1608	658	348	129	20	5	735	1538	511	306
rotifer_0.001_1x_20.hist	86237863	4828958	594053	251642	139561	86962	102397	50308	19807	10101	10739	12134	16869	27853	24521	7801	4496	1872	296	460	869	1421	6752	13127	771	427	95	29	8	3	88	175	13280	1531	486	29	7	3	0	0	0	0	0	0	0	0	0	0	0	8352
rotifer_0.0_4x_25.hist	85640549	3215174	607319	240425	116949	73908	78472	57416	22606	23984	27976	16980	16905	9344	5008	7246	11492	9831	1563	1993	3764	6162	6349	1856	108	330	786	2097	5044	2521	746	220	87	9	3840	1047	300	162	31	0	2723	1158	613	229	37	11	4	0	0	3193
rotifer_0.0_4x_MiSeqv3L250R.hist	85896960	3325412	621709	242768	125275	76843	62714	56021	35768	19437	22672	25618	14324	7917	4498	6508	10323	13780	3486	1896	1229	743	3532	6866	4161	2311	520	166	54	26	2537	5073	2028	233	73	3	0	0	489	4196	1397	571	302	112	17	4	1	0	0	3706
rotifer_0.001_1x_MiSeqv3L250R.hist	84792473	3525787	480972	206220	115167	72044	117920	58423	23003	11730	7871	8894	12364	20414	25086	7980	4599	1915	303	453	855	1399	6646	12922	759	420	94	29	8	3	0	0	2217	6652	5069	315	89	47	8	0	0	0	0	0	0	0	0	0	0	6858
rotifer_0.0_2x_20.hist	86497678	3787742	724342	267192	150266	94365	105665	51914	20440	17805	20768	23467	20969	11590	5996	4827	7656	10219	9281	5052	3276	1022	442	544	1163	3721	8855	2850	949	473	139	40	15	0	0	363	6123	3338	666	36	11	3	0	0	0	0	0	0	0	6087
rotifer_0.0_4x_23.hist	85885005	3332154	604463	245583	116202	73623	72077	64385	25350	24735	28852	21111	8104	8889	11028	12384	7138	2973	2086	5134	9697	3708	1605	468	756	2418	5756	2311	769	383	112	32	2602	3738	1188	73	20	9	0	2892	963	393	208	77	11	220	1935	644	213	933
rotifer_0.001_2x_20.hist	87094964	3496343	685734	252141	141366	88629	87750	43112	18185	20803	24265	27418	18942	10470	5417	3596	5704	7613	10393	5657	3668	1145	495	458	977	3128	7443	2989	995	496	146	42	15	0	0	1967	4893	2668	532	28	8	2	0	0	0	0	0	0	0	5260
rotifer_0.001_2x_25.hist	85978783	3049424	554876	227001	109532	67693	52375	46785	53997	27537	13332	6820	9481	15653	19421	9231	5320	2216	804	1978	1553	2541	12071	7521	441	244	54	16	4	1	1144	2287	4604	530	167	9	1	530	5173	286	94	37	19	6	0	0	0	0	0	4239
rotifer_0.01_4x_HiSeq2500L150R.hist	92196934	2982978	420647	176134	91724	54861	33418	29851	40959	20888	10112	4986	6690	11046	13705	4359	2512	1045	1644	4046	5836	1822	788	313	669	2141	3371	1084	360	179	52	14	4153	478	151	8	1	0	1197	1419	472	192	101	36	5	0	0	0	0	2868
rotifer_0.0_8x_20.hist	85442633	3314991	610003	243581	118446	74717	81486	40034	30839	35279	22157	12886	17914	9902	7542	10913	7411	3087	6407	5827	3778	1564	7429	2172	555	1777	3195	1028	341	1238	3824	1135	453	51	15	2618	2098	1143	227	11	2	1011	1505	563	92	29	12	3	0	3059
rotifer_0.0_8x_HiSeq2500L150R.hist	85769968	3443153	616151	249432	119478	75428	81798	49981	24380	27890	31590	15578	8437	13931	7684	7848	12448	5185	1499	3690	6970	5201	2252	658	1114	3563	3944	1269	422	210	1414	2828	3063	352	111	5	0	2269	2620	144	47	18	8	2	1851	803	359	118	38	1428
rotifer_0.001_1x_novaseq_profR.hist	86729406	3503625	693885	252511	143218	90514	83326	74433	47314	24129	11681	5760	6239	10300	12779	18492	10659	4440	705	933	1762	2884	13699	4375	256	141	30	8	1	0	0	0	2808	8424	2679	166	46	24	3	0	0	0	0	0	0	0	0	0	0	6980
rotifer_0.0_2x_25.hist	85511990	3188955	579122	237261	115042	71005	54402	48596	56791	28962	14021	7887	10964	18103	19905	6332	3649	1519	1475	3631	6859	10771	4666	1364	79	242	575	1534	4019	2008	1224	2448	978	111	34	1	0	0	2028	3040	1012	413	218	81	12	3	0	0	0	4977
rotifer_0.01_4x_25.hist	90684698	2115811	414383	159722	81060	50612	40597	20496	30959	23275	11268	5556	7724	12752	7241	2303	2655	3543	5650	3075	1993	622	2111	2716	403	1290	3070	1861	619	308	90	25	9	0	4111	558	159	86	16	0	0	0	1746	654	108	35	14	3	491	798
rotifer_0.01_8x_25.hist	90379000	2087879	410144	158755	79266	49654	42545	26630	30644	15627	11296	12764	9819	5427	5046	7302	4549	2100	4421	2406	1559	1013	4814	1654	171	548	1305	2481	826	412	571	1141	823	942	298	17	4	2180	435	23	6	1	1120	454	74	23	9	2	0	1565
rotifer_0.01_2x_novaseq_profR.hist	90639648	2017789	413157	155803	84827	52269	37185	18268	18717	21411	24975	12316	4727	2891	3586	5188	8229	7533	1197	650	421	380	1804	3506	4155	2307	520	166	54	26	639	1278	3198	368	116	6	0	0	0	0	1473	1297	687	256	41	12	4	0	0	1627
rotifer_0.01_1x_23.hist	89610336	1900023	420828	152733	85943	53987	66250	43603	17167	8754	6352	7177	9978	16474	12089	3845	2215	922	243	597	1127	1844	8760	2562	149	82	17	4	0	0	3568	4701	1879	215	67	3	0	0	0	0	0	0	0	0	0	0	0	0	0	4925
rotifer_0.001_8x_25.hist	86046698	2931465	587394	226385	114245	71601	52540	46932	30965	29926	20441	11820	16433	14177	7335	4343	6887	9194	1779	4378	6303	1968	1350	2624	4101	2277	513	436	2639	1318	1111	2221	1526	175	54	240	2671	1456	290	15	4	807	1728	647	106	34	14	3	859	1639
rotifer_0.01_4x_20.hist	91530466	2305498	442575	167174	90339	55401	30175	26954	37785	19269	9328	6118	8505	14042	7265	2310	2607	3479	5607	3052	1978	617	871	1692	3616	2914	657	210	69	33	1430	2859	1530	175	54	2	0	0	0	1025	1442	590	312	116	18	5	1	0	0	1925
rotifer_0.0_8x_25.hist	85418132	3036595	612000	234890	119942	74651	69356	37180	44026	24488	19600	22147	8501	10532	13067	7648	4408	3795	7988	5146	3337	4313	3559	1040	1177	3767	2664	857	284	1813	3417	1014	404	45	2079	970	277	150	1792	1339	445	181	95	1168	1035	344	153	50	15	1544
rotifer_0.001_4x_novaseq_profR.hist	85931580	3197442	573733	231265	111566	70465	76391	49197	22184	25377	29601	18018	6916	10203	12658	9151	5274	2196	4623	8304	5385	1681	727	1380	2949	6400	1444	464	153	75	967	1933	4302	495	156	8	1235	672	133	6	1083	1802	955	357	58	18	7	1	0	3275
rotifer_0.0_2x_23.hist	85648132	3301415	625959	242720	123402	77123	74306	66376	29726	15159	17681	19979	27411	15152	7839	2493	1683	2246	4728	11638	10632	3321	1438	419	23	54	128	342	8726	4362	1291	382	152	16	4	0	0	0	5039	1180	392	159	83	30	4	0	0	0	0	4916
rotifer_0.001_2x_novaseq_profR.hist	85892179	3131692	588118	228686	121857	74026	39145	34966	52817	35550	17211	8487	8295	13695	16991	10099	5821	2424	1167	2872	5424	7927	3434	1003	142	456	1084	2890	4890	2444	723	213	84	8	1	0	0	1765	5966	330	109	43	22	7	0	0	0	0	0	4506
rotifer_0.0_8x_novaseq_profR.hist	85413267	3107142	611867	237564	119215	74755	57367	41203	45536	23222	19092	21574	12148	8756	10863	6841	9573	3987	2762	6799	6914	2159	3507	2125	3066	1702	383	122	4235	2992	885	262	103	10	3901	967	277	150	74	2396	797	326	172	63	1355	450	201	66	21	1991
rotifer_0.0_1x_23.hist	85779674	3610476	692822	255756	144261	90741	99267	70018	27568	14059	9423	10647	14802	24440	20001	6363	3667	1526	284	700	1321	2162	10271	14665	861	477	106	33	10	4	0	0	5108	5617	1786	110	30	15	2	0	0	0	0	0	0	0	0	0	0	9157
rotifer_0.001_1x_25.hist	85075713	2697378	491460	205505	106564	63429	29798	26617	40204	45993	30913	15244	5851	3233	2279	3296	5228	6979	14692	9980	6472	2021	875	255	14	6	0	0	0	0	1139	2277	11937	1376	436	26	6	2	0	0	0	0	0	0	0	0	0	0	0	6137
rotifer_0.01_8x_HiSeq2500L150R.hist	90458807	2349170	411243	167326	79206	49940	55879	28084	21677	24294	11761	7823	10876	9548	4940	2627	4167	5562	4662	2537	1644	513	1785	3470	2322	1289	290	92	1178	1078	2483	737	293	32	9	0	1353	1779	354	18	5	1	0	285	1170	389	173	56	17	870
rotifer_0.0_1x_20.hist	87246697	3363034	754043	267074	145080	92509	60392	53946	81486	41557	20119	9921	3808	3566	4424	6400	10152	13551	13880	7556	4900	1530	662	192	10	4	0	0	0	0	10148	7857	3142	361	114	6	0	0	0	0	0	0	0	0	0	0	0	0	0	8196
rotifer_0.01_8x_MiSeqv3L250R.hist	90227929	2195603	413074	162268	79790	49983	44497	25863	30243	15422	10279	11614	11501	6357	4155	6011	6784	2825	931	2292	4328	2011	870	1192	2546	2040	459	548	1890	944	278	227	1770	203	63	1102	1074	585	116	5	0	0	1598	657	108	35	14	3	0	1070
rotifer_0.0_4x_novaseq_profR.hist	85387999	3298547	604255	242605	115759	73256	73447	62261	24514	22190	25883	14484	19000	10502	6233	9019	8381	3491	3161	7781	5046	1576	1975	3841	3334	1851	417	133	412	5777	1910	566	225	25	6	3743	1075	585	116	1200	747	305	161	59	8	1	2654	912	303	180
rotifer_0.001_4x_HiSeq2500L150R.hist	88708641	3598563	673051	254951	138651	85376	49981	25511	38534	44082	25728	12687	5732	9464	11742	13605	7842	3266	1185	2917	5510	9020	4014	1173	426	1364	3246	1044	347	172	2323	4645	2131	244	76	3	0	0	158	3589	1195	488	258	95	14	3	0	0	0	4394
rotifer_0.0_4x_20.hist	86755578	3578025	647635	251803	133987	81314	57018	50933	47976	24467	16029	18112	20345	11245	5818	8036	12745	6605	1049	1968	3717	6085	7536	2204	128	70	14	3	7396	4109	1216	360	143	15	3	0	0	5969	1192	65	20	7	2	0	0	0	994	2511	836	500
rotifer_0.0_2x_novaseq_profR.hist	85477365	3152079	576428	235767	113678	70736	63448	56676	42407	21626	12252	13844	19247	21518	11134	3541	2040	1495	3148	7748	12614	3940	1706	498	247	792	1884	5025	3313	1655	489	144	56	5	0	0	2451	5543	1107	60	19	6	2	0	0	0	0	0	0	4528
rotifer_0.0_1x_HiSeq2500L150R.hist	85731017	3579345	593766	230033	130307	82149	98708	88174	44989	22943	11107	5477	3774	6231	7730	11185	17742	23684	5939	3232	2096	654	282	81	3	1	0	0	413	5785	9380	2786	1113	127	39	1	0	0	0	0	0	0	0	0	0	0	0	0	0	9743
rotifer_0.01_2x_20.hist	91468365	2155188	442397	164593	90547	56151	43410	21327	13399	15327	17878	20201	12764	7055	3649	1160	932	1243	2617	6442	7771	2427	1050	306	133	427	1015	2706	2502	1250	369	108	42	3	0	0	2132	2592	517	27	8	2	0	0	0	0	0	0	0	2786
rotifer_0.01_8x_novaseq_profR.hist	90321814	2100411	413619	159465	80554	49924	51658	27961	20766	23535	11394	7908	10994	8826	4566	3646	5783	4598	1177	2897	3120	974	2149	2826	347	1110	2151	691	229	1974	1082	320	335	1005	318	18	1035	1151	229	11	2	163	1103	412	67	21	8	56	993	594
rotifer_0.001_2x_23.hist	86105463	3182405	616084	234089	126231	77304	61807	55211	43395	22130	10714	10991	15281	21628	11191	3559	2051	2137	4498	11073	7181	2243	971	486	1039	3324	6590	2121	706	352	103	29	10	0	0	2963	3894	2123	423	22	6	1	0	0	0	0	0	0	0	5256
rotifer_0.0_2x_HiSeq2500L150R.hist	87505498	3520206	678694	257431	131703	83249	82778	73944	38377	19571	9475	8739	12149	20060	24853	7906	4557	1897	432	1064	2009	3289	15624	4570	267	147	32	9	2	0	7831	2874	1148	131	40	1	0	0	0	3191	2387	977	517	193	31	9	3	0	0	4068
rotifer_0.0_1x_25.hist	86481321	3706106	713598	264025	148111	92886	109505	54633	21510	12323	14373	16241	22578	21841	11301	3594	2071	1225	2578	6344	11983	9605	4161	1216	70	38	7	1	0	0	0	0	11322	3463	1100	67	18	9	0	0	0	0	0	0	0	0	0	0	0	7874
