sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50	genome_length
rotifer_0.0_8x_25.hist	85374665	3112823	612665	237008	119375	74892	58827	37969	46872	23904	21156	21496	8251	10978	13620	4572	5570	7435	7100	3864	2505	2936	6487	1897	875	2800	2153	692	2734	1366	403	119	3882	446	141	564	2043	1113	221	11	2	1924	1170	437	466	350	156	51	16	2366	99221726
rotifer_0.001_1x_20.hist	86534002	4355991	555849	236639	131584	82114	113416	55722	21939	11188	7092	8013	11140	18394	22821	20315	11710	4878	775	420	272	84	73	141	302	966	2298	6128	8966	4482	1327	393	156	17	2661	165	46	24	3	0	0	0	0	0	0	0	0	0	0	8702	102106333
rotifer_0.001_2x_23.hist	86393449	3265079	634648	238128	132114	82337	62524	30718	31108	35587	29860	14725	5652	9332	11578	14719	8484	3534	1079	2657	5018	8214	3558	1040	349	1116	2655	4806	1601	799	235	69	26	2	0	2219	3752	2045	408	21	6	1012	536	200	32	9	3	0	0	4368	99861166
rotifer_0.0_4x_MiSeqv3L250R.hist	85773963	3356655	604062	245877	116547	73669	76991	48906	26237	30014	25065	12360	12071	19930	10312	3280	3811	5087	10709	6861	4449	1389	601	931	1989	6365	3908	1257	418	208	207	414	4047	465	147	8	1	4962	1654	90	29	11	4	937	155	50	21	6	1	3868	97667591
rotifer_0.01_8x_novaseq_profR.hist	90294610	2085929	410265	158424	79404	49697	38516	34405	23142	14846	17317	8943	7499	9397	4862	3666	5814	5347	858	2111	3987	2394	1036	889	1900	2939	662	212	179	2516	1116	330	131	14	1643	1074	307	166	32	803	266	108	63	1231	204	67	29	8	1	1348	99836680
rotifer_0.0_1x_23.hist	85266876	3045314	567824	233111	113834	68679	28101	25102	37916	43375	47999	23671	9087	5022	2597	3758	5960	7956	9258	5039	3267	1020	2859	5559	5023	2789	628	201	66	32	8	1	1624	4873	6192	386	109	58	10	0	0	0	0	0	0	0	0	0	0	7358	97989333
rotifer_0.001_8x_25.hist	86013610	2937391	585387	226156	114725	71817	51204	45739	40264	20533	23951	19417	7453	10461	12979	7795	4492	3826	8055	4783	3101	1030	4894	4258	294	940	2236	3371	1122	560	179	357	4351	500	158	8	1	3320	1105	60	19	6	788	1692	281	92	40	12	3	2339	99182549
rotifer_0.001_8x_20.hist	86273311	3074126	596986	233082	115531	72644	72756	35745	34217	30719	20714	19036	7307	11018	13670	6767	3899	4191	8822	4802	3113	1013	4813	4352	255	640	1522	4060	1840	919	271	79	3593	413	130	7	2324	1882	375	19	5	278	2192	821	135	44	18	5	0	2570	97676507
rotifer_0.001_4x_20.hist	87502655	3402259	640219	243178	132233	81417	47642	25872	39080	43732	21173	10441	8373	13824	16562	5268	3036	3249	6840	8109	5259	1642	710	1271	2716	6973	1573	505	167	82	1021	2041	4067	468	147	8	1	0	3631	1603	533	217	114	41	5	0	0	0	2598	1558	99363339
rotifer_0.0_2x_MiSeqv3L250R.hist	85546242	3097790	547019	227085	115075	69251	42834	38262	57795	33322	16133	8148	11327	18703	19649	6251	3602	1500	772	1900	3588	5873	12719	3721	217	120	26	7	39	545	6204	1842	735	83	25	0	0	3158	3920	216	71	28	13	4	0	0	0	0	0	5003	97113040
rotifer_0.01_8x_25.hist	90376094	2101673	415447	159667	80265	50217	36477	32583	26901	13942	16262	8019	9995	8682	4492	4081	6473	4935	853	2099	3965	2459	1064	400	855	2737	2349	755	250	124	2642	890	355	39	11	1966	564	306	60	2	734	300	158	58	271	660	295	97	31	991	99708171
rotifer_0.01_4x_MiSeqv3L250R.hist	90882621	2141387	406174	160829	77232	48721	54287	36726	14558	16653	19425	10968	4832	7978	7103	3141	4982	6650	2118	1152	746	1056	5019	4408	258	209	497	1326	441	219	1325	2650	1151	131	40	1	0	0	136	2447	814	332	175	64	9	2	0	0	0	1944	98618704
rotifer_0.01_4x_novaseq_profR.hist	90157854	2221851	405260	161876	77739	48899	52075	25584	20632	23602	12251	7513	10445	9868	5105	2825	4480	5980	2942	1600	1037	507	2409	4684	1375	763	171	54	194	2718	2502	742	296	33	9	0	0	2638	549	29	8	2	0	0	733	1045	467	154	50	545	99957622
rotifer_0.0_1x_MiSeqv3L250R.hist	86029392	3037016	572064	234869	114723	69884	42057	37568	56747	55285	26767	13199	5066	2799	1998	2890	4584	6119	12881	14551	9437	2948	1276	372	20	10	1	0	0	0	854	1708	12243	1411	448	27	6	2	0	0	0	0	0	0	0	0	0	0	0	7820	97906793
rotifer_0.0_1x_HiSeq2500L150R.hist	85731017	3579345	593766	230033	130307	82149	98708	88174	44989	22943	11107	5477	3774	6231	7730	11185	17742	23684	5939	3232	2096	654	282	81	3	1	0	0	413	5785	9380	2786	1113	127	39	1	0	0	0	0	0	0	0	0	0	0	0	0	0	9743	97974125
rotifer_0.01_8x_17.hist	90717924	2355900	422921	169495	81423	51260	59859	33417	16045	18354	20403	10061	4750	7843	8098	2900	4600	6140	1513	1327	2506	4103	3292	962	156	500	1189	3171	1303	650	191	55	689	2067	656	40	10	4	1380	194	63	25	1082	1027	170	55	23	6	1	0	89316705
rotifer_0.0_2x_30.hist	85241123	3285726	612272	236808	128647	79163	52513	25799	31295	35801	35757	17633	6769	5220	6475	9370	14861	8768	1393	1010	1906	3120	11588	3390	198	109	23	6	478	6696	2685	796	317	35	10	0	0	0	7219	400	132	53	27	9	0	0	0	0	0	4131	100112564
rotifer_0.01_8x_30.hist	90395464	2046781	410592	157349	79976	49797	50150	24638	26551	20409	9880	11164	11035	6099	4601	6657	4947	2060	3929	2138	2265	3170	1372	484	1034	3308	1373	441	146	607	2596	770	307	34	102	1672	479	260	336	736	244	99	51	1002	411	136	60	19	5	1235	100212924
rotifer_0.001_1x_17.hist	90792850	3790681	844872	296659	158123	101069	53771	48032	72552	52312	25327	12490	4794	3620	4490	6497	10305	13756	9390	5111	3314	1034	447	129	214	685	1630	4348	10523	5260	1557	461	183	20	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11577	100699784
rotifer_0.0_8x_30.hist	85535212	2984318	610971	233362	121381	74825	67317	50895	28403	30686	24835	12247	14496	11083	13751	4374	5296	7069	6952	3784	5265	3455	1496	1598	3414	4095	923	296	282	3947	1896	562	223	24	3242	201	56	30	3635	200	65	26	12	924	1300	432	192	63	20	1907	99905457
rotifer_0.001_4x_17.hist	90333603	3809817	719212	266875	148280	92491	77552	38101	20172	23076	26916	30415	15195	8399	4345	5520	8756	11688	3886	2115	3810	6236	6656	1946	113	62	13	3	667	9349	2769	821	327	36	10	0	0	0	66	4438	1478	604	320	119	18	5	1	0	0	3789	101392752
rotifer_0.001_8x_30.hist	85976332	3013873	588478	227605	116515	72198	59988	49314	27707	31696	23078	11380	13137	14945	7732	4104	6509	8689	5802	3158	2738	4481	3295	1097	2345	3389	764	245	3414	1706	504	148	3017	1315	417	25	6	2089	1405	77	24	9	1634	1397	231	76	33	10	2	2158	100179299
rotifer_0.01_4x_17.hist	94209990	2535402	508364	185902	103202	64343	53266	26169	16901	19333	22551	15220	5842	3228	3173	4591	7282	9720	3861	2101	1362	424	631	1226	2619	4164	939	301	99	48	196	391	5227	602	190	10	2	0	0	0	1504	913	483	180	29	8	2	0	0	2631	101535397
rotifer_0.001_2x_17.hist	90200468	3911507	784664	283272	158947	100229	91870	79179	31176	15898	8067	9114	12671	20921	24472	7785	4487	1868	809	1992	3763	6159	12194	3567	208	115	24	7	1	0	0	0	12320	2629	835	51	13	6	0	0	0	0	0	0	0	0	0	0	0	7913	101648236
rotifer_0.01_2x_30.hist	90329240	2017749	400291	152994	82147	50163	29781	17411	26299	30085	15890	7835	4178	6897	8557	4246	2447	1422	2993	7150	4637	1448	626	182	108	346	824	2197	3151	1574	465	137	53	5	0	0	782	3133	625	33	10	3	0	0	0	0	0	0	0	2978	99793931
rotifer_0.001_1x_30.hist	85876226	3145373	627148	230072	130531	82358	84325	75325	32016	16327	7904	6378	8867	14640	18164	16687	9618	4006	636	345	373	609	2896	5630	9554	5307	1197	384	127	62	17	4	0	0	0	6009	1965	1070	213	10	2	0	0	0	0	0	0	0	0	6994	98711463
rotifer_0.01_4x_30.hist	90534938	2091481	424308	159390	85692	52375	44839	39437	15527	17410	20056	9890	3796	6267	7774	6245	3599	2114	4450	4738	3072	959	414	552	1179	3774	1350	433	143	70	3025	1426	569	64	19	0	0	1990	1682	92	29	11	4	0	0	463	769	255	84	819	100395165
rotifer_0.01_1x_17.hist	93674668	2513616	515063	190161	103806	64071	47704	23436	9227	5390	6286	7103	9874	16303	20227	11151	6427	2677	424	230	148	45	18	4	0	1	2	6	10697	5347	1583	469	186	20	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6153	99428983
rotifer_0.001_4x_30.hist	85975004	3063497	566715	229223	109317	69133	72869	56360	22191	22953	26773	22871	8779	6208	7701	11144	9325	3884	6341	3451	2238	1193	5669	4581	418	1337	3182	1023	340	169	4642	1378	550	62	18	0	1385	3292	657	35	10	3	0	1531	1214	403	179	58	18	2214	100284644
rotifer_0.01_2x_17.hist	94722132	2452470	549387	193629	104094	66131	46502	41538	45226	23064	11166	5505	3194	5273	6542	9465	13151	5478	870	473	305	94	220	427	912	2918	6945	2969	988	493	145	42	15	0	0	1746	1720	937	186	9	2	0	0	0	0	0	0	0	0	4715	102109287
rotifer_0.0_8x_17.hist	86137230	3479703	651618	261133	127456	80790	82365	51668	24581	28120	32590	16071	7321	12087	14996	7729	4454	5945	7688	4184	2738	4482	5767	1686	227	725	1726	4603	3389	1693	500	147	58	5	321	5037	1447	788	156	7	1	0	0	0	0	0	0	0	0	58495	86716972
