sample	moss_0.001_1x_20	moss_0.001_1x_23	moss_0.001_1x_25	moss_0.001_1x_HiSeq2500L150R	moss_0.001_1x_MiSeqv3L250R	moss_0.001_1x_novaseq_profR	moss_0.001_2x_20	moss_0.001_2x_23	moss_0.001_2x_25	moss_0.001_2x_HiSeq2500L150R	moss_0.001_2x_MiSeqv3L250R	moss_0.001_2x_novaseq_profR	moss_0.001_4x_20	moss_0.001_4x_23	moss_0.001_4x_25	moss_0.001_4x_HiSeq2500L150R	moss_0.001_4x_MiSeqv3L250R	moss_0.001_4x_novaseq_profR	moss_0.001_8x_20	moss_0.001_8x_23	moss_0.001_8x_25	moss_0.001_8x_HiSeq2500L150R	moss_0.001_8x_MiSeqv3L250R	moss_0.001_8x_novaseq_profR	moss_0.01_1x_20	moss_0.01_1x_23	moss_0.01_1x_25	moss_0.01_1x_HiSeq2500L150R	moss_0.01_1x_MiSeqv3L250R	moss_0.01_1x_novaseq_profR	moss_0.01_2x_20	moss_0.01_2x_23	moss_0.01_2x_25	moss_0.01_2x_HiSeq2500L150R	moss_0.01_2x_MiSeqv3L250R	moss_0.01_2x_novaseq_profR	moss_0.01_4x_20	moss_0.01_4x_23	moss_0.01_4x_25	moss_0.01_4x_HiSeq2500L150R	moss_0.01_4x_MiSeqv3L250R	moss_0.01_4x_novaseq_profR	moss_0.01_8x_20	moss_0.01_8x_23	moss_0.01_8x_25	moss_0.01_8x_HiSeq2500L150R	moss_0.01_8x_MiSeqv3L250R	moss_0.01_8x_novaseq_profR	moss_0.0_1x_20	moss_0.0_1x_23	moss_0.0_1x_25	moss_0.0_1x_HiSeq2500L150R	moss_0.0_1x_MiSeqv3L250R	moss_0.0_1x_novaseq_profR	moss_0.0_2x_20	moss_0.0_2x_23	moss_0.0_2x_25	moss_0.0_2x_HiSeq2500L150R	moss_0.0_2x_MiSeqv3L250R	moss_0.0_2x_novaseq_profR	moss_0.0_4x_20	moss_0.0_4x_23	moss_0.0_4x_25	moss_0.0_4x_HiSeq2500L150R	moss_0.0_4x_MiSeqv3L250R	moss_0.0_4x_novaseq_profR	moss_0.0_8x_20	moss_0.0_8x_23	moss_0.0_8x_25	moss_0.0_8x_HiSeq2500L150R	moss_0.0_8x_MiSeqv3L250R	moss_0.0_8x_novaseq_profR
moss_0.001_1x_20	0.0	0.0	0.0	0.0018683337319528657	0.0	0.0005817701325035698	0.00043538744411513114	0.0008479755800991936	0.0012095745966361666	0.0005731080532214941	0.000579755614792634	0.001450757599262378	0.0011860949296630889	0.0020406302373274163	0.0023874770335961582	0.0008848341372559143	0.0015933019536485912	0.002357877934859871	0.0020326690068236336	0.0023639138082565355	0.0025740627587787102	0.001863479275152265	0.0032905551586935983	0.002523208624469215	0.010677287315948632	0.010944758316960991	0.010954119264457702	0.010405413622948837	0.0102932760659486	0.011306466555399373	0.011541580278399697	0.011736289660658183	0.012485882259100241	0.011175701190365558	0.011485902697294586	0.012328820209168428	0.012155320935289945	0.012775222572243197	0.013114730480591197	0.01149973775254866	0.012639379777763514	0.013307098684655802	0.012286695322681807	0.012888874077081615	0.013033661313459878	0.01179889270213921	0.01314373291334175	0.013151013721413064	0.0010803768383620019	0.0018351477044013902	0.0016305284949543562	0.0021975790588024714	0.0016105475488791443	0.0018602074029324086	0.0018693837072451612	0.002541494075247472	0.002863082190269909	0.001673950449960748	0.0018702514366268912	0.0030500561185656666	0.0026748502518156767	0.00376801013096826	0.003946865574173083	0.0022693460460289777	0.003533826799749626	0.004182619121573198	0.003278892341343772	0.003686169444994827	0.004100535316727374	0.0032263637923499525	0.004749673725347993	0.004315268947850056
moss_0.001_1x_23	0.0	0.0	0.0	0.0021022193237793673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000504250133744762	0.0006537007234361037	0.0008400608874511026	0.0	0.0	0.0007130015564090067	0.0013550959870486097	0.0011822108362626595	0.0011806393493510382	0.0014001014764026811	0.0021816604052271186	0.0010068173140238322	0.010902617342743868	0.010994544900818283	0.011232229095877198	0.011235380347065395	0.01091204274171974	0.011437642941831689	0.01181125927357684	0.011810988792970314	0.012519172844157891	0.011530923175516062	0.011750378994623075	0.012315510822879142	0.012368743227404163	0.012612601088707443	0.012906421996885766	0.012120911658911243	0.012763450162782252	0.01307470880506693	0.013066377903078982	0.013122139610636862	0.013086226734308353	0.012773293734575003	0.013877546242451409	0.013163596202674125	0.0011651545770887492	0.0013848497318667452	0.000946563759064129	0.0023028273874101763	0.0009884375033379785	0.0011854246312164422	0.0013800892434771412	0.001356580867450481	0.0018282532354739886	0.0016686772823078287	0.0012224057436796833	0.001882844994019805	0.002013832250599908	0.0024142409118395295	0.002547705177372044	0.0019555531198873276	0.0023647518017435747	0.0027900102039231183	0.0029636941938689194	0.0027527377817370365	0.0030255140843812338	0.0028729161949785143	0.003877636705441096	0.0029068304146856816
moss_0.001_1x_25	0.0	0.0	0.0	0.0019638639855240475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007476786494415282	0.0007982478290039904	0.0006256014110245151	0.0	0.0007585937640657538	0.001394406565463013	0.0011566944066423292	0.0011065221922808	0.001328170825293269	0.0019213808073417654	0.0009261468052006056	0.010697402667986933	0.011084941603746944	0.01124250412641327	0.011019413747512885	0.010634033480756937	0.01116059227078163	0.011375707902290724	0.011622329677461485	0.012067030769099006	0.011349874921857128	0.011304918100717131	0.011916013737808154	0.011953191593955009	0.012160533817690689	0.012442675940869249	0.011662990483897386	0.012139670757613224	0.012625279765209017	0.01238447528537367	0.01254852086359248	0.012445046185998211	0.012052120495371051	0.012906087641054281	0.01252700443367395	0.0007576759884306387	0.0010803748595954543	0.0009042999105970226	0.002156408146879339	0.0008526554072969403	0.0009302148593745248	0.00146028547633561	0.0013956374219699845	0.001629798014481017	0.0013749730761654275	0.0008914931219482158	0.00185061837163397	0.0018820113022928616	0.0024121995125790554	0.0025198926896483937	0.0018842129525633406	0.002061977131971269	0.0026441323970546604	0.0028078841191616845	0.002563507042319717	0.0028007058749988426	0.002891428555491757	0.0033756378352739996	0.002741304265592796
moss_0.001_1x_HiSeq2500L150R	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009588667191843047	0.0	0.0	0.0013559119968103428	0.0027336687587480707	0.004830896284455079	0.005497716274909191	0.0010127112343129387	0.0032303257390226586	0.005662897191978339	0.0067744690441766285	0.008043653715912664	0.008742240243444426	0.005232754172724281	0.008092400955564646	0.0088340476652052	0.007696932264062305	0.008485849798502235	0.009064379027355607	0.007009267172643272	0.007953482983932185	0.00943392639067526	0.010937640080352527	0.01262946045738188	0.013498687518142944	0.009683648823401886	0.011004219859770594	0.01352596767501468	0.014888432939551026	0.016727823456113546	0.01780879218586706	0.013339783662344248	0.01558368371451364	0.01827122325427086	0.018601605424861813	0.020182256354828485	0.02088299863349429	0.01723426892751275	0.019836664844559645	0.021183424121148747	0.0	0.0	0.0	0.0	0.0	0.0	0.0008849948222466436	0.002183163550771113	0.0028603199628317783	0.0	0.0008041565454322261	0.0030638309590230064	0.004332118202365811	0.006652633075947496	0.007333889984740665	0.0026087368644076674	0.005120024033100815	0.007689995782893549	0.008520368361815625	0.009657767399432096	0.010552091198004472	0.006751056817715682	0.009830177348360027	0.010968111627320698
moss_0.001_1x_MiSeqv3L250R	0.0006327873605484845	0.0	0.0	0.002438578703075203	0.0	0.0	0.0	0.0	0.0	0.0006680227519922597	0.0	0.00046379688984513604	0.0008732352080207052	0.0008418817602022607	0.0009355850610923419	0.000618058129966543	0.0007252814422432416	0.0008251522002587522	0.0017707342196537316	0.0013370390018518667	0.0009340008543864963	0.0017814567172076323	0.002550665207832204	0.0006864646346131691	0.011213274874931685	0.011389793458242418	0.011425644704332992	0.011635581124773553	0.011314159859515886	0.011664765082773908	0.01198156188538264	0.011961342256925292	0.012692721728215861	0.011845626249643944	0.012152147185780877	0.012495389856079646	0.012167669625163425	0.01242257098631718	0.012681022814607748	0.012049247859725887	0.012410157063276734	0.012794835067701717	0.012729505638407766	0.012475909672038203	0.01249575017061205	0.012814518940549698	0.013594388568143132	0.012521721435187986	0.001390836069895178	0.001831744772376676	0.0014121919282458256	0.002654299487481886	0.001653261676914647	0.0014430740379379786	0.0017718359520594287	0.0018478150553395563	0.0020733262383925075	0.001954801632250552	0.001737578428759766	0.002240502622953418	0.0023424495959452757	0.0026626814629497884	0.002714773017334554	0.0023025197346952316	0.0024920498663019595	0.002878629292971527	0.0030399219066786815	0.002663768522229928	0.002558206992148121	0.003453479817807383	0.004075444232534956	0.002697803725139527
moss_0.001_1x_novaseq_profR	0.0005140174090866695	0.0	0.0	0.002323404231633489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005262965973619828	0.0005169035973986591	0.0	0.0	0.0	0.0011996515734856755	0.0009504738689467138	0.000959273712830814	0.0011909704433630502	0.0016051670319355696	0.0006349772472929528	0.011425896644722001	0.011462712142061014	0.011389669514734966	0.01155813439573515	0.01102584760290338	0.011480460100873965	0.01182666225995937	0.011946545721358441	0.01242712736921248	0.011950400326268637	0.01169127783243127	0.012444655988031938	0.012563077473619236	0.01282518597678475	0.012921552261263087	0.012058393990360634	0.012529880340013311	0.013167848263356536	0.013021266199810609	0.013183022031728353	0.013096704099339088	0.012630318772398872	0.013580632595347664	0.013207445148011893	0.0009528589538717938	0.0013419016573702448	0.0008158947602464008	0.0022919545388817558	0.0009883363926947138	0.0010367940486265062	0.0014952398817129591	0.0013399987544269445	0.0016376497190510799	0.0015433057022191349	0.0008375646281192865	0.001571281706378961	0.0019536999293551923	0.0022503971812377105	0.0022601525772999527	0.001502165886249688	0.0018199764625259477	0.0023806289388124645	0.0028400036639948945	0.002495628641475096	0.002711865865322545	0.0028466394278765434	0.0033121535412026864	0.0026751949985195493
moss_0.001_2x_20	0.0007284960922428449	0.0	0.0005108084529080457	0.0023425652737733703	0.0	0.0006414223886523851	0.0	0.0006296633209355154	0.000877001282405658	0.0	0.000713134282907324	0.00101221989662699	0.0011095243759405517	0.0015208867387005484	0.0016594046794368954	0.0007617339022446102	0.0016658197757647188	0.0017072104024266177	0.0018445361468118278	0.001753432793371911	0.0018088286473016456	0.0014631962252556418	0.0031053694426877872	0.0016109446772229637	0.01125139601452253	0.011537135752519334	0.01174038244656788	0.011557841857776755	0.011466371525889963	0.012341885170891274	0.012063364894307059	0.012146002521225356	0.012839011285609665	0.011604388258147622	0.01209040467658712	0.012686121633962238	0.012256557514287182	0.01273229528174407	0.012936063286864355	0.012045178714537337	0.013269131724266785	0.013118393402631486	0.012398263823548656	0.012952852336950602	0.013001488556784385	0.012193995886119443	0.013533496037064186	0.01303253097795147	0.0016513848898975976	0.0019672132874348	0.0015994991155280538	0.0027907381108702076	0.0018415344385065621	0.001820670332149338	0.0019443538553002586	0.002165792882357781	0.002589744617285882	0.002039927241882564	0.001957204896949087	0.0028067274090229403	0.0024945275118880843	0.003185201141234191	0.003375388668078588	0.0022912035224670144	0.003345493692546745	0.003553431420884693	0.0030580082084047766	0.003282968031475424	0.0033650153950754063	0.003070722380629671	0.004667832286929409	0.003420170291938815
moss_0.001_2x_23	0.0	0.0	0.0	0.0022141745551456896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000545917592279965	0.0008779444248703064	0.001048550482115475	0.0	0.0006691123586570052	0.001020099579916885	0.0015197617073368674	0.0014308072303507423	0.0014155163983860244	0.0013372210707782916	0.0025774588927294615	0.0012091936967171687	0.011509208169202137	0.011657214593231536	0.011805736338696136	0.011862864184412052	0.01124077114194039	0.012138921686129678	0.01194819022167518	0.012363837889000088	0.012749921577130778	0.011981162784135682	0.011976222197057667	0.012674126177523585	0.012622753688948565	0.01292803411117985	0.01317373505250188	0.012394817014751099	0.013047178919847522	0.013416879218454575	0.0133317108228116	0.013428761152417115	0.013462249674221036	0.012962991809803101	0.014085341882142128	0.01354011601302168	0.0013390839505137005	0.0016549924928095463	0.0011733277915807895	0.0025922530991498156	0.0015461392759275635	0.0015295164993999156	0.0016519400369884051	0.001640705443746595	0.0020504113641064145	0.001646195610838793	0.0013373641686034153	0.0021005016421998713	0.0022225075064107817	0.0027249402660711676	0.0029349759763049868	0.0018572656400324711	0.0026313424600126764	0.003037594126292386	0.003063562982389445	0.003126129678877791	0.0031346779656440467	0.003116172688017771	0.004225192088718492	0.0032253759312483314
moss_0.001_2x_25	0.0	0.0	0.0	0.0023637360981337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009234892920863112	0.000991829383046177	0.00047521746020799704	0.0	0.0009737751023428069	0.0017791768595694553	0.0016158918136256804	0.0015988362051718016	0.001783218006629099	0.0024149015211017816	0.0014017274910766045	0.011489913009327602	0.011735980319276933	0.011980831186400785	0.011982661014218167	0.011501840978541454	0.012141634558196784	0.012132217264362985	0.012388532345810284	0.012966497035909415	0.012046192204573758	0.012059413992352564	0.012783831895496233	0.012899690015701657	0.013216145883053749	0.013581175402499228	0.012535494455527412	0.013096036591996546	0.01372799410800025	0.01373893848174006	0.01377840703045423	0.013899788839513335	0.013506560763032603	0.014229614090328559	0.013836678429723111	0.0013566236354008582	0.001416680160765789	0.0011437165656672677	0.0027605560032124277	0.001477251442381595	0.001440956583975526	0.001548571529068118	0.0016942322712138577	0.001845766195196495	0.0018596796269192532	0.001246067096258108	0.002051121409448271	0.002239454291310205	0.0028621381242713855	0.002864966396108278	0.002075346272027727	0.0023977407449386774	0.0030607995919806207	0.0034669092314184146	0.0032475820229214817	0.0034184033172897687	0.0034883420012218943	0.0041508220264619925	0.003404197110075389
moss_0.001_2x_HiSeq2500L150R	0.001042344831073314	0.000995549583480606	0.0010035861261410406	0.002223156813549286	0.0007493178109980715	0.0011959067228030894	0.0007373432739301376	0.0014978133295558739	0.0019398342863402621	0.0	0.0014485928673196081	0.002221607905095955	0.0018915114658578569	0.002769639458328426	0.0031237131635638866	0.0009744366628364113	0.00259189146483046	0.003278235981817553	0.002556876487486723	0.0029910816770238992	0.003363667416596123	0.0020527289443477968	0.0043676120461285245	0.0032084753994479874	0.011272804458284073	0.011955575499922093	0.012432900645242443	0.011569586402891628	0.011645035907810136	0.012502744376482508	0.01222276742318059	0.012738898754635417	0.013688853595872914	0.011739696679151122	0.01286204799441213	0.013518820018082538	0.013061371955999388	0.013922050687742877	0.014395478823453501	0.012490644698188698	0.013946135626673191	0.014591441836597512	0.013212876619726668	0.014023589871107868	0.014498813868745105	0.012813276046103191	0.014856592942535085	0.0145858711706393	0.0018548844430958538	0.00238447403279732	0.002509379659025026	0.003085433488099832	0.002268590945081076	0.0026190272594376145	0.0025559340223876557	0.003072866236892458	0.0035871685478624767	0.0025571725512362306	0.0028813151016731106	0.003958719437390283	0.003312719127285964	0.004472532898939665	0.004845643457051831	0.002716261920109643	0.004409470463462705	0.0051152523685332515	0.0036251536550449062	0.004527450174776666	0.005014833966715525	0.003790240479744368	0.005900909167872935	0.005194488221450634
