sample	rotifer_0.001_1x_20	rotifer_0.001_1x_23	rotifer_0.001_1x_25	rotifer_0.001_1x_HiSeq2500L150R	rotifer_0.001_1x_MiSeqv3L250R	rotifer_0.001_1x_novaseq_profR	rotifer_0.001_2x_20	rotifer_0.001_2x_23	rotifer_0.001_2x_25	rotifer_0.001_2x_HiSeq2500L150R	rotifer_0.001_2x_MiSeqv3L250R	rotifer_0.001_2x_novaseq_profR	rotifer_0.001_4x_20	rotifer_0.001_4x_23	rotifer_0.001_4x_25	rotifer_0.001_4x_HiSeq2500L150R	rotifer_0.001_4x_MiSeqv3L250R	rotifer_0.001_4x_novaseq_profR	rotifer_0.001_8x_20	rotifer_0.001_8x_23	rotifer_0.001_8x_25	rotifer_0.001_8x_HiSeq2500L150R	rotifer_0.001_8x_MiSeqv3L250R	rotifer_0.001_8x_novaseq_profR	rotifer_0.01_1x_20	rotifer_0.01_1x_23	rotifer_0.01_1x_25	rotifer_0.01_1x_HiSeq2500L150R	rotifer_0.01_1x_MiSeqv3L250R	rotifer_0.01_1x_novaseq_profR	rotifer_0.01_2x_20	rotifer_0.01_2x_23	rotifer_0.01_2x_25	rotifer_0.01_2x_HiSeq2500L150R	rotifer_0.01_2x_MiSeqv3L250R	rotifer_0.01_2x_novaseq_profR	rotifer_0.01_4x_20	rotifer_0.01_4x_23	rotifer_0.01_4x_25	rotifer_0.01_4x_HiSeq2500L150R	rotifer_0.01_4x_MiSeqv3L250R	rotifer_0.01_4x_novaseq_profR	rotifer_0.01_8x_20	rotifer_0.01_8x_23	rotifer_0.01_8x_25	rotifer_0.01_8x_HiSeq2500L150R	rotifer_0.01_8x_MiSeqv3L250R	rotifer_0.01_8x_novaseq_profR	rotifer_0.0_1x_20	rotifer_0.0_1x_23	rotifer_0.0_1x_25	rotifer_0.0_1x_HiSeq2500L150R	rotifer_0.0_1x_MiSeqv3L250R	rotifer_0.0_1x_novaseq_profR	rotifer_0.0_2x_20	rotifer_0.0_2x_23	rotifer_0.0_2x_25	rotifer_0.0_2x_HiSeq2500L150R	rotifer_0.0_2x_MiSeqv3L250R	rotifer_0.0_2x_novaseq_profR	rotifer_0.0_4x_20	rotifer_0.0_4x_23	rotifer_0.0_4x_25	rotifer_0.0_4x_HiSeq2500L150R	rotifer_0.0_4x_MiSeqv3L250R	rotifer_0.0_4x_novaseq_profR	rotifer_0.0_8x_20	rotifer_0.0_8x_23	rotifer_0.0_8x_25	rotifer_0.0_8x_HiSeq2500L150R	rotifer_0.0_8x_MiSeqv3L250R	rotifer_0.0_8x_novaseq_profR
rotifer_0.001_1x_20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003874797161727737	0.0005580194153033649	0.0	0.0005543162673712778	0.0004637166969229096	0.0	0.0006731783369675401	0.0006193067313783693	0.0008317349339473186	0.0010107185272284617	0.0005557785116877645	0.010870183999423872	0.010558826156540803	0.010742719635833176	0.010363844293009954	0.01043978650494597	0.010670830608572976	0.01073804680167059	0.010949395974794458	0.010939814122433245	0.010757332953828573	0.011098810880960205	0.011019257989908073	0.01089558961302572	0.01116513670429849	0.011341408703444784	0.010901962823521377	0.01130591323939816	0.01132091830619982	0.011081717778233833	0.011342164811873365	0.01139711920860762	0.010773046537984774	0.011482778295999987	0.011404260269351351	0.0009105045306462212	0.0004921831663420293	0.0007964418616718845	0.0006138827665236208	0.0006919155976297749	0.0009330609967931123	0.001324787318216922	0.0011511902411793604	0.001112827153190352	0.0011754179373231067	0.0011909908407594112	0.0011911356778445568	0.0013978023926140557	0.001707576605543314	0.0015146100540298715	0.0014118148892792487	0.001617985188790194	0.0015642714689863206	0.0017746133674543436	0.001824334885728215	0.0017585459108008618	0.001556695786243406	0.002168671075592978	0.0017828110450565132
rotifer_0.001_1x_23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005037168562356327	0.0	0.0	0.000866609193367609	0.0006880104363242195	0.0	0.01118441787326116	0.011191562775495057	0.010828330847994519	0.01100340299238494	0.01078473785620797	0.011342781382108333	0.011011168586611159	0.011046205752710267	0.011061704608136769	0.0108834484803041	0.010740491442705174	0.011219577435989277	0.011164416324014027	0.011055777407791524	0.011022524411281896	0.01111857184961192	0.011068869817782125	0.011141543832105968	0.011100413546323596	0.011147219726540173	0.011075619569371397	0.011377293664231727	0.011376777289885093	0.011076584309691674	0.0008097134284670247	0.0010512969999826067	0.0011706831248352691	0.001264161612473106	0.0008384802508734166	0.001287755494842247	0.001228835510560142	0.0010729623131259006	0.0012107056367174588	0.001236515951205386	0.0012083830019563656	0.0012256986823229316	0.0013127532815134786	0.0012960138555184718	0.0012618503661869817	0.0013498969783556905	0.0013960306172027825	0.0012405516388402317	0.0015819289941766813	0.0013693204695289366	0.0012960789012014325	0.0016507280709629436	0.0018932166771358447	0.0012401430523920338
rotifer_0.001_1x_25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00041211892916793053	0.0	0.0	0.01113766959014038	0.011049065914428863	0.011141120174243282	0.010779458703792839	0.010817067875908333	0.011031248893719571	0.010931164812376703	0.01089794816454593	0.01085236752084572	0.010996110386367376	0.01094327267008473	0.011130297479865527	0.01073593814433074	0.011001598937762484	0.011051218127305475	0.010842654040456007	0.010933610843815158	0.011014787286215872	0.010811256698427196	0.010815462048190446	0.010901356195415908	0.010827738814566798	0.010976831715675284	0.010935307636391486	0.00101162281817336	0.0010224654814105988	0.0010218674827082307	0.0010600003166025688	0.0010171025568346172	0.0012701414677101675	0.0012525620298470296	0.0011134962337072424	0.00109700169533366	0.0013710697286823301	0.0012063735270115014	0.0010451448307140046	0.0012047042747412539	0.0012102443203723197	0.001090325218321612	0.0012712491849154043	0.001271015004031284	0.0010965707673874783	0.0013495447876726936	0.0011620995816253815	0.001073540726047811	0.0011720666276704582	0.001549944976595839	0.0011143107300405066
rotifer_0.001_1x_HiSeq2500L150R	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00047450399678014256	0.0	0.0	0.0	0.0007964855306110022	0.0	0.010907346144272459	0.010938697064876962	0.010592749372016205	0.010433439061330162	0.010903266785411436	0.010913762743916925	0.011004058809144601	0.010732633372802499	0.010781054346658325	0.010927645492045205	0.010798655040703051	0.01113881909705506	0.010946789247725647	0.010922042455754993	0.011079956109742732	0.010582061016180918	0.01106954619986273	0.011112431786979822	0.010747000461134033	0.010942112183993609	0.01091805355737456	0.011097007767108402	0.011205001645824142	0.01092133071008493	0.0011930989838658491	0.0007859169095686204	0.0010680848088398564	0.001323395558485049	0.0012907867967264625	0.001204012913224824	0.0012337556796967989	0.0012042735685039879	0.00117845342493646	0.0013738066853273782	0.0016194333371861182	0.001311534790107122	0.001386399591536349	0.0014161255305730441	0.0013109720099663774	0.001286134816898923	0.0014544565173192643	0.0013409595014868222	0.0014999591140698449	0.0013968907916656987	0.0012085650734404401	0.0015734477012195951	0.0020875603656056543	0.001327978606234319
rotifer_0.001_1x_MiSeqv3L250R	0.0008448903849161825	0.0	0.0	0.00036909651567756664	0.0	0.0	0.0	0.0	0.0	0.0007427899219176726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005946169962744021	0.0	0.0	0.011669148620335894	0.011353052758694825	0.011422853591800373	0.011289674558802823	0.011529279092265615	0.011017429832577254	0.011212384473578342	0.011400822865748447	0.011180859162144018	0.011388654264427086	0.011041690779773737	0.011283025414753034	0.011026180176816416	0.010829019051687183	0.010821852712828473	0.011297007726950413	0.011131319508123355	0.010936852079884552	0.010689368975208774	0.010907820241393269	0.010702581039289009	0.010859540717146005	0.011072396831823024	0.01067638429890445	0.001591392598626903	0.0013804355255223482	0.0015525895683854648	0.0018177571769763914	0.0014434734655874358	0.0015317627256381215	0.0015086912833438047	0.0012344274259889982	0.0012009992378559985	0.0015897110474232096	0.0015282531970379674	0.001255247355866629	0.0012399700183839746	0.0010944068809201084	0.0010982054223744636	0.0017526734079969983	0.0012967769752392996	0.0010748731430898501	0.0013138999864443321	0.0010807303753424327	0.0008532367495412643	0.0013388781163822183	0.0016067550985653623	0.0008286029560078919
rotifer_0.001_1x_novaseq_profR	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011127653590254624	0.010863850631955689	0.010832181610558263	0.010778352009873152	0.010680645172804409	0.011054405129060302	0.010797492711966053	0.010839311971650329	0.010887280781615497	0.010893989352943355	0.010751187691278634	0.011148721215449148	0.010869646419599302	0.010975191069781913	0.010968765860549578	0.01074912158109347	0.010840550082879149	0.010973853477854683	0.010604387019359602	0.010843194268058609	0.010900264302135195	0.010810999732726636	0.01076386893452106	0.010915203846564525	0.0010657100882644677	0.0008677162724364004	0.0008766783055266302	0.0006818918583842854	0.0010881429397173847	0.0012091135807319683	0.0011966971638584373	0.001128982626076622	0.0010100388980357727	0.0012676995988612134	0.0010097370397998985	0.0012299730951860423	0.0011241386167741324	0.0012722878221481594	0.0011418606420774504	0.0010763256622377886	0.0011049064714116583	0.0011620840930996869	0.00116010048041667	0.0010547156358892465	0.0010997900772486949	0.0009971366332522445	0.001376642721507423	0.0011464618902548435
rotifer_0.001_2x_20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003836607705704316	0.0	0.0	0.0	0.0	0.0	0.0	0.0003561183012104374	0.0	0.0	0.0	0.0	0.0	0.0005711682820437992	0.0	0.010924618767435659	0.011141691043409799	0.011170919124810849	0.01087112387441898	0.01105218304106439	0.010946264354077114	0.010802570926886317	0.010957090234036364	0.0110041615097058	0.011099363004267242	0.010886341464841642	0.011092719166777188	0.01087556840600984	0.010918213798464227	0.010943975729551329	0.010616520891825238	0.010956152586677655	0.011051099494850215	0.010675745410146025	0.010843833821700741	0.010952635536828945	0.010713312889669901	0.011126651036968216	0.010985439234981737	0.0011690242824821786	0.0011365463852144619	0.0011976957250787123	0.0010917585128667998	0.0013080716221094987	0.0012571825695135194	0.0012699023063604386	0.0011046912104024122	0.0012345245557003907	0.0014257585619203224	0.0013755306658812263	0.001220694223405142	0.0012354032838576042	0.0013019366169722876	0.0012424231601003892	0.00121543403602925	0.0015445017050495224	0.0012793288300987204	0.0012588165799278228	0.0012896390225019545	0.001283172916435087	0.001177927594219383	0.0017496933338052082	0.0012658837261662126
rotifer_0.001_2x_23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003887332583905251	0.000396698056498579	0.0	0.010836631578650401	0.01096328103005612	0.010793380993166521	0.011126866912150899	0.01108167860301437	0.011082295425066597	0.010962725532301949	0.011025418047375654	0.011069340707355357	0.010982117408556787	0.010822206815480979	0.011090764919481485	0.010886618899517737	0.010856335001073547	0.010924968913624796	0.010740856178590318	0.010903476463861233	0.01101322147435464	0.010792760178892111	0.010846768047576285	0.010889530026269677	0.010803364579011768	0.011045989660919414	0.010882902892478653	0.0011204856888943433	0.0011473983762755452	0.0011493895756857705	0.0011333644364949038	0.001177987835625829	0.0013285341715435408	0.0012450132330598432	0.0010452317344662814	0.0011373099125696583	0.00143875133708482	0.001260257792653839	0.0011807184839682887	0.0012397593012343216	0.001317205530476441	0.0012163605844449931	0.0012663536382411735	0.0013201158490818304	0.0012576117917595516	0.0013161558293371047	0.0012544949431639585	0.0011569107365689759	0.0012073315188048776	0.0016282703454683757	0.0011876391636525146
rotifer_0.001_2x_25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011073359368885883	0.011008982795701873	0.011034976569683894	0.011192025786954768	0.011022276825911502	0.010931521548277517	0.010908297403351534	0.010885873556444416	0.010994099643566114	0.010924114850523213	0.0107131076913909	0.01113141548160073	0.010866474291666138	0.01094935563748157	0.010979407917589277	0.01084878002058675	0.010950877871091697	0.0110193942933135	0.010792289263418516	0.010899878181830686	0.010886006297630303	0.010702148595797325	0.011008388934578861	0.010959128644841203	0.0009436059667517306	0.0008790721620907851	0.0009882574966130222	0.000993408306941785	0.0010690922361373174	0.001313697325478279	0.0011224004203601358	0.0010572502852707068	0.0010730999004120887	0.0012160339816290687	0.0011450202995711364	0.001187288430421348	0.0010655305399249536	0.0012340954863424933	0.0011056066732914505	0.001193441192350198	0.001175745194428471	0.001113467934002177	0.001232579848204226	0.0011539094236335161	0.0011116289191264574	0.0011486196120388064	0.0015074582008270164	0.001126129325766693
rotifer_0.001_2x_HiSeq2500L150R	0.00045031622269999877	0.0	0.0	0.0	0.0	0.0	0.0004146619224484002	0.0	0.0	0.0	0.0	0.0	0.000705328039535255	0.00048067754493029316	0.0005854881317169639	0.0	0.0008234800718415815	0.0005865366293544053	0.0006613046329344711	0.0007299983155585514	0.0006993843384433224	0.0	0.0012036377813111434	0.0006496646197385645	0.0111276454117702	0.01120236195890264	0.01104328737910608	0.01084723689757831	0.010992597967620263	0.011058500418509974	0.011018460461358353	0.01123059358051492	0.011081337857030292	0.011371283297983788	0.011020459160067315	0.011510671174785275	0.011300939581488	0.011372757032047995	0.011428750041213534	0.010951291469847123	0.011563282076324358	0.01145436877004923	0.011217215479722648	0.011343237118103746	0.011419317973507152	0.011064839766085108	0.011814817014233996	0.011498671750800249	0.0010741747581876565	0.0011284766637125179	0.0012471218880995543	0.0010881655524353285	0.0012332412299341708	0.00150252138739546	0.0014631547447626488	0.0013367374492718829	0.0014968131103310694	0.00152176231085392	0.0014675821290901145	0.001474410818809412	0.0014752371533751766	0.0017125372080144196	0.0016502088901196065	0.0013514303042600924	0.001773855135129586	0.001694210094285806	0.001691072463688754	0.0017626390444662864	0.0017862385348844738	0.0016488510357846357	0.0021865890247232296	0.0017394169749348418
