sample	moss_0.001_1x_20	moss_0.001_1x_23	moss_0.001_1x_25	moss_0.001_1x_HiSeq2500L150R	moss_0.001_1x_MiSeqv3L250R	moss_0.001_1x_novaseq_profR	moss_0.001_2x_20	moss_0.001_2x_23	moss_0.001_2x_25	moss_0.001_2x_HiSeq2500L150R	moss_0.001_2x_MiSeqv3L250R	moss_0.001_2x_novaseq_profR	moss_0.001_4x_20	moss_0.001_4x_23	moss_0.001_4x_25	moss_0.001_4x_HiSeq2500L150R	moss_0.001_4x_MiSeqv3L250R	moss_0.001_4x_novaseq_profR	moss_0.001_8x_20	moss_0.001_8x_23	moss_0.001_8x_25	moss_0.001_8x_HiSeq2500L150R	moss_0.001_8x_MiSeqv3L250R	moss_0.001_8x_novaseq_profR	moss_0.01_1x_20	moss_0.01_1x_23	moss_0.01_1x_25	moss_0.01_1x_HiSeq2500L150R	moss_0.01_1x_MiSeqv3L250R	moss_0.01_1x_novaseq_profR	moss_0.01_2x_20	moss_0.01_2x_23	moss_0.01_2x_25	moss_0.01_2x_HiSeq2500L150R	moss_0.01_2x_MiSeqv3L250R	moss_0.01_2x_novaseq_profR	moss_0.01_4x_20	moss_0.01_4x_23	moss_0.01_4x_25	moss_0.01_4x_HiSeq2500L150R	moss_0.01_4x_MiSeqv3L250R	moss_0.01_4x_novaseq_profR	moss_0.01_8x_20	moss_0.01_8x_23	moss_0.01_8x_25	moss_0.01_8x_HiSeq2500L150R	moss_0.01_8x_MiSeqv3L250R	moss_0.01_8x_novaseq_profR	moss_0.0_1x_20	moss_0.0_1x_23	moss_0.0_1x_25	moss_0.0_1x_HiSeq2500L150R	moss_0.0_1x_MiSeqv3L250R	moss_0.0_1x_novaseq_profR	moss_0.0_2x_20	moss_0.0_2x_23	moss_0.0_2x_25	moss_0.0_2x_HiSeq2500L150R	moss_0.0_2x_MiSeqv3L250R	moss_0.0_2x_novaseq_profR	moss_0.0_4x_20	moss_0.0_4x_23	moss_0.0_4x_25	moss_0.0_4x_HiSeq2500L150R	moss_0.0_4x_MiSeqv3L250R	moss_0.0_4x_novaseq_profR	moss_0.0_8x_20	moss_0.0_8x_23	moss_0.0_8x_25	moss_0.0_8x_HiSeq2500L150R	moss_0.0_8x_MiSeqv3L250R	moss_0.0_8x_novaseq_profR
moss_0.001_1x_20	0.0	0.0	0.0	0.0007339442022107713	0.00074963524377883	0.0	0.000473388498791776	0.0	0.0	0.0011301288488293952	0.0009093114782338823	0.0	0.0	0.0	0.0	0.0	0.0006249146598715825	0.0	0.0	0.0	0.0	0.0	0.0012193937839065202	0.0	0.011615409204267143	0.011945317612032649	0.011891756634616453	0.011127125495573865	0.011579372830708479	0.012248342784608597	0.012150011752399367	0.011525597173826419	0.01195476275582165	0.012173039218760149	0.012349557889092939	0.01161803876811695	0.011202087832110515	0.011001161447030755	0.010991225811247791	0.011070096530089973	0.011898601882926598	0.01105818014913169	0.01026036325448431	0.01038592389708976	0.010277028267489064	0.010131772366327828	0.011205156784740145	0.010228908865711829	0.0016663446826098666	0.0016643254791982095	0.0016835385522651976	0.0020299635826821908	0.0022540762193439057	0.001813870370051415	0.0019777215074716177	0.0018642484806933408	0.0017967389730134964	0.0022979057145538027	0.002355979726497091	0.0017878515108000256	0.001504656238743702	0.001732919959105067	0.001624050584242982	0.0017307456728435618	0.0025909766772964043	0.0016964644171211752	0.001322348089630268	0.0013416617768391029	0.0015554808127352649	0.0014119928807017287	0.002719139687659256	0.0016800561826212851
moss_0.001_1x_23	0.0	0.0	0.0	0.0005669566312472941	0.0	0.0	0.0	0.0	0.0	0.000876019385193458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000868102491490437	0.0	0.011054581790039274	0.011349440352114661	0.01159767882790362	0.011029898112884802	0.011391173461288647	0.011799556564906217	0.012021295758895477	0.011478855364774684	0.01194035430864412	0.011898784952785235	0.012162262112339917	0.011624203386227812	0.011331870832515252	0.011020661839646378	0.01107961549019256	0.011383518781686214	0.011858343998278054	0.011167735934743492	0.010911104251471054	0.010781690574757603	0.010670119681517737	0.010785852453549044	0.011720708594839662	0.010675822256740453	0.0015394267014099238	0.00125015814132837	0.0011416380913744696	0.0016495001316796827	0.001309231028938408	0.001307645203632411	0.0017839267239439344	0.0013063228860741539	0.001522078728018918	0.0022677993380624734	0.001908861877023213	0.0014434590253942876	0.0015763991254866586	0.0014082927999591105	0.0013965257670500364	0.0018577974373779063	0.0020424634742963665	0.0015354423766300478	0.0016304560019135843	0.001358733575696451	0.001566205609867437	0.001563253441103367	0.002402595704150211	0.0014479656549670084
moss_0.001_1x_25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010681168868679529	0.01132258020759853	0.01150644353928467	0.010595155487112679	0.010928785038011727	0.011419124682619545	0.0114962279481396	0.011282285966779644	0.011525831926597854	0.011560254487718543	0.011611986952100669	0.011276347374812569	0.010932774909155486	0.010698425340920548	0.010804153580192672	0.010848122824175282	0.011245911408650685	0.010933025323553601	0.010366674388516595	0.010456651464850931	0.01033574982531646	0.010104566750344648	0.010903134272170364	0.010383259053451157	0.000961864643166202	0.0008285388223755811	0.0010057196317041787	0.001305078659434188	0.0009996970499715032	0.0009613270667659035	0.0015874675082669409	0.0011096775100495183	0.0011269905831830314	0.0016782459150801593	0.0012949123757361593	0.0012266542187740737	0.0010721541222751855	0.001107983234238385	0.0011186417128730833	0.0013724912256742117	0.0013826706853742104	0.0011790464326226816	0.0011071662743524064	0.000885387883565573	0.0011183875473438386	0.0011893743248988092	0.0016338679600160764	0.001069838845673675
moss_0.001_1x_HiSeq2500L150R	0.0008158728023186248	0.0007088924167554784	0.0	0.0	0.0014107647397161402	0.0007660544787504386	0.0009466628305678182	0.0	0.0	0.0013564170686040731	0.00197042277932326	0.0	0.0009972119086717986	0.0009173458796964262	0.0006670404480831318	0.0011004678607920279	0.0019876047906165705	0.0	0.0011185669980780513	0.0008671455331084216	0.0007425603895688505	0.001039274900810843	0.0025586251517355097	0.0004963579526355033	0.011989601836011424	0.01237857723528331	0.01271863033168081	0.011560328773090829	0.012799368036346301	0.01301361620949374	0.01274194424310408	0.012717598770013444	0.012819405890320879	0.0126693718299058	0.013267257918675682	0.012501926794525614	0.012006863336063866	0.01165832991540932	0.01177704914463697	0.012133159631928549	0.01311531117903011	0.011884443533786492	0.011431118311363089	0.011284863281840612	0.011161466091411639	0.011494520806601452	0.012910226290441728	0.011078471687005416	0.0022071117790798665	0.0022767207461234723	0.002101647010752816	0.002129708702687596	0.0026875718121123224	0.0021404908023043563	0.002881326440882828	0.002597283341287143	0.0025050307314402297	0.0029852155112776503	0.0033793195614685587	0.00232905418606959	0.0025463528926472066	0.0025526245759187076	0.0024375968075532007	0.002551343009666924	0.0036715797446965916	0.002346408186967267	0.0025224652357015006	0.002319866696626555	0.0024268876622704954	0.002351006364176294	0.00408763500067994	0.0024716993234438203
moss_0.001_1x_MiSeqv3L250R	0.0007695363781720922	0.0	0.0	0.0013050275050388398	0.0	0.0	0.0008703892847578509	0.0	0.0	0.0017640716774112294	0.0009034821319303934	0.0	0.0010437387753300636	0.0	0.0	0.0012808417710720248	0.0011327850705412105	0.0	0.0015604365743117703	0.0009645326567907379	0.0	0.0017066855889725763	0.0022681777649971747	0.0	0.012137403998378406	0.012479220143797288	0.01250821891465487	0.012279641090525898	0.012591425634755337	0.012758241200360931	0.013123889357632947	0.012437732043101474	0.012901349702438659	0.013236838722476786	0.013521949758626604	0.012552815843274081	0.012365705350565437	0.011957789811395544	0.011931869855763432	0.012635105973357666	0.012765039846321725	0.011937357942678382	0.012269060168763479	0.011615655038224162	0.011429059716479128	0.0126516803890034	0.013169074578829725	0.011293040474041227	0.0020209712948373675	0.0017929211162119115	0.0016010039285346757	0.002444744223199176	0.002288639183835525	0.0015196335003515244	0.0025460388905575895	0.001967144379518031	0.001859960450983871	0.0030946869441528997	0.0028310522739588826	0.001856792972401719	0.002549478641339232	0.0022007374589102647	0.0020176758952506232	0.002952439781320891	0.0028554539561678597	0.002039569849605944	0.003009639784184206	0.0023108543133481796	0.0020565881800419057	0.0033389228253365797	0.003784919616420381	0.002128743531271952
moss_0.001_1x_novaseq_profR	0.0	0.0	0.0	0.0005642321139819052	0.0	0.0	0.0	0.0	0.0	0.000600275451577261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011236146713709086	0.011538851541876319	0.01149664060051583	0.010933924897137693	0.011140033333465476	0.011586510130952177	0.011765557377299545	0.011461824606053616	0.011746051121816686	0.011942820873062684	0.011811902457134767	0.01167335312796126	0.01130271967527338	0.011146037662993484	0.01108117669805916	0.010994218254601366	0.011395089621081406	0.011272087393960663	0.010616925751008036	0.010749363734568316	0.01068288924238501	0.010285608608395173	0.011168308617055258	0.010773933508542154	0.0011784501641878232	0.0011730662697840603	0.0010293941714047275	0.0013892474193054256	0.0011424003686775102	0.0011889789642381098	0.001760176351717493	0.0012887339716345417	0.00139509496417856	0.0019039705569521169	0.001381170723879969	0.0012316975299700948	0.0013784406055958205	0.0012430304954504814	0.0011896455383623953	0.0011983042608714992	0.001380442296540775	0.0012558544204501407	0.0012545540713421656	0.0010190340988009909	0.001252231837378262	0.0012497062225998903	0.0016716100662625953	0.0012454524424866157
moss_0.001_2x_20	0.00046016018511302293	0.0	0.0	0.0008361943235340601	0.0008257061330207464	0.0	0.0	0.0	0.0	0.0009491923015640411	0.0011226096568058557	0.0	0.0	0.0	0.0	0.0006165242652353033	0.0011850617511610156	0.0	0.0005100324099390548	0.0	0.0	0.0	0.0016930354118514178	0.0	0.011812830925662182	0.012219102122532943	0.012407421267221093	0.01188978709126324	0.012406911404899995	0.013048415069288256	0.012618711342851864	0.011954040965083389	0.012341480889165765	0.012472690867109403	0.012884365980988806	0.012024415133232972	0.011583728415731513	0.011313428901295379	0.011196098742765214	0.011846310872123038	0.01278971050892631	0.011258551424557279	0.010842175887743244	0.010959996543412644	0.010783868820506482	0.010985806823994962	0.012021262526005556	0.010637825339497226	0.0019041793891892166	0.001473318978618617	0.0013158470880354513	0.0022401852320461228	0.002105838942072562	0.0014407319536780831	0.0021299415734921364	0.0016190586624928833	0.0016861013018371184	0.0026630296053298625	0.0024864271330863608	0.0017209335845007174	0.0018168721212603487	0.0017453623264909153	0.0016673453385742016	0.0021476284143886375	0.00284203101829991	0.0016879204296780697	0.001942904311354629	0.0017775436869344034	0.0016903688751946516	0.001897364258124409	0.0032673088672861136	0.0016758452004650814
moss_0.001_2x_23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005621479667465741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006229809376332632	0.0	0.011353414930884074	0.01168942508806187	0.011840027753425065	0.011367686856085692	0.01141095490128558	0.01217236262415365	0.011791842124271775	0.011621096959246631	0.011741181080437077	0.01201713058922179	0.012028065768345964	0.01154399927269263	0.011106228839514405	0.01081012739549865	0.010804218139079055	0.01122276714600845	0.011666531298877535	0.010955518113347521	0.01057241395388778	0.010463279850927239	0.010410659587492493	0.010403954218941585	0.011319053739807152	0.010400997272824317	0.0013924391494674945	0.001170991861529257	0.0010034820605167494	0.001637599309191966	0.0015586486412279515	0.0012859588753256596	0.0017134379763810198	0.0012006424482390574	0.0013335959535788803	0.0019446506888333415	0.0016954429693775974	0.0012396910492353014	0.0013200858229366096	0.0012059417449389008	0.0012410037611023262	0.0013593047530188961	0.0018474268969359139	0.0012392467921555602	0.001198513845986817	0.001140426359338187	0.0011091355464774458	0.0012107298227933398	0.002131039845276308	0.0011809176916499674
moss_0.001_2x_25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00043138501177889194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010996083068152787	0.011466395491578815	0.011724565232772217	0.011100045603484956	0.011327188448776166	0.011879045151865459	0.011634943628461061	0.011371922409336157	0.011704705245947649	0.011682194749709546	0.011760056238026853	0.011419841579426729	0.010964651467841858	0.010743297685890753	0.010881073522246345	0.01089692073518809	0.011293196333288597	0.010954305984129014	0.010403195080127468	0.010337422916081918	0.010426001694389625	0.010303176262741411	0.01088926855705823	0.01032322803434049	0.0012895273305008402	0.0008980114493721821	0.0009843236453942104	0.0015992379727221998	0.0013481733472405677	0.0012104218037979951	0.0014844168637376924	0.0012129394231461081	0.0011381093618915363	0.0019416700060674301	0.0014643785688191887	0.0012096487133487087	0.0011341931348576274	0.0011843548003913204	0.001075081519804093	0.0013066446144015546	0.0014175143274384708	0.0011803224581401692	0.0011321336040150118	0.0009332148948407296	0.0010947580364157054	0.0011458149174102302	0.0016860283988690409	0.001095627697398266
moss_0.001_2x_HiSeq2500L150R	0.0011962892558172772	0.0010380253667130847	0.0	0.0013002278826938257	0.0018178442277076723	0.0007731514567550885	0.0010237522976235837	0.0006650987846773666	0.00053488096094877	0.0	0.0021090975837447148	0.0005793669779785848	0.0010117140093464177	0.0007795460049225141	0.0006010963219400119	0.0010004902561981041	0.002035827897336641	0.0004938027710260385	0.0009586187734411026	0.0008216355913710921	0.00073937464450889	0.0008976480731892121	0.0027033055294469048	0.0004610570649496403	0.012587217596462785	0.013281281547175849	0.013719935253268154	0.012835643394740495	0.013415488703525958	0.013760415929560888	0.013088287159645698	0.012564653027160278	0.013096775913926231	0.013184323815881874	0.014073958301859205	0.01269398044691036	0.012237846794283006	0.011976512989167276	0.01196134918591606	0.012459725452435682	0.01338656696891641	0.011965430226972619	0.01129120960323351	0.011259330508322125	0.011300668530436651	0.011543697806676762	0.01304632166586622	0.011099321534401574	0.002592095580607931	0.0021441459590267045	0.0024742374024702414	0.0032313876289890007	0.0031000707241022767	0.002435943763231007	0.0029484887876816226	0.0024354737129657278	0.002455704904529923	0.0036487400612900214	0.003717453507418691	0.0025943767402418537	0.0025112426545750035	0.00253025106857768	0.0024677108231058262	0.002753535740904897	0.00385114605055798	0.0024884353275979945	0.0022976057506667773	0.0024234203354628293	0.0025382449942356108	0.0026101725265130146	0.0042671871301034475	0.002553740867984021
