sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50
moss_0.0_1x_23.hist	54596240	8789450	2038542	746837	427061	272153	279963	250086	267574	136462	66070	32583	28276	46688	57926	83822	68333	28471	4528	3158	5964	9763	46377	90178	5303	2945	664	212	69	33	9	1	67262	16985	5403	336	95	51	9	0	0	0	0	0	0	0	0	0	0	58841
moss_0.001_2x_novaseq_profR.hist	51111674	11561899	1916488	821060	457502	285837	305410	150051	89011	101828	118779	134219	59408	32839	21551	31185	49466	66035	31510	17154	11126	5190	24651	47932	27756	15419	3480	1119	2620	36690	10870	3228	1290	147	46	1	25703	19850	3969	219	72	28	14	4	0	0	0	0	0	42141
moss_0.0_1x_20.hist	55152341	10419163	1895052	811601	451790	282112	392008	192598	75834	60094	70097	79209	110124	97088	50239	15984	12361	16501	34738	85509	55464	17331	7509	2196	128	70	14	3	1769	24769	74351	22091	8835	1018	322	19	4	1	0	0	0	0	0	0	0	0	0	0	0	66473
moss_0.001_8x_MiSeqv3L250R.hist	54665579	6991628	1559238	644095	321192	203359	285817	140425	116614	133405	85300	42067	58287	68624	35510	22744	36076	48160	30238	16462	16085	26333	32621	9544	3175	10161	22725	7317	10616	5307	1571	1455	25551	2946	936	57	15	10706	12666	702	233	94	49	14019	2335	777	347	114	37	14523
moss_0.0_2x_25.hist	50412681	11025705	1935615	827230	457812	284909	255156	125361	97191	111185	129694	146553	56265	31102	17276	24998	39652	52934	65388	35599	23090	7214	3125	3580	7650	24480	58261	23539	7845	3921	1160	343	136	14	3	5881	34208	18658	3730	206	67	26	13	3	0	0	0	0	0	41056
moss_0.01_1x_20.hist	64174216	10779159	1520031	652487	365556	229092	302771	148755	64252	73504	85739	80413	30872	17065	20651	29882	47398	63275	36343	19785	12833	4009	1736	507	28	15	2	0	2570	35991	34456	10237	4093	471	148	8	1	0	0	0	0	0	0	0	0	0	0	0	0	45467
moss_0.0_4x_MiSeqv3L250R.hist	51410346	10584288	1911553	813950	445708	275626	210387	106477	160834	183994	114607	56520	31108	51364	63728	64283	37056	15439	11270	27742	52401	35758	15494	17717	9208	5114	12171	32457	16307	8152	2414	716	3812	11435	21906	1368	392	213	41	20488	6935	2841	1507	564	93	30	12	3	0	30416
moss_0.001_4x_23.hist	53546647	8963904	1750575	740032	396740	242022	205457	183531	207914	106035	52074	58842	81808	73640	38105	18390	29170	38940	51605	28095	18223	6622	31455	34021	2000	2812	6692	17846	22932	11465	3396	1008	402	45	28129	5905	1696	924	183	9	11620	8420	4468	1674	278	91	40	12	3	23375
moss_0.001_1x_23.hist	52459085	9570548	1680550	721174	403716	252893	401280	197153	77628	39589	39370	44487	61849	102123	126707	47423	27337	11389	1810	3043	5748	9409	44696	86908	5111	2838	639	205	67	32	8	1	61873	14827	4716	293	83	44	7	0	0	0	0	0	0	0	0	0	0	51923
moss_0.0_8x_25.hist	53050212	6757377	1549999	622119	319407	201525	240234	145536	171337	87381	79540	89880	38744	45468	56413	33452	28400	37913	38471	20944	13584	19157	40809	11940	3630	11615	22884	7368	2455	9920	14392	4275	3371	10113	8838	551	157	5983	12151	674	223	90	10392	6333	1054	350	156	51	16	16999
moss_0.0_4x_HiSeq2500L150R.hist	57142084	14423244	2483504	1053390	570393	350253	216705	136557	206272	235974	118098	58242	37866	62522	77573	74194	42770	17819	8497	20914	39504	64674	34760	10170	1185	3791	9021	24057	44791	22394	6634	1970	787	89	27	0	0	47450	12685	703	233	94	49	17	1	0	0	0	0	42713
moss_0.01_8x_20.hist	66721262	6317008	1341510	547634	269688	170413	209526	102942	107422	79919	50274	56809	56045	30981	30022	43443	25042	11876	25001	16293	10568	8846	22066	6455	1723	5514	13123	6005	2000	8433	4810	1428	3438	10237	3256	202	57	5035	7545	418	138	557	7442	2790	464	153	67	21	6	11994
moss_0.001_4x_MiSeqv3L250R.hist	53464657	9623830	1795184	761947	413366	254140	172898	112506	169941	182512	88367	43579	32241	53235	66050	63678	36707	15293	8775	21600	40799	49415	21412	6264	3418	10936	26028	8380	2792	1395	18043	24217	9686	1116	354	21	5	1	13385	15868	5288	2166	1148	429	70	22	9	2	0	26691
moss_0.001_4x_HiSeq2500L150R.hist	57968608	14802699	2500232	1059774	572696	351217	212450	134086	202538	231703	123987	61146	26123	43133	53516	77441	85130	35470	5641	4734	8941	14636	69524	72673	4273	2373	534	171	1695	23735	39807	11827	4729	544	172	9	1	15556	31631	1756	584	238	125	46	6	1	0	0	0	42519
moss_0.001_8x_25.hist	54733513	6503602	1494362	597722	307971	193983	189505	169281	161395	82310	81310	82819	31795	49161	60996	23273	31373	41881	36614	19933	13836	22651	28316	8284	5608	17945	17775	5723	1906	9988	16285	4837	1934	222	11651	8259	2373	1293	257	11439	3812	1561	827	1566	7611	2536	1135	377	124	12573
moss_0.01_2x_novaseq_profR.hist	65148386	6977521	1298602	547522	291225	176688	118672	106007	160125	103447	50085	24700	27819	45933	56990	47123	27164	11317	3765	9269	17507	28661	26874	7862	461	255	56	17	5877	25450	7539	2239	894	102	31	0	0	11084	16680	925	307	125	65	23	2	0	0	0	0	21152
moss_0.01_4x_HiSeq2500L150R.hist	68730330	10644255	1703252	719759	385441	234948	133157	103068	155684	130053	62968	31053	33814	55832	69272	30257	17441	9036	19024	43902	28476	8897	3854	3616	7726	24723	10514	3384	1127	562	20974	6231	2491	286	90	4	0	312	29297	1626	541	220	116	42	6	1	0	0	0	22569
moss_0.0_1x_MiSeqv3L250R.hist	52904091	10348214	1870577	800547	444742	277396	340293	167190	65830	52741	61520	69516	96648	159581	94184	29966	17274	7196	2437	5998	11328	18546	88092	25776	1515	840	188	59	18	8	71115	34313	13724	1582	502	30	7	3	0	0	0	0	0	0	0	0	0	0	0	65320
moss_0.001_2x_MiSeqv3L250R.hist	52596992	11503433	1918561	821175	456369	284709	284595	139825	81279	92982	108460	122559	104999	58042	30034	9555	11758	15695	33042	81335	52757	16485	7142	2089	4391	14053	33445	26068	8688	4343	1285	381	151	16	17299	33133	9524	5194	1037	56	17	6	2	0	0	0	0	0	0	44664
moss_0.01_4x_20.hist	67486340	7955689	1433624	603869	320263	193902	143225	127940	165979	84648	40983	35154	48875	71253	36870	14920	23666	31593	25433	13846	10357	16955	11661	3411	7288	23323	9625	3098	1031	514	151	44	27175	4229	1344	83	22	11	1	7710	8180	3351	1778	665	109	35	14	3	0	16563
moss_0.01_2x_25.hist	65062570	7642885	1355557	573192	307511	187680	111001	79137	119537	136749	69973	34508	20295	33510	41576	60162	43218	18006	2863	3887	7342	12018	42228	12355	725	402	871	2322	20979	10488	3106	922	367	41	12	1147	18984	10354	2069	113	36	14	6	1	0	0	0	0	0	24246
moss_0.01_4x_novaseq_profR.hist	65908641	5941905	1260480	519269	256563	161564	196054	142233	69153	79110	79605	39258	35772	59064	40194	12788	18362	24511	32693	17798	11544	3606	4577	8898	19014	14998	3385	1089	362	180	17982	7555	3021	347	109	5	0	15901	3179	175	57	22	2743	6384	1063	353	157	51	16	12664
moss_0.0_8x_20.hist	53925219	10710982	2459599	1050298	579858	373011	304565	149636	166607	132653	65964	74539	84847	46902	25443	36817	58398	26164	24849	39852	25849	8076	21314	41443	2749	4721	11235	29961	10698	5348	1583	469	186	20	5	0	0	0	2475648	137535	45844	18787	9971	3738	622	206	91	29	8	4
moss_0.01_1x_MiSeqv3L250R.hist	64225261	10001155	1533618	625428	356076	225069	289815	258887	135249	68976	33395	16469	14050	23198	28781	41648	66061	88189	19946	10858	7042	2199	952	277	15	7	0	0	4318	60459	19561	5811	2323	267	83	4	0	0	0	0	0	0	0	0	0	0	0	0	0	43606
moss_0.001_8x_20.hist	55319495	8114591	1728189	714171	356585	224958	300236	147509	127569	144838	70126	55379	76993	42689	52965	22538	33748	45052	33967	18492	19340	31662	20537	6008	9785	31035	7007	2255	1903	26653	12023	3571	1427	163	51	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
moss_0.0_1x_novaseq_profR.hist	53460733	7442763	1710739	651780	371033	234508	354728	257723	101477	51752	46817	52903	73550	121443	65906	20969	33260	44400	7062	3844	4691	7680	36479	70932	24191	13438	3033	975	324	161	46	12	4255	12764	50200	3136	900	490	97	4	0	0	0	0	0	0	0	0	0	47337
moss_0.0_4x_20.hist	51791135	14566094	2338951	999304	552506	343657	265927	130653	148259	169607	175404	86504	33210	38809	48151	69676	75760	31565	5020	10522	19875	32537	80633	23593	1386	969	2305	6146	31786	15892	31748	9432	3771	434	137	7	1	0	42835	7762	2586	1059	561	209	33	10	3	0	0	36975
moss_0.01_2x_23.hist	65390027	7831177	1360197	576547	311544	191048	136255	66943	86521	98979	115455	69116	26534	15129	18770	27160	43081	57511	19349	10533	6831	2133	2518	4896	10461	33476	16025	5159	1718	858	253	74	28	2	0	13531	16161	8814	1761	96	31	11	5	0	0	0	0	0	0	23965
moss_0.0_2x_HiSeq2500L150R.hist	61513304	9690520	2235280	831334	473836	299672	402298	317604	125055	63777	57467	64937	90282	131465	68028	21644	12476	8032	16908	41620	78615	24566	10644	6499	13887	44438	19428	6255	2084	1041	307	90	35	3	68714	8432	2423	1320	263	13	3	0	0	0	0	0	0	0	0	51921
moss_0.001_4x_20.hist	54777596	12407146	2085626	888105	486402	300829	215272	113235	171042	195672	115930	57173	33983	56111	69619	62677	36130	15053	10253	25238	47671	50038	21682	6343	2082	6661	15854	42277	14091	7044	2086	618	8618	20313	6462	402	114	61	11	24074	8023	3287	1743	652	107	34	14	3	0	31781
moss_0.0_1x_HiSeq2500L150R.hist	66198353	14916781	3486212	1283610	631855	403164	346008	309083	267734	136543	66110	51775	71982	118853	147465	132477	76368	31819	5061	2754	1785	557	1301	2530	5405	17297	41166	109776	64502	32250	9554	2837	1134	129	40	1	0	0	0	0	0	0	0	0	0	0	0	0	0	114637
moss_0.01_1x_23.hist	63705448	8452801	1291460	554748	311409	195364	320002	157221	61904	31570	27022	30534	42451	70093	86967	38941	22447	9352	1486	1964	3709	6072	28842	56080	3297	1831	412	131	42	20	5	0	16972	24192	7696	480	137	73	13	0	0	0	0	0	0	0	0	0	0	34593
moss_0.0_8x_novaseq_profR.hist	52930904	6670426	1531990	615086	316080	199331	218924	170747	163883	83579	81265	87353	33536	49609	61552	23037	34467	46012	22709	16510	31184	29064	12593	9855	21059	19226	4340	1396	18533	14155	4193	1244	4606	13817	11467	715	204	110	11468	5737	1911	782	414	12394	2064	687	307	101	32	15183
moss_0.01_1x_25.hist	63981016	9935905	1457583	624621	348321	217726	274905	135064	53180	44165	51516	58212	80932	89429	46276	14723	8486	3535	6329	15578	29424	48171	27390	8013	470	260	57	17	4	1	0	0	42061	16160	5141	320	91	48	8	0	0	0	0	0	0	0	0	0	0	37433
moss_0.01_8x_MiSeqv3L250R.hist	66439754	5673543	1253482	507186	251136	158855	211624	103973	86345	98777	47824	44912	58951	32587	32943	38176	22006	13971	26475	14413	9469	15501	15371	4496	3139	10044	14861	4784	1593	795	6140	12280	5141	592	187	10	9103	6093	1217	66	21	366	8301	3112	517	171	75	24	7	11280
moss_0.0_2x_20.hist	55186485	10665620	2048981	864445	460654	280835	220069	196584	248929	126952	61466	69456	96564	78720	40734	12959	16982	22669	47724	66322	43018	13442	5824	3157	6745	21585	51372	16542	5513	2755	815	241	95	10	13481	38040	10935	5963	1191	65	20	7	2	0	0	0	0	0	0	46927
moss_0.001_1x_novaseq_profR.hist	51090308	10033530	1663147	715974	404350	254503	422248	235043	92547	47198	42580	48115	66893	110451	94458	30054	17324	7217	4443	10935	20655	33815	92099	26948	1584	879	197	62	19	8	1	0	42484	35419	11268	703	201	108	20	0	0	0	0	0	0	0	0	0	0	48502
moss_0.01_8x_HiSeq2500L150R.hist	67618848	6723936	1396407	573728	280932	176963	227049	111552	94849	104067	50386	40388	56151	48587	25141	34762	30723	12800	16525	26351	17092	5340	7315	14224	13139	7298	1647	529	9658	13809	4090	1214	484	54	8109	10454	3004	1637	326	17	4	0	0	0	0	0	0	0	0	0
moss_0.01_4x_MiSeqv3L250R.hist	65997118	7002174	1317102	554952	294576	178461	137158	122521	156034	79576	38528	33958	47212	77954	42857	13635	10318	13774	28996	32934	21361	6674	2891	2180	4658	14905	19694	6341	2112	1055	436	871	21131	2436	774	47	12	5	4925	11432	3809	1560	827	309	50	15	6	1	0	17208
moss_0.0_1x_25.hist	50925435	9620632	1751344	749462	416311	259641	263790	129603	90697	103756	121028	136761	52505	29024	16630	24064	38169	50954	58581	31893	20686	11765	55884	21437	1260	699	156	49	15	6	11560	23120	59290	6838	2174	134	37	19	2	0	0	0	0	0	0	0	0	0	0	53925
moss_0.01_8x_23.hist	66445100	5546870	1247847	495030	251038	158204	171455	106239	122135	62287	52595	59431	54247	29987	27125	39251	30537	12722	15722	22817	14799	4623	9007	17513	5136	3311	7879	11637	3878	1938	6717	7448	2978	342	6554	5172	1486	809	160	8200	2732	1118	592	221	4918	1638	733	243	80	8890
moss_0.0_8x_MiSeqv3L250R.hist	53236574	7223991	1613083	666846	333338	211003	292503	143710	128886	147445	71388	52464	72940	45349	33803	48914	28196	32430	43915	23908	15507	9755	46335	13557	2299	7357	17510	21036	7011	3504	6247	12494	11469	1322	419	5755	11363	6197	1238	67	21	7602	10207	3826	636	211	93	30	9	19534
moss_0.01_2x_20.hist	66874607	8629785	1472538	623422	335702	205396	143276	70392	79506	90954	106094	96386	37004	20455	15761	22806	36174	48290	30437	16570	10747	3357	2088	4060	8676	27762	19600	6310	2102	1050	310	91	35	3	4292	24611	7074	3858	770	41	12	4	1	0	0	0	0	0	0	27694
moss_0.001_2x_25.hist	51115315	11863338	1950747	835359	464874	290232	276232	135716	96509	110406	128784	145525	58885	32551	16843	22660	35942	47981	68355	37214	24138	7542	3267	5334	11397	36471	49650	15988	5328	2663	788	233	92	9	2	29434	19158	10449	2088	115	37	14	6	1	0	0	0	0	0	42935
moss_0.0_4x_23.hist	51988379	9220767	1814513	767375	411882	251453	217326	194133	217880	111117	53799	60792	84519	74469	38534	21641	34326	45824	34205	18621	20763	33991	37999	11118	1868	5978	14226	34393	11463	5730	1696	503	2527	7580	33201	2074	595	323	63	2	10770	9817	5210	1952	324	107	47	14	3	24406
moss_0.0_2x_novaseq_profR.hist	49643941	11485100	1941335	831611	463240	289373	295398	145132	96176	110025	128340	145023	55677	30777	18830	27247	43218	57694	59348	32310	20957	6548	3275	6368	13607	43541	42618	13723	4573	6205	1837	545	217	24	6	25139	25797	14070	2813	155	50	19	9	2	0	0	0	0	0	40301
moss_0.001_1x_25.hist	51670279	9774436	1668678	717188	403215	253177	419723	206215	81196	41409	42979	48565	67520	111486	109816	34940	20141	8391	2051	5048	9535	15609	74143	71924	4229	2348	529	169	55	26	6	1	23943	39253	12488	779	223	120	23	0	0	0	0	0	0	0	0	0	0	50836
moss_0.001_4x_25.hist	53701680	7760114	1615574	680031	359903	219973	192549	172001	197637	100794	52293	59091	82153	61342	31741	23397	37112	49542	16092	39612	26382	8243	13862	26953	21051	11694	2639	849	25280	12639	3743	1111	1486	4457	22762	1421	407	221	43	1	16541	6778	3596	1347	223	73	31	9	2	23008
moss_0.001_1x_MiSeqv3L250R.hist	55126850	10611430	1912192	816974	451725	280977	309552	152086	59883	64429	75154	84923	118068	94605	48954	15575	8977	11700	24631	60629	82480	25774	11167	3266	191	105	22	6	1767	24743	67609	20087	8034	925	293	17	3	1	0	0	0	0	0	0	0	0	0	0	0	66150
moss_0.001_2x_23.hist	52250233	11524719	1947056	832776	461860	287790	276723	135957	89857	102796	119908	135495	54901	30348	20248	29299	46473	62040	43425	23641	15334	4790	11414	22194	47425	26346	5948	2943	20376	10187	3017	895	357	40	11	30081	18397	10033	2005	110	35	13	6	1	0	0	0	0	0	45137
moss_0.0_8x_HiSeq2500L150R.hist	56059989	22606696	4358565	1656314	932299	585752	506407	248804	198356	226918	182084	89798	75298	124329	64335	42699	67729	71421	11361	18957	35808	58622	38413	11239	3058	9786	23290	62107	20701	10349	3065	909	11173	33519	22708	1418	406	220	34993	8023	2673	1094	580	216	7796	21136	9473	3156	1051	629
moss_0.0_4x_novaseq_profR.hist	52138028	7816521	1675110	698502	359067	223472	245797	219566	140124	84192	98207	93346	35837	39405	48891	63556	36637	15264	15606	38415	49531	15477	6705	5391	11519	36860	15093	4859	1618	19245	5701	1693	3146	9437	20595	1286	368	200	39	3574	15033	6160	3268	1224	203	66	28	8	1	23336
moss_0.001_8x_novaseq_profR.hist	54718555	6422085	1476078	590783	304310	191809	207927	154541	160020	81609	89523	78251	30041	49255	61112	25663	29888	39898	32192	17526	19594	32077	13899	6524	13941	25259	5702	1835	7354	20008	5927	1760	3358	10073	9247	576	164	2163	15839	878	291	118	4250	10697	1781	592	264	87	28	14838
moss_0.0_4x_25.hist	51967415	8081306	1688568	710126	374789	229316	203087	181414	208921	106549	53249	60170	83654	67936	35154	19369	30723	41014	49253	26814	17392	5434	21095	41017	12366	6869	1729	4610	27344	13671	9352	2777	1110	127	12127	15066	4330	2361	471	25	583	13105	6955	2607	433	143	63	20	5	21742
moss_0.0_8x_23.hist	53493135	6919697	1583989	636615	326427	205985	248678	146377	170026	86712	99504	72961	40774	67324	34837	28736	45581	45571	12264	30187	35220	11005	13584	26413	17383	9656	3521	9389	21639	10818	3204	951	11140	11652	3706	230	65	12064	8381	464	153	62	9389	8162	1359	452	201	66	21	16725
moss_0.01_4x_23.hist	66346474	6391305	1299432	540107	274782	169294	154267	137804	140161	71481	40480	45742	63594	45316	23449	22540	35753	37376	5945	5287	9986	16347	29140	8525	724	2316	5513	14700	5524	2761	817	241	19641	5198	1653	102	28	14	1	7196	8482	3475	1843	690	114	37	15	4	0	15766
moss_0.001_1x_HiSeq2500L150R.hist	65477842	12221428	2846216	1030557	540159	346390	247027	220665	333318	257690	124766	61531	23622	31529	39119	56607	89789	119866	19068	10380	6732	2102	910	834	1783	5704	13575	36201	88576	44287	13121	3897	1558	178	55	2	0	0	0	0	0	0	0	0	0	0	0	0	0	89589
