sample	leech_0.001_1x_1	leech_0.001_2x_1	leech_0.001_4x_1	leech_0.001_8x_1	leech_0.002_1x_1	leech_0.002_2x_1	leech_0.002_4x_1	leech_0.002_8x_1	leech_0.004_1x_1	leech_0.004_2x_1	leech_0.004_4x_1	leech_0.004_8x_1	leech_0.006_1x_1	leech_0.006_2x_1	leech_0.006_4x_1	leech_0.006_8x_1	leech_0.008_1x_1	leech_0.008_2x_1	leech_0.008_4x_1	leech_0.008_8x_1	leech_0.01_1x_1	leech_0.01_2x_1	leech_0.01_4x_1	leech_0.01_8x_1	leech_0.02_1x_1	leech_0.02_2x_1	leech_0.02_4x_1	leech_0.02_8x_1	leech_0.0_1x_1	leech_0.0_2x_1	leech_0.0_4x_1	leech_0.0_8x_1
leech_0.001_1x_1	0.0	0.0	0.0	0.0	0.002734371407632962	0.002615498577528012	0.0026313077490784337	0.0027180270457659323	0.004474088188248122	0.004691086239128786	0.00466088806447926	0.00473454156459275	0.006528353282133317	0.006750997554481007	0.0066817597809011526	0.00671533456025699	0.008672751158232078	0.008563119740187726	0.008496553511192254	0.008418836695221551	0.010351473943573074	0.010566817372205712	0.010554897919618679	0.010552212733734545	0.02050345817969899	0.020428569919041017	0.020294202413088797	0.020478248126084043	0.0006305593223345312	0.0006975506415769834	0.0006816475783107435	0.0007262072222916611
leech_0.001_2x_1	0.0	0.0	0.0	0.0	0.0026969143032648094	0.002645529793627909	0.0027107521879109974	0.0027075302729200838	0.004576250141509464	0.00459814366634694	0.004648846229657373	0.004645158892453154	0.006790379005135147	0.006701618541304543	0.00681107242430028	0.006727515728189555	0.008526965678905169	0.008474445092792335	0.008610445563135121	0.008434413350280109	0.01032456886247515	0.010596489006000881	0.010657597714537176	0.010540632063719836	0.020319145792065382	0.020402051718744773	0.020274717857981423	0.02031920306163567	0.000833613712182958	0.0007754528757012566	0.0006968275397162986	0.0007138861222981952
leech_0.001_4x_1	0.0	0.0	0.0	0.0	0.002863734744353305	0.0027351464250436443	0.00275443309125527	0.0027649456782901163	0.004733838947747727	0.004741192460974099	0.0047585388137428835	0.00470861237117396	0.006760828435147999	0.006817786506369025	0.006861283862167774	0.006812255511684749	0.008686065383351009	0.008651462023621785	0.00867009941616284	0.008515690780767644	0.010399879568846866	0.010587772453837024	0.010710841578491562	0.01061157955705976	0.0205637194239655	0.020572828592768544	0.020370817829681163	0.02042296574895681	0.0006916616479120436	0.0007605239817897996	0.0007346891921631472	0.0007433165689894328
leech_0.001_8x_1	0.0	0.0	0.0	0.0	0.002832554721657965	0.002681857596917162	0.002754308242599425	0.002678071055252254	0.004684229771109201	0.004633159201990663	0.0047229636707263834	0.004593298388111688	0.006660848869484224	0.006734604318806045	0.006768312053348936	0.006659469840135221	0.008649127567227103	0.00854187922497358	0.008590536291709513	0.008445442787312298	0.010368317139215617	0.010591871590990405	0.010665214593587297	0.01053470905446646	0.020709833516766366	0.020460208340996034	0.02030482481646999	0.020407198804454463	0.0006814549050399765	0.0007588936505023258	0.000722103026447959	0.0007543304062726095
leech_0.002_1x_1	0.0027347640725559016	0.0027190418422401875	0.002893922708375126	0.00285067704633936	0.0	0.0	0.0	0.0	0.0058199437617745785	0.005941645558355885	0.005936813622459923	0.005854608013622993	0.007671415953173622	0.007748667391662039	0.007825538591627164	0.0077610865891801	0.009425370529185448	0.009423454924562933	0.009579548173089704	0.009558019891569257	0.011551927195674721	0.011546736333884092	0.011671700063699256	0.011586304764373516	0.021609134975436806	0.02163879250424365	0.021588558477684355	0.021785095401832287	0.0018053585850092175	0.0018743192203470337	0.001833866459112066	0.001903552802305698
leech_0.002_2x_1	0.0025946003787986546	0.002645574719420373	0.002742342143085499	0.0026782966972976902	0.0	0.0	0.0	0.0	0.005584339098619327	0.005607970298677137	0.005677062195247989	0.005677994090731177	0.00767664458834547	0.007705257625183864	0.0077207164748019745	0.007642275277984571	0.009410987883682274	0.009446567043541255	0.009568186352244254	0.009354438430552614	0.011280400463363436	0.011605679522432025	0.011625988855293945	0.011472890553789953	0.021379154183315027	0.021540276809858636	0.021354077972043577	0.02141500676881419	0.0016286285246703087	0.0016981234398200894	0.0016656006705116312	0.001697124058973834
leech_0.002_4x_1	0.002604317508439605	0.002703819700412624	0.0027545677947377165	0.0027438089687429152	0.0	0.0	0.0	0.0	0.005604807213887106	0.005702521801076033	0.005729353114828076	0.005736375628093389	0.007613938904672971	0.007759444386511486	0.007790966723894597	0.007757785837421372	0.00957289946207924	0.009591758621320537	0.009617007185235785	0.009461697120141655	0.011352473721955835	0.011555838635721466	0.011677997689087394	0.011550387303825684	0.021396257432932983	0.02157705858013412	0.021347199183415076	0.02146164949632308	0.0015526857987568574	0.0017324136546167123	0.0017141538823280244	0.001738777325608109
leech_0.002_8x_1	0.0027012131318097676	0.0027113002014498328	0.002775790116231956	0.0026781952673544606	0.0	0.0	0.0	0.0	0.005731684198854534	0.005717480062248067	0.005741915740074212	0.005667075827457788	0.007668835795579057	0.007772292596420164	0.007723177128339983	0.007697340319722107	0.009628219256758715	0.009554420600323715	0.009568345892354217	0.00942439156609376	0.011451241026465496	0.011604620790044274	0.01168143217861465	0.01154313563218557	0.021543390760801803	0.02146360868509695	0.021290781567346286	0.02148686506457709	0.0016553751639641462	0.001827764886297255	0.0017162215924902975	0.0017402435898969115
leech_0.004_1x_1	0.004474822872691449	0.004613817706199586	0.004783822004788304	0.004714465763469411	0.005820087372966632	0.0056299977903987745	0.0056636396695291845	0.005768435503401888	0.0	0.0	0.0	0.0	0.009639703839994714	0.00987154147160585	0.009823919324799753	0.009790029795748629	0.011851441672284583	0.0115160088317705	0.011491784271110519	0.01146270873369503	0.013349346873988591	0.013514970389488581	0.01364709104544747	0.01355625899260151	0.023439575855028757	0.023604299828884186	0.023415910785371346	0.023560598508794814	0.003687236614517633	0.0038126213326928515	0.0036519695577083068	0.0037852551433944655
leech_0.004_2x_1	0.004653853086562716	0.004598389759854087	0.004753895686150052	0.004627434398168192	0.005893847387467646	0.005608174764221606	0.005717521282871305	0.00571026203890803	0.0	0.0	0.0	0.0	0.009725452079035517	0.00973374123137785	0.009728877428402385	0.009647285863731087	0.011381815384591232	0.011372546815043086	0.011560657766464418	0.011351962811610206	0.013433936507550358	0.013433418220632447	0.01354359006612807	0.013415495232317666	0.02328963667345244	0.02341974779340686	0.023361339911053013	0.023334094988753856	0.0035788450533902356	0.0037476919461226716	0.0036728212815058917	0.0036847828482800883
