sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50	genome_length
moss_0.001_2x_novaseq_profR.hist	50933154	11566140	1908798	817427	454950	284054	272270	133769	96098	109936	128236	143703	55170	30497	18394	26616	42218	56359	55036	29963	19434	6072	3353	6519	13929	44573	42183	13583	4526	2262	669	197	78	8	1	27885	21205	11565	2312	127	41	16	7	1	0	0	0	0	0	40060	112291762
moss_0.001_4x_25.hist	53788951	7744823	1619552	680623	358472	219770	206224	184217	175582	89546	63306	71534	84654	46795	24214	29633	47004	54536	8675	20219	38190	11933	14330	27864	16539	9187	2073	666	27142	15826	4688	1392	555	1534	27071	1690	485	263	51	1	15727	6444	3419	1281	212	69	30	9	2	21652	101570695
moss_0.0_4x_novaseq_profR.hist	52140045	7838659	1669619	698696	363194	224509	234857	209794	160967	82092	80683	91171	57591	31835	39498	57156	46260	19274	12665	31175	58886	21219	9194	2975	6357	20342	31073	10005	3334	1666	2968	5936	28092	3239	1029	63	17	18308	3660	202	66	306	12102	4537	755	250	111	36	11	21735	102389178
moss_0.001_1x_20.hist	60842525	9487351	2205890	806174	459639	292270	321721	287388	256688	130910	63382	31257	25046	41354	51309	74246	87455	36438	6173	15194	28700	46986	33620	9836	577	319	71	21	983	13767	78953	23458	9382	1081	343	20	4	1	0	0	0	0	0	0	0	0	0	0	0	67200	110875330
moss_0.01_1x_20.hist	63249687	12638576	1697968	727195	406265	254201	314493	154514	60838	38253	44621	50420	70099	115744	59893	19056	10984	4575	5418	13337	25192	41243	29504	8632	506	280	62	19	941	13178	44476	13214	5284	608	192	11	2	0	0	0	0	0	0	0	0	0	0	0	0	47397	113919201
moss_0.01_1x_novaseq_profR.hist	64935948	8831750	1449981	614718	332367	203899	130756	64241	91969	105211	122725	108409	41620	23006	11904	5451	8646	11542	24298	59810	51170	15989	6927	2026	118	64	13	3	0	0	8483	16966	35209	4060	1291	79	21	10	1	0	0	0	0	0	0	0	0	0	0	37872	107833439
moss_0.001_2x_MiSeqv3L250R.hist	52587160	11226270	1887598	808804	450865	281757	348505	171224	67418	68569	79983	90380	125656	90833	47002	14954	8619	8126	17108	42111	79543	32430	14052	4110	1984	6349	15109	40291	14075	7036	2084	618	246	27	7	35453	12417	6772	1353	74	23	8	3	0	0	0	0	0	0	46843	101211174
moss_0.0_8x_MiSeqv3L250R.hist	53229886	7250680	1619161	669577	335052	212120	305854	150269	115904	132593	102355	50478	47126	66252	49374	21985	34872	46553	29318	15961	22374	36628	22125	6473	5061	16196	26541	8546	2847	5735	7645	15290	10161	1171	371	22	14754	9318	1862	102	33	648	14212	5328	887	294	131	42	13	18183	87619930
moss_0.0_8x_25.hist	53101888	6730740	1543827	619861	318480	200875	221761	168524	155909	83222	97075	79448	35527	58659	48066	24954	39582	50717	11594	28540	34303	10718	16365	31821	3939	6041	14378	21039	7012	3505	3301	6601	20964	2417	768	47	11717	7362	1471	80	6695	2743	1455	7326	3572	1189	532	176	57	16149	98537721
moss_0.01_4x_HiSeq2500L150R.hist	68583252	10679781	1709856	722094	385990	234988	126233	102333	154575	142712	69097	34076	25050	41361	51318	63469	36587	15243	3111	7658	14465	23681	45749	13385	786	435	97	30	1892	26497	13937	4140	1655	189	59	2	0	0	25142	3068	1021	417	220	81	12	3	0	0	0	24066	106734460
moss_0.001_4x_20.hist	54922614	12312155	2076963	884912	485440	300527	225428	112383	169756	194200	100399	49513	39097	64555	80095	52231	30109	12544	12720	31312	59143	44550	19304	5647	2320	7423	17666	37374	12457	6227	1844	546	6035	18104	17388	1085	311	168	32	15233	10544	4320	2292	858	142	46	19	5	0	30317	106123153
moss_0.0_1x_novaseq_profR.hist	50528004	9481778	1712056	733947	409712	256248	347671	170815	67257	56902	66374	75002	104275	129493	67008	21319	12289	5119	4634	11406	21545	35271	99964	29249	1719	954	214	68	21	9	1	0	41804	34471	10967	684	195	105	20	0	0	0	0	0	0	0	0	0	0	51741	103929142
moss_0.01_8x_MiSeqv3L250R.hist	66458433	5718289	1264956	508214	253834	160329	203215	99841	87183	99736	48289	43128	59961	37786	27065	39164	26753	11146	18402	24738	16045	5013	7900	15360	9428	5237	3834	10223	3406	1702	5148	10295	4117	473	4064	4471	1284	699	7888	2143	713	291	153	8230	1593	530	236	77	24	10975	92979875
moss_0.01_2x_MiSeqv3L250R.hist	65382112	7857500	1333804	567686	310466	191850	165549	81336	62427	71415	83303	94132	47588	26306	13611	19695	31240	41704	34234	18637	12088	3776	1635	2890	6175	19759	26260	8455	2817	1407	416	122	48	4	0	14621	13678	7459	1490	81	26	9	4	0	0	0	0	0	0	27495	99437515
moss_0.0_1x_23.hist	55348572	8832537	2056599	749879	426372	272243	262216	234233	307312	156728	75883	37422	25213	41630	51651	74741	43085	17951	9522	23438	44271	72478	31406	9188	539	298	66	20	5	1	25323	50645	34713	4003	1272	78	21	10	1	0	0	0	0	0	0	0	0	0	0	58682	107096520
moss_0.01_1x_23.hist	63897312	9679952	1422101	609783	340608	213096	280884	138002	54337	43917	51227	57886	80478	74266	38429	12226	7047	8420	17726	43633	50919	15911	6893	2016	117	64	13	3	0	0	14804	29608	23758	2739	870	53	14	6	0	0	0	0	0	0	0	0	0	0	0	37983	107891103
moss_0.01_4x_25.hist	65614416	6314703	1290097	534761	269674	167177	163944	146448	112245	57244	56936	64337	57808	31955	21279	30792	48841	20349	3574	8797	16615	27201	11786	3447	1766	5650	13447	9559	3185	1591	998	1996	20455	2358	749	45	12	5	13603	754	250	1743	5767	2161	359	118	52	16	4	14717	102104680
moss_0.001_2x_25.hist	51667377	11146181	1920633	819565	451545	280268	229003	112512	115814	132490	154545	106877	41032	22681	25440	36812	58390	77949	12400	7187	13575	22224	61410	17968	1055	1033	2458	6555	45309	22653	6711	1993	796	90	27	0	0	40187	8036	445	147	59	30	10	0	0	0	0	0	39958	110953098
moss_0.0_2x_HiSeq2500L150R.hist	60492666	10004866	2271357	849304	485959	307946	380123	339558	186253	94988	45990	36299	50466	83327	103386	67045	38648	37292	5931	3228	4884	7995	37977	73843	36533	20295	4581	1474	490	244	71	20	936	2807	76085	4754	1365	744	147	7	1	0	0	0	0	0	0	0	0	49530	104611918
moss_0.0_2x_novaseq_profR.hist	49552808	11559532	1940200	831125	462969	289210	301208	147987	83728	95784	111729	126253	104229	57617	29814	11458	18174	24260	51074	62730	40688	12714	5508	2902	6201	19843	47227	21642	7213	10828	3207	952	379	42	12	14274	28771	15692	3137	173	56	22	10	3	0	0	0	0	0	41836	111812200
moss_0.01_8x_novaseq_profR.hist	66438569	5407131	1223233	484843	246474	155224	154698	118653	114181	60164	57658	65152	31148	39980	49604	15782	23079	30808	17427	9487	11155	18261	15910	4654	2428	7768	13936	4487	1494	746	11149	7578	3030	348	109	9087	3781	2061	411	4457	1484	607	3206	6036	1005	334	148	48	15	10225	100970878
moss_0.01_4x_20.hist	67624277	7831416	1423765	599228	317010	191595	135013	120604	165603	84456	40891	33946	47195	77926	44909	14288	12596	16814	35398	25257	16382	5118	3328	6471	13828	26412	5963	1919	638	318	961	1922	24804	2860	909	55	15	7	0	12772	6196	2538	1346	503	82	26	10	2	0	16286	100907065
moss_0.001_8x_23.hist	55075560	6687826	1532536	614135	314865	198655	248808	122242	179018	93120	74064	83691	32932	54376	53332	21466	34048	45453	25859	16920	31959	15210	18325	30690	1849	5918	14085	13757	14033	7196	2131	632	10784	15421	4905	305	86	46	17927	994	330	134	3562	10450	1740	579	258	85	27	15415	96880773
moss_0.01_2x_25.hist	65375978	7120868	1296286	548272	294401	179780	111407	73995	111770	127864	82260	40568	17720	29258	36301	52529	40755	16980	6011	14797	27949	12949	5610	1640	2758	8825	21002	14145	4714	2356	697	206	81	8	1	16581	11433	6235	1246	68	21	7	3	0	0	0	0	0	0	25414	104288946
moss_0.0_1x_HiSeq2500L150R.hist	62780744	11453615	2665874	963022	540861	345285	306778	274040	355182	181142	87703	43252	23618	38996	48384	70013	111055	93864	14932	8128	5271	1646	712	1330	2842	9093	21641	57710	72702	36350	10769	3198	1278	146	45	1	0	0	0	0	0	0	0	0	0	0	0	0	0	84761	117387693
moss_0.01_8x_25.hist	66443025	5448345	1231908	487382	248498	156468	151063	134941	98195	59723	69665	62372	28382	46862	46192	14696	22527	30073	18091	9848	14557	17257	7477	5798	12388	8891	2006	5350	9793	4895	1511	3021	9024	1040	329	6692	5244	2859	570	30	6335	3128	1659	621	102	3556	2627	874	290	6702	100276471
moss_0.01_1x_HiSeq2500L150R.hist	66349773	15448308	2068456	885566	493205	308058	416180	204474	80510	41059	20429	23084	32093	52990	65745	95137	95059	39607	6300	3429	2223	693	338	657	1404	4493	10693	28514	49751	24874	7369	2188	874	99	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56981	122518636
moss_0.001_8x_20.hist	55248314	8201997	1739289	719176	359752	226926	283699	139384	142962	138167	66896	65714	71629	39595	31241	45207	55878	23281	12529	30841	48277	15085	6536	11423	24408	23631	5335	1717	1695	23742	16774	4983	1992	228	71	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65826856
moss_0.001_8x_30.hist	54526664	6269400	1446795	577721	298053	187764	197595	176508	142802	88077	97736	48200	55858	57116	29555	35005	53088	22119	19997	38386	24898	7779	15738	30600	2668	7885	18767	12302	4099	2048	17203	6946	2777	319	10900	8489	2439	1329	4243	7148	2381	975	516	9987	2977	991	443	146	47	13230	102132558
moss_0.0_4x_30.hist	52108721	7443463	1614465	673708	347123	215030	217246	194062	181849	92742	62506	70631	86980	48082	24880	31696	50276	48268	7678	17530	33112	40078	17366	5080	4008	12826	30525	16533	5510	2754	815	241	27538	5251	1669	103	28	12401	2479	845	12583	5156	2735	1024	169	55	23	6	1	24793	104168004
moss_0.0_1x_30.hist	49998423	9727745	1736829	743894	414226	258700	300440	147610	69634	79661	92921	105000	117588	65002	33635	10701	6167	7813	16447	40485	76471	69990	30328	8873	520	288	64	19	5	1	0	0	39437	42997	13679	853	244	132	25	0	0	0	0	0	0	0	0	0	0	51039	105607370
moss_0.01_2x_17.hist	71937643	10432621	1807263	758165	397136	238491	122089	109060	164736	177258	85823	42325	16248	22782	28266	40902	64878	46546	7404	4030	7105	11631	55246	16164	949	526	117	36	11	4	0	0	30069	23989	7631	475	135	73	13	0	0	0	0	0	0	0	0	0	0	38673	108423784
moss_0.01_1x_17.hist	72861658	14166572	2965956	1071220	601444	377360	272255	133762	54958	62871	73337	82870	115213	155013	80213	25521	14711	6128	974	529	342	471	2238	4352	9299	29757	70821	36513	12170	6084	1801	534	212	23	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62586	126544005
moss_0.001_4x_17.hist	65583157	13763274	3093822	1135752	648682	410697	444470	397039	156333	79729	82395	93105	129444	92292	47757	15194	19312	25780	54274	63092	40923	12787	5540	4056	8667	27736	66010	21256	7084	3541	1468	2936	1173	134	41	33771	26404	14401	2879	158	51	20	9	2	0	0	0	0	0	48264	117084431
moss_0.01_4x_30.hist	65865462	6000894	1250679	518252	261089	162375	174182	155593	98481	50224	54908	62045	58567	32375	34758	32640	18815	17304	30940	16844	10924	3413	12194	23710	3583	1989	2677	7138	14052	7025	2080	617	245	27	18502	2578	740	402	79	3	4765	6849	3635	1362	226	74	32	9	2	14102	104126255
moss_0.01_1x_30.hist	64574596	8292619	1308039	560642	312795	195570	282786	138936	54705	27898	30706	34697	48239	79649	96838	30811	17760	7399	1497	3684	6958	11391	54110	24337	1430	793	178	56	17	7	1	0	28591	19965	6351	395	112	60	11	0	0	0	0	0	0	0	0	0	0	35352	106255804
moss_0.0_2x_17.hist	66012552	11890483	2739348	1003713	574022	363862	417717	373141	206131	105125	50898	48847	67911	112132	139126	44266	25517	10631	1936	4766	9002	14736	69999	120174	7068	3925	885	284	93	45	12	2	9187	27560	62594	3911	1123	611	121	5	0	0	0	0	0	0	0	0	0	59325	113709481
moss_0.01_4x_17.hist	71391605	12764685	2244059	872620	484017	301622	252994	124298	76706	87751	102358	115663	50557	27946	18817	27228	43189	57655	16164	8799	16620	27209	21410	6263	1328	4251	10118	26980	14379	7188	2128	631	251	28	7	0	6335	28328	5664	313	103	41	20	6	0	0	0	0	0	29091	114523632
moss_0.0_8x_17.hist	61850617	25778479	5413285	1978171	1127783	713363	628262	447019	176012	163198	190366	215112	82586	45653	54326	78612	118918	49548	10026	24680	46617	43595	18890	10497	22430	71776	16206	5218	1738	868	48314	35759	14302	1648	667	30561	8785	4791	957	7871	25383	10401	5520	2069	343	113	49	15	29426	18467	116240212
moss_0.0_2x_30.hist	49533751	11371897	1917868	821868	458288	286451	305618	150154	89749	102672	119763	135331	71169	39341	20357	29456	46723	62373	31223	16998	11025	10181	48362	56952	3349	1859	418	133	41495	20746	6146	1825	729	83	25	0	31597	18286	3656	202	66	26	12	3	0	0	0	0	0	40862	114498052
