sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50
moss_0.01_2x_17.hist	71610394	11795906	2127059	817181	460425	289429	377838	185636	73093	41608	48534	54842	76247	108302	56042	17830	10277	10039	21134	20147	13067	13297	63163	18481	1086	602	135	42	13	5	0	0	46387	15798	5025	313	89	47	8	0	0	0	0	0	0	0	0	0	0	40451
moss_0.001_2x_30.hist	51208086	10640690	1792296	767536	427157	266702	248347	122015	97472	111506	130068	132295	50790	28076	19404	28078	44538	59456	47339	25772	16716	5222	10021	19484	41635	23129	5221	1680	559	5828	33773	10034	4012	461	145	8	3565	31440	6287	348	115	46	23	7	0	0	0	0	0	38804
moss_0.01_4x_30.hist	65820926	5838400	1243861	512181	252665	159982	214896	122456	67060	76716	89486	44131	26432	43643	54149	23890	14654	19562	22268	13896	26248	9427	4084	3111	6647	21270	4802	1545	10618	5308	1571	466	1671	5014	15626	975	279	151	29	0	10136	4153	2203	825	136	44	18	5	0	14874
moss_0.0_4x_30.hist	51932862	7742325	1647932	689748	358747	221732	225719	201631	169424	86405	84506	95491	36660	41175	51086	28048	44489	59391	11828	10907	20602	33728	39696	11614	1500	4800	11425	30465	11763	5880	1741	516	5746	17239	15051	939	269	145	28	2226	16216	6645	3526	1321	219	72	31	9	2	22972
moss_0.001_4x_17.hist	65720625	13167316	2983226	1092086	623898	395048	430478	380807	149941	76469	74047	83672	116329	121210	62721	19955	11503	10661	22443	55244	82766	25863	11206	3278	2284	7308	17393	46381	30138	15068	4463	1325	529	60	18	0	21169	35609	7120	394	130	52	26	9	0	0	0	0	0	46360
moss_0.0_4x_17.hist	65031887	13683599	3114796	1140765	652075	413006	451944	402501	158484	80825	86783	98064	136338	100725	52121	16583	15935	21273	44784	80166	51999	16248	7040	2388	5101	16324	38852	51805	17267	8632	2556	758	302	33	9	12767	40105	21874	4373	241	79	31	15	4	0	0	0	0	0	49849
moss_0.01_1x_17.hist	66924599	18289436	2412167	1029001	566457	351421	309798	152207	59930	38175	44529	50317	69955	115506	143312	45598	26285	10951	1741	947	613	715	3397	6604	14111	45155	71241	22941	7646	3822	1131	335	133	14	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67838
moss_0.01_1x_30.hist	64271747	8481179	1341798	574376	319326	199252	237694	116781	45981	47766	55716	62959	87531	79689	41236	13119	7562	3149	5646	13897	26249	42973	38060	11135	654	362	80	25	7	2	0	0	5756	17268	29653	1852	531	288	56	2	0	0	0	0	0	0	0	0	0	32521
moss_0.001_1x_17.hist	60968783	12174700	2084078	893128	498084	311339	518596	254793	100323	51164	24771	20665	28730	47438	58857	85169	135095	103777	16509	8987	5828	1820	787	229	12	5	0	0	52335	77216	22877	6796	2717	312	98	5	0	0	0	0	0	0	0	0	0	0	0	0	0	72616
moss_0.0_8x_17.hist	62647452	25155825	4828126	1824577	1026820	645083	554615	272489	194047	221989	234263	115532	47891	79075	98110	105637	60895	25372	9669	23800	44955	73597	31939	9345	3131	10019	23846	63589	21195	10596	3138	931	13185	39554	29507	1843	528	287	56	17037	23409	9593	5091	1908	317	104	45	14	3	47361
