sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50
nematode_0.004_8x_1.hist	158182534	9968766	1673622	651714	338560	211783	150494	134433	81079	85862	53461	48968	41498	22939	27487	11446	18155	24235	12769	6951	13129	20414	8845	2587	5439	17405	7574	2438	8453	4225	4481	8962	5543	638	202	6912	1986	2503	8710	482	159	4325	7642	2864	1267	2830	1267	421	139	12774
nematode_0.01_2x_1.hist	169358890	7719254	1444939	540113	302043	189094	145297	71386	57457	65730	76671	37811	14515	10805	13405	19397	30766	24704	3929	2138	2764	4525	21493	20472	1203	667	1519	4050	17637	8817	2611	774	308	34	10	0	0	18153	15047	834	277	112	58	21	2	0	0	0	0	21622
nematode_0.008_2x_1.hist	166419895	8419481	1541686	578519	323164	202187	139757	68663	63678	72847	84973	51322	19703	10891	11046	15983	25352	33843	7731	4208	2728	4419	20993	24894	1463	811	182	57	4880	23115	6848	2033	812	92	28	0	0	0	26848	2851	949	388	205	75	11	2	0	0	0	24122
nematode_0.02_4x_1.hist	182193207	5047129	985485	372173	204238	126467	70114	62631	74286	37884	20798	23501	32672	22640	11714	9295	14743	15082	3408	8390	15846	6680	2893	2548	5444	12226	2759	887	877	12287	3639	1080	431	48	8275	3738	1073	584	115	1285	5134	2103	1115	417	68	21	8	1	0	10805
nematode_0.004_4x_1.hist	158624025	10104975	1688763	656531	345683	213576	157203	140426	101956	57376	66926	44317	28416	46918	26277	8360	9780	13055	27485	20451	13265	4144	3204	6229	13310	22191	5009	1612	536	267	7408	14816	9926	1144	363	21	5	8215	3801	1043	9255	3792	2011	753	124	40	17	5622	10106	6063
nematode_0.006_2x_1.hist	162691699	9373751	1687652	628731	353331	221802	174567	85766	66587	76175	88855	46136	17712	12786	15863	22954	36409	32129	5110	2781	1803	2264	10756	20914	20878	11597	2617	842	279	138	40	10	19762	13721	4365	271	77	41	7	1161	11247	4608	2445	915	151	49	21	6	1	24052
nematode_0.0_1x_1.hist	150576270	9750975	1773909	720632	339190	212738	120852	107954	163066	147036	71190	35108	13478	15399	19105	27645	43850	46260	7358	4005	2597	810	2972	5778	12346	39508	8920	2871	956	477	140	40	6429	19286	23912	1493	428	232	45	1	0	0	0	0	0	0	0	0	0	47797
nematode_0.02_8x_1.hist	181915381	5183789	971125	373443	196493	121681	106337	73237	46822	48943	23696	24107	28742	15888	13142	19017	14125	5884	11880	12644	8200	2561	8098	5415	2921	9346	5213	1677	744	10425	3088	916	1521	4562	5979	372	106	1001	7491	415	137	55	28	5441	1071	356	158	51	16	6859
nematode_0.0_8x_1.hist	149357075	11529847	1869234	729834	376657	236720	151696	135507	110250	84142	58074	65622	55537	30700	20828	30138	22841	9516	8649	21291	20206	6313	9222	17931	9869	5482	2804	7478	15481	7739	2292	680	15685	4609	1465	90	25	13381	5659	313	103	41	20	12940	3629	1208	540	179	58	14412
nematode_0.01_1x_1.hist	169961275	8108681	1469969	551207	310644	195304	224716	110405	43471	22169	25745	29091	40445	66780	40365	12842	7402	3083	625	1537	2903	4752	22573	43891	6580	3655	824	264	87	42	11	2	0	0	39742	2482	712	387	76	3	0	0	0	0	0	0	0	0	0	31532
nematode_0.002_4x_1.hist	154567261	10170709	1861550	696001	387133	241629	132241	87150	131640	74761	56220	63528	45003	24877	12872	17600	27917	34232	5445	3537	6681	10938	31275	9150	1082	3462	8239	19030	6342	3170	938	277	4755	14264	10281	641	183	99	18	0	7126	10809	5736	2150	357	118	51	16	4	18275
