sample	moss_0.06_1x_20	moss_0.06_1x_23	moss_0.06_1x_25	moss_0.06_1x_30	moss_0.06_2x_20	moss_0.06_2x_23	moss_0.06_2x_25	moss_0.06_2x_30	moss_0.06_4x_20	moss_0.06_4x_23	moss_0.06_4x_25	moss_0.06_4x_30	moss_0.06_8x_20	moss_0.06_8x_23	moss_0.06_8x_25	moss_0.06_8x_30	moss_0.0_1x_17	moss_0.0_1x_20	moss_0.0_1x_23	moss_0.0_1x_25	moss_0.0_1x_30	moss_0.0_2x_17	moss_0.0_2x_20	moss_0.0_2x_23	moss_0.0_2x_25	moss_0.0_2x_30	moss_0.0_4x_17	moss_0.0_4x_20	moss_0.0_4x_23	moss_0.0_4x_25	moss_0.0_4x_30	moss_0.0_8x_17	moss_0.0_8x_20	moss_0.0_8x_23	moss_0.0_8x_25	moss_0.0_8x_30
moss_0.06_1x_20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.041024209364529905	0.04850650289051798	0.0508872343668802	0.051097314977883355	0.05309525133161031	0.050109157553085544	0.0529483750194441	0.055217135402809744	0.05651478841490356	0.05799809782336272	0.05273289239995169	0.055868803656003795	0.05797881278896374	0.05926082993069504	0.06109259415586562	0.05267722992549908	0.055099144574722966	0.057263145687938555	0.05856166736343979	0.06089579199275916
moss_0.06_1x_23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04102708209506244	0.0486781169782526	0.05156180649103377	0.051844534215846415	0.05363351282459373	0.050383648798994804	0.05310540408262785	0.055036232862071176	0.05664078763647833	0.05803150483711755	0.05259716345861534	0.05571202513576224	0.05773193739240018	0.05879840327912033	0.060760335926288524	0.05231655327666662	0.05450745150715607	0.05697389085425754	0.05831160565536057	0.06061292715575489
moss_0.06_1x_25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04202852848349342	0.0497150509508962	0.05232062624698025	0.05248507219264029	0.05404734717656392	0.0508962699351628	0.05411440538960225	0.05619534291392724	0.05739091505834391	0.0588231543849255	0.05322213641879646	0.056511846393464404	0.05874338407756794	0.059970057190389815	0.06150404067480444	0.05297563496461616	0.05556528335459981	0.057766967265042934	0.05920832934632434	0.061603419266617956
moss_0.06_1x_30	0.00033843408791934014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.042953429371163	0.05012861618787069	0.05296044245438798	0.05271024309047701	0.054810009416336285	0.05216066131602219	0.054578748169909944	0.056384296751968675	0.057517662639582995	0.059305097412669996	0.05434343274662934	0.05714035060675194	0.05928079818718331	0.06032284930833993	0.06177433368168851	0.053498584228980545	0.05644223446840737	0.05852383438024292	0.05976255822493389	0.06195362561565274
moss_0.06_2x_20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04309874725225588	0.05031202981085574	0.05333424097421715	0.05337236829766211	0.05541805557836908	0.051379531911667366	0.054827182922287526	0.05703966201454494	0.05828826364311604	0.059489138988911276	0.0528918066624618	0.05678108831671714	0.058968552154049905	0.060513702885886346	0.062450863117185486	0.05287813811658239	0.05523870734096566	0.05817957036225194	0.059274729755665626	0.06218844700274905
moss_0.06_2x_23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04343201929614729	0.051174652536864665	0.053930406322535956	0.05384030856824328	0.055382584497897826	0.051766063791317506	0.05527907123160087	0.05728267410170601	0.05844096234741099	0.060005215796587165	0.05395684571387328	0.057432580996131244	0.05963559349950237	0.060796347524956024	0.062497058422845704	0.05396408309712347	0.05598759741830979	0.05880870820986744	0.060074783078316804	0.062456086325710564
moss_0.06_2x_25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04374438604577808	0.051481092603942104	0.053730693423331706	0.05360686754886132	0.05558320952474468	0.05242552324477203	0.055486600308068464	0.05733980767757918	0.05842756755121502	0.059934844230322255	0.054260671046966504	0.05743641139689083	0.05988037695504565	0.060989106844458345	0.0625482979111592	0.05420144311167176	0.05630782716163657	0.059010923199175336	0.06021076928404091	0.06246443843897041
moss_0.06_2x_30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04433421281882485	0.05159575386390867	0.053877923317246786	0.05385926595785783	0.05585545633949144	0.05281152928240385	0.05541985758840762	0.05728462011403252	0.05858407613385387	0.06007103395139327	0.05467975544280009	0.057884272716749514	0.05980890359202398	0.060858195552143925	0.06253972968045321	0.05446145909194934	0.0568584661025265	0.059165786364048	0.06036916818757249	0.0623908785456687
moss_0.06_4x_20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04424129761308108	0.05156591778604655	0.05445221460457242	0.05452649678635337	0.05650615420670468	0.051968083984349135	0.05493373070267395	0.057344352594227446	0.058960598792977666	0.0605536840199001	0.05270721668642095	0.056334289721689856	0.059258953822976794	0.060890370028396985	0.06293950216130587	0.052555581784472644	0.05511841916322037	0.05771510762590823	0.05958449398606411	0.06256140075414775
moss_0.06_4x_23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.044733548250383	0.05215024508589266	0.05481460890477408	0.05464094490112222	0.05664879119115027	0.05292496490153208	0.05580495897085366	0.057873739660150886	0.05945223537053964	0.060747071025460814	0.054002344360254646	0.057577958027154805	0.05981382782708156	0.06126366783075768	0.06324777394248873	0.053952906149393666	0.056104339548600946	0.058885990647891136	0.06024230723665959	0.0630082150092449
