sample	club-moss_0.001_1x_17	club-moss_0.001_1x_20	club-moss_0.001_1x_23	club-moss_0.001_1x_25	club-moss_0.001_1x_30	club-moss_0.001_1x_HiSeq2500L150R	club-moss_0.001_1x_MiSeqv3L250R	club-moss_0.001_1x_novaseq_profR	club-moss_0.001_2x_17	club-moss_0.001_2x_20	club-moss_0.001_2x_23	club-moss_0.001_2x_25	club-moss_0.001_2x_30	club-moss_0.001_2x_HiSeq2500L150R	club-moss_0.001_2x_MiSeqv3L250R	club-moss_0.001_2x_novaseq_profR	club-moss_0.001_4x_17	club-moss_0.001_4x_20	club-moss_0.001_4x_23	club-moss_0.001_4x_25	club-moss_0.001_4x_30	club-moss_0.001_4x_HiSeq2500L150R	club-moss_0.001_4x_MiSeqv3L250R	club-moss_0.001_4x_novaseq_profR	club-moss_0.001_8x_17	club-moss_0.001_8x_20	club-moss_0.001_8x_23	club-moss_0.001_8x_25	club-moss_0.001_8x_30	club-moss_0.001_8x_HiSeq2500L150R	club-moss_0.001_8x_MiSeqv3L250R	club-moss_0.001_8x_novaseq_profR	club-moss_0.01_1x_17	club-moss_0.01_1x_20	club-moss_0.01_1x_23	club-moss_0.01_1x_25	club-moss_0.01_1x_30	club-moss_0.01_1x_HiSeq2500L150R	club-moss_0.01_1x_MiSeqv3L250R	club-moss_0.01_1x_novaseq_profR	club-moss_0.01_2x_17	club-moss_0.01_2x_20	club-moss_0.01_2x_23	club-moss_0.01_2x_25	club-moss_0.01_2x_30	club-moss_0.01_2x_HiSeq2500L150R	club-moss_0.01_2x_MiSeqv3L250R	club-moss_0.01_2x_novaseq_profR	club-moss_0.01_4x_17	club-moss_0.01_4x_20	club-moss_0.01_4x_23	club-moss_0.01_4x_25	club-moss_0.01_4x_30	club-moss_0.01_4x_HiSeq2500L150R	club-moss_0.01_4x_MiSeqv3L250R	club-moss_0.01_4x_novaseq_profR	club-moss_0.01_8x_17	club-moss_0.01_8x_20	club-moss_0.01_8x_23	club-moss_0.01_8x_25	club-moss_0.01_8x_30	club-moss_0.01_8x_HiSeq2500L150R	club-moss_0.01_8x_MiSeqv3L250R	club-moss_0.01_8x_novaseq_profR	club-moss_0.0_1x_17	club-moss_0.0_1x_20	club-moss_0.0_1x_23	club-moss_0.0_1x_25	club-moss_0.0_1x_30	club-moss_0.0_1x_HiSeq2500L150R	club-moss_0.0_1x_MiSeqv3L250R	club-moss_0.0_1x_novaseq_profR	club-moss_0.0_2x_17	club-moss_0.0_2x_20	club-moss_0.0_2x_23	club-moss_0.0_2x_25	club-moss_0.0_2x_30	club-moss_0.0_2x_HiSeq2500L150R	club-moss_0.0_2x_MiSeqv3L250R	club-moss_0.0_2x_novaseq_profR	club-moss_0.0_4x_17	club-moss_0.0_4x_20	club-moss_0.0_4x_23	club-moss_0.0_4x_25	club-moss_0.0_4x_30	club-moss_0.0_4x_HiSeq2500L150R	club-moss_0.0_4x_MiSeqv3L250R	club-moss_0.0_4x_novaseq_profR	club-moss_0.0_8x_17	club-moss_0.0_8x_20	club-moss_0.0_8x_23	club-moss_0.0_8x_25	club-moss_0.0_8x_30	club-moss_0.0_8x_HiSeq2500L150R	club-moss_0.0_8x_MiSeqv3L250R	club-moss_0.0_8x_novaseq_profR
club-moss_0.001_1x_17	0.0	0	9.352310932575492e-05	0.00026027699661834713	0.001008219419117995	0	0	0.0006529264696348847	0	0	0.0004588905714355551	0.0008370560917505543	0.0017452549030545494	0	0	0.0010035182792689223	0	0	0	0.00013992350818858856	0.0017618619390844525	0	0.0006246504148269549	0.0005998258279608093	0.0355867263348868	0.0029563355869159924	0.002974821123514104	0.0031047964830368535	0.003328773459242429	0.03222858877065693	0.001658694652143744	0.0031320025286990516	0.0066143156788324164	0.0073281603274872875	0.008237035233555567	0.00854446710546597	0.009325167222424935	0.006922587690898707	0.008177587858913982	0.00879509728257799	0.007971760594859378	0.008975259040124972	0.009745346182511327	0.010168890993936142	0.010794162778921423	0.008358272920409804	0.009195776430353964	0.010392568404902547	0.009310592801732298	0.00926647555732063	0.010021972509200783	0.010603233431793702	0.011561944094233279	0.008953091300179405	0.00951705514748924	0.01082504203447765	0.009708753900015354	0.01222757754640802	0.01233189615044894	0.012352490045467679	0.0125671115073539	0.01017893132155201	0.011999106980921326	0.01245257320031301	0	5.5680354636877816e-05	0.000741439288260648	0.0010710955112857024	0.001533239704084144	0	0.0002776942163342788	0.0011750687579786812	0.00020713348743139903	0.0003806907453904884	0.0009793851808302945	0.0014988205613408745	0.0024200806901681915	8.230533213715585e-05	0.0005935979224309662	0.0017759674633865963	0	0	0	0.0007087375009405816	0.0024104961298626604	0.000207960715228106	0.0013602043196238034	0.0010748284647141837	0.03648692756898375	0.002288505249158579	0.003757338682308542	0.003846214842401885	0.004125318123045729	0.032957659440433607	0.0023360279102350168	0.0038431625340840103
club-moss_0.001_1x_20	0	0.0	0	0	0	0	0	0	0	0	0	0	6.773820607997028e-05	0	0	0	0	0	0	0	0	0	0	0	0.037935940546444114	0.0016540918168178598	0.0013332880323642105	0.0012430474649610668	0.0012289530673310622	0.03408385337340836	9.042171734818805e-05	0.0012386073446927215	0.0073943763243671246	0.007700450872565989	0.007921200187893995	0.007941769731360515	0.00845601272331753	0.007444803552085766	0.00740689172426956	0.007973259349664974	0.008174538294324796	0.008594959282287817	0.00915128164132839	0.009386245047984354	0.009752473517115279	0.008330346424525015	0.009009054341311828	0.009530214952709115	0.009144749955977582	0.008938958237391326	0.009343563459468851	0.00969890240017568	0.010462948525419957	0.008973619408781275	0.008925454033744784	0.009845802857800567	0.009069719251725727	0.011460953278060848	0.011300357136491468	0.011252341072956806	0.011316405675198982	0.009530427818822185	0.011036413602203643	0.011293006524122906	0.0002040023670463187	0	9.82705832467401e-05	0.00012026231567130452	0.00031613209950343	0	9.530831647230897e-07	0.00017863293871156483	7.03890102411453e-05	0	0	0.00010931795638347008	0.0009083526747696302	0	0	0.00036548093802613035	0	0	0	0	0.0006353905599651988	0	1.2101649893847544e-05	0	0.03884152986787881	0.0009269846692439021	0.002100013278172441	0.0020075667609262826	0.002135203464749824	0.03499810247680335	0.0008365039119430095	0.00204522211097824
club-moss_0.001_1x_23	9.352310932575492e-05	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0398116107183597	0.001450085023163794	0.0008365643989874938	0.0006643024583221635	0.0005152386159088529	0.03586528054014104	0	0.0006132653296446744	0.008184387410192229	0.008031116064553645	0.008107946434271929	0.008428150259680467	0.00870985745916908	0.008024659706951653	0.007992474076295442	0.008267249546256017	0.008933735349861416	0.00910203793063491	0.009370479812139454	0.009413635946554422	0.009769831098403015	0.008960839644818752	0.009251447116252032	0.009656123856365606	0.009774767204102752	0.00906070027422523	0.009379687014924198	0.009799585303004177	0.010472183131929214	0.009266917079591153	0.009213654090492351	0.010008093082151004	0.009333717586643697	0.011589833115420833	0.011281739310685879	0.011177323741590528	0.011177039496616636	0.009743643748295172	0.011112807240103884	0.011175803596523926	0.000692683567693364	0	0	0	0.00016610447741949308	0.00030157179161305336	0	0	0.000551345408243975	0	0	0	0.0003736641144993502	0.0002803899597944026	2.652112053758149e-05	0	0	0	0	0	0.00010897455844871562	0	0	0	0.040763374488838044	0.0005953684010353566	0.0016659262300218192	0.0014699148376159377	0.0013867508106479853	0.03681762362715424	0.0005374254109257182	0.0014380721219277026
club-moss_0.001_1x_25	0.00026027699661834713	0	0	0.0	0	0	0	0	0.00018045895203910867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04082981509246897	0.0014968920719310441	0.0008268412400882497	0.0005439048341644437	0.0003696159082912098	0.03680582612872263	0	0.00048681533876615557	0.00837473110730469	0.008199210134086976	0.008542445342189176	0.008391543875435614	0.00872924884937476	0.008357441388111675	0.008209791890156692	0.008190695320520525	0.00939879924526621	0.00928457174714703	0.009432040340199288	0.009497920940890636	0.0097733175793705	0.009119817115798345	0.009225935295038123	0.00960964951542731	0.010235936987449512	0.00947022358722005	0.0096112007757031	0.009743184287913542	0.010314763928541693	0.0097961360142379	0.009403304047014949	0.00989187227696009	0.009412507178814145	0.011574052565131221	0.011216922482456537	0.011120446536950435	0.011035338308251985	0.00982122613252312	0.01118730817732716	0.011119257396284943	0.0012395336280854874	0.00012329870599803172	2.926972678596318e-05	0	0	0.0005612270268604558	3.624776276678343e-05	0	0.0009242556099975374	8.964372419939526e-05	0	0	0.00024556054574986774	0.0002810955907088797	0	0	0	0	0	0	0	0	0	0	0.04174883672681218	0.0006149954684171455	0.0016361545829786106	0.0013442569442526642	0.0011576497150936893	0.03754283869717934	0.0005067516360316437	0.0013262924647330365
club-moss_0.001_1x_30	0.001008219419117995	0	0	0	0.0	0.0004193995216342783	0	0	0.0006857714676258286	0	0	0	0	0.00011560149113098994	0	0	0.0002629476974159717	0	0	0	0	0	0	0	0.04214266426388802	0.001568950804029301	0.0008460523094101502	0.0005216274095701801	0.0001852957857926274	0.03796742733843517	0	0.0004441869789334474	0.009139332559860436	0.00855434885498041	0.008742318950132333	0.008734174193385402	0.008761107981132388	0.008826941264114652	0.008558767398482603	0.008655273161059296	0.010146614757559846	0.00972491360687544	0.009754447497952734	0.009870775272745158	0.009902314872111795	0.009635078724273494	0.009724268056734986	0.009881116167825277	0.01075680883274932	0.0098229761524109	0.009928110096174558	0.01007223179038308	0.010450238870035156	0.010154803966876957	0.009874921752132337	0.010236496187912336	0.00975616855164696	0.011922160753575328	0.011421409880899791	0.011243916193266701	0.011128204420625898	0.010185895310969806	0.011395387475454766	0.011235559470446854	0.00175146580976282	0.00044258303853916825	6.489855759073127e-05	6.0740369071443645e-05	2.1133962842090348e-05	0.0011000547204628175	0.0004253147768121801	4.706470668525142e-05	0.0013684466725849553	0.0004551063476889716	0	0	0.00025473991188884604	0.0007835971144710685	0.0003100691931650079	0	0	0	0	0	0	0	0	0	0.04310316135583481	0.0008653765436691385	0.0017015935885178468	0.001331910811539716	0.0010478312829518277	0.03887554328470999	0.0006239717685510016	0.0013047780164509026
club-moss_0.001_1x_HiSeq2500L150R	0	0	0	0	0.0004193995216342783	0.0	0	0	0	0	0	0.00014837993533178828	0.0008626854673398077	0	0	0.0004304004348270052	0	0	0	0	0.000898895843177705	0	0	0	0.036569977226016515	0.002265066415912065	0.0021928482285125117	0.0021896153214144842	0.0023568723537359393	0.03208060019372516	0.0008476774703000123	0.0022303083970777182	0.006856541259834481	0.007840328345301018	0.00844859389183572	0.008491116718184477	0.008961980678293013	0.007156527059677398	0.007692524903748277	0.00868166622217037	0.008190269721180865	0.008887126871077844	0.009488992886532488	0.009873733094116988	0.010358128506108621	0.00801404300403652	0.009026136926907014	0.010173295597262988	0.009038892882494376	0.008985868976652434	0.009728260654345178	0.010267850794803302	0.011153323366242751	0.008889514803238519	0.009116443459811108	0.010362582148088606	0.009426645717231508	0.011852912394640147	0.011946257364271795	0.011899491351044067	0.01209706569169744	0.009935761037714652	0.011566403768049516	0.011988763620059628	0	0	0.0005681117776054068	0.0005775800739552528	0.0009400254000935249	0	0.00015649397576922297	0.000485160798493145	0	5.312690647163443e-05	0.0005665434992137008	0.0007986841228093677	0.0016639019020759926	0	0.00021271413024215313	0.001046449281699835	0	0	0	0.00018752425092449787	0.0015608800253859023	0	0.00066603971500101	0.0005067549116153369	0.03726639235609053	0.0015738356471117765	0.0029896466023895396	0.002977248476707439	0.0032186799232110097	0.033587648348396004	0.0015106957576229707	0.003009566260819496
club-moss_0.001_1x_MiSeqv3L250R	0	0	0	0	0	0	0.0	0	0	0	0	0	2.3430228418885868e-05	0	0	0	0	0	0	0	0	0	0	0	0.038525772535493275	0.0017471845576813028	0.001390594913382448	0.0012934565350758431	0.0012296279532144627	0.0345565067709509	0.00013824526876304866	0.0012263217659584935	0.007675041701499352	0.007730675001178078	0.008207885201740317	0.008308445234324058	0.00876912983471101	0.007655189434888854	0.007710118192732263	0.008341393222718652	0.008835691691174263	0.008979893250420035	0.00929169779252803	0.009471299566484626	0.009927769411485876	0.008694307259372591	0.009317360374692107	0.009714409912470967	0.009898785273404154	0.009143546913072065	0.009820313419171667	0.00990692288604833	0.010662654522684667	0.009471876551961578	0.009149587938881765	0.010057391085640521	0.009457548854628905	0.011656721545284743	0.0115303699306889	0.011506550754668887	0.011473241785307176	0.009804591288846143	0.011261765719653205	0.011472340865632202	0.00011680823522131067	0	0	0	0.00010920627789923198	3.4278444150714904e-05	0	5.225095434990834e-06	0.0004994485975362561	0	0	0.0001783466238595155	0.0007618274566560945	0	0	0.00031708701344557166	0	0	0	0	0.0006268924876450255	0	1.2197183889117724e-05	0	0.03930415224486694	0.0010404869059366106	0.0021719450320649702	0.0020575061055283506	0.0020853677118014557	0.0354044449046369	0.0009343015271808808	0.0020560389249300037
club-moss_0.001_1x_novaseq_profR	0.0006529264696348847	0	0	0	0	0	0	0.0	0.0002535681175644955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04114619436989275	0.001415371630274831	0.0007499568775094501	0.0004550767824964552	0.00025029489990369136	0.037067676006478645	0	0.00042423389142931534	0.008653527109872217	0.008247312367424708	0.008546404127675933	0.008400102362034367	0.008734929969404504	0.008181047906680727	0.00828563547073402	0.008221085008663809	0.009427129169747084	0.00922809903644517	0.00939143475040305	0.00939362021788559	0.009748878829119012	0.009154035011682105	0.009233814114895766	0.009488901529696503	0.010242824898914593	0.009357706498256513	0.009491848896266308	0.009625815712714147	0.010346887876328648	0.009564026297787187	0.009351829865919647	0.009853407050253282	0.009535545528505218	0.011555469103022076	0.011185714631883115	0.011055826994079476	0.01100443484457303	0.00981141294173149	0.011186283340403946	0.011081199125369756	0.001141463612627125	5.1566851605233666e-05	0	0	3.546600355130991e-05	0.0006133516732719224	0.0001430852348507372	6.639236710259677e-05	0.0008479517701910355	0	0	0	0.0002587759251841959	0.0003745870647666738	0	0	0	0	0	0	0	0	0	0	0.04205666629007354	0.0006465028269411199	0.0015502568515913806	0.0012665126592480425	0.0010569120185969227	0.037954729557934996	0.0005113267393118681	0.0012336044518050926
club-moss_0.001_2x_17	0	0	0	0.00018045895203910867	0.0006857714676258286	0	0	0.0002535681175644955	0.0	0	0	0.00012338046493776123	0.0008880669032171884	0	0	0.0003781734899271916	0	0	0	0	0.0011309850145619915	0	0	0	0.027524668760416815	0.0013607087403024742	0.0017719867849596005	0.0020111462913422473	0.002439253488230597	0.02451305620841393	0.00041368762190241437	0.0020581213312910185	0.006910196319049877	0.007263762520203665	0.007817277899670128	0.008092082602869421	0.008989080292781892	0.0067984191665974025	0.007413579210157617	0.00847963916993244	0.00710901202367531	0.0078038904570280065	0.008690917272878407	0.009297665550927592	0.009868706414455142	0.007140667620680774	0.008203934343408714	0.009292905108701288	0.0075955531684658295	0.007951207083284229	0.008803738104745773	0.009485021477588895	0.010530702016807725	0.00750384311168073	0.008394692359472322	0.00956523445071844	0.007301597709384655	0.01064337001980753	0.01104010689728363	0.011210998728332089	0.011508968144526621	0.00794958718400507	0.010499066864218753	0.011275749987989858	2.3724508343425654e-06	0.00011560774313057465	0.0007976425805826803	0.0010250573519209327	0.0015451986483565605	0	0.0005118306697335928	0.0008061436356776586	0	0	0.0005029674522646355	0.0009235854020568368	0.0018891925749184857	0	0	0.001160283825333952	0	0	0	0.0001608322827288955	0.0019273888027910857	0	0.0002144990149951509	0.0006116830043639832	0.02834661526018578	0.0011218225925704317	0.002671661471562059	0.002922964217440427	0.003469252486523189	0.025326729343391086	0.0011341041914598726	0.002997406444875117
club-moss_0.001_2x_20	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030812858030115797	0.00028205912832202085	0.0004480946612943626	0.000490560768136028	0.0007070206652548539	0.02739338018732107	0	0.0005276172265920032	0.007306510666330812	0.007496782425241322	0.007436161448013845	0.007643562961545225	0.008340987379627518	0.0073205359504811	0.007359079540935065	0.008005049658651009	0.0075816894348353925	0.007970121402459451	0.008412788543954441	0.008675601593918003	0.009238137891846354	0.007511466626656471	0.008429407384010545	0.008789868624391683	0.0082983033259868	0.008108239996408972	0.008584884058138176	0.008988114805897007	0.009797560329046995	0.008042361749405202	0.008261035770432135	0.009139314599263981	0.007081067001156627	0.010157152767503397	0.010293359975714678	0.010377385262113847	0.01052965679593032	0.007680779938834981	0.009937671873470055	0.010409278247930587	0.0004123177796315769	0	3.463569101458397e-05	0.00016124257988536783	0.0003418489380351275	0.000145716007148744	4.919144759751859e-05	5.207008767038612e-05	0	0	0	0	0.0005660868420583887	0	0	0	0	0	0	0	0.0003556177405062977	0	0	0	0.031747399397057174	5.77457961459249e-05	0.001296012901628396	0.001425377337209932	0.001714184568831878	0.028236015843553175	0	0.0014605978395965113
