sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50
rotifer_0.0_2x_1.hist	85543794	3218681	586697	239468	114627	71440	62126	55495	39543	20165	19508	22043	14882	8225	5031	7280	11546	15413	2451	1333	864	858	4078	7929	2803	1556	350	111	36	17	5901	1752	699	79	24	0	0	0	6917	383	126	50	26	8	0	0	0	0	0	4705
rotifer_0.002_1x_1.hist	86541092	2998049	461668	196603	107689	66607	79663	39138	15409	9417	10984	12411	17255	24895	12881	4097	2361	982	1598	3934	7430	11336	4911	1436	83	45	9	1	0	0	703	1406	10102	1164	369	22	5	1	0	0	0	0	0	0	0	0	0	0	0	6824
rotifer_0.0_8x_1.hist	85309243	3131694	615408	238499	119769	75137	55599	49665	35779	28298	22350	15400	14160	9603	11914	8637	4978	3673	7732	4861	3197	5233	3059	894	1500	4799	2022	650	215	1963	3136	930	371	41	2729	1182	338	183	35	1893	1304	533	282	104	16	4	1433	1002	333	625
rotifer_0.001_8x_1.hist	85994849	2993275	588930	228448	114861	72018	53965	48205	32826	27504	23296	11488	15970	10633	6119	8854	10218	4256	2022	4976	7770	2427	1252	2434	2752	1527	796	2121	2989	1493	441	130	2657	1480	469	28	591	2475	494	26	7	250	2157	808	133	43	18	5	0	2362
rotifer_0.01_1x_1.hist	89794530	1763614	327139	137781	73047	44215	39446	19379	10411	11909	13890	15695	18478	10213	5284	1680	967	402	212	521	983	1609	7643	7403	434	240	53	16	4	1	0	0	1701	5102	1622	100	27	14	1	0	0	0	0	0	0	0	0	0	0	4313
rotifer_0.002_4x_1.hist	86629669	3001118	553069	221811	106544	67322	71874	51825	20405	22296	26007	21416	8221	7472	9270	11178	6443	2683	1499	3689	6968	5403	2340	683	494	1581	3763	2067	688	343	1197	2394	2358	271	85	4	0	1100	4334	239	78	31	15	4	0	0	1700	1187	394	235
rotifer_0.002_8x_1.hist	86558952	2828717	570376	219092	110760	69417	54609	38684	40149	20475	21030	18680	7171	11839	11642	3834	6081	8117	5084	2767	2434	3984	4108	1201	924	2957	1022	2725	1510	754	222	65	4789	551	174	9	1	1697	2220	122	39	15	7	1370	852	283	125	40	12	1643
rotifer_0.01_4x_1.hist	90543641	2140368	415653	161392	80083	50233	49637	24386	22584	25836	12508	6167	7481	12351	7694	2447	2261	3017	6351	3573	2316	722	677	1315	2810	3136	707	226	74	36	1323	2646	1389	159	49	2	0	0	1172	1207	401	163	85	31	839	513	229	75	24	1286
rotifer_0.008_1x_1.hist	89120754	1970434	408477	165667	77521	47742	30057	26848	40554	36953	17890	8822	3386	2358	2924	4231	6710	8957	7525	4096	2655	828	358	103	5	1	0	0	602	8428	2868	1578	630	71	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6207
rotifer_0.001_2x_1.hist	86252091	3382615	651678	242123	135384	84752	89614	44028	17335	17780	20739	23435	24284	13423	6945	2208	1606	2143	4510	11102	9567	2988	1294	377	303	970	2309	5221	1739	868	256	75	29	2	247	5808	1668	909	180	9	2	0	0	0	0	0	2391	796	264	2695
rotifer_0.02_4x_1.hist	93504561	1535903	274413	109411	52115	32782	38058	18697	11105	12704	11008	5428	2959	4886	6061	2302	1326	1645	3463	2642	1713	534	307	595	1272	2376	535	171	56	27	717	1434	1008	115	35	20	4	1	0	954	510	208	109	40	5	0	0	0	0	1295
rotifer_0.0_4x_1.hist	85334681	3325129	593951	242316	115790	73032	76282	51111	25822	29540	30220	14903	7582	12518	15531	8246	4752	1979	3935	9685	7323	2287	990	675	1442	4614	5033	1620	539	268	78	22	1087	3260	2500	155	43	22	3	1544	2229	912	483	180	29	8	2	0	0	3566
rotifer_0.02_2x_1.hist	93917888	1372431	281099	108565	51994	32773	35924	27791	10941	10992	6983	3443	3978	6568	8148	3150	1815	755	384	945	1785	2921	3231	944	54	29	5	0	148	2074	1550	459	182	20	5	0	0	0	141	1255	417	170	89	32	4	0	0	0	0	1312
rotifer_0.008_8x_1.hist	89401840	2251882	447872	172094	87695	54390	45475	40621	24685	18235	17631	8694	12086	7981	4129	5833	7212	3004	1495	3679	4684	1462	632	1196	2555	2263	744	1984	1150	574	169	290	3137	360	113	6	512	1531	305	15	4	746	783	292	47	14	5	1012	591	353
rotifer_0.02_1x_1.hist	93557607	1207790	247377	101213	48852	29282	17012	15196	22953	20592	9969	4915	1886	1041	1213	1755	2783	3714	5117	2785	1805	563	243	238	507	1624	365	116	37	17	4	0	1232	3032	963	59	16	7	0	0	0	0	0	0	0	0	0	0	0	2570
rotifer_0.001_4x_1.hist	86040946	3165707	575657	232815	111157	70230	74955	50167	20541	23498	27408	24372	9356	5778	7168	10372	13153	5479	870	1590	3004	4917	7164	2095	180	575	1369	3650	2821	1409	416	122	48	36	5968	372	105	56	10	0	712	1942	1030	385	63	20	7	1	1414	1484
rotifer_0.006_2x_1.hist	88828015	2432616	502450	187272	102986	63851	43835	21535	24564	28100	27141	13384	5137	3691	4579	6625	10509	9378	1491	810	524	762	3621	7039	413	228	50	15	2724	4542	1345	398	158	17	4	0	0	0	4871	269	88	35	17	5	0	0	0	0	0	3415
rotifer_0.006_8x_1.hist	88710859	2408393	484849	186158	94498	58964	44097	39391	31940	16288	17413	16745	6428	10612	7977	3576	5672	7571	3149	1713	2259	3698	2839	829	1061	3395	1156	371	2544	1271	375	110	2344	269	84	1763	796	433	85	3	232	1279	677	253	41	12	4	642	1098	658
rotifer_0.02_8x_1.hist	93591462	1441903	284733	109095	54355	33941	25340	22635	16715	9192	10721	5286	4537	6222	3218	1819	2885	3851	1349	1106	2088	1490	644	1010	1338	742	166	229	1480	739	217	63	178	533	1187	73	20	9	302	536	177	71	37	654	108	35	14	3	0	814
rotifer_0.004_4x_1.hist	87852508	2792532	519078	206794	100333	63227	73143	37435	20736	23721	27669	13645	5518	9111	11303	8015	4619	1923	2575	6338	6160	1924	832	753	1609	5149	2018	648	215	106	1983	2548	1018	116	36	1956	1281	697	138	6	1	0	614	2036	338	111	49	15	4	1771
rotifer_0.008_4x_1.hist	89725427	2344187	439693	174722	84000	52923	55294	27165	24404	27917	14750	7273	10111	10541	5453	3756	5957	7951	1579	858	1121	1834	6666	1949	113	166	396	1055	3628	1813	536	158	62	6	0	696	2631	1434	285	14	3	0	0	0	0	203	2075	690	229	136
rotifer_0.01_8x_1.hist	90278132	2099395	413563	159806	79843	49998	41488	28460	29054	14816	12675	14322	5678	9374	7193	2562	4064	5035	3513	1911	1730	2832	3129	914	327	1045	2487	1388	461	229	753	1466	585	66	1898	117	32	16	1734	339	112	44	179	1341	222	73	31	9	2	1166
