sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50	genome_length
rotifer_0.001_2x_1.hist	85888865	3088849	561681	229093	109375	69102	75797	56534	22259	17520	20436	23092	18862	10426	5394	4586	7273	9709	7914	4308	2793	871	468	909	1943	6217	4910	1580	525	261	76	21	7	0	0	5704	1982	1080	215	10	2	0	0	0	0	0	1360	2890	962	576	99313282
rotifer_0.0_8x_1.hist	85426183	3072209	615997	237216	120664	74984	73250	44361	30907	35357	21125	10417	14482	15683	8114	5369	8515	6807	5717	4180	2710	1334	6336	4838	283	604	1438	3835	1896	947	279	82	4855	559	176	10	644	3202	639	34	10	3	456	2006	333	110	48	15	4	2396	99111113
rotifer_0.0_1x_1.hist	84122630	2900437	483616	205288	111404	68506	72082	35413	13943	8640	10077	11386	15830	26137	23026	7325	4221	1758	278	181	341	557	2649	5150	11004	6683	1508	484	160	79	22	5	1	0	0	3040	3430	1870	373	19	5	1	0	0	0	0	0	0	0	6244	96428063
rotifer_0.001_4x_1.hist	86063089	3095115	571720	230412	110316	69712	74650	54002	21262	24323	27405	13514	10150	16759	10997	3498	3740	4992	9137	4973	3225	1006	4781	4189	245	740	1762	4301	1432	715	210	61	3430	3107	987	60	16	7	0	1448	481	196	1912	1117	185	60	26	7	1	2087	99578380
rotifer_0.008_8x_1.hist	89414404	2245234	448118	172497	87026	54185	40564	36234	27193	16049	18719	12249	5987	9884	8161	3151	4998	6671	2898	1577	2064	3378	2610	762	564	1805	2678	861	286	823	2387	708	282	31	471	2139	614	333	65	301	99	39	1326	795	131	42	18	5	0	1508	99534996
rotifer_0.006_1x_1.hist	88169973	2145525	421468	174196	87009	51766	20412	18233	27540	31505	36749	18508	7104	3926	2030	680	1078	1439	3029	7455	14003	4375	1894	553	31	16	2	0	0	0	0	0	5459	4195	1334	82	22	11	1	0	0	0	0	0	0	0	0	0	0	5776	97506158
rotifer_0.006_4x_1.hist	88820115	2481611	490888	186750	100224	61182	37832	33793	41938	21387	10354	10588	14720	12573	6505	2759	4376	5840	5586	3040	1971	651	3091	4500	263	447	1064	2838	2089	1043	308	90	35	3	4634	288	81	43	7	0	718	1333	706	264	43	13	4	0	0	2679	99823421
rotifer_0.001_1x_1.hist	86282397	3088720	603309	237334	113020	71683	66161	59100	44799	22846	11060	7782	10818	17862	21570	6862	3954	1646	261	582	1099	1799	8546	16616	976	541	121	38	11	4	0	0	0	0	7424	3029	870	473	93	4	0	0	0	0	0	0	0	0	0	6858	98987959
rotifer_0.008_4x_1.hist	89554378	2339719	454616	175200	89373	55042	47651	42565	27003	13770	15191	17164	8506	4843	6008	8693	6314	2630	1019	2507	4736	2906	1258	429	915	2929	2063	663	220	109	1053	2105	1543	177	55	2	0	1411	2332	128	41	16	7	1	0	1461	653	216	71	346	99784269
rotifer_0.0_4x_1.hist	85585147	3227383	611199	241616	118012	74474	82451	43355	25082	28693	33469	18421	7071	7955	9870	14281	8852	3687	2595	6388	4142	1293	2561	4978	4223	2345	528	169	55	26	4505	3592	1435	164	51	2	0	0	1261	3267	1088	444	235	87	13	3	0	0	1377	2578	99644708
rotifer_0.008_2x_1.hist	89342274	2236468	426368	172732	80501	51025	49905	44578	31897	16266	7874	8744	12156	16133	8347	2654	1529	816	1718	4229	7987	3899	1688	493	28	14	31	82	5026	2512	743	219	86	9	1	0	0	717	4311	238	78	31	15	4	0	0	0	0	0	3267	99188428
rotifer_0.004_1x_1.hist	87467520	2562166	472876	197488	102007	60524	31278	15366	18251	20878	24352	27517	19310	10673	5522	1756	1011	629	1324	3259	6154	10075	5728	1675	97	53	11	2	0	0	0	0	6484	4212	1339	82	22	11	1	0	0	0	0	0	0	0	0	0	0	6374	98195965
rotifer_0.02_4x_1.hist	93665580	1461920	281275	108526	53511	33462	30076	14776	16090	16103	7795	3843	3945	6513	4237	1347	1885	2516	3249	1768	1145	357	1244	2418	141	340	809	1959	652	325	95	27	255	765	1497	92	25	12	1	0	0	790	418	156	25	7	2	0	0	1036	99965298
rotifer_0.004_8x_1.hist	87702697	2646323	530172	203759	102946	64506	51927	35863	36031	18375	21433	18108	6951	8574	10637	6037	4869	6499	4045	2201	2991	4896	2346	685	995	3185	2180	701	232	3168	937	277	364	1092	2425	150	42	22	1968	569	188	76	39	1392	532	176	78	25	7	1981	99443379
rotifer_0.0_2x_1.hist	85539141	3232792	586696	239958	115674	71325	49682	44379	62150	31695	15345	7567	9074	14982	18588	9470	5458	2273	1850	4555	8603	2687	1163	977	2088	6681	3664	1179	392	195	56	15	1112	3337	3920	244	69	36	6	903	2062	844	447	166	26	7	2	0	0	4266	99512962
rotifer_0.004_2x_1.hist	87709222	2773776	533074	209690	99358	63077	55853	49892	42229	21535	10426	7425	10322	17043	15151	4819	2777	1156	1763	4340	8198	4767	2065	603	305	978	2326	4429	1475	736	217	63	24	1	0	2938	2992	1631	325	17	4	0	0	0	0	0	0	0	412	4458	99794377
rotifer_0.01_4x_1.hist	90582618	2190216	406865	161474	77980	49157	55959	32157	15683	17941	20926	10921	6765	4364	5414	7833	6654	2771	719	1769	3341	4288	1857	542	227	728	1731	3277	1091	544	160	46	332	995	2695	167	47	24	3	0	1553	682	361	134	21	6	1	0	0	2195	99985613
rotifer_0.002_1x_1.hist	87469840	3116762	640994	233338	131966	83123	86453	71290	28069	14314	6929	6432	8942	14764	18317	16659	9602	4000	635	344	222	176	835	1624	3469	11101	2505	805	267	132	38	10	3	0	8115	1086	311	168	32	0	0	0	0	0	0	0	0	0	0	7526	100029353
rotifer_0.004_4x_1.hist	87908605	2694939	513673	202409	98857	62348	70568	38067	23155	26488	18126	11403	15852	10221	5288	5062	8029	7845	1247	2046	3865	5474	2371	692	231	739	1760	4252	1416	707	208	60	283	850	5365	334	95	50	9	0	529	1646	872	326	53	16	6	1	0	2745	99653265
