sample	rotifer_0.001_1x_1	rotifer_0.001_2x_1	rotifer_0.001_4x_1	rotifer_0.001_8x_1	rotifer_0.002_1x_1	rotifer_0.002_2x_1	rotifer_0.002_4x_1	rotifer_0.002_8x_1	rotifer_0.004_1x_1	rotifer_0.004_2x_1	rotifer_0.004_4x_1	rotifer_0.004_8x_1	rotifer_0.006_1x_1	rotifer_0.006_2x_1	rotifer_0.006_4x_1	rotifer_0.006_8x_1	rotifer_0.008_1x_1	rotifer_0.008_2x_1	rotifer_0.008_4x_1	rotifer_0.008_8x_1	rotifer_0.01_1x_1	rotifer_0.01_2x_1	rotifer_0.01_4x_1	rotifer_0.01_8x_1	rotifer_0.02_1x_1	rotifer_0.02_2x_1	rotifer_0.02_4x_1	rotifer_0.02_8x_1	rotifer_0.0_1x_1	rotifer_0.0_2x_1	rotifer_0.0_4x_1	rotifer_0.0_8x_1
rotifer_0.001_1x_1	0.0	0.0	0.0	0.0	0.0030429437960900673	0.0029076071160687405	0.003162451762381921	0.0030940386148567934	0.004713836089894534	0.00500775022062821	0.0049359791360615675	0.0048759764863001865	0.007100904936032802	0.0068916560903295315	0.006868409639996658	0.006760585326223442	0.0087448494620131	0.009025622187748215	0.009069506754056425	0.008991946690427398	0.010555845738520893	0.010933035730486724	0.010820567220445637	0.010815354962594465	0.02062765905486666	0.020607571195647573	0.020357084280797303	0.0202603979724647	0.001105786289938417	0.0010252179773324543	0.0009875126677928241	0.0010294431734745296
rotifer_0.001_2x_1	0.0	0.0	0.0	0.0	0.002922613099982423	0.0031075007213677537	0.0031100130320133555	0.0030078692625542195	0.005008978661141547	0.005058488934180901	0.004958725417752959	0.0048943720360324515	0.007103325253897074	0.0070395941797818705	0.006918130893816058	0.006811048639742898	0.009009999795295301	0.009028160608530495	0.008937711004961829	0.008921959551320897	0.011082950005014258	0.010956133628387522	0.010905998564733038	0.010901694042777339	0.020949239954382907	0.02073410480210478	0.0205441855531243	0.020530775168143015	0.0011485198750124774	0.0011006036496866165	0.0010322049583056999	0.0009843629499658548
rotifer_0.001_4x_1	0.0	0.0	0.0	0.0	0.002905953130716714	0.0029301038704618665	0.0028458909300365506	0.0028877064478185863	0.004872496783026723	0.004928760359990195	0.004784283623460077	0.004760695440365693	0.007152771780124899	0.006884078142865272	0.006762371568270145	0.006747680596732201	0.008977220296657958	0.008864360562935132	0.008760911053591128	0.008769955176121273	0.01084381146894837	0.01086450972320826	0.010763229056296784	0.010713575081698226	0.020773043448789188	0.020728785592712573	0.02049686240123648	0.020433229386083558	0.0009524699774258196	0.0009197400070851133	0.0008646760390549278	0.000851268147634968
rotifer_0.001_8x_1	0.0	0.0	0.0	0.0	0.0028190365888465345	0.0028515669816667425	0.00285740594153164	0.0029015012922469514	0.00480448813736814	0.004841447097214328	0.0047341473795540585	0.004759354660331883	0.006929347516150659	0.006840268915327687	0.00671969505811366	0.006686332203646249	0.008981137305055824	0.008837483864432503	0.008793552115588719	0.008786354568273022	0.010892450411408097	0.010834341895742682	0.010828135635846454	0.010713347493366429	0.02053153206033846	0.020664153215258226	0.020391974817517117	0.02037666269805696	0.0009087347605444368	0.0008187557309377849	0.0008079809424423278	0.0008677756353378217
rotifer_0.002_1x_1	0.003042911678378312	0.002966487923428635	0.002961221412504981	0.002853460229417317	0.0	0.0	0.0	0.0	0.0056425490365402805	0.00587368281340279	0.005837112929980639	0.005732317758693051	0.008160456773790124	0.007894762868253923	0.007816038713278375	0.0077151714590081456	0.009699777720746223	0.009732293084398063	0.009856971687041331	0.009660165738707873	0.011626085278976388	0.011800393233559496	0.011727649690837765	0.011810697883412973	0.021715255067059434	0.021747249628624406	0.02131652565792899	0.02128501098379147	0.0019578526627015147	0.001946699412007205	0.00196794137139385	0.0019212216356633686
rotifer_0.002_2x_1	0.002863979178514884	0.0031068448364850064	0.0029429599429955365	0.00284567668701022	0.0	0.0	0.0	0.0	0.005650716304448941	0.00593870013786523	0.005777463154642921	0.00570776874309447	0.008141415501232055	0.007810396280566883	0.00778400913337898	0.007671644560881652	0.009899679281757312	0.009998789699543445	0.009806412422966598	0.00979168996715518	0.011780506132411269	0.011807739241489684	0.011650108695350882	0.011641204974983525	0.02174577410613117	0.021708801003785163	0.02140548043823189	0.021333429505369494	0.0019542116772437827	0.0019470355201348995	0.001908667466972655	0.0018839115968698257
rotifer_0.002_4x_1	0.0031020772264245514	0.0030944746986708545	0.0028447088146120484	0.002838234858908734	0.0	0.0	0.0	0.0	0.005911926104173512	0.005857815178911742	0.005767672480551181	0.005724641623379436	0.008100072410500104	0.0077574965913438255	0.007662110068047985	0.00759950078340871	0.00998976823233953	0.009897552341454402	0.009767162512212414	0.00971901689693896	0.01180226435376674	0.011755894287477713	0.011664075050547366	0.011618023994683712	0.021726912626294437	0.02163991737428938	0.021399399961358447	0.02124935107810193	0.001937640057916115	0.0019344420903591917	0.0018313618318881978	0.0018565693016012975
rotifer_0.002_8x_1	0.003054936371141193	0.0030117800915367404	0.0029044191761998057	0.0028999537919806168	0.0	0.0	0.0	0.0	0.005809362479420074	0.005812352132320762	0.005741681488333468	0.0056935462697281945	0.007978960112835384	0.00781747040145387	0.007702025395090717	0.00766244793733925	0.009884873487183164	0.009872388454793567	0.00975220282314881	0.00967116213483332	0.011763171226338983	0.011836973377179622	0.011845429540918726	0.011709492022164581	0.02166700013884593	0.021731602836048993	0.021413830401958253	0.02133137591237408	0.0019115653247252866	0.0018452348725684525	0.001840248013583206	0.0018782715625426916
rotifer_0.004_1x_1	0.0047135657855740054	0.005084116352616064	0.0049654502972149885	0.004863813739032356	0.005642285603877402	0.005736711102894096	0.006027441627980539	0.005884753838162679	0.0	0.0	0.0	0.0	0.010272108195805077	0.009712338389035917	0.009779298985700421	0.009642114342451916	0.011801207076666168	0.011749250811744508	0.0118488995879483	0.011796448610445818	0.013627146416917549	0.013834370401514437	0.013655980331691955	0.013587592782143299	0.023118193741917894	0.02319444391537388	0.0230075348878419	0.0230531751954483	0.004027216511108301	0.003728965081066022	0.003929781082186479	0.00393554045273705
rotifer_0.004_2x_1	0.004932313416714525	0.005057290784561107	0.004950501507520157	0.004831913625979687	0.0057852066371298656	0.005938537875456861	0.005886197237081284	0.005804366061182237	0.0	0.0	0.0	0.0	0.010003974117166541	0.009801903437463377	0.009700931324099507	0.009599117419331237	0.011815585834372904	0.011833036011705694	0.011715192345825543	0.01167585827231739	0.013793560482528467	0.01366918356507047	0.013635696957795538	0.013536410307957655	0.02367669787381776	0.023483103955446803	0.02318149137595633	0.023248560627504383	0.003970176022286403	0.0038533113319006314	0.0038813494609528723	0.0038209418451088215
