sample	leech_0.001_1x_1	leech_0.001_2x_1	leech_0.001_4x_1	leech_0.001_8x_1	leech_0.002_1x_1	leech_0.002_2x_1	leech_0.002_4x_1	leech_0.002_8x_1	leech_0.004_1x_1	leech_0.004_2x_1	leech_0.004_4x_1	leech_0.004_8x_1	leech_0.006_1x_1	leech_0.006_2x_1	leech_0.006_4x_1	leech_0.006_8x_1	leech_0.008_1x_1	leech_0.008_2x_1	leech_0.008_4x_1	leech_0.008_8x_1	leech_0.01_1x_1	leech_0.01_2x_1	leech_0.01_4x_1	leech_0.01_8x_1	leech_0.02_1x_1	leech_0.02_2x_1	leech_0.02_4x_1	leech_0.02_8x_1	leech_0.0_1x_1	leech_0.0_2x_1	leech_0.0_4x_1	leech_0.0_8x_1
leech_0.001_1x_1	0.0	0.0	0.0	0.0	0.0024202753354763216	0.002772160853047899	0.002641515884437904	0.0027475423689109165	0.0046844457508131085	0.004855113734799079	0.00471797011727276	0.004690755101416314	0.006690327967726093	0.006422513348428238	0.006727666984273228	0.006767611514930813	0.008714589241899749	0.008738891931820795	0.008700063260558636	0.008769415398311213	0.010501508582934332	0.010789637924738844	0.010660202087752943	0.01072263771243522	0.020158721353954176	0.020786292098637728	0.02064355892828191	0.020543428181256797	0.0005424833830395432	0.0007102866467545786	0.0008075125645152743	0.000803714251026759
leech_0.001_2x_1	0.0	0.0	0.0	0.0	0.0026534615279974584	0.002889434506082791	0.0027662854151867386	0.0027690947702998982	0.004822101187219573	0.00472297827607092	0.004783871874120034	0.004757361537354416	0.0067903040006529825	0.006724601879547218	0.006805300102445095	0.0067748518448388665	0.008696818170492691	0.008757535405189483	0.008678950706535085	0.008712582914715189	0.010620452539241078	0.01065892527269206	0.010714845023250373	0.01071599513871817	0.02060133553836289	0.020819918099568437	0.02092723206023155	0.020682600530373848	0.000821952041009953	0.0007166424495004962	0.0008655418072829961	0.0008427697785850959
leech_0.001_4x_1	0.0	0.0	0.0	0.0	0.002511758328129652	0.002770426182951916	0.0026172112595181196	0.002662979243375214	0.004721333650448231	0.00467224481927105	0.004686936503404812	0.00472405413033188	0.00674893244791417	0.006707651029838606	0.006652335401008738	0.00661885685830068	0.008593152047845094	0.008599768681286679	0.008544694152234262	0.008559628954243713	0.010531858540991779	0.010646227779679291	0.010588349149574093	0.01058898731372275	0.020373330524685866	0.020762422596345424	0.020661198535923974	0.02037373287342915	0.0006704736001322996	0.0005859663706089842	0.0007546446074146642	0.0006946997782089883
leech_0.001_8x_1	0.0	0.0	0.0	0.0	0.002576029811876471	0.002834153389686551	0.0026588605011273695	0.002723950901449372	0.004866802020662004	0.004729815347787918	0.00475453150315537	0.004723350888359421	0.006701261816381059	0.006632100703411736	0.006620310192507384	0.006607168062761284	0.008632895518292693	0.00866853132352867	0.008600018582540279	0.008579648901777363	0.010513622173801425	0.010740994268166083	0.010701383220566383	0.010632909502824783	0.02047549874011618	0.02085040207072038	0.02069759190500922	0.02045036990396313	0.000845868649888402	0.0007328889275251291	0.0007686084890512788	0.0007464411735716588
leech_0.002_1x_1	0.0024202965294663615	0.0026750802232992535	0.0025381117512714726	0.002592340134272143	0.0	0.0	0.0	0.0	0.005646143658921771	0.00563044568992918	0.005633874329554515	0.005644378816229834	0.0075388496019080375	0.007583761278576456	0.0076872823951591	0.007571891885535357	0.009592406006334177	0.00953777984766523	0.009571641142932541	0.00957099370478026	0.011549707087172765	0.011424498710663497	0.011306937883662587	0.011252929309313762	0.02125895297887912	0.02153946498260835	0.021521046013767173	0.02128678579951058	0.0015451503749722188	0.0015372076949278191	0.001532849005925692	0.001549457826394128
leech_0.002_2x_1	0.0027497211508173956	0.0028893749307995816	0.0027776344804632067	0.002830288804616285	0.0	0.0	0.0	0.0	0.005748029072175582	0.0057665139452511135	0.005743312231317498	0.005730486101933369	0.00766367469869814	0.007713663982152673	0.00777741100597232	0.007708927859721076	0.009794609659944815	0.009761264839051924	0.009726571157987163	0.00975164563032735	0.011658921612541324	0.01164045042669981	0.01169211208971101	0.011582987765668658	0.02145297103722924	0.021691103809269047	0.021728856697018618	0.02152245837896282	0.0018280550481276304	0.0017205944269925112	0.001826613581192436	0.0018205547713250557
leech_0.002_4x_1	0.0026140718871415624	0.002759017625279858	0.002617179162598987	0.0026485248574043274	0.0	0.0	0.0	0.0	0.005705022415564104	0.005685280307325361	0.005615421748950951	0.005624623118578607	0.007620541908697282	0.007550530438555504	0.0075111706825825054	0.007485820664345735	0.009557684238501124	0.009475199701879199	0.009491962408769263	0.009443404847991006	0.011448880167029156	0.011497304553632317	0.011551854718068072	0.01149056665119205	0.021420847728663005	0.021657484420833546	0.021563594074118935	0.021306421606024688	0.0017475648178489826	0.001568734696265626	0.0016790030008263443	0.0016161689116614489
leech_0.002_8x_1	0.0027302680502124645	0.00277283451487888	0.0026733445488028836	0.002723957840921283	0.0	0.0	0.0	0.0	0.005875300254420567	0.005737424335639943	0.0057143420265784095	0.005675841187630074	0.007609229351494327	0.00761117970170401	0.007592770310512583	0.007515068101418225	0.009646856099707104	0.009561742886621727	0.009575260030899644	0.009502075039139734	0.011476828390968828	0.011659002255240048	0.011619141922058276	0.011545171954756841	0.021541439595547565	0.021729952536095647	0.021569809858464423	0.02133214417235333	0.001722576384512089	0.001610146276622351	0.0017377814389886333	0.0016707824919609444
leech_0.004_1x_1	0.0046847358444524236	0.00486152768043531	0.004771087106481092	0.004898063015948137	0.005646441629296819	0.00579505854765297	0.005765137376193068	0.005913044134678818	0.0	0.0	0.0	0.0	0.00953963943306671	0.009704785000066649	0.00992380857855581	0.009921560730996207	0.011666162867697302	0.011629249997077375	0.011720520273550568	0.01183054752511713	0.013483842205815562	0.013859415019433892	0.013741988068588623	0.013727543318198953	0.023405202099701934	0.023344764530418883	0.023433063801899984	0.023337759662794277	0.003935300150349086	0.0037565607535411036	0.003834541378555261	0.003954133606142009
leech_0.004_2x_1	0.004816014510625637	0.004722985213669748	0.004684559275849838	0.004723718447363783	0.0055851265929860346	0.00576663719877546	0.005700336888830329	0.005730121948097003	0.0	0.0	0.0	0.0	0.009533590952553564	0.009594573572809443	0.009613188242966775	0.009553424340015751	0.011793010079928822	0.011627528842205711	0.01152303096882092	0.011563752972397746	0.0136828484912303	0.01360622577965439	0.013600787656721668	0.013544594380573448	0.023421763013358875	0.023400358078043696	0.023499075988119286	0.023261120689812724	0.0037754890909122035	0.0036807056324165924	0.0037234163855575466	0.0037417503067765927
