sample	rotifer_0.001_1x_20	rotifer_0.001_1x_23	rotifer_0.001_1x_25	rotifer_0.001_1x_HiSeq2500L150R	rotifer_0.001_1x_MiSeqv3L250R	rotifer_0.001_1x_novaseq_profR	rotifer_0.001_2x_20	rotifer_0.001_2x_23	rotifer_0.001_2x_25	rotifer_0.001_2x_HiSeq2500L150R	rotifer_0.001_2x_MiSeqv3L250R	rotifer_0.001_2x_novaseq_profR	rotifer_0.001_4x_20	rotifer_0.001_4x_23	rotifer_0.001_4x_25	rotifer_0.001_4x_HiSeq2500L150R	rotifer_0.001_4x_MiSeqv3L250R	rotifer_0.001_4x_novaseq_profR	rotifer_0.001_8x_20	rotifer_0.001_8x_23	rotifer_0.001_8x_25	rotifer_0.001_8x_HiSeq2500L150R	rotifer_0.001_8x_MiSeqv3L250R	rotifer_0.001_8x_novaseq_profR	rotifer_0.01_1x_20	rotifer_0.01_1x_23	rotifer_0.01_1x_25	rotifer_0.01_1x_HiSeq2500L150R	rotifer_0.01_1x_MiSeqv3L250R	rotifer_0.01_1x_novaseq_profR	rotifer_0.01_2x_20	rotifer_0.01_2x_23	rotifer_0.01_2x_25	rotifer_0.01_2x_HiSeq2500L150R	rotifer_0.01_2x_MiSeqv3L250R	rotifer_0.01_2x_novaseq_profR	rotifer_0.01_4x_20	rotifer_0.01_4x_23	rotifer_0.01_4x_25	rotifer_0.01_4x_HiSeq2500L150R	rotifer_0.01_4x_MiSeqv3L250R	rotifer_0.01_4x_novaseq_profR	rotifer_0.01_8x_20	rotifer_0.01_8x_23	rotifer_0.01_8x_25	rotifer_0.01_8x_HiSeq2500L150R	rotifer_0.01_8x_MiSeqv3L250R	rotifer_0.01_8x_novaseq_profR	rotifer_0.0_1x_20	rotifer_0.0_1x_23	rotifer_0.0_1x_25	rotifer_0.0_1x_HiSeq2500L150R	rotifer_0.0_1x_MiSeqv3L250R	rotifer_0.0_1x_novaseq_profR	rotifer_0.0_2x_20	rotifer_0.0_2x_23	rotifer_0.0_2x_25	rotifer_0.0_2x_HiSeq2500L150R	rotifer_0.0_2x_MiSeqv3L250R	rotifer_0.0_2x_novaseq_profR	rotifer_0.0_4x_20	rotifer_0.0_4x_23	rotifer_0.0_4x_25	rotifer_0.0_4x_HiSeq2500L150R	rotifer_0.0_4x_MiSeqv3L250R	rotifer_0.0_4x_novaseq_profR	rotifer_0.0_8x_20	rotifer_0.0_8x_23	rotifer_0.0_8x_25	rotifer_0.0_8x_HiSeq2500L150R	rotifer_0.0_8x_MiSeqv3L250R	rotifer_0.0_8x_novaseq_profR
rotifer_0.001_1x_20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004212427444934488	0.0	0.0	0.0	0.0	0.0	0.0004325410299285971	0.0	0.011135993818289046	0.011080443978959197	0.01109787909860497	0.010481818385006189	0.011234887749732463	0.011233777181774594	0.01152409506139561	0.01114691699118461	0.011160672355532997	0.011165661121340143	0.011465762103376648	0.010970038155685789	0.011286271350059843	0.011335775296418727	0.011244623570856703	0.01132693868795014	0.011366262704097239	0.011399163203920001	0.011302540583770811	0.011441169999167064	0.011197755568903506	0.010915123714632548	0.011497167112474983	0.011162106209702457	0.0008496284740916461	0.0010588462078516675	0.0012118140013630812	0.0009212600848782233	0.0009743615921363205	0.001331944601093258	0.0010914504152616101	0.001226259236739221	0.0010206555091865355	0.0015461968853822232	0.0012947239106888644	0.0010966737797655775	0.001206629424594718	0.0014085974864105353	0.0012325075816829298	0.0010840067010728543	0.001339421812267403	0.0012265611966975447	0.0012187952169613536	0.001078055864672994	0.0011874917386527598	0.00108341842730007	0.0016422611133883008	0.001138974005483695
rotifer_0.001_1x_23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00038585988081529636	0.00039198460675106726	0.0	0.010538832657947085	0.011058208650704832	0.011408198923326158	0.010993291117418702	0.01097965707133646	0.011230666585155119	0.011453631605701599	0.011179810025022597	0.011156240726734363	0.011268771161882187	0.011188410376622002	0.011091105034648168	0.011463120657315598	0.011356563706538758	0.011191757815234774	0.011800120468935874	0.011481335515607746	0.011297774615523738	0.0114394546878166	0.011561748090141434	0.011335524513779885	0.01142161278174325	0.011579421836480823	0.011220114671903075	0.0008508244782541321	0.0007860606001022605	0.0009407769790025395	0.0008997111258554261	0.0007053954969124896	0.0010014643658476415	0.0011109261562654382	0.0010539067688578661	0.0009326707704907335	0.0011247361623290836	0.0009604266570553659	0.000982934954167134	0.001126217989675772	0.0011680242646987808	0.001047134993193032	0.0012141587557591368	0.0011848287354698061	0.0010032700440576429	0.0012731187976396145	0.0010271824662526645	0.0010561028767849224	0.0012423707460547334	0.0014485198298049681	0.0010134619033352551
rotifer_0.001_1x_25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01070223269429536	0.011015387083346862	0.011160115579604247	0.010390968158494518	0.011081722989720865	0.011132262187770277	0.011359473781872414	0.011113373934322102	0.011198610666249425	0.011438413636078133	0.011112546600525314	0.010816646178874909	0.011179483945536181	0.011155863818182033	0.01113605911892453	0.011479482734803583	0.011246222675758932	0.011222773924758334	0.011146188871244475	0.011341553374401417	0.011185082826358397	0.010907309555792315	0.011077368074051136	0.01112202955923561	0.0009775091928369715	0.0013146145875744264	0.0010004422922784205	0.001030179585608031	0.0009676118975151685	0.0010227838374766475	0.0010258545570232494	0.0011110016486899164	0.0009523187454922435	0.0010455146071399	0.0010058374298616611	0.00104324386019372	0.0010698589816301612	0.0012247295426626142	0.0010224828837037728	0.000969806497311948	0.00115214734135446	0.0010619487866013395	0.0011728184518440966	0.0009980648896451417	0.0010630334712526347	0.001098355249013624	0.0012711184019727356	0.0010261779543231596
rotifer_0.001_1x_HiSeq2500L150R	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003649584016247933	0.0	0.00042085397782954043	0.0	0.00043019555008787995	0.0	0.0	0.0	0.0007121568136046164	0.0	0.0007623013569115954	0.0005478060663056075	0.0	0.0	0.001093480378978504	0.0	0.01138075804954112	0.01185824055203416	0.011567984189623761	0.010942330890451296	0.011676884842656204	0.011518962447843903	0.011794953176803883	0.011425947517645444	0.011438906607403364	0.011680240404071753	0.011565984241792037	0.011614776903167763	0.011832643968870677	0.011569112650367667	0.01151774631140818	0.012459672339405897	0.011763207037496008	0.01147697617517433	0.011741647586781905	0.011848316492207427	0.011528118022255346	0.01152640545680103	0.012090109391476901	0.011401864807273836	0.0012459871124588437	0.001169506837829082	0.00127595100673611	0.0013606525599426512	0.0014284018325776918	0.0011829947648263814	0.0013701333214634983	0.0012834828258376958	0.0011902229104739182	0.001646050248616158	0.0013666766150213195	0.0014703888523739973	0.0014394243383110347	0.0013411165689622981	0.0013351156634133514	0.0014582585835424904	0.0016008943155881583	0.001404040152215944	0.0017798611398373713	0.001376494519314883	0.0012816703908329757	0.001432783457153456	0.002171388486670633	0.0012034547754121681
rotifer_0.001_1x_MiSeqv3L250R	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005343575632736152	0.0	0.0	0.0	0.0	0.0	0.0004795792027753367	0.0	0.0	0.0	0.00036113220027071056	0.0	0.0	0.0	0.0	0.01093381111410235	0.010983749035759709	0.0112198286815674	0.010746649414746397	0.010982334482456514	0.011280002905352284	0.011358326228014984	0.011176149143786736	0.01113830362194738	0.011268678515068735	0.011218327073007671	0.010970743592467927	0.01131827407000406	0.01108055120442954	0.011135007638268557	0.011405092748081814	0.011134492087093332	0.011127508415661467	0.011070118162657305	0.011417440641210187	0.011242993548399369	0.010975144187168563	0.011163866854927387	0.01111927051055606	0.0009893695066971397	0.0010971734984076015	0.0010631147373060203	0.0010796973569607133	0.0010433096787774213	0.0010093841599665484	0.0012389083965612697	0.001204262534903883	0.0010321167718026721	0.001049545790110779	0.001195881293193094	0.001079226734639169	0.0012266883402607877	0.0012832846558307577	0.0012477205429688074	0.001299030998011193	0.0013700218664091143	0.001065031780191879	0.001232296533428364	0.00112679441433647	0.0011091333820043836	0.001222532724463774	0.0014730818087627538	0.001098304350626888
rotifer_0.001_1x_novaseq_profR	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010641944368341993	0.011186425976222653	0.010957626590999426	0.010505546978892237	0.011091778588384463	0.011061200070493084	0.011408428553849078	0.010871753381813528	0.010982891011692949	0.01110269891480851	0.011171439698239666	0.010799403722340572	0.011202904709939282	0.011094213361661269	0.011096010658504336	0.01114372736714743	0.010948484172668123	0.01110672754835748	0.01078621218899027	0.0111035503838672	0.01103756177925294	0.010678349318595326	0.010896467172597478	0.011039571905631212	0.00072614516327883	0.0008533765838443412	0.0007804404518177716	0.0008202109711786676	0.0006475026499302488	0.0007651893229937601	0.0009669851129728759	0.0007430446649635889	0.0007335768382381514	0.001024409109711792	0.0008089786190943841	0.0008162084024622003	0.0007668576211373515	0.0010319517577261506	0.0008006792156966028	0.0008772362653064087	0.0008031757927615916	0.0008595385248986423	0.0007153788755065136	0.0006869316367651341	0.0008467442285255705	0.0007664262567282546	0.0007944377388980569	0.0008379775754693289
rotifer_0.001_2x_20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003774521298763022	0.00041697312466981295	0.0	0.0	0.0	0.0	0.0	0.0005606268852201329	0.0	0.011363857856284371	0.011585795251825994	0.011545821451883584	0.010901607102584103	0.011258031251737417	0.011240567005696889	0.011428789711470157	0.011364454951608451	0.011362354991879618	0.011213619887455801	0.011249725178815199	0.011183294518584658	0.011391598809711388	0.011199285405650962	0.011200368049771573	0.011645717100049953	0.011314221812714305	0.011285034872466387	0.011228018210863819	0.011397513937715674	0.011276973400893363	0.011052695543914767	0.011422147573466856	0.011174146807769797	0.0011642641216753349	0.0013605204817222377	0.0012547809297049708	0.0014468627565831175	0.0011819339800691754	0.001187021696621189	0.001245140092358768	0.0012048898022864452	0.0011350172601491096	0.001470430314850794	0.0014573666923196134	0.0012945338698854302	0.0012061129418857014	0.0012784615200306464	0.0013062414141851032	0.0013272415237708785	0.001348858918428722	0.0011565317911566347	0.001387979235004362	0.001214851941162562	0.0011767925573916596	0.0011955863460105763	0.001713875079612412	0.0011626965393213445
rotifer_0.001_2x_23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010928833374377974	0.01129679906673271	0.011224184490913952	0.010592446736361899	0.011152689415830322	0.011340806915126733	0.011244364611251268	0.011210146675632084	0.011152532909343682	0.011212647549078438	0.011152474123425387	0.011059785464890526	0.011213494755127772	0.011157202013785218	0.011167644398925954	0.011424028996029945	0.011260590431176158	0.011167889571175692	0.011033604177874287	0.011271009061876242	0.011161102259322507	0.01082863018792611	0.011231671428995544	0.011091733659593048	0.001039287898263935	0.0010142975533494521	0.000980237814833821	0.00112479722346257	0.001121250896314842	0.0009820621753281625	0.0011572104724001128	0.001075792504227076	0.0010364619494856893	0.001327019191476849	0.00097660841199893	0.0011452843050922827	0.0011015083756095688	0.00114118517537541	0.0010960729111014658	0.0011421283249217757	0.0012485978890739195	0.0010451199302420468	0.0011670048134626854	0.0010154676160847133	0.0010385743248095016	0.0010738314971181359	0.001489499994586512	0.0010105504611008793
rotifer_0.001_2x_25	0.0	0.0	0.0	0.00034414095004111706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010690557162560921	0.011234975888418791	0.011206969877503177	0.010697632370139926	0.011001124071926537	0.01116288942788012	0.011226215215390526	0.011022709223617333	0.01117866084339054	0.011093878899548364	0.010945948136865034	0.010952790627821668	0.011129808018234537	0.011078189372396501	0.011098374893769752	0.011433261081326503	0.011182955186199066	0.011083196687282837	0.011009101209153554	0.01122438627673527	0.011094532891296704	0.010839751759512756	0.011156222565646108	0.01105088330736638	0.000973648806436443	0.001056571148712987	0.0011925435651270386	0.001022971379120244	0.0011534822904687768	0.0010492705612734383	0.0011461676390875286	0.0010212308287462152	0.001083498871735767	0.001298583788861504	0.0011368903453841213	0.0010940239007761175	0.0010415181384237165	0.0011941657644433349	0.0011302398464329171	0.000965014813218705	0.0010800582596526282	0.0010569240340232932	0.0010851939586432157	0.0009683806947770916	0.0010508082777866707	0.0009802702313457532	0.0012649426928881104	0.001040858075172885
rotifer_0.001_2x_HiSeq2500L150R	0.0	0.0	0.0	0.0	0.0005307502666567999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006831260007473358	0.0	0.0	0.00047835601408008165	0.0	0.0	0.0007310563880109606	0.0	0.011379361404152957	0.011697129186736646	0.011814003730941134	0.011100706790274091	0.011165221096704037	0.011778181513122581	0.011759225534207324	0.011446513302305228	0.01151325163267446	0.011899789014980759	0.011723096561214804	0.011220446378738091	0.011431057453348718	0.01143719752624039	0.011438734084538896	0.01158826885204625	0.011585533981900967	0.011416032048199043	0.011234768752608088	0.011469705871144353	0.011408406639003024	0.011039238783806651	0.011587882570413427	0.011362431212685098	0.0013511737150116972	0.0015290206891429546	0.0011803356007828304	0.001503387379308076	0.0011896822737314744	0.0011312580854856654	0.0013434525058842793	0.001254810568427045	0.0012241142351279485	0.0018267256225336305	0.0013938518793358452	0.0013936941884943135	0.0015685203567991173	0.0014536433916147874	0.001330506502702129	0.0013346190702410528	0.0016314408861145882	0.0012759404671466709	0.0012877035099684226	0.0013466316067541823	0.0013790601790003717	0.001053853218438239	0.0018116975298044435	0.0013563952399565946
