sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50
moss_0.2_8x_1.hist	103544291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
moss_0.2_2x_1.hist	104230453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
moss_0.05_2x_1.hist	93818972	2225020	441410	162699	89960	55954	44305	21766	10693	12232	14268	15706	6029	3331	2816	4075	6463	8627	1474	801	1513	2477	4355	1273	209	670	1594	4252	2956	1477	436	128	50	4	0	2347	3408	1857	370	19	5	1	2251	843	139	45	19	5	0	4491
moss_0.1_1x_1.hist	103488826	862215	83585	33113	18550	11624	7025	6274	2745	1399	676	367	510	841	1043	502	288	119	17	8	4	0	1	1	2	7	16	43	13	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
moss_0.15_4x_1.hist	103708468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
moss_0.1_8x_1.hist	102505944	689837	87779	35675	16820	10549	6121	3108	3556	1812	1261	1424	736	406	327	324	186	76	159	85	54	16	5	5	10	31	12	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
moss_0.1_4x_1.hist	102366182	719162	80226	33388	17399	10397	4142	3699	4261	2172	1050	530	737	890	459	145	82	33	28	68	127	64	27	6	3	10	24	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
moss_0.2_1x_1.hist	103487374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
moss_0.1_2x_1.hist	102126180	798434	78094	31082	17489	10986	6163	5504	3116	1588	768	661	919	1086	561	177	101	41	7	17	32	51	133	38	17	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
moss_0.15_1x_1.hist	104000301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
moss_0.15_8x_1.hist	103726976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
moss_0.2_4x_1.hist	103438033	673980	56857	18908	7478	4252	9	3	3	3	2	2	1	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
moss_0.05_1x_1.hist	94279785	1914465	420466	153783	84881	52741	44244	21737	8557	9789	11417	12901	16543	9144	4730	1504	866	359	555	1367	2581	4224	12681	3709	217	119	26	7	1	0	0	0	114	341	11934	744	213	115	22	0	0	0	0	0	0	0	0	0	0	8038
moss_0.05_8x_1.hist	93649070	2042162	412884	157591	78291	48972	32635	29152	19591	12043	14047	10374	3982	6539	8113	2580	3852	5142	3136	1706	2350	3847	2429	710	884	2828	2827	909	302	150	3227	2129	850	97	29	2359	1434	781	155	7	1999	916	485	181	1346	740	330	109	35	2144
moss_0.05_4x_1.hist	93673736	2042700	409240	157340	77146	48393	49212	24177	13736	15713	15062	7427	9526	5265	2723	3902	6188	7166	1139	619	1117	1828	7010	2050	119	233	553	1475	4359	2178	644	190	75	7	630	3572	2108	1148	228	11	2	0	1087	2409	400	132	58	18	5	3266
moss_0.15_2x_1.hist	103494583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
