sample	moss_0.001_1x_1	moss_0.001_2x_1	moss_0.001_4x_1	moss_0.001_8x_1	moss_0.002_1x_1	moss_0.002_2x_1	moss_0.002_4x_1	moss_0.002_8x_1	moss_0.004_1x_1	moss_0.004_2x_1	moss_0.004_4x_1	moss_0.004_8x_1	moss_0.006_1x_1	moss_0.006_2x_1	moss_0.006_4x_1	moss_0.006_8x_1	moss_0.008_1x_1	moss_0.008_2x_1	moss_0.008_4x_1	moss_0.008_8x_1	moss_0.01_1x_1	moss_0.01_2x_1	moss_0.01_4x_1	moss_0.01_8x_1	moss_0.02_1x_1	moss_0.02_2x_1	moss_0.02_4x_1	moss_0.02_8x_1	moss_0.0_1x_1	moss_0.0_2x_1	moss_0.0_4x_1	moss_0.0_8x_1
moss_0.001_1x_1	0.0	0.0	0.0	0.0	0.002260526177447697	0.002189110675769471	0.0015899570089300747	0.0017131928672143788	0.0040552165457395685	0.004134190983183443	0.0033775172913932216	0.0036781433111549994	0.0061110345421674095	0.005751332242763912	0.0051392505851581335	0.004968308088138877	0.008413170006422438	0.007736852973699041	0.006804366842379869	0.006955265609344964	0.010129388966246086	0.009470117209552955	0.008530628371675841	0.008588773538394528	0.019161287684613944	0.018329869392504836	0.01757067855720838	0.01771510632076133	0.0	0.0	0.0	0.0
moss_0.001_2x_1	0.0	0.0	0.0	0.0	0.0022798750637597954	0.0019781627080043265	0.0014004999697433279	0.0016805494040685856	0.00399911588636161	0.0037879014575660248	0.0031091241322541087	0.003430461443779773	0.006188349957010488	0.0057538372141613045	0.00512545777920329	0.005080490282831274	0.008510984488908021	0.007690067253671297	0.0068700657990878825	0.00710706507903844	0.010476270131172388	0.009356012321009766	0.0084527633071892	0.008633319824052025	0.019563422791043297	0.018456235344300336	0.017414464946014653	0.01771626416687279	0.0	0.0	0.0	0.0
moss_0.001_4x_1	0.0	0.0	0.0	0.0	0.0013760051201630098	0.0012168860933209572	0.0008574175668187478	0.0016697069618682539	0.0033596757630766413	0.003022258016751104	0.0026204119352264852	0.00352016358453898	0.0057059145658978246	0.005090323306424452	0.004522984821725199	0.0051544420967145526	0.007847964504811674	0.00705358831844457	0.006351315018304592	0.007194631115972007	0.009932122580096299	0.008804208594021075	0.00791005169865186	0.008786230283580986	0.019146402757034293	0.018068814954140915	0.01725013578442513	0.017841110899138812	0.0	0.0	0.0	0.0
moss_0.001_8x_1	0.0	0.0	0.0	0.0	0.0017025571242723105	0.0016070276030130165	0.0018610847217490007	0.0039047499911881375	0.003691507894719037	0.0035409499635211446	0.0034955263652472353	0.005495865758905879	0.00591320362151941	0.005407744002688962	0.005418164049517148	0.007195265869451524	0.007960689957435629	0.007508031136589565	0.007320560358280566	0.009178895567188467	0.010135118419344835	0.009242398088616067	0.00885583786415895	0.010726210805301362	0.019612759576725407	0.018692461313311818	0.018263484036521137	0.01978947469693687	0.0	0.0	0.0	0.002169446920894765
moss_0.002_1x_1	0.0022582002705360807	0.00235018306674743	0.0014075208358678396	0.0016800855607447384	0.0	0.0	0.0	0.0	0.004963187100643943	0.004799185352056747	0.004217565913247434	0.004278053593952764	0.006864837940750862	0.006791208600222636	0.006005911006960448	0.005744085739085315	0.00943156835813129	0.008657734580600937	0.007757677537968325	0.007828421013375662	0.01109092960324586	0.010325554147752795	0.009350413275601972	0.009299595009075115	0.019801118048153026	0.019323065226708805	0.018309687932635297	0.018429793675394334	0.0011399357803491528	0.0008082347160724491	0.0006869018975891572	0.0008885747612353311
moss_0.002_2x_1	0.0021194500654227602	0.0019762305396193885	0.0012081559354841685	0.0015422887399713558	0.0	0.0	0.0	0.0	0.004888918170212162	0.004576660208154569	0.0039817558725463425	0.004176260795068349	0.007087238602826606	0.006523664876135872	0.005857950673168238	0.005788727272087942	0.0091955696098625	0.008455243830360845	0.0075881792635341845	0.007830430965194481	0.011151103299455234	0.010146597368480403	0.009225686495886336	0.009262715853287319	0.020189956785840152	0.019396780669452666	0.018337242555601888	0.018599210535898036	0.001090422358321352	0.0006741067465764327	0.00041732955477975445	0.0008855952782012937
moss_0.002_4x_1	0.001550758914273825	0.0014074083570153433	0.0008563732457906596	0.0018035725128968236	0.0	0.0	0.0	0.0	0.004322125394495186	0.004057118352652745	0.00357068248858969	0.004477771779192876	0.0064854671829438154	0.006004120814098818	0.005489048188182591	0.0060846185791470385	0.008770899977785246	0.00806233719428589	0.0073297437165667865	0.008173827539993878	0.01071018130983612	0.009651399039352243	0.008788213182623926	0.009538614212919681	0.019858335465440476	0.018984640269467112	0.0180757280649167	0.018743650908405737	0.0006021592010866151	0.0	0.0	0.0010410233425323647
moss_0.002_8x_1	0.0017329486035232195	0.0017478791361058724	0.0017197387023003058	0.003902738313558665	0.0	0.0	0.0	0.0	0.004525373238976149	0.004565107272843743	0.004438005878920854	0.00648389015068694	0.006735010015159901	0.006238727133193224	0.00625393655526574	0.008035380149338392	0.00883268379188634	0.008309167763736797	0.008119660867303051	0.010071056321596274	0.010876427078973079	0.010087820973720444	0.009614509859826793	0.011466377319066244	0.02027221019392227	0.019381858175525683	0.01887004916169911	0.020597441025130718	0.0008419258433389889	0.0005500471491660007	0.0009619304861554583	0.003081866540498123
moss_0.004_1x_1	0.00404313556319798	0.004114896659806789	0.003431765635381974	0.003638813350142083	0.0049534969659979925	0.005035488562740612	0.004421402480508752	0.004465719529331867	0.0	0.0	0.0	0.0	0.008759411103834056	0.008657092159555319	0.007935496186059455	0.007658085852244428	0.010829849154248236	0.010554512567033958	0.009695220301060865	0.009800784693325326	0.012511996627198336	0.011917385026782926	0.011097220444587103	0.011142854204084453	0.0211702832460103	0.020522014561993103	0.019839278153386087	0.01974228335387973	0.003188881978759882	0.002769136033090283	0.0026481752066482575	0.002903522447037703
moss_0.004_2x_1	0.003996798337299046	0.00377898840020803	0.002997239528578246	0.0033955014042749048	0.00464424223621099	0.004570340278411582	0.004029214259414548	0.004382226161163415	0.0	0.0	0.0	0.0	0.008560651012366248	0.008146407076245882	0.0075694956315071945	0.007603433641156804	0.010731486806039657	0.010166598415008221	0.00939936143626961	0.009596134289679098	0.0128172682953422	0.01165119134542472	0.01085025402732418	0.010996070122136353	0.02135285073423327	0.020587107606718447	0.019543467549300506	0.01977737762741419	0.0027577205277831605	0.002518867582567586	0.0021984697187090244	0.0026554482302027236
