sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50
club-moss_0.002_1x_1.hist	109681853	9392779	2154243	754254	399232	254691	156799	140066	175490	89499	43332	21369	14937	24663	30599	44278	58074	24196	3848	2094	1357	1302	6186	12028	25701	25117	5670	1825	607	302	88	25	9	0	8414	19074	5482	2989	596	32	9	2	0	0	0	0	0	0	0	29091
club-moss_0.0_2x_1.hist	100845659	14866118	2929011	1033598	557199	354205	207524	185378	154189	78635	38072	28354	39419	65087	58569	18634	10741	6139	12924	31812	33096	10341	4480	4128	8820	28223	6372	2051	682	340	1264	2527	27115	3126	993	61	16	8	4782	10054	3350	1372	727	271	44	13	5	0	0	22802
club-moss_0.006_1x_1.hist	122041877	9403318	2164306	755012	395779	252842	141591	126481	183660	93665	45349	22364	10657	17596	21832	31591	50109	48864	7772	4230	2743	878	4174	8115	17340	21129	4770	1535	510	254	74	21	3167	9501	22085	1379	395	214	41	1	0	0	0	0	0	0	0	0	0	31648
club-moss_0.004_1x_1.hist	116656157	9440675	2174658	760162	395258	252609	142601	127382	192413	100795	48801	24066	9572	15805	19609	28375	45008	57484	9144	4977	3227	1007	2598	5051	10792	34535	7797	2510	835	416	122	35	13	0	17667	11852	3406	1857	370	19	5	1	0	0	0	0	0	0	0	29171
club-moss_0.004_8x_1.hist	106518497	23084631	3126149	1201056	593681	372834	216129	137433	142950	72903	74144	74837	28731	40573	39247	34134	19676	17434	31187	16979	11012	13008	25077	7336	3872	12390	15009	4832	1609	2841	16799	4990	1995	229	3427	10778	3097	1688	336	4405	3347	1370	726	6727	2442	813	363	120	39	12295
club-moss_0.006_2x_1.hist	120130212	14324306	2785298	984349	532314	337424	218222	194934	118346	60355	29221	32190	44754	73895	38237	12165	8667	11569	24356	30166	19566	6113	2648	4363	9324	21779	4916	1582	526	4393	16026	4761	1903	218	68	3	0	1666	22466	1247	414	168	88	32	4	0	0	0	0	22428
club-moss_0.004_2x_1.hist	113728823	14924653	2840873	1005833	546002	346281	220558	197021	126420	64473	31215	34107	47418	78294	40846	12995	7490	5777	12161	29934	37752	11796	5110	1494	970	3106	7391	19710	16220	8109	2401	712	284	31	9	0	0	22491	6930	384	127	51	26	8	0	0	0	0	0	22970
club-moss_0.01_4x_1.hist	129665907	15231824	2539091	921289	509743	317187	160937	79070	99240	106594	51609	26823	37291	51995	26904	12166	19297	25761	21663	11793	7648	4105	19500	17070	1003	1652	3931	10483	10310	5154	1526	452	179	19	17660	2100	602	327	64	2	5417	6254	3318	1243	206	67	29	8	1	13693
club-moss_0.006_4x_1.hist	116626227	17913697	2831022	1028394	570420	355451	169576	83690	126414	105931	51288	38997	54216	38066	21337	30875	34964	14567	6649	16368	30916	15854	6869	2633	5626	18004	4064	1307	14978	7488	2217	657	262	785	20721	1294	371	201	39	1	7435	5542	2941	1101	182	59	25	7	1	15506
club-moss_0.0_4x_1.hist	89341776	29620206	4165696	1529191	837416	517891	189567	138449	209129	106654	51638	56876	79074	57108	29550	21334	33840	38746	11549	28427	18438	5760	17962	34925	2053	3234	7697	20525	11442	5720	1693	502	7382	17909	5697	355	101	54	9	16898	6520	2671	1416	530	87	28	11	2	0	21156
club-moss_0.02_2x_1.hist	155132222	10150245	2015023	720587	398406	249161	203902	100179	39444	38401	44793	50615	44444	24567	12712	6656	10558	14094	23797	12955	8402	2624	4432	8618	2372	1317	296	94	17898	8948	2650	786	313	35	10	0	0	4435	15181	842	279	113	59	21	2	0	0	0	0	15794
club-moss_0.01_8x_1.hist	128044371	16976350	2470870	944992	469395	293318	160620	143479	97510	64015	74624	36802	37257	42311	21894	28472	25685	10701	18341	18912	12266	3832	15032	17061	1002	3207	7632	11228	3741	1869	7893	2605	1411	4234	8679	541	154	83	10239	695	230	93	4413	5637	938	311	138	45	14	10881
club-moss_0.0_1x_1.hist	102331900	9953202	2231813	785133	420327	267985	167006	149184	180327	91965	44526	21958	15285	25238	31313	45311	54846	22851	3634	1977	1827	2991	14206	27623	22047	12247	2764	889	295	146	42	11	3	0	37751	2592	744	405	80	3	0	0	0	0	0	0	0	0	0	29851
club-moss_0.002_4x_1.hist	97518296	27333220	3631749	1396579	684108	431172	298531	146671	106489	121823	89162	43972	40421	66741	46349	14746	22148	29567	34095	18562	12039	3761	15123	29406	13024	7235	1632	524	23716	11857	3512	1042	416	46	22592	1532	439	238	46	6045	9724	3984	2114	791	130	42	18	5	0	20282
club-moss_0.02_4x_1.hist	153772314	10491299	1914835	700298	381007	234675	117462	68387	103299	65775	31845	21205	29480	41281	21360	7234	11473	15316	19480	10605	6877	3546	2086	4056	8666	12892	2910	936	311	154	5739	9440	3775	434	137	7	1	0	13900	771	256	103	54	2001	2832	943	421	139	45	9854
club-moss_0.001_1x_1.hist	106243256	9281396	2101748	740660	398081	253492	172258	153875	166230	84776	41045	20241	17272	28518	35382	51199	40612	16920	2690	1464	2572	4211	20002	38893	10143	5634	1271	408	135	66	18	4	6673	20020	15576	972	278	150	29	0	0	0	0	0	0	0	0	0	0	31801
club-moss_0.004_4x_1.hist	106446853	24017145	3227646	1244168	607918	383284	284385	139721	95592	109357	89115	43948	35667	58891	30473	18939	30040	40102	11526	8347	15767	25812	21278	6225	1801	5765	13720	18979	6325	3161	935	277	5595	16784	5339	332	94	50	9	12004	6211	2544	1349	505	83	26	10	2	0	19616
club-moss_0.01_2x_1.hist	132978612	11539985	2442047	857951	457915	290446	188595	168468	110657	56434	27323	28215	39226	64768	39054	12425	7161	6429	13534	33313	22382	6993	3029	914	1953	6250	14874	12838	4278	2138	632	1264	2231	256	80	4	12894	11982	2395	132	43	16	7	1	0	0	0	0	0	21681
club-moss_0.008_2x_1.hist	126810408	12792625	2604875	916289	490456	311391	191627	171177	133188	67925	32886	21586	30011	49552	61481	19561	11275	4697	8334	20515	25321	7911	11086	21555	3115	1729	389	124	1318	18461	12030	3573	1428	163	51	2	0	0	21096	1171	389	158	83	30	4	0	0	0	0	21998
club-moss_0.002_8x_1.hist	98053648	25651238	3424042	1313333	657075	410702	203316	181619	126673	84473	77866	81569	32269	38584	47872	30104	21036	28082	25335	13792	15232	24937	15096	4416	7535	24113	8485	2731	909	11809	12292	3651	1899	5696	6304	393	3569	11937	2386	131	42	16	7240	6576	1095	364	162	53	16	12985
club-moss_0.006_8x_1.hist	114538257	20287458	2837821	1084022	543449	338789	180119	160897	106622	72156	84167	51906	30180	49831	36099	15811	25078	33478	15538	9436	17822	21899	9488	3250	6944	21968	4959	1596	1102	15440	4573	1358	2696	7471	2376	6545	1880	1024	2863	6205	2067	846	448	3980	3989	1328	594	197	64	10690
club-moss_0.02_1x_1.hist	154728919	9417359	1967733	700111	383648	241207	212668	140197	55201	28151	17335	19588	27233	44965	55789	17750	10231	4262	677	1017	1920	3143	14929	29029	2782	1544	347	111	36	17	4	0	6517	19552	6220	387	110	59	10	0	0	0	0	0	0	0	0	0	0	25559
club-moss_0.001_4x_1.hist	92756187	29169503	3968286	1499937	750188	471010	270229	132766	161767	84854	98979	60331	39652	65471	40671	15143	24019	32064	36214	19715	12787	3995	17346	33728	12402	6889	1554	499	23381	11689	3462	1027	2169	6508	16071	1003	287	155	30	8862	9589	3929	2084	780	129	42	17	4	0	20614
club-moss_0.008_1x_1.hist	128075651	9588688	2206019	768715	401741	256387	145078	129596	169517	86453	41857	20642	16578	27372	33961	49142	32521	13549	2154	1172	1986	3251	15445	30032	16868	9370	2114	680	225	111	32	8	2	0	32799	2048	588	319	62	2	0	0	0	0	0	0	0	0	0	31092
club-moss_0.001_2x_1.hist	104393215	14501107	2889898	1020618	551112	349947	215852	192817	143798	73336	35506	28212	39223	64763	65831	20945	12073	5029	6069	14939	28217	37930	16435	4808	281	155	34	9	11716	27362	8106	2407	962	109	33	1	0	0	22174	2728	908	371	196	72	11	2	0	0	0	23082
club-moss_0.0_8x_1.hist	88704436	28773784	3853859	1459741	753949	465798	291296	143117	148140	113175	65732	74277	58260	35284	43778	33819	26533	35421	8015	19728	35879	11211	5987	11641	24875	13818	3119	1003	12971	17114	5069	1505	2137	6410	14201	886	253	137	13876	1792	596	243	6003	6928	1153	383	170	55	17	13583
club-moss_0.008_8x_1.hist	121663154	18520577	2648448	1009075	506850	315966	169899	151768	103196	65853	76815	37882	51157	33865	23888	34567	24435	12014	25292	14783	9588	15696	14718	4305	5138	16441	7802	2511	836	10935	8410	2497	998	114	12880	1120	321	174	7042	3351	1116	456	241	7664	1910	635	283	93	30	10866
club-moss_0.001_8x_1.hist	93574545	27144515	3638990	1385596	706780	437675	276479	151684	145762	102923	61834	69872	63881	35312	38999	32437	24009	32051	22722	12370	17132	27257	11810	6172	13187	20600	4650	1496	17267	8632	2556	758	11000	9159	2913	181	51	14560	2911	160	52	20	9646	5244	873	290	129	42	13	13904
club-moss_0.008_4x_1.hist	123259343	16482785	2705410	979045	542916	338268	164158	80652	121825	98665	47770	36421	50636	43064	22283	19936	31623	13175	14026	25423	16490	5152	5162	10036	17256	9585	2163	695	452	6330	17543	5211	2083	239	75	3	9929	5414	1081	59	18	3093	6219	2331	387	128	56	17	4	14343
club-moss_0.01_1x_1.hist	134886507	9729179	2241806	784260	391730	250518	128050	114385	172779	105785	51217	25258	9696	14968	18571	26873	42625	42619	6779	3689	2392	815	3873	7531	16091	22110	4991	1606	534	266	77	22	2114	6343	22647	1414	405	220	43	1	0	0	0	0	0	0	0	0	0	30307
club-moss_0.002_2x_1.hist	108109452	14636385	2916371	1029201	554894	352172	218558	195235	132182	67412	32638	36241	50385	77274	39986	12721	7713	10296	21675	36711	23811	7440	3645	7087	15143	8412	1898	610	1635	22894	11819	3511	1403	160	50	2	0	0	20255	3860	1285	526	278	103	16	4	0	0	0	23021
club-moss_0.02_8x_1.hist	153128819	11210267	1824156	695620	348312	215560	130527	116597	57005	65213	45250	26223	36458	29681	15358	15930	20540	8557	14723	8014	8003	8747	3789	4568	9761	5422	1223	1302	8553	4275	1265	375	6647	2621	833	51	6532	3562	711	38	11	2628	5414	2029	337	111	48	1160	4572	2742
