sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50
rotifer_0.01_4x_17.hist	94203747	2512982	508394	184920	103152	64487	59539	29251	15056	17223	20089	17233	6615	3655	4394	6357	10083	5321	845	459	735	1203	5713	4632	271	149	32	86	3386	1692	500	147	58	5	0	982	2347	1279	254	13	3	0	0	0	0	0	0	1861	931	557
rotifer_0.01_2x_30.hist	90575511	2064692	406868	159770	76695	48365	54258	26673	17374	19875	22613	11151	4280	4052	5027	7273	5623	2341	4361	5156	3343	1043	451	131	197	631	1502	4005	2485	1241	366	108	42	3	0	0	0	2146	2101	115	37	14	6	1	0	0	0	1750	582	747
rotifer_0.01_4x_30.hist	90407868	2060870	411866	158483	78734	49578	58201	28594	17084	19544	19553	9642	4514	7453	9246	3780	3779	5044	3165	1722	1116	1135	5391	2753	160	193	459	1224	2182	1090	322	94	502	1505	1951	120	33	17	2	0	1570	736	390	145	23	6	2	0	0	2075
rotifer_0.001_1x_17.hist	93072930	3775605	844296	297679	160162	102144	62168	55533	83883	42779	20711	10213	3920	5288	6560	9492	15056	20098	3558	1936	1254	391	168	189	403	1290	3069	8183	7703	3850	1139	337	134	14	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12189
rotifer_0.0_4x_30.hist	85473136	3216023	610728	240744	117392	74114	80262	51540	22351	25568	29824	14804	8788	14509	12042	3830	6075	8109	8323	4530	2937	917	1721	3345	5203	2890	651	208	306	4293	1271	376	987	2962	1589	98	27	13	1	2163	1923	787	416	155	24	7	2	0	0	3344
rotifer_0.001_8x_17.hist	86752928	3351274	600523	242098	116546	73499	80879	39736	28063	32104	27292	13459	8627	14244	12211	5476	7650	3186	3191	7855	7686	2401	1039	1070	2286	3463	1203	3207	1999	998	294	86	397	1190	5025	313	89	47	8	0	0	0	4083	1530	254	83	36	11	2	0
rotifer_0.0_4x_17.hist	89930274	3922747	743766	276590	153565	95747	74506	36605	26924	30800	35927	22420	8606	5810	7208	10430	16543	9907	1575	856	1333	2182	10365	4539	266	146	32	9	6562	3950	1169	346	137	14	3	0	0	3039	5218	288	95	38	19	6	0	0	0	0	0	4883
rotifer_0.001_2x_17.hist	90105699	3784915	782649	280905	156236	98822	81970	73222	43811	22342	10816	8741	12152	20064	22947	7300	4207	1752	545	1341	2532	4145	16330	4777	280	154	33	9	2	0	0	0	1472	4417	6919	431	123	66	12	0	0	0	0	0	0	0	0	0	0	7783
rotifer_0.0_1x_17.hist	91279994	3888482	875333	306910	163016	104496	50362	44987	67952	76964	37263	18376	7054	3898	2016	1042	1651	2204	4639	11419	21569	6739	2919	853	49	26	4	0	0	0	4789	8149	3258	374	118	6	0	0	0	0	0	0	0	0	0	0	0	0	0	10357
rotifer_0.001_4x_17.hist	90398058	3774198	713764	266899	147334	91555	60046	29500	28344	32424	36896	18195	6984	7967	9884	14302	9025	3759	1258	3097	5849	9575	4417	1291	74	40	8	1	4729	5167	1530	453	180	19	5	0	0	2451	5564	308	101	40	20	6	0	0	0	0	0	4272
rotifer_0.0_2x_17.hist	90056123	3997250	834658	298236	164662	104466	77082	68855	62990	32124	15552	7669	6084	10045	12462	18033	16560	6899	1096	596	394	645	3063	5955	9117	5064	1142	366	121	59	16	3	0	0	3393	6326	1817	990	197	9	2	0	0	0	0	0	0	0	0	6992
rotifer_0.001_8x_30.hist	85991186	2922525	590225	226288	115867	72032	63529	38765	37573	27284	16235	18345	14498	8661	10745	6784	4096	5467	8260	4496	2915	1424	6763	1977	420	1344	3200	1529	508	2183	1935	574	228	412	3572	222	62	33	2043	1170	389	158	83	30	1267	747	334	110	35	1592
rotifer_0.001_2x_30.hist	86053919	3151881	588179	225147	124158	77106	57093	28049	23609	27007	31502	25738	9880	5461	4945	7155	11349	10790	1715	933	742	1214	5769	11218	1155	640	143	45	14	6	2431	4861	2862	329	103	5	0	0	0	3334	1110	454	240	89	13	3	0	0	0	4162
rotifer_0.0_8x_17.hist	86146114	3458253	637042	254351	122309	77242	81744	47697	30903	35352	17116	18607	18749	10363	5726	8285	13141	5474	1434	3528	6664	6174	2674	781	565	1809	4305	2935	977	487	1594	472	188	20	5491	902	258	140	27	0	777	2146	1138	425	69	22	9	2	0	0
rotifer_0.01_1x_17.hist	96063569	3518502	722458	251410	130888	83905	31921	28514	43070	49271	23854	11763	4515	2495	1290	584	925	1234	2598	6396	12080	7511	3253	951	54	29	5	0	0	0	0	0	835	2505	5414	337	96	51	9	0	0	0	0	0	0	0	0	0	0	5570
rotifer_0.01_1x_30.hist	88986698	1721609	350452	142245	66746	41699	33368	29806	45022	23365	11311	5577	2140	3053	3788	5480	8692	11603	1844	1003	649	202	338	657	1403	4488	2326	748	248	123	35	9	2	7	5791	360	102	55	10	0	0	0	0	0	0	0	0	0	0	4207
rotifer_0.01_8x_17.hist	90780598	2300764	432335	170358	83498	52586	57609	28303	17152	19621	21364	10535	4043	6624	8218	8026	4626	1926	1241	3055	4639	1448	671	1304	2786	2721	613	196	64	198	3381	1003	400	45	13	0	1644	1609	320	16	4	0	0	0	0	0	0	0	0	17474
rotifer_0.01_8x_30.hist	90284901	2058067	411779	157756	80330	49895	40070	35793	19713	17949	16640	8205	9629	7615	3939	4700	7455	3360	1025	2523	4764	1487	880	1710	863	2763	1279	411	139	1955	1597	473	188	20	1904	118	32	16	1567	359	118	47	24	874	504	167	73	23	6	1229
rotifer_0.0_1x_30.hist	85760541	3587849	739688	265662	147921	93760	73946	66054	52162	26601	12879	6350	6961	11493	14260	20634	11893	4954	787	427	324	530	2521	4901	10471	5816	1312	421	139	68	19	4	0	0	3218	5014	1440	784	155	7	1	0	0	0	0	0	0	0	0	6606
rotifer_0.001_1x_30.hist	87640967	4002081	836113	296947	162176	102827	72440	64708	48691	24831	12021	9708	13497	22284	11530	3667	2113	2480	5220	12850	12643	3950	1710	499	28	14	2	0	0	0	0	0	14208	2516	799	48	13	6	0	0	0	0	0	0	0	0	0	0	0	7756
rotifer_0.01_2x_17.hist	93884752	2460218	541725	191652	103868	65887	48831	43619	41928	21382	10351	5104	3090	5102	6329	9157	12415	5172	821	446	288	459	2180	4238	4073	2262	509	163	53	25	6	0	941	2824	3462	215	60	32	5	0	0	0	0	0	0	0	0	0	0	4708
rotifer_0.0_2x_30.hist	85237799	3257041	589666	241216	116355	71720	48683	43486	65686	34977	16934	8350	6205	10246	12711	16097	9278	3865	667	1642	3101	5076	10469	3062	179	98	21	5	253	3544	6567	1950	779	88	27	0	0	0	2686	1926	641	261	137	50	7	1	0	0	0	5112
rotifer_0.0_8x_30.hist	85441024	3037409	610106	235067	119398	74630	53612	47890	40855	21681	25137	13175	18317	10124	6962	10074	8450	3520	2445	6019	7867	2457	1063	1990	4251	2361	532	556	3397	1697	502	663	2815	323	102	1166	1687	919	182	77	1858	760	402	150	24	7	1373	1372	456	272
rotifer_0.001_4x_30.hist	85990256	3028540	576026	228323	111163	70141	78683	46403	21653	24770	28893	18611	7144	9835	12202	8228	4742	6142	5554	3023	3399	5565	5036	1472	175	560	1332	3551	3362	1680	496	146	57	5	2660	2808	806	438	86	3	0	1674	887	331	54	17	6	1	1611	1566
