sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50	genome_length
leech_0.006_4x_1.hist	143368950	1764843	340833	127314	68673	42062	26432	23610	20712	10562	9096	10277	6677	3690	4087	5480	3158	1561	3286	2560	1659	517	958	1863	1883	1045	235	74	23	10	1941	1253	500	56	17	0	0	0	1565	771	256	103	54	19	2	0	0	0	1227	735	151921877
leech_0.0_1x_1.hist	144831900	2032318	460265	162606	87871	55686	44675	39906	24734	12613	9275	10479	14569	12704	6573	2090	1204	500	744	1832	3460	5663	6830	1997	116	63	13	3	0	0	0	0	5416	1105	350	20	5	1	0	0	0	0	0	0	0	0	0	0	0	4719	154486122
leech_0.006_1x_1.hist	145986537	1720508	323691	122851	68245	42564	50879	24996	9841	6197	7228	8166	11353	11947	6181	1965	1132	470	614	1512	2855	4674	4286	1253	72	39	7	1	0	0	0	0	5281	608	192	11	2	0	0	0	0	0	0	0	0	0	0	0	0	3850	153987517
leech_0.001_2x_1.hist	142250614	1810538	354406	138238	70945	43181	37473	18410	18455	21111	20446	10082	3870	2349	2914	4216	6687	8926	2237	1217	788	245	872	1695	3621	3262	735	235	77	37	10	2	0	0	2514	1498	429	233	45	1	0	0	0	0	0	0	1981	659	218	130	151565869
leech_0.002_8x_1.hist	141565328	1914908	383513	142266	76621	46883	37053	30011	14751	16874	13280	6548	9103	6648	3439	4091	3934	5154	819	1742	3289	2974	1288	375	723	2314	1207	387	128	1680	596	176	69	7	2034	195	55	29	4	572	815	333	175	64	9	2	0	976	396	236	151252056
leech_0.0_8x_1.hist	140777558	2066388	397426	149990	77561	47952	35712	31900	16912	16381	16306	8040	5535	9139	6701	2131	3365	4491	3796	2066	1339	2191	3177	928	697	2231	1120	359	138	1941	574	169	310	931	690	42	11	529	1206	66	21	7	3	682	504	167	73	23	6	950	151165611
leech_0.001_1x_1.hist	143062049	1769532	313485	131816	69541	41944	32828	16128	9265	10598	12361	13968	16009	8848	4578	1455	838	708	1490	3666	6925	4513	1954	571	32	17	2	0	0	0	964	1928	4276	492	155	8	1	0	0	0	0	0	0	0	0	0	0	0	0	4311	151790402
leech_0.008_1x_1.hist	146148632	1591643	240853	102748	56565	35094	50388	24755	9746	4969	3525	3982	5535	9139	11338	5642	3251	1353	214	321	606	991	4709	1376	79	43	8	1	0	0	1979	3030	1211	138	43	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4147	153542317
leech_0.0_2x_1.hist	141880402	1814398	366893	147415	66625	42428	32825	29321	35574	18142	8783	4330	6019	9938	11502	3659	2108	877	722	1776	3354	5491	4809	1406	81	44	9	1	31	436	4056	1204	480	54	16	0	0	0	431	1658	551	225	118	43	6	1	0	0	0	1980	151384405
leech_0.001_4x_1.hist	141786580	1882616	390976	143909	78431	48359	29892	26701	26398	13462	10626	12006	6612	4199	5209	7537	4344	1809	842	2072	3914	3743	1621	473	287	919	2186	1854	617	307	90	25	1269	1583	502	30	7	3	0	0	1417	579	306	114	18	5	1	0	0	1594	151373805
leech_0.02_8x_1.hist	146411444	1306023	231692	91334	44234	27821	25029	12296	10377	9154	5183	5856	3990	2524	3131	2838	1635	799	1683	1658	1074	334	749	1456	476	263	270	720	735	366	107	30	1154	170	53	2	92	1150	229	11	2	0	140	939	155	50	21	6	1	794	152065838
leech_0.004_4x_1.hist	142898489	1767509	344558	132786	64794	40807	43647	21443	13491	15433	14103	6954	4477	7392	8053	2561	1555	2075	4367	2637	1710	533	875	1702	2324	1290	290	92	122	1719	1086	321	127	13	3	1276	771	419	82	3	0	0	730	761	125	40	17	4	0	1376	151639676
leech_0.004_1x_1.hist	144754566	1764846	386792	138389	76583	48427	42956	38371	23792	12133	5873	3973	5523	9118	11313	3598	2073	862	915	2251	4252	6170	2672	781	44	23	4	0	0	0	0	0	5195	918	291	17	3	1	0	0	0	0	0	0	0	0	0	0	0	4103	153135505
