sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50
oyster_0.01_4x_1.hist	73364941	4984008	988920	402587	190918	120290	130917	106573	41962	42104	49112	24220	23509	24150	12496	7109	11276	15052	11579	6303	4087	1276	2422	4710	10064	7048	1590	511	382	5360	4434	1316	525	59	17	5980	1870	1019	202	10	2	1309	3707	1389	308	101	44	13	3	3478
oyster_0.01_2x_1.hist	73370757	5292132	974860	403137	201727	121854	84091	75117	108334	55249	26749	13191	15824	26127	32416	13936	8033	3346	2933	7221	13638	6995	3030	885	979	3132	7453	11239	3745	1871	553	163	64	6	1	0	0	9772	3652	201	66	26	12	3	0	0	0	0	0	7517
oyster_0.008_2x_1.hist	71398684	5490808	1029479	425090	211680	128004	84354	75351	113818	65273	31602	15584	18073	29840	37023	14396	8298	3456	2026	4986	9417	15417	12435	3637	212	117	278	740	11882	5940	1759	521	207	22	6	0	2714	10579	2114	116	37	14	6	1	0	0	0	0	0	9127
oyster_0.02_2x_1.hist	80592240	3981877	673901	281607	145729	86651	49915	44587	67349	41203	19948	9837	8168	13486	16732	13990	8063	3358	533	1073	2026	3316	13786	4033	236	130	28	8	2011	6538	1936	574	228	25	7	0	1576	3836	766	41	12	4	1	0	0	0	0	0	0	4609
oyster_0.006_1x_1.hist	70504675	6230047	1366289	494312	278202	175797	179881	160685	95426	48666	23562	11619	13817	22813	28305	40958	31640	13182	2096	1140	738	894	4249	8262	17654	13562	3061	984	327	162	47	13	4	0	19797	1712	491	267	52	1	0	0	0	0	0	0	0	0	0	17135
oyster_0.006_8x_1.hist	69841287	5198546	1136465	438120	220137	137395	118610	105951	73183	45610	53202	38234	14678	22988	28521	9074	12360	16499	9358	5094	5723	9368	8151	2384	2341	7492	5660	1821	606	7424	2198	652	1228	3685	4140	257	73	225	6791	376	124	49	1604	2936	488	161	71	22	2176	2333
oyster_0.02_8x_1.hist	81082520	3426534	728634	279778	139799	87384	69468	56316	48626	24798	22597	25429	9762	10824	13429	4805	7622	8708	2397	5900	5551	1733	2697	5244	510	1632	3885	2105	700	349	1446	2892	1448	166	51	183	2411	1314	261	13	3	204	1780	666	110	35	15	4	0	2372
oyster_0.01_1x_1.hist	74117120	5479373	1032736	422510	203891	126925	124029	110792	88645	45208	21887	10793	12092	19965	24771	35844	22126	9218	1465	796	515	384	1825	3548	7580	20598	4650	1496	497	247	72	20	7	0	15574	972	278	150	29	0	0	0	0	0	0	0	0	0	0	11549
oyster_0.002_8x_1.hist	65692810	5652412	1258578	483084	244369	152673	126728	113203	95354	48629	50300	56429	21663	25802	32013	10185	14847	19819	12825	6981	8534	12252	5308	2832	6051	7631	1722	4591	5500	2749	1336	2672	9126	1051	333	19	4615	3633	725	39	151	3891	2064	773	1620	539	240	79	25	6434
oyster_0.004_2x_1.hist	67168127	6458012	1218648	500911	245645	150091	111485	99587	97940	100214	48520	23928	12614	20827	25840	37391	22313	9296	1477	1626	3070	5026	23872	16035	942	522	116	36	11	4	12862	9397	3757	432	136	7	1	0	7720	3807	1268	518	274	101	15	4	0	0	0	10737
oyster_0.008_1x_1.hist	71190377	5701923	1173169	437047	245142	153728	196232	96411	37960	30110	35122	39687	55051	30431	15746	5009	2886	1921	4045	9956	18805	22215	9625	2815	164	90	19	5	0	0	0	0	11930	12993	4133	257	72	38	6	0	0	0	0	0	0	0	0	0	0	13959
oyster_0.01_8x_1.hist	73639742	4679990	1020055	391241	198570	123368	105843	94547	54410	42939	48698	24016	16787	27717	14342	7361	11675	15585	3964	4376	8265	7981	3457	2235	4776	7013	1582	679	5562	2780	822	1644	3821	439	138	3865	1110	604	896	2125	707	289	1081	2405	399	132	58	18	5	3639
oyster_0.001_1x_1.hist	62359315	7195829	1310218	525508	289445	179628	213937	105109	41386	28907	33718	38101	52971	74614	38610	12284	7080	2949	828	2037	3847	6298	29915	27457	1614	895	201	63	20	9	1	0	7345	20200	6426	400	114	61	11	0	0	0	0	0	0	0	0	0	0	21036
oyster_0.001_2x_1.hist	63212129	7372949	1341588	558200	284924	171105	107346	95889	144842	91024	44071	21733	23824	39336	48805	15527	8950	3728	6548	16118	30445	10177	4409	1289	285	911	2167	5778	17480	8739	2588	768	306	34	9	0	166	15683	3135	173	56	22	10	3	0	0	0	0	0	15869
oyster_0.02_4x_1.hist	80817278	3814434	715899	291513	138373	86625	88371	75874	29874	23887	27863	28147	10805	7480	9280	13428	8395	3497	1658	4082	7710	6944	3008	879	386	1237	2943	5420	1805	901	266	78	214	643	4915	306	87	46	8	0	1805	1018	539	201	32	9	3	0	0	3218
oyster_0.002_4x_1.hist	65063284	6285819	1288972	522159	246470	156053	173095	143840	56636	54425	63484	40844	43123	23837	16317	23610	22372	9321	4611	11351	21440	6699	2901	2461	5259	12457	2811	904	344	4827	7564	2246	897	102	11913	743	212	115	22	0	3340	5059	2684	1005	166	54	23	6	1	8364
oyster_0.006_4x_1.hist	69472746	5648752	1123659	457111	216236	136821	152357	125902	49573	50592	59013	34205	16607	27420	24848	8796	13951	18624	9816	5343	3465	2752	13073	12688	745	413	693	1849	10966	5482	1623	481	191	21	8388	2318	665	362	71	2	4857	2476	1313	491	80	25	10	2	0	6911
