sample	moss_0.06_1x_20	moss_0.06_1x_23	moss_0.06_1x_25	moss_0.06_1x_30	moss_0.06_2x_20	moss_0.06_2x_23	moss_0.06_2x_25	moss_0.06_2x_30	moss_0.06_4x_20	moss_0.06_4x_23	moss_0.06_4x_25	moss_0.06_4x_30	moss_0.06_8x_20	moss_0.06_8x_23	moss_0.06_8x_25	moss_0.06_8x_30	moss_0.0_1x_17	moss_0.0_1x_20	moss_0.0_1x_23	moss_0.0_1x_25	moss_0.0_1x_30	moss_0.0_2x_17	moss_0.0_2x_20	moss_0.0_2x_23	moss_0.0_2x_25	moss_0.0_2x_30	moss_0.0_4x_17	moss_0.0_4x_20	moss_0.0_4x_23	moss_0.0_4x_25	moss_0.0_4x_30	moss_0.0_8x_17	moss_0.0_8x_20	moss_0.0_8x_23	moss_0.0_8x_25	moss_0.0_8x_30
moss_0.06_1x_20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00033599986666604825	0.0	0.0	0.0	0.0004108643819195434	0.0	0.0	0.0	0.047267661358300836	0.049999114134439124	0.05164661040388376	0.05277370740124971	0.05390783383911362	0.04983057351919519	0.05306072526519308	0.05595115146045429	0.05721668284539063	0.05884842084506868	0.05305966151152922	0.0566121615273699	0.058203037536613905	0.05925634272514066	0.061474509646362425	0.05314770142982629	0.05536526868790192	0.05749672535092898	0.05898015433090372	0.061131771509193564
moss_0.06_1x_23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04788216061444206	0.049824432825666336	0.05175774816463487	0.052799991563033895	0.05430668167003753	0.05060577519447446	0.05359763462372968	0.05629134710020436	0.05714260290818705	0.05892103528322968	0.053628456452817816	0.056585873893111586	0.058549239200509744	0.05958544679815061	0.06164656949090329	0.053623840096594856	0.056093344968843876	0.05778065301861289	0.05909958146627582	0.061219205879725805
moss_0.06_1x_25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04861433885598924	0.05069343750544227	0.05198728985005998	0.053560334631665006	0.054744828437713736	0.051196101973797675	0.05434825896692082	0.05661762416352063	0.05768506142506195	0.05939213274711837	0.0543513069501665	0.05709468439599441	0.059195031730079756	0.05995113272811872	0.062012211242818714	0.054243259562043296	0.0565460051873424	0.05830193741892629	0.059833547536544664	0.06180150827065681
moss_0.06_1x_30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04818897273915204	0.05061377013344245	0.05238774813920273	0.05330211438603805	0.05515037768650144	0.05145567050794365	0.05416409365659227	0.056978357119626726	0.05785680201717373	0.05939372135658669	0.05460498793675289	0.05746891462839648	0.05924714804752374	0.060353479135134704	0.062255654529661614	0.054478444909743184	0.05677418268958695	0.05865521176567769	0.05996187609804735	0.062011088013058394
moss_0.06_2x_20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005521426227462411	0.0004218422235296904	0.0	0.0	0.04852456937817719	0.05114158529450135	0.05251250745497353	0.05393851772169925	0.05550774643105156	0.05141471894514133	0.05408152201192678	0.056972146651800684	0.05810296121994108	0.05997110166113028	0.0533760461184732	0.05701589901621013	0.05918922074089225	0.06028384596563556	0.06259611322994212	0.053721305374386415	0.05569011813787002	0.058567394920346245	0.0600291205159863	0.062079675907681375
moss_0.06_2x_23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00038974866147833823	0.0	0.0	0.0	0.049606327871980695	0.05152794228607216	0.05321921756820107	0.054795336442693875	0.05613563105399584	0.05200980722216819	0.054950643593701734	0.05775712310397612	0.058639545966560354	0.060350119190276434	0.05483698576382088	0.05792585891067801	0.06005674646188656	0.06089164123237652	0.063062171981989	0.05459815793832532	0.0567618225503033	0.05941508154526013	0.060687272959467305	0.06268459472301545
moss_0.06_2x_25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04980304908546789	0.05221240618532743	0.05348032432791827	0.0549023019562772	0.05603063735964422	0.052412299729859835	0.05531919513880589	0.057987661774721845	0.0588335196992583	0.060568527926448235	0.0548049833534136	0.057869296751396786	0.060025275602740485	0.06077800401839034	0.06316565668649349	0.05495120276766028	0.05691877914088802	0.059249877135078295	0.060577223304984114	0.0626833116968804
moss_0.06_2x_30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.050231502881823285	0.05223471828770768	0.05350208528471647	0.055145563652900145	0.05638685167641294	0.05302647483931937	0.055708847857350245	0.05814089160244383	0.05927195112073976	0.0608912315530625	0.05577616132187973	0.05854345631510244	0.0606486933254508	0.061350295019840066	0.06345996197069113	0.055472803105949244	0.057864288830543176	0.05975414840222713	0.06109824505830503	0.06321159601335033
moss_0.06_4x_20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003446793631747291	0.0	0.0	0.0003958851303026365	0.00040214407338739783	0.0	0.0	0.04963282405930033	0.052366368207348225	0.05366971545216952	0.0553331757509236	0.05666130465737466	0.052022246211687447	0.055097194541803646	0.05793605887157096	0.05905821350127653	0.06072131611069956	0.05310726675800353	0.05686357133838286	0.05981622342659931	0.0611848580776225	0.06343459432698126	0.05272429604326837	0.05548660343260162	0.057930966587511235	0.06029042849738124	0.0628395030857289
moss_0.06_4x_23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003656954190560244	0.0	0.0	0.0	0.05065533238737113	0.052689955995389955	0.054391814728344964	0.05562435357403627	0.057079700855132295	0.053006454200763976	0.05593620208743854	0.05828036232417521	0.05960596957580383	0.061215468674309985	0.054505825440130495	0.058117659973071	0.060735770677205134	0.06172068137522088	0.06369168877180474	0.0545357073621037	0.056733838043089166	0.05960987086317585	0.061342398165968696	0.06327267459878695
moss_0.06_4x_25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05075836569798535	0.053006089935349235	0.054352181763529676	0.05564951684004634	0.05703579708212736	0.053182799839008636	0.05575543102004211	0.05846715988597172	0.05945052253939246	0.06119558196355835	0.055029961507324004	0.0584485236406086	0.060706900146332954	0.06161186831600251	0.06370170526093927	0.054919084249783576	0.05722821720199472	0.05968748725024618	0.06127499258105856	0.06343767344093301
moss_0.06_4x_30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0511917182113111	0.053259514889333864	0.054650276702227184	0.05592503563919828	0.05737296631838988	0.0537818663454311	0.05615956577811766	0.05881053507369518	0.05985773707902963	0.061443377226500034	0.05574251359708428	0.059024116048073026	0.06115636025991347	0.06206045827071086	0.06395467625799148	0.05573236327706883	0.057952258812972	0.06034720067821109	0.061843894558708146	0.06369464801500907
moss_0.06_8x_20	0.0003860445681242898	0.0	0.00038810865012266243	0.0	0.0003682361864137167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0488155814843901	0.051773523926324075	0.053665924969980204	0.05531247892932657	0.057035686173588396	0.05069370369582289	0.05401423847518038	0.057407879825918495	0.058852842352889866	0.060713791119377344	0.05239724843878021	0.05584227264380754	0.059225285813975334	0.06045800573890609	0.0628454582045056	0.05188841197344272	0.0543837757569469	0.05714383821046112	0.05919795593629624	0.0622274291702573
moss_0.06_8x_23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049857265245649734	0.05310396777622446	0.05458214984259044	0.055988642716441626	0.05717707878686564	0.05203577308496845	0.05541047413741913	0.058383365218423994	0.059664010021391684	0.061361382061703246	0.05317668451310957	0.057146681679901744	0.06005059771972001	0.06132987752859727	0.0637473464121465	0.053114372393699365	0.055579464524695366	0.058205417192530015	0.06024582494198198	0.06310468489637244
moss_0.06_8x_25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05070431801261252	0.05304250801229621	0.05456796537143901	0.05582763893762787	0.05716740336378207	0.052901673108180634	0.05573059752966355	0.05846766393197238	0.05969933790982705	0.06130234842647548	0.0543862568740195	0.058024463175425776	0.06061924845644493	0.06179911741283951	0.06374373444165071	0.05415595377492196	0.05653519681735259	0.059286583205270846	0.060973725353841164	0.06339321043145635
