sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50	genome_length
rotifer_0.01_8x_25.hist	90465245	2055267	413029	157821	80516	50074	38411	34311	26090	14188	16549	8161	7835	10359	5359	2898	4596	6135	2560	1393	2042	2263	2531	795	1698	1909	430	137	1311	2548	753	223	88	59	2276	963	276	149	28	0	1201	680	360	134	21	6	10	1160	385	230	99686833
rotifer_0.01_8x_MiSeqv3L250R.hist	90361102	2129099	412021	160382	79079	49627	49583	24360	28490	16607	11621	13131	5625	9288	5700	3313	5254	5975	949	2163	4085	1275	1387	2696	891	494	1002	2672	950	474	139	278	2726	313	98	5	1015	982	195	9	2	479	1140	426	70	22	9	2	0	1560	98102267
rotifer_0.001_4x_novaseq_profR.hist	86160849	2928291	584447	227445	112268	70722	73745	36231	31333	35844	21121	10415	10072	16629	12596	4007	4711	6288	7947	4325	2804	2902	3397	993	697	2230	5307	1954	650	324	95	27	1368	4103	2019	125	35	18	2	0	639	2432	1289	482	79	25	10	2	0	2573	99536039
rotifer_0.01_4x_25.hist	90485029	2265074	399882	161640	76793	48523	51360	43373	17077	11947	13935	15746	9235	5104	3095	4478	7102	8273	1315	715	537	879	4176	4934	289	159	35	10	2450	2160	639	188	74	7	2527	156	44	23	568	1372	456	186	97	35	4	0	607	1376	457	273	100057913
rotifer_0.01_4x_HiSeq2500L150R.hist	92989581	2385790	481904	176350	98281	61410	60559	29752	13778	15761	18384	16214	6224	3716	4609	6669	10578	5566	884	480	576	943	4479	6028	353	195	43	12	170	2380	704	275	3705	426	134	7	1	0	0	160	2112	864	457	170	27	8	2	0	0	1793	100383459
rotifer_0.001_2x_20.hist	86911121	3255624	605786	240924	114449	72648	65272	58306	49066	25023	12114	13688	17246	9532	4931	5627	8925	11913	6499	3537	2293	715	740	1437	3071	9828	2218	713	236	117	33	9	2	0	926	6484	1863	1015	202	10	2	0	0	0	0	0	0	0	197	6101	98969702
rotifer_0.0_4x_20.hist	86879584	3414528	634695	249975	125284	77134	59104	52796	50681	25846	12513	14139	19656	17910	9267	2947	3792	5061	10655	8120	5266	1644	711	431	921	2948	6542	2105	700	349	102	29	1368	4105	2238	138	38	20	3	798	1814	742	393	146	23	6	1874	1431	476	284	98883994
rotifer_0.0_8x_novaseq_profR.hist	85414509	3029411	609578	234872	119101	74502	57781	51614	32477	23736	27686	19340	7424	11558	14339	4922	7807	3716	4988	7158	4642	1449	1804	3508	4308	2392	539	928	3278	1638	484	142	3411	1142	362	21	5	3124	950	51	16	5	610	2069	343	113	49	15	4	2150	99361837
rotifer_0.0_2x_20.hist	86634926	3412198	668281	251711	137586	84989	52620	25852	29849	34146	39830	23324	8954	4948	4889	7074	11220	14977	2536	1379	894	459	2182	4243	8894	4940	1114	357	118	58	16	3	243	728	8914	556	158	85	16	0	0	0	0	0	3083	1026	459	152	49	2900	99294279
rotifer_0.001_8x_MiSeqv3L250R.hist	85990659	3099631	594908	233408	114297	72002	73971	36342	30832	35271	21656	11425	15884	9009	11177	5751	5651	7543	5966	3247	2105	1658	7876	2411	256	820	1951	2869	955	476	3035	900	359	750	3565	221	62	33	5	2611	869	355	187	69	674	502	224	73	23	1999	96927273
rotifer_0.01_1x_HiSeq2500L150R.hist	95770452	2790085	577829	214776	97045	61796	22061	19706	29766	34051	39719	19587	7519	4155	2149	682	439	585	1231	3031	5724	9370	5804	1697	98	53	11	2	0	0	0	0	6133	2454	779	47	12	5	0	0	0	0	0	0	0	0	0	0	0	5877	103995079
rotifer_0.0_4x_HiSeq2500L150R.hist	88267697	3670292	681243	261052	140134	85560	50037	44696	54350	27717	13419	14947	20780	16895	8741	3238	5135	6855	10576	5757	3733	1165	1109	2156	4607	6074	1370	440	145	71	20	5	7770	996	315	18	4	1	0	0	3642	1491	790	295	48	15	5	0	0	3153	99508597
rotifer_0.0_8x_20.hist	85728791	3232799	622698	243054	121217	76106	61244	54235	27236	31157	23956	12247	17026	13053	6753	6013	9538	9233	1467	3335	6299	5738	2485	726	1404	4492	2483	798	265	2219	3109	922	368	41	12	3690	1059	577	114	5	375	1797	953	356	58	18	343	1588	528	316	97661052
rotifer_0.01_2x_23.hist	91024054	2179793	469366	169188	94723	59471	66569	36144	14230	9353	10910	12327	16438	9086	4700	2421	3839	5125	3773	2053	1330	636	3020	5871	344	190	41	12	24	345	4501	1336	533	60	18	0	0	0	3737	446	147	59	30	10	0	0	0	0	0	2576	100202847
rotifer_0.01_1x_20.hist	89708017	2563421	328236	139796	78726	49476	70433	53429	21036	10727	5193	5761	8009	13223	16405	5949	3428	1427	507	1248	2356	3857	2924	854	49	26	4	0	465	6517	3126	927	370	41	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5498	99273059
rotifer_0.001_8x_20.hist	86127721	3125988	594212	233780	114960	72390	73927	36320	37809	32230	15604	15643	17139	9473	5170	7480	11864	5609	1464	3604	6807	4463	1933	595	1271	4067	2823	908	301	3140	1746	518	206	22	2097	2721	781	425	84	3	94	2263	1200	449	73	23	9	2	0	2771	97693847
rotifer_0.001_4x_20.hist	87375487	3434018	636590	243204	131816	80991	55316	49413	39427	20107	19346	21860	18990	10497	5430	4266	6766	9032	7976	4341	2815	878	2333	4537	4433	2461	554	177	58	28	4846	3653	1460	167	52	2	0	0	0	2032	2320	949	503	187	30	9	3	0	0	3633	99346724
rotifer_0.0_2x_MiSeqv3L250R.hist	85894219	3375801	653040	243959	136435	85417	93801	46085	18145	17781	20740	23435	25778	14249	7372	2344	1907	2545	5357	13187	8553	2671	1156	337	162	520	1236	3297	4831	2414	714	211	83	8	1	0	5279	3042	607	32	9	3	0	0	0	0	0	0	0	5453	98197803
rotifer_0.001_2x_MiSeqv3L250R.hist	86237957	3194479	622957	234974	129218	80117	54515	26783	26187	29957	34943	23248	8924	4932	3362	4864	7715	10299	10015	5451	3535	1103	477	362	773	2474	5887	5028	1675	836	246	72	27	2	0	0	0	7875	1574	86	27	10	4	0	0	0	0	0	0	4458	97994143
rotifer_0.01_8x_HiSeq2500L150R.hist	90638451	2254815	420082	165886	80081	50456	57159	28082	18620	21300	15311	9447	10100	5582	5283	7645	5476	2280	1108	2726	5149	1608	695	793	1694	3831	864	277	91	44	3202	950	379	42	12	869	1298	707	140	6	1	1278	826	309	50	15	6	1	0	1953	97888689
rotifer_0.001_1x_25.hist	86682596	3124573	663947	241593	135635	85098	91430	44920	17686	16785	19578	22123	25945	14341	7420	2359	1359	1351	2843	6997	13217	7664	3320	970	56	30	5	0	0	0	0	0	7714	5033	1600	99	27	13	1	0	0	0	0	0	0	0	0	0	0	8060	99522426
rotifer_0.0_1x_20.hist	86041998	2917202	649202	234005	131005	83122	74162	66247	69868	35632	17251	8506	3265	2616	3245	4695	7447	9941	19275	10493	6805	2125	920	268	14	7	0	0	0	0	2109	4218	10220	1178	373	22	5	1	0	0	0	0	0	0	0	0	0	0	0	7930	97828774
rotifer_0.001_2x_25.hist	86417365	3237129	602843	236595	118215	74383	85607	42059	21228	24284	28326	25571	9816	5425	4380	6338	10053	13419	6308	3433	2226	694	407	792	1691	5411	6888	2217	738	368	108	31	11	0	2564	3619	1039	566	112	5	1498	613	324	120	19	5	1	0	0	4210	100269258
rotifer_0.0_8x_MiSeqv3L250R.hist	85451811	3193834	621479	241741	120450	75745	72604	35670	44656	24172	25558	12603	12754	17208	8903	4064	6446	8605	6753	3675	2383	1504	7147	2090	509	1627	3873	2783	926	462	135	39	4916	566	179	10	1763	2109	420	22	6	284	2338	875	144	47	20	5	0	2406	96760436
rotifer_0.01_2x_novaseq_profR.hist	90402798	2088429	429818	158879	87933	54726	37516	22848	34511	17600	8520	5566	7738	12775	12295	3911	2253	938	648	1594	3010	4927	4622	1351	78	42	8	1	101	1425	4891	1452	579	65	19	0	0	0	0	1092	1693	692	366	136	21	6	1	0	0	2099	99775688
rotifer_0.001_8x_HiSeq2500L150R.hist	86366405	3249633	590789	238452	114010	71975	78078	39007	28138	32189	23710	20005	7679	9254	11481	10441	6018	2506	3325	8184	5307	1657	2234	4343	2465	1368	308	98	4793	2474	732	216	85	8	2436	2839	815	443	87	3	0	1492	1622	607	100	32	13	3	0	2748	96559160
rotifer_0.001_2x_novaseq_profR.hist	85876827	3138262	583584	232013	113140	71049	61794	30359	26979	30863	36000	18070	6936	4032	5002	7237	11479	15324	4267	2322	1505	469	1632	3174	6781	3766	849	272	89	43	2720	2984	1192	136	42	1	0	0	5726	373	123	49	25	8	0	0	0	0	0	5279	99637474
rotifer_0.01_1x_25.hist	91255724	1866634	407797	155420	75144	47520	50507	45116	26718	13625	6596	5219	7256	11979	14863	5469	3152	1312	210	516	975	1596	7580	5552	325	179	39	11	2	0	0	0	3594	2890	918	56	15	7	0	0	0	0	0	0	0	0	0	0	0	4449	99230200
rotifer_0.001_2x_HiSeq2500L150R.hist	88301435	3418498	658591	253713	123683	78533	67641	60421	59894	30545	14788	7292	5178	8550	10607	15348	18286	7618	1211	658	426	396	1883	3660	2898	1609	3828	6412	2136	1067	315	92	36	3	0	0	0	4217	3648	201	66	26	12	3	0	0	0	0	0	5219	99535698
rotifer_0.0_1x_novaseq_profR.hist	85836233	3208202	696768	249091	137653	87632	62669	55981	73435	37451	18131	8941	3477	5741	7122	10305	16345	9596	1525	829	905	1481	7035	13679	803	445	99	31	9	3	0	0	2437	7312	2325	144	40	21	3	0	0	0	0	0	0	0	0	0	0	8514	99119892
rotifer_0.01_4x_23.hist	90579865	2246318	408026	162388	79234	49268	46422	41468	19276	13043	15214	17190	6599	3865	4794	6937	6378	2656	1210	2977	5066	1582	684	491	1049	3356	2472	795	264	131	37	10	1945	2233	709	43	11	5	0	0	2129	871	461	172	27	8	2	0	0	1865	99689389
rotifer_0.001_1x_20.hist	88977888	3654619	815579	286073	152099	97110	53082	47417	71623	36526	17684	8720	4112	6790	8423	12188	19332	13704	2179	1185	767	238	319	619	1323	4234	10077	3244	1080	539	158	46	17	1	3755	2036	584	317	62	2	0	0	0	0	0	0	0	0	0	9678	102484621
rotifer_0.0_2x_23.hist	85630252	3524366	643394	256752	121765	77087	73360	50780	26390	30189	35214	17365	6666	5750	7133	10322	16371	9808	1559	848	1347	2205	10473	3063	179	98	21	5	6946	4137	1224	362	144	15	3	0	0	712	5920	327	108	43	22	7	0	0	0	0	0	5044	99829713
rotifer_0.001_1x_HiSeq2500L150R.hist	87240216	5012440	605340	255709	142797	89327	115974	56979	22434	25439	12316	6073	5251	8670	10756	15564	24687	19240	3060	1665	1079	336	144	41	1	0	0	0	347	4867	12121	3600	1439	165	51	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8722	103713380
rotifer_0.001_8x_23.hist	86018906	2951689	589994	228416	114655	71895	54818	45378	40716	20764	21531	20771	7973	10451	12966	4523	7174	9576	2352	2544	4804	4334	1877	1530	3269	3902	880	282	258	3613	2343	695	277	30	2658	1292	370	201	39	989	1743	713	377	140	200	570	254	83	26	1961	98694685
rotifer_0.01_2x_HiSeq2500L150R.hist	92308587	2310722	494804	177722	98961	62267	63562	38028	14972	13158	15347	17342	11440	6323	3271	2029	3218	4296	9043	4922	3192	996	430	125	62	200	475	1266	5101	2549	754	223	88	9	1	0	1145	2205	440	23	6	1	0	0	0	0	0	849	1711	1025	99985148
rotifer_0.0_1x_HiSeq2500L150R.hist	85731017	3579345	593766	230033	130307	82149	98708	88174	44989	22943	11107	5477	3774	6231	7730	11185	17742	23684	5939	3232	2096	654	282	81	3	1	0	0	413	5785	9380	2786	1113	127	39	1	0	0	0	0	0	0	0	0	0	0	0	0	0	9743	97974125
rotifer_0.0_8x_HiSeq2500L150R.hist	85769968	3443153	616151	249432	119478	75428	81798	49981	24380	27890	31590	15578	8437	13931	7684	7848	12448	5185	1499	3690	6970	5201	2252	658	1114	3563	3944	1269	422	210	1414	2828	3063	352	111	5	0	2269	2620	144	47	18	8	2	1851	803	359	118	38	1428	96507510
rotifer_0.001_1x_23.hist	84870114	3687579	491780	210450	117451	73446	112473	55259	21757	11095	9253	10454	14534	23998	19683	6262	3608	1502	299	735	1388	2271	10790	15128	888	492	110	34	10	4	0	0	0	0	8627	1974	566	308	60	2	0	0	0	0	0	0	0	0	0	6916	99060102
rotifer_0.0_4x_MiSeqv3L250R.hist	85748382	3334050	615855	241078	126723	77067	56552	50516	43944	23850	27819	17778	6824	8012	9940	14383	11754	4896	962	2367	4471	7319	3764	1100	752	2405	4272	1375	457	227	66	18	6632	1902	604	36	9	4	0	619	2435	997	528	197	31	9	3	0	0	3888	97560893
rotifer_0.001_4x_MiSeqv3L250R.hist	86321890	3255165	581718	236536	111783	70843	68275	60988	28706	29454	14260	14937	20767	11479	5939	4764	7556	10086	5797	3155	2045	710	3375	6563	3750	2082	469	150	49	23	5886	1748	698	79	24	0	0	348	5496	304	100	40	20	6	0	0	780	2147	714	427	97904440
rotifer_0.01_1x_23.hist	90212519	1926364	417005	150749	84748	53518	54415	48607	19138	14674	17116	10810	4149	2920	3622	5240	8312	9978	1586	862	558	180	854	1661	3549	3725	840	269	88	43	11	2	1348	4045	2166	134	37	19	2	0	0	0	0	0	0	0	0	0	0	4181	98292279
rotifer_0.001_2x_23.hist	86183514	3085180	567231	230703	109054	69101	68415	61113	36170	18446	10896	12311	17115	24997	12934	4114	2370	2109	4440	8501	5513	1721	745	1108	2367	7575	1709	549	182	90	25	6	1553	4660	3222	200	56	29	4	0	0	1300	1355	507	83	26	11	2	2087	2034	99030443
rotifer_0.001_8x_novaseq_profR.hist	85980292	2950364	588852	226732	115841	72121	58211	51998	29907	23257	27128	14535	8352	13790	11409	3952	6268	8171	4572	5142	3334	1069	5080	2814	428	1371	3262	3027	1008	503	148	139	4927	567	179	10	1	2272	1536	84	27	10	1681	864	143	46	19	5	1189	1244	99489700
rotifer_0.01_4x_20.hist	91603327	2307334	430310	165106	88111	53582	28490	25449	38440	19603	9490	7071	9831	11006	5694	2771	4394	5865	3743	2036	1320	411	1792	3484	3392	1883	424	135	44	21	3698	1098	438	49	14	132	1424	775	154	7	1	668	1214	454	74	23	9	2	0	1837	99649746
rotifer_0.0_4x_23.hist	85787518	3321175	617855	243959	120062	74989	69409	62001	25894	21923	25572	21755	12029	6649	7884	11408	11493	4788	1773	4363	8241	2574	1114	839	1793	5738	3601	1158	385	191	55	15	3181	3285	1044	64	17	8	0	2907	1539	629	333	124	19	5	1	1186	1193	715	99215334
rotifer_0.0_1x_25.hist	86200585	3214634	610464	247367	115367	71898	43395	38763	58552	49385	23910	11791	4525	3598	4464	6459	10244	13675	11321	6163	3996	1247	539	195	417	1335	3178	5598	1865	931	275	80	31	2	9240	576	164	88	16	0	0	0	0	0	0	0	0	0	0	7559	99399698
rotifer_0.0_2x_novaseq_profR.hist	85496402	3410546	641649	244055	133353	82355	49564	27011	40800	46674	26070	12856	4934	7258	9005	13030	15049	6269	996	541	804	1315	6249	12151	1092	605	135	42	13	5	5348	2857	1141	130	40	1	0	0	5426	1299	432	176	92	33	4	0	0	0	0	4305	100185862
rotifer_0.001_8x_25.hist	86045739	2896197	585829	224800	115060	71698	70783	34775	38153	29024	16457	18596	14788	8173	7162	10363	8234	3430	2491	6130	5916	1847	1791	3482	3108	1725	715	1907	634	3911	1201	355	141	15	4275	266	75	40	583	1785	594	242	127	1694	281	92	40	12	3	2194	99124689
rotifer_0.01_2x_MiSeqv3L250R.hist	90799568	2125466	465352	167048	92938	58631	58114	51912	21165	10793	6945	7847	10909	15834	8192	2605	3759	5017	797	433	540	883	4196	8159	478	265	58	17	94	1320	2173	644	256	28	8	1816	1560	850	169	8	1	0	0	0	0	0	0	0	0	3727	98826933
rotifer_0.01_8x_23.hist	90314180	2134944	414144	160314	79639	49932	44242	25269	30835	15724	11045	12480	10008	5531	6597	6255	3605	1883	3964	3363	2180	680	3231	2646	180	576	1372	2044	680	339	565	1130	2429	279	87	4	0	793	1716	94	30	11	5	1360	517	171	75	24	7	870	99371378
rotifer_0.01_1x_MiSeqv3L250R.hist	93589971	3081353	661308	229842	119218	76503	29024	25926	39161	44799	26011	12827	4923	2720	1406	1298	2059	2748	5784	9646	6255	1953	845	246	13	6	0	0	0	0	5432	5016	2005	230	72	3	0	0	0	0	0	0	0	0	0	0	0	0	0	5710	104107474
rotifer_0.01_4x_novaseq_profR.hist	90502660	2118516	404585	158594	77449	48773	57050	28028	16977	19421	19938	9832	3868	6386	7922	7332	4226	1759	1669	4109	3091	965	1707	3318	216	691	1644	1907	634	316	92	26	3752	711	225	13	2	0	381	1756	584	238	125	46	6	1	1187	536	177	105	100012550
rotifer_0.0_1x_23.hist	84835049	3989616	526672	225127	125519	78448	115596	56793	22361	11403	8661	9786	13604	22462	27869	9772	5632	2345	1220	3003	5672	2595	1123	469	1002	3207	7632	2456	817	407	119	34	12	0	5166	3867	1110	604	119	5	0	0	0	0	0	0	0	0	0	7433	100006069
rotifer_0.01_2x_20.hist	91703698	2181921	457890	168293	92482	57314	37535	18440	20715	23697	21982	10840	4160	3533	4383	6341	10058	6864	1091	593	383	313	1488	2892	4168	2314	521	166	54	26	6	1	6207	715	226	13	2	0	0	0	0	758	1349	505	83	26	10	2	0	2523	100027094
rotifer_0.001_1x_MiSeqv3L250R.hist	87074756	2648362	541708	223713	111449	65556	23064	11455	17303	19794	23088	26088	36089	19949	10322	3283	1891	787	205	504	952	1557	7398	14384	845	468	104	32	9	3	1314	2628	6168	710	225	13	2	0	0	0	0	0	0	0	0	0	0	0	0	8850	97548513
rotifer_0.0_4x_25.hist	85574116	3241264	608695	242259	117186	73988	80431	43797	27964	31990	25859	12752	9217	15218	14419	4586	4681	6249	8522	4639	3008	939	4196	6666	391	624	1484	3957	1318	658	193	56	3348	2705	859	52	14	6	0	1649	2432	996	527	196	31	9	3	0	0	3689	99613165
rotifer_0.01_1x_novaseq_profR.hist	89626168	1766907	351888	145085	71890	43021	23339	20848	31490	35122	17004	8385	3218	1937	2402	3476	5512	7358	7887	4293	2783	868	375	108	5	2	0	0	2348	5236	1550	459	182	20	5	0	1461	796	158	7	1	0	0	0	0	0	0	0	0	4544	97377668
rotifer_0.01_4x_MiSeqv3L250R.hist	90653428	2368433	416082	164301	84611	51229	35047	31306	37725	19238	9313	7357	10227	10352	5356	2973	4716	6295	3622	1971	1277	398	961	1869	3993	2218	499	159	52	25	668	1335	3751	431	136	7	1	0	0	2334	777	317	167	61	9	2	0	0	0	2338	98947350
rotifer_0.001_4x_23.hist	86192688	3221525	569925	232414	110896	70112	74016	53993	22653	25914	30227	14906	6152	10157	12601	10199	5878	2448	3848	9472	6143	1918	993	1931	2613	1450	1150	3068	2868	1433	423	124	48	4	3280	2373	681	370	73	3	0	0	2639	988	163	53	23	6	1	2853	99195512
rotifer_0.0_1x_30.hist	85795353	3057096	558333	231234	116281	69346	25196	22506	33995	38889	45363	28879	11086	6127	3169	1160	1839	2455	5168	12720	12567	3926	1700	496	307	984	2341	753	250	124	35	9	8127	4250	1351	83	22	11	1	0	0	0	0	0	0	0	0	0	0	7667	98639985
rotifer_0.01_4x_30.hist	90343021	2080127	403065	158167	76854	48437	55934	32478	15746	18013	21011	10361	3976	6021	7470	7815	4504	1875	976	2403	4538	2911	1260	367	710	2271	1899	610	202	2323	687	203	159	478	2685	166	46	24	3	0	1726	706	374	139	22	6	1	0	890	1036	100176592
rotifer_0.01_8x_17.hist	90583990	2409296	415254	169133	80353	50536	56381	27699	23552	20924	10129	10259	12978	7173	3711	3672	5824	7774	1931	1050	694	1136	5396	1577	300	961	2288	1144	380	189	971	1942	1553	178	55	2	0	2186	777	42	13	4	1	0	1635	544	242	79	25	14	89255866
rotifer_0.01_4x_17.hist	94034200	2552915	505685	184732	103243	64611	65041	31954	13475	15414	17979	20315	10164	5617	2906	2938	4660	6220	4493	2445	1585	519	2464	4791	673	373	83	25	3909	1953	577	170	67	6	1	83	2265	1234	245	986	652	266	140	51	7	1	0	0	0	2643	101416531
rotifer_0.0_8x_30.hist	85422274	3057929	612834	236190	119962	74743	59192	52874	32608	26936	27826	13722	11296	13990	7238	8223	8608	3585	7547	4216	2733	4230	5416	1583	575	1839	3776	1215	404	1765	2146	636	709	2126	1394	86	23	1404	2392	131	42	16	7	2487	426	141	62	19	5	2383	100056599
rotifer_0.001_1x_17.hist	96195505	5260288	1136445	397420	209701	132028	92922	45653	17974	10874	12684	14332	19924	32898	34893	11101	6398	2665	422	229	147	45	184	358	764	2445	5820	15519	5703	2850	843	249	98	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12216	109730287
rotifer_0.01_2x_30.hist	90235699	2126144	436946	160829	89664	56037	59523	29243	12588	14400	16796	18978	7916	4375	2621	3792	6015	8029	2654	1444	935	537	2551	934	1535	4913	1108	355	117	57	16	3	2338	2673	849	52	13	6	0	0	1512	618	327	121	19	5	1	0	0	2632	100141043
rotifer_0.01_1x_17.hist	92374458	3591684	436257	184449	103166	64592	89904	64152	25259	12881	6235	3074	1684	2780	3449	4989	7914	10564	10330	5623	3646	1138	492	143	7	3	0	0	0	0	924	1847	7588	874	277	16	3	1	0	0	0	0	0	0	0	0	0	0	0	5783	101889023
rotifer_0.01_1x_30.hist	89818803	1770705	354226	144982	70068	43280	45019	40214	23205	11833	6782	7663	10653	17590	9101	2894	1667	693	264	650	1228	2009	9543	5226	306	169	37	10	2	0	0	0	0	0	6891	429	122	65	12	0	0	0	0	0	0	0	0	0	0	4294	97608771
rotifer_0.001_1x_30.hist	87731007	3344968	704938	252575	140096	88898	68517	61204	49019	24998	12102	8942	12431	20525	19619	6241	3597	1497	1811	4459	8422	8009	3469	1014	58	31	6	0	654	9155	2711	804	320	36	10	0	0	4647	928	50	15	5	1	0	0	0	0	0	0	6552	101134394
rotifer_0.001_8x_17.hist	86777613	3374068	609907	246378	118152	74783	76399	58224	22924	26224	27918	13767	13936	12567	6502	4983	7904	10550	4845	2637	1709	1781	8461	3452	202	520	1237	2053	683	4427	1310	388	154	16	4	3268	1907	1039	206	10	2	0	0	0	0	0	6190	10941	3646	2186	87296868
rotifer_0.01_8x_30.hist	90348541	2080254	414362	159132	80235	49991	40939	36569	18918	20186	11082	12522	6312	9588	4960	6537	3767	1913	4027	3446	2234	697	1730	3363	653	362	861	2295	1404	701	455	909	1493	171	53	1212	716	389	76	3	1193	669	354	131	20	5	376	803	266	159	100230668
rotifer_0.0_8x_17.hist	86111305	3515030	637357	256348	123406	78035	81259	39922	30326	34692	30445	15014	7007	11569	14353	9934	5725	2384	3804	9364	6817	2129	921	1579	3374	4697	1059	340	112	55	5635	2199	878	100	30	0	0	2401	3557	196	64	25	12	3	0	0	0	0	0	21975	86842839
rotifer_0.001_2x_30.hist	85812953	3207332	583481	232737	113506	71644	79061	50916	20047	20975	24466	27645	16221	8966	4638	2639	4185	5586	11759	6852	4443	1387	600	411	878	2810	6687	3695	1230	614	181	52	20	1	0	0	5029	3304	659	35	10	3	0	0	0	0	0	0	879	4342	100243645
rotifer_0.001_2x_17.hist	89909615	3715718	765831	275887	154320	97583	84215	75228	47565	24257	11743	5790	8049	13290	16489	19637	11319	4715	749	406	262	429	2038	3963	8468	8270	1866	600	199	98	28	7	1	0	0	3062	4394	2396	478	25	7	2	0	0	0	0	0	0	0	6669	100950826
rotifer_0.001_4x_30.hist	86176305	2921756	595027	225749	120658	73839	59890	51922	33159	31861	15425	12946	17998	10619	5494	6825	10825	4597	3126	7694	4990	1558	1062	2064	4410	2449	552	176	2747	2815	833	246	97	10	5382	335	95	51	9	0	1625	1772	939	351	57	18	7	1	0	2898	100177867
