sample	oyster_0.001_1x_1	oyster_0.001_2x_1	oyster_0.001_4x_1	oyster_0.001_8x_1	oyster_0.002_1x_1	oyster_0.002_2x_1	oyster_0.002_4x_1	oyster_0.002_8x_1	oyster_0.004_1x_1	oyster_0.004_2x_1	oyster_0.004_4x_1	oyster_0.004_8x_1	oyster_0.006_1x_1	oyster_0.006_2x_1	oyster_0.006_4x_1	oyster_0.006_8x_1	oyster_0.008_1x_1	oyster_0.008_2x_1	oyster_0.008_4x_1	oyster_0.008_8x_1	oyster_0.01_1x_1	oyster_0.01_2x_1	oyster_0.01_4x_1	oyster_0.01_8x_1	oyster_0.02_1x_1	oyster_0.02_2x_1	oyster_0.02_4x_1	oyster_0.02_8x_1	oyster_0.0_1x_1	oyster_0.0_2x_1	oyster_0.0_4x_1	oyster_0.0_8x_1
oyster_0.001_1x_1	0.0	0.0	0.0	0.0	0.0027142387561506086	0.002554533839635177	0.0021343483250136812	0.0021124374484447913	0.004514366046884888	0.004570608833936596	0.004036857651923867	0.003917577992619841	0.006600308520751637	0.006608231346559348	0.005944306225573131	0.005814878466379395	0.00827382531310184	0.008274321271529586	0.007764375755476738	0.007566374669327974	0.010522977900516647	0.010343844121809257	0.009733522947327006	0.00962366041785932	0.019520897820703275	0.019296469254582903	0.01859107618575689	0.018156135527988712	0.0005881003978638847	0.0004921714424486367	0.0	0.00040892364695126025
oyster_0.001_2x_1	0.0	0.0	0.0	0.0	0.0026002290232286064	0.0019954327814227834	0.0016087620639950364	0.001629300142026686	0.00431583425218666	0.004134917190333033	0.003497698285917026	0.0034566694001513247	0.006427724128961295	0.006047949501201943	0.005395781668199091	0.005349991473442834	0.008214714718427352	0.007834137861053636	0.0071499254300841945	0.007094022168261131	0.010266154835714962	0.009855908568348611	0.009213792362095338	0.009094298908508092	0.019597174233819223	0.019254065333899912	0.018490310080732108	0.018080282807846175	0.0003615429581785387	0.0	0.0	0.0
oyster_0.001_4x_1	0.0	0.0	0.0	0.0	0.002336370846329318	0.001712526634360192	0.0014163889889382648	0.0015796032521368556	0.004203795923608996	0.003943988317023328	0.0034000132288973207	0.0034169539198611655	0.0062618913323084354	0.005902778606930526	0.005286525348217638	0.005333245631143865	0.008120914046991612	0.007768487486687834	0.00710948441358712	0.007112508438527197	0.010160594661528102	0.009690274123550028	0.00911225769514643	0.009102312563879634	0.019607633888835536	0.019184851336393006	0.018414948160875216	0.01824818574860267	0.0	0.0	0.0	0.0
oyster_0.001_8x_1	0.0	0.0	0.0	0.0	0.002536252283484345	0.0019284732003452224	0.001756296437304566	0.0023175143673157222	0.004461955953706669	0.004203680265077392	0.0037251811955239843	0.004147452876757188	0.006426814557846393	0.0061809296826524345	0.005644104214287184	0.006012205264690348	0.00826204938800368	0.00802657137218516	0.007485077880158372	0.007783163771841631	0.010478256012656367	0.009957269170850734	0.009395808928457018	0.009751638257975315	0.01981981178698176	0.019401841313068387	0.01883635954051136	0.018980637352412982	0.0	0.0	0.0	0.0006630035038130248
oyster_0.002_1x_1	0.002713491169548517	0.0026513120647213718	0.0023861083724196186	0.0025421714996360927	0.0	0.0	0.0	0.0	0.005916159067981492	0.005802280311518391	0.005241120448867397	0.0050964355176512394	0.007783043450821235	0.007658147752626531	0.0069887882556314024	0.006795898039986354	0.009205009383623898	0.009260125433603671	0.008818037488565468	0.00859263102751683	0.011360033478124034	0.011167413422403896	0.010649274790247642	0.010352317527682323	0.020552350142898235	0.020153380374379345	0.019475337612301004	0.01903716511232818	0.001640352679656798	0.0015168108584396383	0.001368988177696989	0.0015157053092246296
oyster_0.002_2x_1	0.0025014652355840653	0.001992899508459356	0.0017142999621698432	0.0018956831789937079	0.0	0.0	0.0	0.0	0.0054271397833137265	0.0051950937660069085	0.004596356214643835	0.004488069799477151	0.007425109513352302	0.007099808637758579	0.006367236607403511	0.006301260566471538	0.009202739119047622	0.008878881620757239	0.00823306754409772	0.008043901827844126	0.011305697326575504	0.010873373530874997	0.010141981308524466	0.009887381646898485	0.020418439634925085	0.020141514610116887	0.019359017213893565	0.01886104044190481	0.001369912868761877	0.0009351872358531913	0.0007380214364590459	0.0008894248080755931
oyster_0.002_4x_1	0.002087442628960761	0.0016036144098127074	0.001415109082904421	0.0017245976174202478	0.0	0.0	0.0	0.0	0.005108317000673212	0.004849208122474589	0.004294101717343635	0.004264453431605543	0.007094799301155255	0.006703938177084931	0.006112077757341927	0.0061400340646988235	0.009055989086132926	0.008642438306876854	0.008020625362284354	0.007991021037831874	0.011011805819206175	0.010587825715351487	0.009891049005952545	0.009853714453016256	0.020442640997892475	0.01996599088298709	0.01918113413412991	0.01896832137579145	0.0009713975420791533	0.0005436907281979678	0.00042425604644820544	0.0007500826363906362
oyster_0.002_8x_1	0.0021050874972913494	0.001653799509289319	0.0016057112901035303	0.0023155408981234025	0.0	0.0	0.0	0.0	0.005150267058444395	0.004957006550279788	0.0044278849292540765	0.0048487526245668995	0.007054764343140474	0.006844898868123758	0.006293233692536952	0.00665213848339651	0.008922983278501839	0.008696122273371302	0.008185636804552029	0.008523136511728747	0.011026719822150002	0.010598459773344993	0.01004865114075037	0.010366649242434318	0.02045065580564751	0.02002673835866025	0.01949669473530651	0.01962864544735116	0.0008970399412934686	0.0005685452720540138	0.0006507268768179443	0.0013759277794075271
oyster_0.004_1x_1	0.004510746409720301	0.004398540659079911	0.004291768112697901	0.0044715381675049844	0.0059130540036991235	0.005538140404460244	0.005220238523609048	0.005166814961741522	0.0	0.0	0.0	0.0	0.009135865309109044	0.009407237914149066	0.008857785761126486	0.008686542213152524	0.011048078876481354	0.011198257243353221	0.01057877956195474	0.01035972881017595	0.013028575548314821	0.012970461392510726	0.012523194568352726	0.012333764787337576	0.021896242544843132	0.021833287347232142	0.02117748631362746	0.020672221196044876	0.0034392873366766745	0.0034002373750170573	0.0033937486519952193	0.003447405285929247
oyster_0.004_2x_1	0.004464612698023964	0.0041197002476188295	0.003939030168697438	0.004123088930294962	0.005669326220436414	0.005182553314375301	0.004847783512472984	0.004867126646365061	0.0	0.0	0.0	0.0	0.009323941122637413	0.009118168839632517	0.008539590906272496	0.008421110686422867	0.011225752676333746	0.011051867340764627	0.010427028455547173	0.010220344616707504	0.013213761910214974	0.012845758753219359	0.012362491134122803	0.012076402356469387	0.022087157656022486	0.021903745248758964	0.021299606201585733	0.0209422413196743	0.0034471620696942505	0.003136043750547475	0.003005934272917228	0.003111669024093485
