sample	nematode_0.001_1x_1	nematode_0.001_2x_1	nematode_0.001_4x_1	nematode_0.001_8x_1	nematode_0.002_1x_1	nematode_0.002_2x_1	nematode_0.002_4x_1	nematode_0.002_8x_1	nematode_0.004_1x_1	nematode_0.004_2x_1	nematode_0.004_4x_1	nematode_0.004_8x_1	nematode_0.006_1x_1	nematode_0.006_2x_1	nematode_0.006_4x_1	nematode_0.006_8x_1	nematode_0.008_1x_1	nematode_0.008_2x_1	nematode_0.008_4x_1	nematode_0.008_8x_1	nematode_0.01_1x_1	nematode_0.01_2x_1	nematode_0.01_4x_1	nematode_0.01_8x_1	nematode_0.02_1x_1	nematode_0.02_2x_1	nematode_0.02_4x_1	nematode_0.02_8x_1	nematode_0.0_1x_1	nematode_0.0_2x_1	nematode_0.0_4x_1	nematode_0.0_8x_1
nematode_0.001_1x_1	0.0	0.0	0.0	0.0	0.0027426414548779848	0.002639236925814046	0.0023008642629953114	0.0023828779367922304	0.004982750519755096	0.004578021613049467	0.004415650017938443	0.004358252699825755	0.006614833043750702	0.006455026414364659	0.006069555835539566	0.005923044901573153	0.008256946931124307	0.008270723466115697	0.007907182701238814	0.007683509727552572	0.010032218181564852	0.009996882686049985	0.0094911113352528	0.009334493485316528	0.019688211161881557	0.019682559211268172	0.01903182544644739	0.018648636649853535	0.0009976813648147544	0.0006078174999525063	0.00043558951146507305	0.0005504047757801026
nematode_0.001_2x_1	0.0	0.0	0.0	0.0	0.002477840791960208	0.0022039911630811963	0.0019048517246622915	0.0018812931635375186	0.004706929899503531	0.004302102960415542	0.003915268384740844	0.003973595808134708	0.006463419393087345	0.006056766509504624	0.005667329375165115	0.005556499593813735	0.008195292681951103	0.008032948038286284	0.007438323720945454	0.0073128673634444185	0.010277695501113524	0.009970373747641481	0.009313095987749577	0.009150802662505049	0.01967068427156729	0.019149384083817132	0.018501074165939543	0.018209429455719003	0.0005595702449923741	0.0	0.0	0.0
nematode_0.001_4x_1	0.0	0.0	0.0	0.0	0.0025207929357789023	0.002063827573671975	0.0017968274531447394	0.0019169594919208619	0.0046831565059673	0.004141640286894357	0.0038184682089812353	0.003938048245013366	0.006366059079312338	0.005899393986934052	0.005598454482137722	0.005575782828665913	0.00822401571368661	0.0079216599706454	0.007475830352056342	0.007319384791528276	0.010425562429455635	0.009955756299756332	0.009339728362621709	0.009208587800000351	0.019572151925975882	0.01915313525651982	0.01865294623932621	0.018275640756614947	0.000561679374666387	0.0	0.0	0.0
nematode_0.001_8x_1	0.0	0.0	0.0	0.0	0.0025512796687764184	0.002105799628714077	0.0019360378847679079	0.002238677736153737	0.004698292212809372	0.004289836112845788	0.0039386987634335135	0.004228762385652958	0.006355656743620097	0.005910983974614161	0.005746536227916796	0.005887518416110235	0.008227060587655398	0.008059539138314996	0.007492332967206791	0.00755396870097568	0.010320823872182442	0.009978532834450228	0.009434131207465685	0.009518905992897475	0.019575128997418464	0.01925296565811208	0.018680901241062656	0.018603489221777958	0.0005738565817867882	0.0	0.0	0.0005097630072413409
nematode_0.002_1x_1	0.0027425364252375334	0.0024993749311121613	0.0025382988280617936	0.0025365652738170356	0.0	0.0	0.0	0.0	0.005970820179339891	0.005585082451657034	0.005397654573652322	0.005327454714169903	0.007590042901363076	0.007487630388670638	0.007153140981676331	0.006976932752318726	0.009170248669015849	0.009299135527627728	0.008734402521533131	0.008629204434742622	0.011033362971620653	0.011115428620743108	0.010652831066211411	0.010416503860354788	0.02047559295879762	0.02022785659245871	0.019815803058612646	0.01946879500821286	0.0020570265767947925	0.001702694413108308	0.0015916632487864293	0.001698020908414489
nematode_0.002_2x_1	0.002615771088785855	0.0022034695316173313	0.002060581648648697	0.0020765977179907883	0.0	0.0	0.0	0.0	0.005621419652315303	0.005398072989602268	0.004956109161268263	0.0049390924545108204	0.007311234296920308	0.0070374972982522295	0.006729978939304665	0.0066554064899676515	0.009207161954227275	0.008976751768847864	0.00855739442988225	0.008375752075101219	0.011092160207438587	0.0110346620055717	0.010402969555521205	0.010254954517461135	0.020388311271882936	0.020195819437914285	0.019528983669469854	0.019182172594687318	0.0016848786769214038	0.0013234285043335228	0.001033004021701598	0.001175027372193621
nematode_0.002_4x_1	0.002283436513974283	0.0019061577085714193	0.0017956577601974425	0.0019116707993866262	0.0	0.0	0.0	0.0	0.00555607523370302	0.005197698414146894	0.004724588818223207	0.004842931854121996	0.007187604010894424	0.006786456446890289	0.006494816126912742	0.006461193689379215	0.009090971970252123	0.008843087525624856	0.008357727253438516	0.00820878911599863	0.011248574492704966	0.010915922218123443	0.01024259740015061	0.01012974470574816	0.02034673997103367	0.020056573299847946	0.019441372327835053	0.019117587564338602	0.0015112778746224844	0.0010386904109334007	0.0007602338327690872	0.0010354604911373773
nematode_0.002_8x_1	0.0023956557708194235	0.001906533636416071	0.0019393352529677036	0.002237821489468572	0.0	0.0	0.0	0.0	0.0054763757013968056	0.0051904543017174745	0.0047960467847531505	0.005027755233846471	0.007074312969271179	0.006838238915470486	0.0066087522111405225	0.006788590939688059	0.009043488736572307	0.008975360384737887	0.008403377826438858	0.00846124242119512	0.011193855734523049	0.010806501738129913	0.010288491812993695	0.010301287402856293	0.020232999771490994	0.020116272112140267	0.019422007021515017	0.019336332231999726	0.0015287401329439386	0.001038044369798429	0.0009349663964236509	0.0013637782511440736
nematode_0.004_1x_1	0.004981831636014793	0.004747345186291677	0.004715587742018311	0.004671475494409398	0.005969949059578481	0.005671072923251376	0.00559843798676095	0.005447705100593702	0.0	0.0	0.0	0.0	0.009310993624247954	0.009399738499635196	0.009189305544398129	0.009097582346807588	0.010930529889832532	0.011095838165945077	0.010906085352589037	0.010680899560215716	0.012929577340688591	0.013141386253913633	0.012761422330093785	0.012500094801528808	0.02207369206780954	0.022106686917204067	0.021605673556123615	0.021202116226067408	0.004057443515925182	0.0038197569968917646	0.003646179830121649	0.0038091385741335897
nematode_0.004_2x_1	0.004534341472070011	0.004298419647393801	0.00413286230814953	0.004228278076424043	0.005531957926237761	0.0053947318449698465	0.005190245818350074	0.005118348942610883	0.0	0.0	0.0	0.0	0.009288009218339641	0.009040079424059185	0.008784957572493287	0.008733418259932913	0.010893454071937186	0.011203383480733761	0.010590410647062912	0.010391752719070061	0.013067018818874423	0.012976768629117253	0.01242789686216709	0.01218293099520794	0.022472019411594407	0.022104691298639255	0.021539785132397172	0.021166521032259297	0.003653918386259178	0.0033382685882524955	0.003147172547225428	0.0033660795339609194
nematode_0.004_4x_1	0.004378609668620703	0.0039149560413344695	0.0038133440217595384	0.0038866061451014455	0.0053523539792828	0.004956736577007755	0.004721315164072662	0.004734611005692353	0.0	0.0	0.0	0.0	0.009055392143209075	0.008788496204135675	0.008479350280080785	0.008360909142182954	0.010976604166677497	0.01090556277901203	0.010277540161152475	0.010091553504162586	0.012932719439012554	0.012653172600393999	0.012084708391672912	0.011897766068050807	0.02217665667155741	0.021854388851646468	0.021220518045046856	0.020836769791623272	0.0033918704905052856	0.00301693181598687	0.0027668417376935893	0.003026712926227935
nematode_0.004_8x_1	0.0043761553474874655	0.004022127461033459	0.003979757513261072	0.004223002572260703	0.005349127097715381	0.005000326743111477	0.004897332468791507	0.0050228288811255935	0.0	0.0	0.0	0.0	0.009089527700981556	0.008785977851114367	0.008587092732276095	0.008693928419908842	0.010972634095693745	0.011023511731546434	0.010370404378847132	0.010374173594222843	0.012926869138530197	0.012725363225057023	0.012176072456067243	0.012242461794379694	0.02213000206055044	0.02172612649716088	0.02129755683838419	0.021022893306571217	0.0033749543473338152	0.0030656282932713264	0.002961534093569564	0.00336854531481589
nematode_0.006_1x_1	0.0066128068487241246	0.0065182348088312705	0.0064098280870747305	0.006319428705056591	0.0075880114094353706	0.007374984748404662	0.007241946703417909	0.00703721908936025	0.009309857605370564	0.00937471017149507	0.009130573813106672	0.009052373189787494	0.0	0.0	0.0	0.0	0.01265376120084238	0.012935557753104851	0.0124926941857521	0.012133947584920082	0.014619208830701102	0.014769463466381017	0.014266383793546061	0.01393165970877222	0.02365514333142264	0.023909258293125537	0.023300206356744353	0.02274269245793989	0.005518607244974344	0.005633839059158053	0.00537898826428992	0.005445969865499406
nematode_0.006_2x_1	0.006392302740536801	0.006050599066926835	0.0058862012929927114	0.005825733606861553	0.007415151693685019	0.007031990893970486	0.006775854200901667	0.006742706926409654	0.009310157506174487	0.009038577830886269	0.008781204249873203	0.00867307360209301	0.0	0.0	0.0	0.0	0.012709559177855044	0.01269134003712499	0.012313010723871863	0.012075536576812597	0.01484700604303972	0.014710863775544317	0.014154159528895094	0.013940707754475942	0.023763359646727655	0.023718448232948212	0.02310040808988957	0.022725225182071294	0.00529661731486432	0.005107601130638813	0.004873538434455002	0.005000020782833546
nematode_0.006_4x_1	0.0060101979145213815	0.005659086785406807	0.00558358325684272	0.0056631379692510175	0.007083244201764745	0.006721626214504608	0.006481778091590539	0.006515601470494931	0.009100459601372157	0.008779146258056413	0.00846822623543033	0.008475132414536256	0.0	0.0	0.0	0.0	0.012565800009558868	0.012520049621721843	0.011966251333315513	0.011794407875046025	0.014653852260128355	0.0144267594565628	0.013850630609844478	0.013675652275469408	0.02358976056603181	0.023638609711036537	0.02291140841387968	0.02254579103105266	0.005118135849098051	0.0047395292401959	0.004550800286093649	0.004807791680369563
nematode_0.006_8x_1	0.0059425046398660485	0.005619974842055408	0.00563083621484174	0.005875688113535143	0.006999645159821805	0.006732661648981008	0.006529127855950577	0.006777544471079534	0.009127478293436813	0.008839493307174175	0.008454355327577556	0.008688288440487853	0.0	0.0	0.0	0.0	0.012506597263677735	0.012589243720721835	0.012092225375545591	0.012048746666147513	0.014535152475371696	0.014406378246839487	0.013924565873092482	0.013891798539218196	0.02347428447752306	0.023584667707030778	0.02289080454375386	0.02262905788528255	0.0049851932103108666	0.004678597907446593	0.004663656816830037	0.00507595773626011
nematode_0.008_1x_1	0.00825390687370924	0.008264304244860838	0.008280472825436555	0.00818059835147274	0.009167224653234992	0.009286821194456368	0.009159501924725828	0.008996480358479119	0.010928510338376472	0.010994273501777993	0.01106722725113064	0.010927900030970208	0.012652961992898505	0.012828940749254225	0.012686274448773429	0.012464765607251472	0.0	0.0	0.0	0.0	0.016261871024452212	0.016602970084045977	0.01611145438102747	0.01575858579715353	0.025324102676873107	0.025428894707162822	0.025189308227531515	0.02461318239209451	0.007514654328560416	0.007444608826669115	0.007452017506593926	0.007372926707009215
nematode_0.008_2x_1	0.008185313263773478	0.008019873027910655	0.007899471210024073	0.007939173132734763	0.009203528429006291	0.008964258313664751	0.008824229726773335	0.008845307033949758	0.010983549089774143	0.011194698703543138	0.010890194360421275	0.0108760110548963	0.012806581569536415	0.01268363000439058	0.012519072765834367	0.012429989790562404	0.0	0.0	0.0	0.0	0.016486804682236744	0.01643513963062004	0.0160081715210586	0.01574635953374084	0.025575854182588693	0.025663895555481823	0.02503728133862281	0.02449570288937731	0.007441937064104861	0.00714818349772633	0.006950242909379408	0.007146435775783467
nematode_0.008_4x_1	0.007829495609978998	0.0074272831610335144	0.00745601652464649	0.007383988383170571	0.008648789817266939	0.00854654598902472	0.008340974971763528	0.008285356166098011	0.010800507370920517	0.010583187674571528	0.010264054692432485	0.010235639411443422	0.012373238803203826	0.012306517769313583	0.011966186150143597	0.011943563545677638	0.0	0.0	0.0	0.0	0.016286560644102235	0.016147668866119836	0.01553070199313975	0.01531083332040053	0.025288081646078767	0.0251044596392465	0.024457715275161836	0.024023282880055716	0.007035384928764147	0.0065538856772139895	0.0064995686235379945	0.006618857366734132
nematode_0.008_8x_1	0.00770354963105987	0.00739162924891114	0.007387336451251014	0.0075348165320649075	0.008651627003618653	0.008467577665209702	0.008290242069750478	0.008443020709513407	0.01070929044176019	0.01051140622798532	0.0101983846018174	0.010361968662642532	0.012167133415731005	0.012215970203649066	0.011934696501494995	0.012042380218234415	0.0	0.0	0.0	0.0	0.01626445936745252	0.01605851480743339	0.015467577272486753	0.01542073786892844	0.025327109926708863	0.025003721731879834	0.02441314313093086	0.024140631138899714	0.006895654379076184	0.0065343339581833615	0.006490104551485176	0.006800558346247005
nematode_0.01_1x_1	0.010027385258321388	0.010362967213331192	0.010496314947703218	0.010262391925899495	0.01102847378442402	0.011186688091657248	0.011332330104975684	0.011135386183900026	0.012925718967719078	0.01318602399777533	0.013038005475926425	0.012873403055575234	0.014616619937045792	0.014984123668721875	0.014792335008797597	0.014485407469240314	0.016260021582733198	0.016648456725448665	0.016439987856597463	0.0162180786844291	0.0	0.0	0.0	0.0	0.027190733332274196	0.02745998305347582	0.027016279101791812	0.026475864671336568	0.009317090380401473	0.009510341738213371	0.009487019146100305	0.009413033982692297
nematode_0.01_2x_1	0.009893390722593924	0.009953800353039943	0.009927806117549039	0.009829947634500912	0.011000937839558649	0.011018910945334644	0.010892495204153009	0.01065027002070235	0.013008322257371762	0.012966184018741903	0.012634976995869702	0.012555254930435373	0.014622167301307328	0.014701325823650484	0.014425065986076008	0.014224222590882853	0.016439201397181736	0.016434411468330867	0.016145840983006213	0.015864912814529907	0.0	0.0	0.0	0.0	0.02721285716789951	0.027426853647800085	0.02666125383435525	0.026178489165361904	0.009130887085061875	0.009216390001354711	0.008974953498745695	0.009001720258882987
nematode_0.01_4x_1	0.009397750273444786	0.009299168630457736	0.009315128359911861	0.009298328286981268	0.0105483622819905	0.01038970570908838	0.010222209131557476	0.010144621659672075	0.012638079113209636	0.01241939378300569	0.012068980233774356	0.01201847340990794	0.014130355219582443	0.014146742791963209	0.013850632644794301	0.01375403807516813	0.015959353930357096	0.016009366735172274	0.015530788242176645	0.01528692613218337	0.0	0.0	0.0	0.0	0.02669575018256012	0.02687274133442262	0.026232746111656727	0.025726584994038206	0.008729069758245252	0.008582878272337193	0.008359289206828702	0.008496383277032298
nematode_0.01_8x_1	0.009355803864412964	0.009246411337958726	0.009291502183817859	0.009492630608310371	0.01044025620600902	0.010364126610219127	0.010227404152647614	0.010276770054580003	0.012529635748207335	0.01231948761081551	0.012020397006138708	0.012225256339113772	0.013965874080356919	0.014098676181979203	0.013834431520799268	0.01388125620185476	0.015798036401682255	0.015933934740769446	0.015488162145469251	0.015417165379423363	0.0	0.0	0.0	0.0	0.026693468413868233	0.02672766191475708	0.026067169582400514	0.025807181296565306	0.008548868000559694	0.008525793655862009	0.00835567422029132	0.008616933534394708
nematode_0.02_1x_1	0.019673511854250637	0.019824627969137622	0.019697326622979277	0.01946147808536015	0.020461066363845714	0.020552053397321027	0.02048945363812207	0.02012349051562479	0.0220611313471037	0.022664369413349865	0.022345927575050883	0.02203223370029145	0.023644487412255687	0.02396945988153368	0.023799218457057163	0.023385776268906828	0.025314282787076765	0.02581110046018223	0.025510657114336994	0.025244277051733557	0.027183233354140406	0.027462414533176466	0.026928601266404655	0.026611424661064368	0.0	0.0	0.0	0.0	0.018825065962090187	0.019065519149136276	0.01876017673990649	0.01863127154205428
nematode_0.02_2x_1	0.019483353055634527	0.01911804915898632	0.0191001809232749	0.018971261688651438	0.02002420905152731	0.020167375186070115	0.020013814121189993	0.01983010533112529	0.021888580373440266	0.022086721327330344	0.021822392712046404	0.02143930653306474	0.023677732074510325	0.023703021508197877	0.02363407545335298	0.023289345689255735	0.025185730198165477	0.025662344728241426	0.025099311604608515	0.02470432978706869	0.02720270396473151	0.02742638469663061	0.026866408350928843	0.026414067499246425	0.0	0.0	0.0	0.0	0.018432393102072314	0.018544602873010005	0.018313250340185924	0.01815797332681973
nematode_0.02_4x_1	0.018850119415276954	0.018476354507767467	0.018607287568118094	0.018419086297570556	0.019627810823703174	0.019507415190404415	0.01940604475180043	0.01915748698182319	0.021404969122119217	0.021529056918805887	0.021196292079438756	0.02102899899585908	0.023087996878561456	0.02309299024605966	0.022914549236511275	0.022617544929505372	0.02496357759071229	0.025044485559216983	0.02446118936398155	0.024135125471022274	0.02677949874543015	0.026670671879519908	0.02623631873429675	0.025776941573451242	0.0	0.0	0.0	0.0	0.017780315525377764	0.01780758423677471	0.01770837929760857	0.01755914292375712
nematode_0.02_8x_1	0.01867004808501932	0.018377408881897362	0.01841946743419949	0.01853499154091214	0.019492044202134327	0.019363363780067568	0.019280105616975234	0.01927239132271316	0.021230935846578203	0.02137899309428637	0.021027769300947706	0.020973584995937312	0.022777006429277998	0.022956925247893015	0.02278151460490064	0.0225904433208659	0.024653129552174757	0.02476017859474237	0.024274105659239913	0.02411202827728062	0.02652337398807736	0.026462282513290174	0.025994487941599493	0.025782557915982232	0.0	0.0	0.0	0.0	0.01757781796259538	0.017659792542001937	0.017640762940311902	0.017765057484696888
nematode_0.0_1x_1	0.0009977547884582891	0.0005644635255724346	0.0005655575644152432	0.0005704778542843842	0.002057255958465174	0.0017000758039612382	0.0015228353462831833	0.00152054724565525	0.004058488488787734	0.0036893380124701186	0.0034206295657489595	0.0033610847662237254	0.005520702546561721	0.0053489430591764486	0.005168879986004913	0.004968868834217374	0.00751796351490785	0.007520142554212546	0.007105554204144453	0.00687787648127597	0.009322248668912996	0.009227117091386756	0.008816313248799838	0.008529679446648033	0.01884044369434699	0.018622757061397006	0.017953480148993083	0.017559002024387763	0.0	0.0	0.0	0.0
nematode_0.0_2x_1	0.000602735063529569	0.0	0.0	0.0	0.0016884618757789212	0.0013240583237365583	0.0010381901351815856	0.0010244840681519509	0.003788187823780242	0.0033419296921133124	0.0030178029420600194	0.003029186341995053	0.005587812444137963	0.0051140259236788135	0.004747453468348223	0.00462662682332382	0.007384173516643631	0.007161542553297366	0.006565065683788779	0.006465989893930602	0.009434229273867058	0.009233910752002665	0.008597651045319104	0.008439393892912869	0.018921349991004244	0.018579232955890264	0.017835495495147388	0.017502244603847722	0.0	0.0	0.0	0.0
nematode_0.0_4x_1	0.0004329136199691151	0.0	0.0	0.0	0.0015817966330972746	0.0010353316581171903	0.0007612076979002783	0.0009247408358871229	0.0036235971815524893	0.003155960880906818	0.002772300177302235	0.0029322748824511017	0.005345843916337785	0.004887685054845169	0.004565793494404514	0.004620865904874164	0.0074060192122428125	0.006974309047953575	0.006520921568620851	0.006434318284504747	0.00942909151167193	0.009006015774972164	0.008386590840987583	0.008286135103158874	0.018651966466678858	0.018375302698534404	0.017762675227097714	0.017513576103667387	0.0	0.0	0.0	0.0
nematode_0.0_8x_1	0.0005540413950940715	0.0	0.0	0.0005100471924610147	0.0017090636507968808	0.0011923464415573102	0.0010492947962311718	0.00136506033995209	0.00383360850043809	0.00341732232262135	0.0030691340732509394	0.003375018369763263	0.0054808363493803434	0.005076459196295515	0.004881553160523432	0.005089007014287616	0.007419590721367453	0.007259395792622673	0.006720001981187473	0.006821629491457537	0.009472624956976261	0.009143536659557971	0.008625618757461177	0.008645576274874977	0.018750973136147042	0.018438575912532354	0.017819082736676227	0.017840459750825547	0.0	0.0	0.0	0.0
