sample	nematode_0.001_1x_1	nematode_0.001_2x_1	nematode_0.001_4x_1	nematode_0.001_8x_1	nematode_0.002_1x_1	nematode_0.002_2x_1	nematode_0.002_4x_1	nematode_0.002_8x_1	nematode_0.004_1x_1	nematode_0.004_2x_1	nematode_0.004_4x_1	nematode_0.004_8x_1	nematode_0.006_1x_1	nematode_0.006_2x_1	nematode_0.006_4x_1	nematode_0.006_8x_1	nematode_0.008_1x_1	nematode_0.008_2x_1	nematode_0.008_4x_1	nematode_0.008_8x_1	nematode_0.01_1x_1	nematode_0.01_2x_1	nematode_0.01_4x_1	nematode_0.01_8x_1	nematode_0.02_1x_1	nematode_0.02_2x_1	nematode_0.02_4x_1	nematode_0.02_8x_1	nematode_0.0_1x_1	nematode_0.0_2x_1	nematode_0.0_4x_1	nematode_0.0_8x_1
nematode_0.001_1x_1	0.0	0.0	0.0	0.0	0.002633473582632999	0.0025444634890866382	0.002311925465403222	0.0022864316667396667	0.0046965148774660605	0.004351377087081048	0.004019903716644223	0.003957919882921034	0.00634464483436692	0.0061075371014865775	0.005876075902632665	0.0057138319433425394	0.008431845468159562	0.008341291569222474	0.007739525946916918	0.007510261249487723	0.010175240061547516	0.009965291520263604	0.009417792027371622	0.00917507707405964	0.019552912916861384	0.01946371013327164	0.018726996512433716	0.018478741759743456	0.0008723528780345397	0.0006571536227085428	0.00037206894081698446	0.00048506972543878584
nematode_0.001_2x_1	0.0	0.0	0.0	0.0	0.0026687031415043435	0.0023447462893358517	0.002035514001235715	0.0020287355423522064	0.004632019343783684	0.004224659817649087	0.003771898011408508	0.0037393831263255934	0.0066476246530976675	0.00613098856685105	0.005807645595411707	0.005636746474690993	0.008304044515752092	0.00818668072167043	0.007604245671176311	0.007320935677166211	0.010293066156917927	0.010005358586017424	0.00929352779065398	0.009113448774711244	0.019693699925822938	0.01925628637928316	0.018626384474245337	0.01826755405260363	0.0007356620574063028	0.00035130123855780387	0.0	0.0
nematode_0.001_4x_1	0.0	0.0	0.0	0.0	0.0023830060182799804	0.001959795100389907	0.0017065202435708046	0.001869008215824479	0.004353599288225814	0.003914516956804015	0.003540531896965552	0.0035697761022547908	0.006324043657403606	0.005807426639791409	0.005542946464339733	0.005524738092668748	0.00810803494584386	0.007921040719818641	0.007381475049024887	0.007247391327193886	0.010079348676728618	0.009796250171441015	0.009208119401372629	0.009104872134674263	0.019849953723856537	0.019221559827059337	0.018642227998319078	0.018415997288780413	0.0004853345573207106	0.0	0.0	0.0
nematode_0.001_8x_1	0.0	0.0	0.0	0.0	0.0026099639559115893	0.00207815469505608	0.001958741136732651	0.0023948718423264415	0.004460860944571469	0.00408598351824239	0.0037839256107499953	0.0039801220641557415	0.006351283163413066	0.005900807776017359	0.0057588965028569266	0.0058975403203216465	0.008079413605926298	0.00812616816576744	0.007587829959658677	0.007670738514900981	0.010281358528101556	0.009917742795168065	0.009434111943586768	0.00946366448648909	0.020045777227740882	0.019385893935437444	0.018804056447351714	0.018801138859366438	0.0005703169018667261	0.0	0.0	0.0006534740260712238
nematode_0.002_1x_1	0.0026334756991034094	0.002692096872272073	0.0023995944534762276	0.0025948288483591746	0.0	0.0	0.0	0.0	0.00551953379173986	0.005404902878756799	0.0051468303217704955	0.005179853434810602	0.007437074561188287	0.0073312004187735145	0.007070997422506577	0.006965775977119269	0.009319561600642977	0.009330668777126834	0.008825314860478273	0.008750742154330107	0.011107395898158968	0.01118330327702711	0.010614428032043318	0.010411382722706301	0.020358071755670053	0.020128287107765357	0.01951433992430914	0.01940464330144767	0.001953438704303546	0.0016631513509516834	0.0015378203389337275	0.0016868680156195155
nematode_0.002_2x_1	0.0025219305507024757	0.002344347509328066	0.0019567494009764988	0.0020492518794518865	0.0	0.0	0.0	0.0	0.005426834536229942	0.005209889856915443	0.004719763017754562	0.004643984403056965	0.007477045202335362	0.007098244742672422	0.0066723096186579395	0.0065935213240693865	0.00927798484378978	0.00909956270237232	0.008528690447469492	0.008290789009770726	0.011155688574077392	0.010910876031693337	0.010369427277170726	0.010057090379244142	0.021061745409573337	0.020435530204253868	0.019724895795763274	0.019440533804653683	0.0017047163589676763	0.0012791239875510777	0.0010664516903036085	0.0012132732757898974
nematode_0.002_4x_1	0.002294352924250542	0.002036913704228839	0.001705347456927786	0.0019339024495293234	0.0	0.0	0.0	0.0	0.00524939154935299	0.004920251021831687	0.004526300071213825	0.004531672837549411	0.007285990357003673	0.0068544668753083736	0.006471939600769754	0.006437660261924929	0.009045861420868807	0.008814185381919356	0.008309540735298732	0.008191401442202475	0.010917126412117882	0.010624830550883705	0.010113584980345112	0.009911020718501659	0.020798319226523056	0.020154600053109803	0.019548539701043626	0.01930037622437125	0.0014567698029617322	0.0010297866850031063	0.0008028519908711868	0.0010704544339328675
nematode_0.002_8x_1	0.002298659625460545	0.0020559508125057952	0.001890762214710206	0.0023937377955960616	0.0	0.0	0.0	0.0	0.0052942594208791206	0.004933972462770355	0.0047008035405626605	0.004911934032584578	0.007205484423071548	0.006765963067796117	0.0065819114939161955	0.006773031385279555	0.009031440057691728	0.008926681778607204	0.008451657146336722	0.008621268522835924	0.011041010009095933	0.010705242415474284	0.01031264247329582	0.010283493179097472	0.020912881044722897	0.020181515455052642	0.01960112636840765	0.019566831613585196	0.0014944397197616086	0.0009942464418721503	0.0009761389477804841	0.0015502144810881605
nematode_0.004_1x_1	0.0046954402190752	0.0046717423217548385	0.004383453081144191	0.004434794510934351	0.005518272340952372	0.005474346883733946	0.005289273657759667	0.005266377717580783	0.0	0.0	0.0	0.0	0.009468055942629798	0.009278330874430016	0.009082049814833551	0.00885576352994397	0.010972221217084098	0.011106791603756171	0.010638183512268777	0.010247189923175663	0.013120818169308013	0.012731953518593467	0.012305515946098532	0.01199841661426612	0.022256562473724463	0.022088513489038647	0.02140280145472459	0.021088400731337546	0.003676754764971478	0.0036161340005200155	0.0034461859501298663	0.0035644228710946676
nematode_0.004_2x_1	0.004311013884342414	0.004222292955081348	0.003907171036677972	0.004028091862496287	0.005354716919514888	0.005207857768403333	0.004914563894095776	0.004866782813736682	0.0	0.0	0.0	0.0	0.009221972499714267	0.008906961097012974	0.008679111061793974	0.008398448806055895	0.0110507868991559	0.010949300654080256	0.010446746915512681	0.010160328644498383	0.01314630547699855	0.012670130607860245	0.012240888714121035	0.011862113370746524	0.02235585696677391	0.021833970144984345	0.021189584589959686	0.02092320588236899	0.0034937171523265515	0.0032211064659045225	0.003029667519731159	0.003152554344425169
nematode_0.004_4x_1	0.003986140857116218	0.003771624588518866	0.0035356404821573427	0.0037334888470105126	0.005103355606102653	0.004720096700070394	0.004523149790224992	0.004640548752050635	0.0	0.0	0.0	0.0	0.008888764850472903	0.00855910701111948	0.00830007745532954	0.008182641575213817	0.010549985119823711	0.010503166402767593	0.009956865768841427	0.009833704603281292	0.012690461814987475	0.012302445804908985	0.011793568449447478	0.011594498114881462	0.02213234170769162	0.021595186851615527	0.020973543804148276	0.020748982024887664	0.0031932244304220233	0.002788656181788635	0.0026294759819047663	0.002826673919980272
nematode_0.004_8x_1	0.00397428667317334	0.0037852083762507354	0.00360755925216632	0.0039744024274353746	0.005200760084750456	0.004701449322300303	0.004582706081595361	0.004907200859162744	0.0	0.0	0.0	0.0	0.008828383470694846	0.00847884151980996	0.008329022533990359	0.00832194164370553	0.010584025067630459	0.010569918018045401	0.009982147824941383	0.009964914670655224	0.012672805230281775	0.012253056000621614	0.011841938540615752	0.011796554810241347	0.0222563953950113	0.0215883505327405	0.02089558360717893	0.02081097263829057	0.0031617315881199187	0.002756378097523393	0.0027321935700885397	0.0031591292701882556
nematode_0.006_1x_1	0.006342842660636283	0.006704371405064813	0.006367579035170408	0.006314742775687526	0.007434968068113331	0.00754215428314035	0.00734143616022516	0.00716808451775046	0.009467521417476978	0.009305832045111168	0.008962982216143535	0.00879243183972828	0.0	0.0	0.0	0.0	0.012833423780104016	0.013062815854260532	0.012509540653928784	0.01226646774084738	0.01459360504654355	0.01461856040750033	0.014277698504846795	0.013949588600611202	0.02377391822868498	0.023621800298775596	0.023138335278806606	0.02282730463270139	0.005455510292361878	0.005527096547426255	0.005487332695272265	0.005444019189120581
nematode_0.006_2x_1	0.006048159777886974	0.006124912893310239	0.005794333212876601	0.0058152439397801585	0.007259929383938601	0.007092419720879592	0.006843907279546121	0.006671539819056173	0.009190229945131858	0.008903125131715994	0.008552173438545377	0.008369781141711784	0.0	0.0	0.0	0.0	0.012792164893645399	0.012602952475628933	0.012119200551791838	0.01178978507252356	0.014745780609185568	0.014465767448681634	0.01404136881532262	0.013592970215063355	0.024131186478973637	0.023580508061637303	0.02294200914044473	0.02270506997871106	0.00544989261132739	0.005108992086673102	0.004891541646269475	0.00492454409578401
nematode_0.006_4x_1	0.005818529508089355	0.005799257901250177	0.005528055648690052	0.005674806415577665	0.007001532846890948	0.006663686950856309	0.006458985385088283	0.0064891566376945806	0.008994437442964142	0.008670992555022485	0.008289256321485692	0.008220256694155622	0.0	0.0	0.0	0.0	0.012515500100913884	0.012444515907563135	0.011924834346322435	0.011698233696435346	0.014513490806249635	0.014172345392640385	0.01376684598201096	0.013470846272849888	0.023994842807056736	0.023479359132478665	0.02299500397082344	0.022650310496847088	0.005218916985500114	0.004776701518911964	0.004627119673784164	0.004783750966075777
nematode_0.006_8x_1	0.005732563921672646	0.005701181468828624	0.005579120076320103	0.005885171475508433	0.006988057298016684	0.0066697133043465955	0.006505384349471247	0.006762027274327265	0.008885134496472265	0.008498152110441528	0.008274197236174933	0.008316424804497232	0.0	0.0	0.0	0.0	0.012486600911531942	0.012447567562292124	0.011849702258760975	0.01188097706608347	0.014359587715233215	0.01410447603092048	0.013668150429760726	0.01362414916364791	0.024057641575229938	0.023376991172165174	0.022881581106072177	0.022796243897519802	0.005106947592245931	0.0046943098160159855	0.0046296712173932485	0.005046342504546238
nematode_0.008_1x_1	0.00842902359979304	0.008374507868348991	0.008163838909383317	0.008033377111401735	0.009316448046767801	0.009358240369362702	0.009114557164976994	0.008984984922632562	0.01097102422570207	0.01115049529282222	0.010637695961755303	0.010541131455893119	0.01283274855605491	0.012912773865845441	0.012636122888059065	0.012445473284253364	0.0	0.0	0.0	0.0	0.016606892345463333	0.016555691576137878	0.016008072927776007	0.015790079997903703	0.02519301856501392	0.0252905101893986	0.02481723547218996	0.02468016406477022	0.007456991640429516	0.007333113530752841	0.007296210926365068	0.007188921130961899
nematode_0.008_2x_1	0.008255272220889159	0.008173736423228632	0.007898875620748869	0.008004362755803901	0.009234534529422156	0.009086727765936645	0.00879572659415863	0.00879764801239661	0.010994997361230583	0.01093813471240132	0.010488751449102813	0.010428517967985785	0.0129325066406912	0.012595528114376293	0.012443943452703709	0.01229047707319991	0.0	0.0	0.0	0.0	0.016828790683782915	0.01634192096016166	0.015905433656123538	0.015591031735962853	0.025604023006364055	0.02543224814559377	0.024981539257720342	0.024626523019390376	0.007327809280582248	0.007131897344829876	0.006955486248774835	0.007093226224890424
nematode_0.008_4x_1	0.007663472427867339	0.00759315005899285	0.007361795335287412	0.007477564177365665	0.008738456583920971	0.008517564418987631	0.008293052998383626	0.008333124405254086	0.010535572556480867	0.01043692573671577	0.00994402192788285	0.009852340931462264	0.012389615565530714	0.012112824027926638	0.01192494095452605	0.011704137549312139	0.0	0.0	0.0	0.0	0.0161384790012378	0.015864137804707423	0.015418676760302145	0.015095805777695745	0.025416128823508456	0.025162547588793584	0.024515728410281552	0.02416634510314282	0.0068619698588729735	0.006485055129761099	0.006358887792889133	0.006596914850384748
nematode_0.008_8x_1	0.007531157048573108	0.007401220863201266	0.007315751983788216	0.007651948989816329	0.008774561596529035	0.008382787251831838	0.008274190603401229	0.008604218575671061	0.01027667147493506	0.010276364353488983	0.00993969666001295	0.009954764077872262	0.012301733149142822	0.011928980161207275	0.011839487593232275	0.011876740064708777	0.0	0.0	0.0	0.0	0.01606579412814232	0.015727075475060814	0.015318473167480237	0.015308555158679104	0.02521590793220341	0.024870150156860876	0.024367630470036507	0.024258556302909084	0.006696544454041929	0.006333252767758009	0.0063729037988608135	0.006820250720502537
nematode_0.01_1x_1	0.01017035751162664	0.010378812306911076	0.010147623726393103	0.01022239323802593	0.011102078499749838	0.011250395306875455	0.010998695988389895	0.010983558732814614	0.013117482687571421	0.013262609167218102	0.012794171887511198	0.012620415999037541	0.014590722391692124	0.014882096573789739	0.01465098200850447	0.014310731903565535	0.016604497258750326	0.016993420957253178	0.01629066425832578	0.01601740046566633	0.0	0.0	0.0	0.0	0.027611735640040675	0.027128503637169784	0.026728515275007966	0.026360586807197123	0.009312149847828731	0.009393230960961133	0.00938366177206742	0.009370261083694572
nematode_0.01_2x_1	0.009862054124815766	0.009988978677878495	0.009768550178709414	0.009769255523380024	0.011067652895672428	0.010894863599234349	0.01060218400353039	0.01055060772807313	0.012603354078917146	0.012656455105478163	0.012284981521693614	0.012089065256517926	0.014472308746690818	0.014456357508702325	0.014170851962731502	0.013926218831143146	0.016391746603675893	0.016340869289746728	0.01586231578868718	0.015534763779440772	0.0	0.0	0.0	0.0	0.027451668610935166	0.02727275738590269	0.026576298567219388	0.026238747012743053	0.009288336708702324	0.008913818133105166	0.00883644266206251	0.008856510203663265
