sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50
moss_0.004_8x_1.hist	58909035	6074804	1387805	554166	283498	178737	199584	143096	140405	71605	75346	71919	33548	55393	34093	43957	25338	25056	37893	20629	13380	7317	34757	10169	2374	7597	18082	9496	3164	8785	4990	1481	4454	13362	4910	305	86	912	15105	838	278	113	1755	10623	1769	588	262	86	27	11341
moss_0.001_8x_1.hist	54496691	6566363	1504261	603996	309823	195301	195728	174840	149347	86493	100891	58021	40136	65312	33796	35711	49783	20741	23861	34483	22366	21815	9452	17858	19881	11044	2492	4648	21922	10960	3246	963	5581	16742	5326	331	94	50	14203	4156	1384	566	299	9403	4039	1345	602	199	65	14456
moss_0.0_1x_1.hist	50027216	9604061	1684849	723811	406413	255004	427357	209966	82673	42162	36283	40999	57000	94116	116773	60303	34762	14483	2303	2742	5179	8478	40273	78307	19113	10617	2396	770	255	126	36	9	15503	46508	14797	923	264	143	27	0	0	0	0	0	0	0	0	0	0	53936
moss_0.004_4x_1.hist	58207117	7183508	1510620	629174	322232	199505	197281	176228	151561	77295	66587	75243	30950	51103	63405	31867	18369	21543	45353	24691	16015	5003	16278	31651	9996	5552	3462	9232	16361	8179	2422	718	2511	7532	18733	1169	335	181	35	539	13803	5656	3001	1124	186	61	26	7	1	18884
moss_0.0_4x_1.hist	51941203	8110410	1672082	706351	377906	230398	196679	175690	218233	111298	53887	52134	72482	81485	42165	17171	27235	36358	52636	28656	18586	5807	19150	37235	20487	11381	2568	826	11218	26700	7910	2349	938	107	19221	9960	2862	1560	311	16	8339	9732	5165	1935	321	106	46	14	3	22671
moss_0.01_1x_1.hist	63956347	8718409	1342543	575214	320612	200346	254634	125105	49259	44935	52415	59228	82344	82304	42589	13550	7810	3253	6325	15569	29408	48145	23340	6828	400	221	49	14	3	0	0	0	50242	5794	1842	114	31	16	2	0	0	0	0	0	0	0	0	0	0	35304
moss_0.0_2x_1.hist	49992269	11337868	1932721	827827	460963	287895	315447	154983	82403	94268	109960	124254	96756	53486	27676	14284	22657	30245	63674	49678	32222	10068	4362	4586	9799	31356	50245	16179	5392	2695	797	235	93	9	2	27737	23200	12653	2529	139	45	17	8	2	0	0	0	0	0	41768
moss_0.01_4x_1.hist	65961968	5975242	1259735	521397	261649	162330	164691	147115	110320	56262	55627	62858	48017	26543	32405	46890	32653	13604	6236	15350	28994	16135	6990	2044	2373	7594	18074	11944	3980	1989	588	173	3556	10667	11350	708	202	109	20	0	10656	4366	2316	867	143	46	20	5	0	14199
moss_0.008_4x_1.hist	63340257	6432726	1340860	556209	281173	174840	184448	164764	115183	58742	58781	66422	56342	31145	29428	42583	33626	20736	22108	12035	10368	16973	26043	7619	960	3072	7311	19495	6497	3247	961	284	4950	14849	7072	441	125	67	12	8915	7001	2868	1521	569	93	30	12	3	0	16277
moss_0.002_8x_1.hist	56122327	6389020	1463510	585814	301105	189703	197303	148136	162795	83024	70940	80162	47026	36487	45270	48897	28187	21878	41847	22782	14777	13271	34443	10077	3196	10228	21718	6992	2329	1163	20457	7437	2974	342	5636	7679	2206	8364	1671	91	8007	3646	1934	724	5553	2709	1213	403	133	12446
moss_0.0_8x_1.hist	53153447	6709559	1540317	619129	317639	200202	199435	178152	159331	86215	100567	57753	68245	37725	35038	50701	42552	17729	36934	31019	20120	7140	33918	26790	1925	6160	14661	20262	6753	3375	5003	10005	14131	1629	517	9525	2904	1583	9909	3989	1328	543	287	13370	2227	741	331	109	35	15284
moss_0.006_4x_1.hist	60758394	6866647	1425061	592844	302472	188052	201280	179800	114598	58444	68172	77034	56441	31200	30049	43482	49459	20607	7296	17959	33922	17421	7548	3646	7790	24927	13046	4200	1399	698	6185	12370	4947	569	13966	1309	375	203	39	6816	9476	3882	2059	771	127	41	17	4	0	18659
moss_0.004_2x_1.hist	56331139	9950804	1667226	711298	391705	243059	197059	96817	113507	129851	142904	70476	27056	21077	26150	37839	60020	76645	12192	6637	4304	3633	17258	33558	35859	19920	4497	1447	483	6764	19124	5681	2271	261	82	4	3495	32325	6464	358	118	47	24	8	0	0	0	0	0	31041
moss_0.002_2x_1.hist	52771815	11822355	1915641	819956	455719	284316	280328	137728	78926	90290	105320	119011	101883	56320	29143	13301	21098	28165	59294	40645	26363	8237	18102	35197	2069	4352	10357	27619	23531	11764	3484	1034	412	46	13	0	21410	26793	5357	296	97	39	19	6	0	0	0	0	0	38261
moss_0.006_2x_1.hist	59508059	8940123	1523610	649418	356639	220938	188160	92445	74660	85410	99627	112578	57876	31992	16554	20841	33057	44130	43595	23734	15394	4809	4100	7971	17033	32098	7247	2332	776	387	22476	6677	2669	307	96	5	0	27480	6083	336	111	44	22	7	0	0	0	0	0	30063
moss_0.002_1x_1.hist	53214400	10374217	1751805	749575	416222	259535	236585	116236	81264	92965	108440	122536	110491	61078	31605	10055	5795	5366	11296	27806	52521	82182	35611	10419	611	338	75	23	6	2	0	0	79773	9405	2991	185	52	27	4	0	0	0	0	0	0	0	0	0	0	49302
moss_0.01_8x_1.hist	66496214	5371247	1223025	481290	246217	155045	150239	134138	96936	61126	71301	55432	30709	50705	33815	28422	20224	26997	18306	9965	15347	20003	8666	2634	5628	18008	4620	1486	2022	14067	4167	1237	2713	8139	3068	190	53	10606	2718	150	49	19	5218	5851	974	323	144	47	14	9778
moss_0.02_8x_1.hist	76260180	4617666	1026114	400449	202849	127324	106941	95528	74797	48368	56420	27824	38683	23034	15110	21865	17912	7462	10366	14116	9155	2860	5200	10111	6431	3572	1309	3492	7938	3968	1174	348	1741	5223	4865	303	86	45	3991	4051	1349	552	292	2149	3645	1214	543	180	59	6028
moss_0.008_2x_1.hist	62453210	8396902	1460902	619880	335993	206453	146918	72182	109031	124730	110500	54495	20921	21370	26513	38365	60855	49874	7933	4318	2800	4533	21533	41869	13847	7691	1735	558	185	91	11463	15013	6004	691	219	12	2	21493	7702	426	141	56	29	9	0	0	0	0	0	25397
moss_0.008_1x_1.hist	65570499	7390227	1674352	615971	353868	224710	243163	217214	169697	86544	41902	20664	28728	47434	58852	50010	28828	12010	9690	23852	45054	29010	12570	3677	215	118	25	7	1	0	19622	39244	15696	1809	574	34	9	3	0	0	0	0	0	0	0	0	0	0	0	41784
moss_0.001_1x_1.hist	52332620	10547918	1813570	774198	431811	269936	346962	170466	67120	62376	72759	82217	114306	98924	51189	16286	9387	5761	12128	29853	56388	71468	30968	9060	531	294	65	20	5	1	16648	33295	45465	5243	1667	103	28	14	1	0	0	0	0	0	0	0	0	0	0	54544
moss_0.001_4x_1.hist	53644237	7868854	1619717	683393	364258	222602	204803	182947	179184	91383	64917	73355	80308	44393	22971	33240	52724	42308	11853	29176	40886	12775	5535	10022	21414	36068	8143	2621	872	435	9696	19391	15712	1811	575	34	9	3	19354	4816	1604	656	8785	3293	547	181	80	25	7	21640
moss_0.006_1x_1.hist	57346973	10625095	1564583	673416	380127	239189	372366	211748	83374	42520	30386	34336	47736	78820	97794	66899	38564	16067	2555	1533	2895	4739	22512	43772	25925	14402	3251	1045	347	172	50	13	12374	37123	11811	737	210	114	21	0	0	0	0	0	0	0	0	0	0	42608
moss_0.008_8x_1.hist	64002683	5580645	1269416	503218	257118	161906	161459	144228	99174	72292	84326	41587	37150	61340	31741	20976	33271	30039	14358	11995	22657	16845	7298	5306	11338	16886	3812	1226	3713	15586	4617	1370	1940	5821	8705	543	2804	5228	1044	2040	5034	2062	1093	409	4922	1639	734	243	80	9401
moss_0.02_2x_1.hist	75553082	5590980	1003444	421234	221091	132842	70616	63079	95281	102111	49439	24381	12736	21029	26091	33688	19419	8090	2059	5067	9571	15669	15796	4621	270	149	32	9	12932	10541	3122	926	369	41	12	0	0	12722	6266	347	114	46	23	7	0	0	0	0	0	17600
moss_0.02_1x_1.hist	74018928	5504158	909074	387712	213291	132269	130578	64154	34490	39456	46023	52005	55758	30822	15948	5073	4332	5782	12173	22539	14619	4567	2496	4853	10370	7124	1607	516	171	84	24	6	6324	18971	6035	376	107	57	10	0	0	0	0	0	0	0	0	0	0	23764
moss_0.001_2x_1.hist	51115564	12030733	1961789	840499	468391	292659	316577	155538	79685	91159	106333	120155	95395	52733	27287	15450	24506	32715	68873	49742	32264	10081	4367	3161	6755	21616	51445	23170	7722	3860	1142	338	134	14	3	6142	33029	18015	3602	199	65	25	12	3	0	0	0	0	0	42377
