sample	r1	r2	r3	r4	r5	r6	r7	r8	r9	r10	r11	r12	r13	r14	r15	r16	r17	r18	r19	r20	r21	r22	r23	r24	r25	r26	r27	r28	r29	r30	r31	r32	r33	r34	r35	r36	r37	r38	r39	r40	r41	r42	r43	r44	r45	r46	r47	r48	r49	r50
nematode_0.02_8x_1.hist	181974458	5098751	970724	372383	195698	121245	106845	75979	42425	48533	28966	20800	28917	15984	13690	19241	11091	6639	13977	8725	5658	2777	13194	6210	1493	4778	8636	2780	925	9057	2682	796	2249	6746	4053	252	71	38	7841	434	143	57	1486	4460	742	246	109	35	10	7306
nematode_0.0_4x_1.hist	150067662	10802580	1967365	732914	410062	256786	175134	86045	95773	109563	80246	39574	31534	52067	42059	13381	7713	7313	15395	31736	20584	6431	2786	4727	10100	24096	5440	1750	1199	16788	10288	3056	1221	139	43	20202	5807	3166	632	34	10	3	6491	8895	1481	492	219	72	23	19520
nematode_0.008_8x_1.hist	165784254	8429273	1475271	571133	299734	186334	160913	92626	102521	52285	47389	53549	20558	20058	24886	19463	11690	15605	19160	10430	8220	13456	11704	3423	5506	15757	3557	1144	3575	12313	3647	1082	547	1641	15533	969	277	150	7561	4196	1397	571	2164	9064	1509	502	224	73	23	11456
nematode_0.002_2x_1.hist	154914101	10159019	1887581	698140	394644	248517	242432	119109	52616	60191	70211	79337	50338	27826	14398	20834	20972	8737	4998	12303	23239	28068	12162	3557	579	1854	4413	11768	22695	11346	3360	997	398	44	13	0	0	14763	19115	1060	352	143	75	27	3	0	0	0	0	33092
nematode_0.006_4x_1.hist	162509161	9415458	1611748	621515	330928	204876	160257	143155	61839	70743	73480	36237	22705	37490	26569	8452	13407	17897	24674	13432	8712	2721	10263	19956	4021	2515	5986	15963	5320	2659	786	232	2410	7230	14349	895	256	138	26	137	13662	5598	2970	1113	184	60	26	7	1	18726
nematode_0.001_1x_1.hist	152238786	9847231	1789852	674580	381468	240266	275030	163987	64569	32929	32458	36676	50991	84193	51718	16455	9484	3951	1128	2776	5243	8582	40766	41015	2411	1338	301	96	31	14	3	0	4556	13669	37406	2336	670	364	71	2	0	0	0	0	0	0	0	0	0	46815
nematode_0.002_8x_1.hist	154164220	10652503	1775734	689448	360418	224312	191790	94228	124446	75647	53216	60133	47833	26441	17966	25997	21128	8802	15170	21376	13865	4331	9792	19039	7039	3909	4939	13170	10914	5456	1615	479	13930	5282	1679	103	28	8080	9695	537	178	72	3388	11147	1856	617	276	91	29	14845
nematode_0.004_8x_1.hist	158228606	9887055	1672471	649045	341191	212278	185900	93022	121941	66229	50105	56618	40669	22481	21794	23187	13366	10489	22081	17755	11516	3597	13387	18722	1100	2906	6917	18444	6147	3072	909	269	15105	2808	892	54	14	11653	5237	289	95	38	10450	5594	931	309	137	44	13	15213
nematode_0.0_8x_1.hist	149293310	11404839	1881691	728846	382085	238555	205693	101059	134620	68655	60406	68258	49863	27950	34678	23823	13829	18461	15868	8638	10952	17929	18567	5432	3392	10853	16645	5359	1785	891	19442	8003	3200	368	116	11530	4627	2523	503	5448	1815	742	2296	11181	1862	619	276	91	29	16737
nematode_0.004_2x_1.hist	159189048	9564299	1783712	665041	372590	233496	182982	89901	66701	76305	89007	65940	25315	13993	10583	15313	24289	32424	21211	11547	7489	2339	2623	5101	10899	34877	7874	2534	843	420	2196	4392	14993	1728	549	33	8	3805	22827	1267	421	171	90	32	4	0	0	0	0	30820
nematode_0.01_4x_1.hist	169159416	8214246	1334171	540661	264528	167566	164001	108865	55055	62982	65444	32274	13359	22058	27367	27106	15625	6509	10716	19094	12384	3869	4099	7970	16583	9212	2079	668	768	10761	9655	2867	1146	131	40	12485	5914	3225	644	34	10	3553	7914	2966	493	163	72	23	6	13869
nematode_0.02_1x_1.hist	182930781	4493957	892440	350821	187189	113819	61254	31596	47726	54597	56963	28092	10784	17805	22091	19810	11419	4756	873	2148	4057	6641	31547	13897	816	452	101	31	9	3	0	0	22627	10851	3451	214	60	32	5	0	0	0	0	0	0	0	0	0	0	23013
nematode_0.001_2x_1.hist	153113864	10267185	1980252	726090	410723	258737	250157	122904	51740	59189	69042	78016	56393	31173	16130	19384	30747	12810	2325	5723	10809	17696	33056	9671	567	1379	3281	8749	23610	11804	3496	1037	414	46	13	0	0	14542	20021	1111	369	150	78	28	3	0	0	0	0	32924
nematode_0.008_2x_1.hist	166068173	8317515	1551191	577969	324205	203313	158404	77825	76985	88070	46899	23128	19803	32697	40568	18376	10592	4412	4942	12164	22975	23336	10111	2957	379	1214	2890	7706	17519	8758	2594	769	306	34	9	0	0	22679	12281	681	226	91	47	16	1	0	0	0	0	22257
nematode_0.004_4x_1.hist	158499866	9646872	1727867	653405	359759	223212	110347	98571	135769	69241	51775	39715	49503	27364	14159	19350	30692	15617	2949	7258	13708	22442	16476	4820	3350	10721	10410	3351	1116	4000	18751	5570	2227	255	80	4	0	16346	6904	382	126	50	5691	5523	919	305	135	44	13	19958
nematode_0.008_4x_1.hist	166373664	8557293	1514587	580605	310959	191886	140353	125375	78035	56205	65561	42748	16411	21181	26279	28798	16600	6915	8581	21123	13700	4280	9872	14214	835	2469	5876	15670	9233	4615	1366	405	1006	3019	16613	1037	297	161	31	0	12028	5982	3174	1189	197	64	28	8	1	16813
nematode_0.002_1x_1.hist	157463330	10593508	2216426	789583	433665	276646	169995	151853	192504	98176	47533	23441	13113	21652	26863	38872	61658	28591	4547	2474	1604	836	3970	7718	16493	30770	6947	2236	744	371	108	216	47972	5533	1759	108	30	15	2	0	0	0	0	0	0	0	0	0	0	46916
nematode_0.0_2x_1.hist	150993667	10542742	2067371	752866	427219	269577	256687	126113	57466	65740	76683	86651	48113	26596	13761	19913	31585	32279	5134	2794	3981	6516	30954	32873	1932	1072	241	76	1107	15506	25638	7617	3045	350	110	5	0	0	13090	10217	3404	1394	739	276	45	14	5	0	0	31844
nematode_0.002_4x_1.hist	154462170	10198139	1866973	696860	388581	242876	136973	75036	113342	112514	54476	31926	44386	49654	25693	8174	11200	14951	31476	17136	11114	3472	3961	7701	16455	22038	4975	1601	532	7450	13838	4110	1643	188	59	12685	7816	4262	851	46	14	4	10204	7333	1221	406	181	59	18	17608
nematode_0.006_8x_1.hist	162439885	9148905	1589454	613376	323689	201153	169244	114895	81402	80325	46106	52099	22732	24482	30375	11097	17602	23497	8296	9431	17813	13118	5683	5475	11700	13116	2960	952	10182	8814	2610	774	1664	4993	12363	771	220	119	8837	4787	1594	652	345	9785	1916	637	284	93	30	13694
